# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=940085228
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_null_soccr_study2_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,p_gamma.1,g_gamma.1
-46.1537,0.970438,0.619839,3,7,0,46.2464,0.0109688,1.59805,-3.82275
-45.9966,0.995195,0.619839,3,7,0,46.3531,0.442636,-3.13418,3.03958
-46.0354,0.990964,0.619839,2,3,0,46.1951,0.455018,-2.09812,3.23003
-45.8535,0.900168,0.619839,1,3,0,47.6179,0.110397,-6.97255,-2.21777
-45.8186,0.990006,0.619839,2,5,0,46.0191,0.371053,2.3501,1.92903
-45.7757,0.99274,0.619839,3,7,0,46.0104,0.346297,2.54327,1.54144
-45.7037,0.988524,0.619839,1,3,0,45.9346,0.228247,-2.52245,-0.327298
-45.7294,0.991358,0.619839,1,3,0,45.8114,0.309257,1.50354,0.95853
-45.743,0.998503,0.619839,1,1,0,45.7432,0.322113,-0.0741355,1.16125
-45.7353,1,0.619839,1,1,0,45.7437,0.315151,0.480631,1.05152
-45.8299,0.989917,0.619839,3,7,0,45.9404,0.121466,-1.74457,-2.0395
-45.9967,0.986035,0.619839,2,3,0,46.0542,0.0564253,1.25959,-3.08841
-45.9848,0.975548,0.619839,2,5,0,46.388,0.438745,3.33308,2.97963
-45.9655,1,0.619839,1,1,0,46.0047,0.432146,1.03857,2.87785
-45.9001,1,0.619839,1,1,0,45.9629,0.407828,-1.3158,2.50153
-45.7326,1,0.619839,3,7,0,45.8879,0.312522,-2.06897,1.01005
-45.705,0.993144,0.619839,1,3,0,45.8275,0.224497,-1.83655,-0.387138
-45.7299,0.991221,0.619839,3,7,0,45.8538,0.309778,1.84797,0.966755
-45.7017,0.99545,0.619839,1,3,0,45.7922,0.235844,-1.57944,-0.20615
-45.8063,0.975493,0.619839,1,3,0,45.9971,0.364466,-2.29294,1.82607
-45.9323,0.915302,0.619839,1,3,0,47.0337,0.0785331,-5.50887,-2.73155
-46.0774,0.9946,0.619839,2,3,0,46.0775,0.0318494,-0.0425432,-3.48536
-46.2845,0.992314,0.619839,2,3,0,46.2856,-0.0210702,0.168957,-4.34048
-45.8461,1,0.619839,2,5,0,46.2375,0.384574,3.28397,2.13999
-45.747,0.987363,0.619839,3,7,0,46.1328,0.172351,-3.26071,-1.22161
-45.7222,0.995414,0.619839,2,3,0,45.8124,0.196441,1.57632,-0.835589
-45.7014,0.989014,0.619839,3,7,0,45.9195,0.260376,-2.45144,0.184291
-45.7027,0.999082,0.619839,1,3,0,45.7137,0.231752,-0.552105,-0.271395
-45.8161,0.98148,0.619839,1,3,0,45.9209,0.128424,-1.69931,-1.92749
-45.7897,1,0.619839,3,7,0,45.8138,0.355011,-0.815199,1.67807
-45.8014,0.954259,0.619839,1,3,0,46.4731,0.136349,4.30237,-1.79998
-45.7556,0.965799,0.619839,1,3,0,46.3207,0.332302,3.94586,1.3216
-45.8753,0.978175,0.619839,3,7,0,46.1874,0.397572,-2.93255,2.34227
-45.9712,0.977879,0.619839,2,5,0,46.2301,0.0648653,2.67104,-2.95214
-45.8842,1,0.619839,2,3,0,45.9628,0.0971641,1.47134,-2.43105
-45.8706,1,0.619839,1,1,0,45.8969,0.102902,0.852293,-2.33856
-46.3547,0.907032,0.619839,2,3,0,47.0528,-0.0367896,4.38556,-4.59445
-46.7079,0.961028,0.619839,1,1,0,46.7101,-0.105395,-0.242162,-5.70162
-47.2047,0.945813,0.619839,1,1,0,47.2109,-0.183837,0.414286,-6.96255
-47.279,0.998819,0.619839,3,7,0,47.4207,-0.194386,-1.97574,-7.13152
-46.8154,0.983158,0.619839,3,7,0,48.0228,0.627085,5.76798,5.81735
-45.7819,0.970966,0.619839,1,3,0,47.3867,0.350282,-6.64961,1.60394
-45.7098,0.979781,0.619839,3,7,0,46.1745,0.214291,3.57815,-0.550116
-46.184,0.966769,0.619839,3,7,0,46.317,0.496875,1.91477,3.86989
-46.3147,0.986277,0.619839,1,1,0,46.3297,0.528672,-0.641929,4.35168
-45.7098,1,0.619839,2,5,0,46.2544,0.283227,-3.87386,0.546898
-45.8176,0.968248,0.619839,2,5,0,46.1137,0.127665,-2.85653,-1.9397
-45.7892,1,0.619839,2,3,0,45.8167,0.143304,0.870793,-1.68812
-45.7677,1,0.619839,3,7,0,45.7876,0.340952,-0.741388,1.45755
-45.7686,0.967397,0.619839,1,3,0,46.2507,0.156347,-3.64499,-1.47851
-45.7596,1,0.619839,2,3,0,45.7712,0.162643,0.566824,-1.3774
-46.1336,0.876595,0.619839,2,5,0,47.4383,0.483513,-5.99572,3.6663
-45.7104,0.944806,0.619839,1,3,0,46.945,0.213191,5.83252,-0.5677
-45.7152,0.998721,0.619839,2,5,0,45.73,0.291994,0.639157,0.685711
-45.7994,0.957169,0.619839,3,7,0,46.4625,0.137413,4.27444,-1.78286
-45.7734,0.998397,0.619839,2,3,0,45.8358,0.153119,-1.31077,-1.53037
-45.946,0.98451,0.619839,3,7,0,46.0974,0.425242,-2.04254,2.7712
-45.7295,0.953331,0.619839,1,3,0,46.6248,0.188318,-4.96683,-0.965659
-45.715,0.989754,0.619839,1,3,0,45.8732,0.291749,2.08765,0.681827
-45.7005,0.999034,0.619839,1,3,0,45.729,0.252726,0.886771,0.0626723
-45.7116,0.997412,0.619839,1,3,0,45.7313,0.211193,-0.737319,-0.599618
-46.0282,0.952257,0.619839,1,3,0,46.284,0.0464608,-2.65448,-3.24933
-45.8196,0.972868,0.619839,2,3,0,46.4246,0.126631,4.08285,-1.95635
-45.9802,0.900838,0.619839,1,3,0,47.2807,0.437165,5.98634,2.95528
-45.9154,1,0.619839,1,1,0,45.9789,0.413816,1.32303,2.59438
-45.9764,0.993437,0.619839,1,1,0,45.9828,0.435903,-0.418947,2.93582
-45.8872,1,0.619839,3,7,0,45.9768,0.0959365,1.57052,-2.45084
-45.7008,0.985974,0.619839,1,3,0,46.0864,0.240816,3.25957,-0.126931
-45.753,0.912363,0.619839,3,7,0,47.2383,0.167575,6.39747,-1.29824
-47.2666,0.919322,0.619839,3,7,0,47.3586,0.698296,1.59178,6.85155
-47.7038,0.957535,0.619839,1,1,0,47.744,0.758346,1.05319,7.70498
-47.2238,1,0.619839,1,1,0,47.6863,0.691999,3.57007,6.76106
-46.1131,1,0.619839,2,5,0,47.1165,0.0218611,5.25825,-3.64674
-45.717,0.940076,0.619839,1,3,0,46.9532,0.294574,5.83642,0.72652
-45.7668,0.963394,0.619839,3,7,0,46.3545,0.340353,-4.02421,1.44814
-45.7425,0.992498,0.619839,2,3,0,45.8756,0.321662,1.91508,1.15413
-45.7026,0.998598,0.619839,1,3,0,45.7668,0.265527,-1.33018,0.266128
-45.7007,0.999501,0.619839,1,3,0,45.7094,0.241992,-0.489582,-0.108198
-45.8078,0.977306,0.619839,2,5,0,45.9789,0.365324,2.17122,1.83949
-47.6414,0.872099,0.619839,2,5,0,47.6415,0.750185,-0.0546909,7.59005
-47.368,1,0.619839,1,1,0,47.6985,0.712866,3.0176,7.06024
-47.4905,0.987907,0.619839,1,1,0,47.6193,0.72992,1.88435,7.3032
-47.3717,1,0.619839,1,1,0,47.6091,0.713386,2.5579,7.06767
-45.888,1,0.619839,2,3,0,47.2272,0.402922,6.07444,2.4254
-45.9624,0.991995,0.619839,1,1,0,45.9649,0.431069,0.26113,2.86122
-46.0971,0.985652,0.619839,1,1,0,46.0979,0.473341,0.148501,3.51089
-46.0501,1,0.619839,2,3,0,46.1143,0.459539,-1.32935,3.29943
-46.1257,0.834143,0.619839,1,3,0,48.8455,0.0184349,-8.65706,-3.7021
-46.3496,0.975084,0.619839,1,1,0,46.3513,-0.0356732,0.215662,-4.57642
-46.3585,0.731639,0.619839,1,3,0,51.0493,0.538574,-11.3689,4.50094
-45.9039,1,0.619839,2,5,0,46.3185,0.0892786,-3.37974,-2.55821
-45.7424,1,0.619839,2,5,0,45.886,0.321591,1.9895,1.15303
-45.7523,0.998914,0.619839,1,1,0,45.754,0.329724,-0.216271,1.28105
-45.8028,0.984759,0.619839,2,3,0,45.9509,0.362526,-2.02057,1.79571
-45.9269,0.967644,0.619839,2,3,0,46.2255,0.418211,-2.8681,2.66244
-45.7027,0.973675,0.619839,1,3,0,46.301,0.231739,4.06054,-0.271604
-46.1982,0.894876,0.619839,1,3,0,47.0197,0.500518,-4.75763,3.92527
-46.0316,1,0.619839,1,1,0,46.1816,0.453833,2.03307,3.21183
-45.7759,0.983597,0.619839,2,3,0,46.297,0.346446,3.78913,1.54378
-45.7465,0.999165,0.619839,3,7,0,45.809,0.325057,-1.31279,1.20761
-45.9299,0.929037,0.619839,2,5,0,46.7037,0.0794216,-4.61763,-2.71721
-46.065,0.984913,0.619839,1,1,0,46.0653,0.035454,-0.0848649,-3.42712
-45.7071,0.999202,0.619839,2,5,0,46.065,0.278024,3.13998,0.464435
-45.7003,0.999367,0.619839,1,3,0,45.7159,0.248486,0.655057,-0.00479909
-45.7184,0.996411,0.619839,1,3,0,45.7426,0.201186,-0.815908,-0.759651
-45.776,0.974386,0.619839,1,3,0,46.0509,0.346538,2.75184,1.54522
-45.7779,0.999932,0.619839,2,3,0,45.7855,0.34773,-0.458201,1.56392
-46.1329,0.944655,0.619839,2,3,0,46.4684,0.483309,-3.04035,3.66318
-45.867,0.99954,0.619839,3,7,0,46.167,0.393991,2.8751,2.28659
-45.8293,0.933628,0.619839,1,3,0,46.8955,0.12177,-5.42008,-2.0346
-46.3266,0.913127,0.619839,2,3,0,46.9197,-0.0306031,-4.0424,-4.49451
-46.1025,1,0.619839,3,7,0,46.3429,0.474862,2.57401,3.53415
-45.7186,0.995925,0.619839,3,7,0,46.2403,0.296761,-3.79143,0.761111
-45.7451,0.993345,0.619839,2,3,0,45.8028,0.323879,1.26106,1.18906
-45.745,0.97831,0.619839,1,3,0,46.0633,0.173963,2.96159,-1.19575
-45.7141,0.994237,0.619839,3,7,0,45.8628,0.290462,-2.02413,0.661468
-45.7126,1,0.619839,1,1,0,45.7148,0.28808,-0.24626,0.623761
-45.711,0.994447,0.619839,1,3,0,45.7933,0.212203,1.50569,-0.583481
-45.7484,0.985207,0.619839,1,3,0,45.918,0.326657,-2.16189,1.23279
-45.7363,0.980345,0.619839,1,3,0,46.0397,0.181613,-2.89132,-1.0731
-45.7244,1,0.619839,1,1,0,45.7351,0.193891,0.544523,-0.876406
-45.8357,0.991421,0.619839,2,3,0,45.8416,0.118642,0.401044,-2.08497
-46.15,0.979124,0.619839,2,5,0,46.1557,0.487933,-0.397987,3.73371
-46.1249,0.825377,0.619839,1,3,0,49.2535,0.018638,-9.28468,-3.69882
-45.7021,0.970085,0.619839,1,3,0,46.558,0.233788,-4.8562,-0.238924
-46.0879,0.917279,0.619839,1,3,0,46.7251,0.470698,4.19022,3.47044
-46.0607,1,0.619839,1,1,0,46.1143,0.462711,-1.21516,3.34808
-46.0632,0.999728,0.619839,1,1,0,46.1013,0.463469,1.02438,3.35972
-45.8145,0.994828,0.619839,3,7,0,46.2341,0.12928,-3.40034,-1.91372
-45.7434,0.968303,0.619839,1,3,0,46.3047,0.322482,3.93261,1.16705
-45.9003,0.936979,0.619839,2,5,0,46.5921,0.0906965,-4.36613,-2.53534
-45.7067,0.989965,0.619839,2,5,0,46.0387,0.220488,-3.02469,-0.45114
-45.7313,0.99825,0.619839,2,5,0,45.7313,0.311235,0.00612058,0.989745
-45.708,0.954281,0.619839,3,7,0,46.5452,0.279776,4.80301,0.492212
-45.7023,0.998187,0.619839,1,3,0,45.736,0.232959,0.962456,-0.252143
-45.7369,0.990228,0.619839,1,3,0,45.8217,0.316704,1.52793,1.07601
-45.7284,0.984777,0.619839,1,3,0,45.9614,0.189512,2.53377,-0.946535
-45.9996,0.961143,0.619839,2,3,0,46.1977,0.0554881,-2.33634,-3.10354
-45.9992,0.865651,0.619839,1,3,0,48.1389,0.443513,-7.67842,3.05309
-45.718,0.990748,0.619839,1,3,0,46.1657,0.295929,3.51215,0.747966
-45.829,0.983167,0.619839,2,3,0,45.9214,0.376334,1.59522,2.01149
-45.8165,0.990198,0.619839,2,5,0,45.9892,0.128222,2.18114,-1.93074
-45.7974,1,0.619839,2,3,0,45.8193,0.138583,-0.77701,-1.76403
-46.1698,0.971799,0.619839,2,3,0,46.1974,0.00679394,-0.871338,-3.89021
-45.7003,0.998349,0.619839,3,7,0,46.2308,0.248077,3.82322,-0.0113085
-45.7502,0.983065,0.619839,3,7,0,45.9857,0.16978,2.54739,-1.26286
-45.7036,1,0.619839,2,3,0,45.7451,0.228491,-1.06891,-0.323415
-45.7113,0.996055,0.619839,1,3,0,45.7549,0.286007,-1.09528,0.590935
-45.8403,0.985246,0.619839,3,7,0,45.9834,0.381802,-1.98573,2.09677
-45.7449,0.961696,0.619839,1,3,0,46.3995,0.174081,-4.247,-1.19386
-45.7218,0.997877,0.619839,2,5,0,45.7762,0.300726,-1.2244,0.82379
-45.9499,0.93277,0.619839,1,3,0,46.5903,0.0722218,4.20083,-2.8334
-45.7071,0.993997,0.619839,3,7,0,46.1397,0.219563,3.45228,-0.465914
-45.8259,0.982989,0.619839,1,3,0,45.9091,0.123465,1.51385,-2.00731
-45.7308,1,0.619839,3,7,0,45.8248,0.186976,-1.60964,-0.987156
-45.7213,1,0.619839,2,3,0,45.7299,0.197537,-0.488276,-0.818034
-45.7332,0.994677,0.619839,2,3,0,45.7911,0.184638,-1.26396,-1.02461
-45.7004,0.997561,0.619839,2,5,0,45.7679,0.245199,1.36378,-0.057125
-46.4814,0.850174,0.619839,1,3,0,47.6138,0.564736,-5.58579,4.89341
-46.1182,0.994333,0.619839,2,3,0,46.6234,0.47927,-3.73098,3.60151
-46.0939,1,0.619839,1,1,0,46.1493,0.472414,1.23608,3.4967
-45.7004,0.999946,0.619839,2,5,0,46.0661,0.252134,3.17426,0.0532463
-45.7004,0.952367,0.619839,1,3,0,46.2445,0.252134,-3.87195,0.0532463
-45.841,0.972848,0.619839,1,3,0,46.0229,0.382157,2.23848,2.10231
-45.9231,0.997046,0.619839,2,3,0,45.9232,0.416773,-0.0488401,2.64017
-46.3667,0.797157,0.619839,1,3,0,49.115,-0.0393837,8.70208,-4.63636
-46.6376,0.986766,0.619839,3,7,0,46.8435,0.595229,-2.38224,5.34733
-46.69,0.994603,0.619839,1,1,0,46.7702,0.604906,-1.48654,5.49057
-46.8392,0.984793,0.619839,1,1,0,46.8949,0.631158,-1.23793,5.87711
-46.4789,0.987252,0.619839,2,3,0,47.1667,0.564216,-4.35328,4.88563
-46.4795,0.999936,0.619839,1,1,0,46.5625,0.564342,1.51193,4.88751
-46.7272,0.974647,0.619839,1,1,0,46.744,0.611615,0.681589,5.58965
-46.9665,0.996544,0.619839,3,7,0,47.0038,0.65226,-1.01363,6.18562
-45.7818,0.954205,0.619839,2,5,0,47.6688,0.350191,7.21075,1.60251
-45.8909,0.982576,0.619839,2,5,0,46.0228,0.0944698,1.90692,-2.47449
-45.7958,0.935578,0.619839,1,3,0,46.828,0.35859,5.33317,1.73412
-45.8685,0.992394,0.619839,3,7,0,45.9971,0.103793,1.8827,-2.3242
-45.8224,0.977383,0.619839,2,3,0,46.1901,0.125231,3.18339,-1.97887
-45.7041,0.993769,0.619839,2,5,0,45.9081,0.227093,2.37122,-0.345713
-46.3674,0.946525,0.619839,2,5,0,46.4229,0.540528,1.23753,4.53035
-45.7113,0.996646,0.619839,3,7,0,46.4879,0.211637,4.62583,-0.592525
-46.6387,0.907857,0.619839,3,7,0,47.4387,-0.0930418,4.69492,-5.50248
-45.7356,0.873753,0.619839,1,3,0,48.5158,0.315466,8.75248,1.05649
-45.7341,1,0.619839,2,3,0,45.7386,0.314059,-0.351835,1.03429
-45.7398,0.982166,0.619839,1,3,0,45.9977,0.178467,-2.66559,-1.12352
-45.7016,0.986078,0.619839,3,7,0,45.9975,0.236207,2.85532,-0.200368
-45.7005,0.999758,0.619839,1,3,0,45.7049,0.252804,-0.349099,0.0639118
-45.7006,0.999892,0.619839,1,3,0,45.702,0.24274,0.193862,-0.0962826
-45.728,0.993163,0.619839,3,7,0,45.8171,0.307872,1.56634,0.936662
-45.8173,0.961762,0.619839,2,5,0,46.2373,0.127807,3.40185,-1.93742
-45.7292,1,0.619839,2,3,0,45.8166,0.188652,1.55234,-0.960309
-46.6974,0.858528,0.619839,1,3,0,47.5117,-0.103543,4.73681,-5.67177
-46.7281,0.996556,0.619839,1,1,0,46.8287,-0.108916,-1.6652,-5.75836
-46.5664,1,0.619839,1,1,0,46.7566,-0.0796381,2.28908,-5.28628
-46.6007,0.996156,0.619839,1,1,0,46.6854,-0.0860534,1.52781,-5.38977
-45.7044,0.908799,0.619839,1,3,0,47.9302,0.271272,7.83152,0.357331
-46.0783,0.9179,0.619839,1,3,0,46.7324,0.0316154,-4.24549,-3.48914
-46.1323,0.997978,0.619839,2,3,0,46.1569,0.0166505,0.823665,-3.73093
-46.0032,1,0.619839,1,1,0,46.1214,0.0543311,-1.80517,-3.12222
-46.1266,0.995398,0.619839,2,3,0,46.1309,0.0181744,0.345003,-3.70631
-46.1186,1,0.619839,2,3,0,46.1696,0.0203594,1.18628,-3.671
-46.0446,1,0.619839,1,1,0,46.1264,0.0414903,-1.50159,-3.32961
-45.9431,1,0.619839,1,1,0,46.0363,0.0746478,-1.60298,-2.79425
-46.0443,0.988676,0.619839,1,1,0,46.0474,0.041594,-0.296706,-3.32794
-46.3611,0.980961,0.619839,2,5,0,46.4183,0.539149,-1.25492,4.50958
-46.7233,0.962949,0.619839,1,1,0,46.724,0.610926,-0.133789,5.57948
-45.7227,1,0.619839,2,5,0,46.6211,0.301846,4.9755,0.841495
-45.8784,0.948526,0.619839,1,3,0,46.3899,0.0995847,3.75433,-2.39203
-47.764,0.860636,0.619839,2,3,0,47.7799,-0.257879,0.660647,-8.1446
-47.4696,1,0.619839,1,1,0,47.835,-0.220354,-3.17294,-7.54672
-46.0928,1,0.619839,2,3,0,47.4326,0.0274928,-6.0761,-3.55574
-46.0739,1,0.619839,1,1,0,46.1257,0.0328716,-1.19462,-3.46884
-47.2763,0.919711,0.619839,2,5,0,47.2823,0.699697,0.406578,6.87166
-47.1071,1,0.619839,1,1,0,47.3484,0.674411,2.57875,6.50728
-47.2376,0.966153,0.619839,2,3,0,47.9573,0.694038,-4.45321,6.79038
-45.8864,1,0.619839,2,3,0,47.11,0.402251,5.80655,2.41498
-45.7483,0.995633,0.619839,3,7,0,46.0123,0.171294,2.69706,-1.23857
-45.8491,0.992413,0.619839,2,3,0,45.8672,0.112399,0.706752,-2.18552
-45.7065,0.999451,0.619839,2,5,0,45.8566,0.276571,-2.03368,0.441401
-45.7252,0.992278,0.619839,1,3,0,45.8162,0.192921,1.58287,-0.891936
-45.797,0.969251,0.619839,1,3,0,46.1587,0.359282,-3.15691,1.74495
-45.7419,0.83203,0.619839,3,7,0,49.0892,0.321163,9.60383,1.14628
-45.7031,1,0.619839,3,7,0,45.7377,0.267434,-0.976056,0.296405
-46.9201,0.905663,0.619839,2,5,0,46.9915,-0.140838,1.40241,-6.27223
-46.487,1,0.619839,3,7,0,46.9481,0.565871,3.5643,4.91037
-46.1889,1,0.619839,1,1,0,46.4556,0.498133,-2.71088,3.88902
-46.0527,1,0.619839,1,1,0,46.1792,0.460314,-1.86685,3.31132
-45.8007,0.998642,0.619839,3,7,0,46.0996,0.361393,-2.86952,1.77798
-46.2701,0.936788,0.619839,3,7,0,47.0544,-0.0177376,4.64862,-4.28663
-46.2923,0.905499,0.619839,2,3,0,47.6794,-0.0228501,-6.18237,-4.36924
-46.1448,1,0.619839,1,1,0,46.2866,0.0133226,1.97697,-3.78471
-46.7187,0.852571,0.619839,2,3,0,48.1564,-0.107282,6.29393,-5.73203
-45.7062,0.989816,0.619839,3,7,0,47.0852,0.275823,6.16435,0.429536
-45.7004,0.999543,0.619839,1,3,0,45.7126,0.249942,-0.58096,0.0183696
-45.7611,0.98768,0.619839,1,3,0,45.8463,0.161546,1.53243,-1.39502
-47.0922,0.825493,0.619839,2,5,0,48.0867,-0.167371,5.23484,-6.69848
-46.018,1,0.619839,2,5,0,46.9757,0.449566,5.13703,3.14623
-45.7097,0.98526,0.619839,1,3,0,46.2527,0.283157,-3.86791,0.545789
-45.8817,0.974975,0.619839,1,3,0,46.0079,0.400299,1.86466,2.38466
-46.5774,0.949208,0.619839,2,3,0,46.6179,0.583795,1.0558,5.17758
-47.7391,0.934427,0.619839,3,7,0,48.4521,0.762905,-4.43244,7.76905
-47.332,1,0.619839,1,1,0,47.7495,0.707748,3.39141,6.98705
-47.2937,0.971149,0.619839,2,3,0,48.1576,0.702236,4.8789,6.90808
-45.7658,1,0.619839,2,5,0,47.1312,0.339698,6.13365,1.43785
-45.7751,0.998986,0.619839,1,1,0,45.7792,0.34593,-0.337422,1.53568
-45.7173,0.983649,0.619839,1,3,0,46.0344,0.202677,2.95604,-0.735797
-45.7299,0.987574,0.619839,1,3,0,45.8872,0.30984,-2.08199,0.967731
-45.7005,0.997875,0.619839,1,3,0,45.7604,0.252955,-1.28494,0.0663059
-45.7089,0.998013,0.619839,2,5,0,45.7247,0.215992,0.659507,-0.522947
-45.764,0.980628,0.619839,1,3,0,45.953,0.33843,-2.282,1.41794
-45.7161,0.996323,0.619839,2,3,0,45.8206,0.293341,1.6968,0.707029
-45.8214,0.964365,0.619839,1,3,0,46.1735,0.12573,3.1147,-1.97085
-45.7408,0.999455,0.619839,3,7,0,45.8445,0.177606,-1.69072,-1.13734
-45.9432,0.966337,0.619839,2,3,0,46.1495,0.0746063,2.38448,-2.79491
-45.7004,0.980052,0.619839,2,5,0,46.2346,0.24677,-3.83664,-0.0321092
-45.7803,0.983505,0.619839,1,3,0,45.896,0.349247,1.78568,1.58771
-45.7566,1,0.619839,1,1,0,45.7783,0.333021,-0.773744,1.33292
-45.7008,0.999896,0.619839,2,5,0,45.7552,0.241326,1.22456,-0.118802
-45.8904,0.954216,0.619839,3,7,0,46.5006,0.403907,-4.10031,2.44069
-45.9503,0.99904,0.619839,3,7,0,45.9524,0.07207,0.237687,-2.83585
-45.8491,0.985901,0.619839,2,5,0,46.1636,0.385937,2.94401,2.16122
-45.7021,0.982283,0.619839,1,3,0,46.0978,0.234118,3.30205,-0.23367
-45.867,0.971712,0.619839,1,3,0,46.0373,0.104416,-2.16569,-2.31416
-45.97,0.988495,0.619839,1,1,0,45.97,0.0652773,0.0429401,-2.94549
-45.9996,0.996669,0.619839,1,1,0,46.0197,0.0554764,-0.744063,-3.10373
-45.724,0.971387,0.619839,3,7,0,46.6491,0.303361,-5.04886,0.865436
-46.1281,0.942543,0.619839,1,3,0,46.4212,0.482009,2.84165,3.64333
-45.8353,0.985795,0.619839,3,7,0,46.5405,0.379406,-4.40807,2.05942
-45.7169,1,0.619839,3,7,0,45.8235,0.203233,1.71392,-0.726894
-45.774,0.977322,0.619839,1,3,0,46.0353,0.345199,-2.68309,1.52422
-45.7646,1,0.619839,1,1,0,45.7769,0.338825,0.583054,1.42413
-46.5043,0.964604,0.619839,3,7,0,46.5064,0.569375,-0.241946,4.96272
-45.7518,0.959972,0.619839,3,7,0,47.6848,0.168464,7.29805,-1.28397
-45.7004,0.995746,0.619839,1,3,0,45.8113,0.24663,1.74803,-0.0343457
-46.1458,0.961476,0.619839,3,7,0,46.4002,0.0130498,2.64735,-3.78912
-46.1321,1,0.619839,1,1,0,46.1876,0.0167032,-1.23723,-3.73008
-45.9003,0.958083,0.619839,2,3,0,46.7428,0.0906917,4.81797,-2.53542
-45.924,0.997341,0.619839,1,1,0,45.9384,0.0816158,-0.629416,-2.68181
-46.8108,0.938703,0.619839,2,5,0,46.8112,0.626298,-0.100207,5.80578
-46.5626,1,0.619839,1,1,0,46.8079,0.580929,-2.59983,5.13495
-46.3509,1,0.619839,1,1,0,46.5541,0.536874,2.36622,4.47533
-46.4409,0.99866,0.619839,3,7,0,46.4805,0.556343,1.0449,4.76779
-45.9954,0.999815,0.619839,2,5,0,46.422,0.0568276,-3.42831,-3.08191
-45.8593,0.999472,0.619839,3,7,0,46.0316,0.390606,-2.1784,2.23392
-46.6027,0.903921,0.619839,3,7,0,47.8306,-0.0864325,-5.81674,-5.39589
-47.1203,0.987253,0.619839,3,7,0,47.1889,0.676438,1.37499,6.5366
-47.0289,1,0.619839,1,1,0,47.2172,0.66223,2.2778,6.33067
-45.7742,0.959225,0.619839,2,5,0,47.8249,0.345306,-7.51717,1.5259
-45.7302,0.977218,0.619839,1,3,0,46.1024,0.187598,-3.20252,-0.977184
-48.0609,0.821777,0.619839,2,5,0,48.335,0.802892,2.74836,8.3264
-49.0956,0.906463,0.619839,1,1,0,49.1058,0.916574,0.530423,9.86464
-46.0436,1,0.619839,2,3,0,48.7883,0.457546,8.69642,3.26885
-47.4091,0.944734,0.619839,3,7,0,47.4092,-0.212269,-0.0527325,-7.41758
-45.7038,0.885495,0.619839,2,5,0,49.2511,0.227883,9.8865,-0.33311
-45.7034,1,0.619839,1,1,0,45.704,0.229296,-0.127661,-0.310566
