# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1099984735
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_null_soccr_study1_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,p_gamma.1,g_gamma.1
-30.6207,1,0.530373,1,1,0,30.7963,-0.975744,-1.71565,-3.11168
-30.8695,0.941683,0.530373,2,5,0,32.0487,-0.264981,4.44501,4.05975
-30.1788,0.980148,0.530373,2,7,0,31.3618,-0.525628,4.45221,1.26353
-30.2051,0.997699,0.530373,1,1,0,30.2055,-0.506381,0.0844244,1.46484
-31.0078,0.961928,0.530373,2,7,0,31.0359,-1.08373,-0.686331,-4.05018
-30.2756,0.982831,0.530373,1,3,0,31.4261,-0.836569,-4.39064,-1.8345
-30.8997,0.957166,0.530373,2,7,0,31.2603,-1.05625,-2.45816,-3.81584
-30.9029,0.938514,0.530373,3,7,0,33.3614,-1.0571,-6.41811,-3.8231
-31.3211,0.976705,0.530373,2,3,0,31.5056,-1.15573,-1.75838,-4.6494
-30.2566,0.99768,0.530373,2,5,0,31.2807,-0.474759,-4.14237,1.79762
-32.3276,0.910618,0.530373,3,7,0,32.6999,-1.34253,2.49752,-6.10268
-31.8813,1,0.530373,1,1,0,32.309,-1.26578,2.67706,-5.52341
-32.0025,0.992234,0.530373,1,1,0,32.0838,-1.28739,-1.16735,-5.68901
-32.1493,0.990711,0.530373,1,1,0,32.2295,-1.31278,-1.15853,-5.88108
-31.8884,1,0.530373,1,1,0,32.1745,-1.26706,2.18946,-5.53329
-32.2875,0.973251,0.530373,2,3,0,32.7601,-1.33592,-2.81406,-6.05377
-30.4164,0.997989,0.530373,2,7,0,32.1627,-0.902289,5.40923,-2.44683
-30.5098,0.992856,0.530373,1,1,0,30.5115,-0.938077,0.170151,-2.77338
-30.5257,0.998791,0.530373,1,1,0,30.5517,-0.943772,0.659169,-2.82488
-30.6489,0.996923,0.530373,2,3,0,30.6513,-0.984698,0.199824,-3.19128
-30.2144,0.987392,0.530373,2,7,0,31.0385,-0.500142,3.71597,1.5303
-30.8357,0.976546,0.530373,3,7,0,30.9241,-1.03914,-1.21726,-3.66838
-30.9953,0.954437,0.530373,2,3,0,31.8011,-1.08063,3.67457,-4.02389
-30.8333,1,0.530373,2,3,0,30.9932,-1.0385,-1.63683,-3.66282
-30.9603,0.956645,0.530373,2,3,0,31.7638,-1.07187,-3.66903,-3.94941
-30.8985,0.963331,0.530373,2,3,0,31.8199,-1.05595,3.92917,-3.81324
-30.3009,1,0.530373,2,3,0,30.8573,-0.849881,3.05336,-1.95983
-30.2986,1,0.530373,3,7,0,30.3157,-0.848702,0.535399,-1.94876
-30.1237,0.999469,0.530373,3,7,0,30.3304,-0.715492,1.86078,-0.665479
-30.1343,0.985862,0.530373,2,5,0,30.3993,-0.568335,-2.10692,0.820397
-30.1407,0.996187,0.530373,2,5,0,30.2114,-0.737434,-1.08863,-0.881107
-30.1858,0.992952,0.530373,2,5,0,30.2869,-0.520181,-1.30121,1.32041
-31.6447,0.927169,0.530373,2,7,0,31.6592,-1.22157,-0.492659,-5.17844
-31.8358,0.99584,0.530373,2,3,0,31.8821,-1.25749,0.880379,-5.45935
-31.0445,0.998737,0.530373,2,3,0,31.9361,-1.09272,3.86514,-4.12612
-30.4091,1,0.530373,3,7,0,31.0071,-0.404495,-3.16535,2.54553
-30.3362,0.997735,0.530373,3,7,0,30.5495,-0.867182,1.89074,-2.12174
-30.4058,0.994589,0.530373,1,1,0,30.4072,-0.89793,-0.152534,-2.40673
-30.4596,0.995868,0.530373,1,1,0,30.4669,-0.919389,0.351454,-2.60347
-30.134,0.995244,0.530373,2,5,0,30.6197,-0.56877,-2.8527,0.81591
-30.1038,0.993868,0.530373,1,3,0,30.2462,-0.67019,-1.54494,-0.215237
-30.1778,0.959612,0.530373,3,7,0,31.1272,-0.772631,3.98841,-1.22357
-30.8452,0.968915,0.530373,2,7,0,30.8516,-0.271007,-0.326346,3.99368
-30.1129,0.996687,0.530373,2,5,0,30.9672,-0.696608,-3.78335,-0.478613
-30.1075,0.995717,0.530373,2,5,0,30.1949,-0.61413,-1.20976,0.35092
-30.1575,0.993833,0.530373,1,3,0,30.1982,-0.543852,-0.825337,1.07383
-30.1943,0.997445,0.530373,2,3,0,30.2108,-0.513962,0.526762,1.38544
-30.5684,0.962512,0.530373,2,3,0,30.757,-0.348551,-1.77787,3.14853
-30.1338,1,0.530373,2,7,0,30.5347,-0.568954,2.59175,0.814007
-30.1851,0.998729,0.530373,3,7,0,30.186,-0.778472,0.126366,-1.27999
-30.1445,0.997867,0.530373,3,7,0,30.2809,-0.556763,1.51161,0.939973
-30.89,0.900943,0.530373,1,3,0,31.6621,-0.259974,-3.59688,4.11468
-30.765,1,0.530373,1,1,0,30.8993,-0.291697,-1.5001,3.76722
-31.0354,0.991808,0.530373,2,3,0,31.0368,-0.226169,0.154687,4.4865
-30.9796,1,0.530373,1,1,0,31.0888,-0.238786,-1.35221,4.34755
-30.4293,0.963301,0.530373,2,5,0,31.8431,-0.907511,-4.86722,-2.49479
-30.5961,0.960713,0.530373,2,5,0,31.3449,-0.339891,3.5421,3.24239
-30.7021,0.990375,0.530373,1,1,0,30.7146,-0.308821,-0.45866,3.5803
-30.6189,1,0.530373,1,1,0,30.7137,-0.332937,-1.26079,3.31788
-31.2098,0.963119,0.530373,2,3,0,31.3436,-0.188981,-1.49726,4.89714
-30.1991,1,0.530373,2,7,0,31.1227,-0.510531,-3.93394,1.42136
-30.1409,0.968407,0.530373,1,3,0,30.8117,-0.737604,3.35272,-0.882769
-30.8974,0.945812,0.530373,3,7,0,31.705,-1.05566,3.67854,-3.81079
-30.9651,0.995157,0.530373,1,1,0,31.0009,-1.07307,-0.775153,-3.95958
-30.4543,1,0.530373,2,3,0,30.9685,-0.917352,2.93521,-2.58488
-30.4094,1,0.530373,1,1,0,30.4605,-0.899437,0.924896,-2.4206
-30.3485,1,0.530373,1,1,0,30.4077,-0.872938,0.995453,-2.17536
-30.1345,0.99618,0.530373,2,5,0,30.4829,-0.568168,2.4162,0.822122
-30.1191,0.99512,0.530373,3,7,0,30.2735,-0.589839,1.60878,0.599186
-30.1017,0.997497,0.530373,1,3,0,30.164,-0.655666,1.02137,-0.0694998
-30.609,0.907854,0.530373,1,3,0,31.652,-0.971991,-4.18032,-3.07823
-30.3133,0.989235,0.530373,2,3,0,30.8667,-0.856117,3.04509,-2.01832
-30.7937,0.978306,0.530373,3,7,0,31.0827,-1.02756,2.20036,-3.56784
-30.6558,1,0.530373,2,3,0,30.789,-0.986863,-1.49415,-3.21048
-30.672,0.9988,0.530373,1,1,0,30.7087,-0.991863,0.784138,-3.25475
-30.613,1,0.530373,3,7,0,30.6869,-0.97328,1.11289,-3.08973
-30.1706,0.989815,0.530373,2,7,0,30.9328,-0.766594,3.57376,-1.16514
-30.1027,0.99039,0.530373,1,3,0,30.357,-0.633292,-2.06417,0.156314
-30.1235,0.991084,0.530373,3,7,0,30.3186,-0.715131,-1.80808,-0.661917
-30.1226,1,0.530373,1,1,0,30.1248,-0.713783,0.193302,-0.648611
-30.503,0.907339,0.530373,1,3,0,31.7965,-0.370111,4.65547,2.91541
-30.104,0.964419,0.530373,1,3,0,31.1105,-0.626264,4.1065,0.22756
-30.3528,0.959295,0.530373,1,3,0,30.7336,-0.427789,2.52612,2.29635
-30.1076,0.999933,0.530373,2,5,0,30.343,-0.613813,1.98596,0.354146
-30.1073,1,0.530373,2,3,0,30.108,-0.614652,0.104904,0.3456
-30.7614,0.909121,0.530373,3,7,0,32.4826,-1.01838,5.37026,-3.48789
-30.1457,0.999578,0.530373,2,7,0,30.716,-0.555486,-3.09122,0.9532
-30.6374,0.865626,0.530373,2,5,0,32.7045,-0.981095,5.88506,-3.15929
-30.1268,0.994283,0.530373,2,5,0,30.8167,-0.578102,3.40001,0.719761
-30.1019,0.999986,0.530373,3,7,0,30.1274,-0.639571,-0.654515,0.0927814
-30.1691,0.995346,0.530373,2,5,0,30.185,-0.765313,0.516828,-1.15272
-30.1517,1,0.530373,1,1,0,30.1678,-0.749191,-0.518779,-0.995974
-30.3682,0.983604,0.530373,2,7,0,30.5018,-0.881811,-1.49612,-2.25777
-30.4402,0.994053,0.530373,2,3,0,30.5241,-0.911853,1.18536,-2.53458
-32.2889,0.936147,0.530373,3,7,0,32.7017,-1.33616,2.62993,-6.05552
-32.7365,0.972966,0.530373,1,1,0,32.7597,-1.40705,-0.622596,-6.57033
-32.1263,1,0.530373,1,1,0,32.7009,-1.30885,-3.10292,-5.85151
-30.6438,0.938407,0.530373,2,5,0,33.899,-0.325528,7.38532,3.39839
-30.5632,1,0.530373,1,1,0,30.652,-0.350195,-1.21985,3.13071
-30.7675,0.981543,0.530373,1,1,0,30.7677,-0.291029,-0.0663686,3.77453
-30.6363,0.993521,0.530373,2,5,0,31.0673,-0.980739,2.6873,-3.15613
-30.5102,1,0.530373,1,1,0,30.6284,-0.938221,-1.40741,-2.77468
-30.7518,0.949164,0.530373,2,5,0,31.7,-0.295203,3.98581,3.72891
-30.9515,0.980041,0.530373,2,3,0,31.2003,-0.245316,2.04188,4.27573
-32.1723,0.815657,0.530373,2,5,0,34.6798,-1.31667,-6.48189,-5.91028
-30.1287,0.981001,0.530373,2,7,0,32.6841,-0.575458,-6.54338,0.746978
-30.2566,0.991815,0.530373,2,3,0,30.2571,-0.47475,-0.089627,1.79771
-30.1883,0.984779,0.530373,3,7,0,30.724,-0.780991,-2.99591,-1.30428
-30.8253,0.925283,0.530373,1,3,0,31.3865,-1.0363,-3.06652,-3.64375
-30.2137,0.9987,0.530373,2,5,0,30.8095,-0.500604,-3.15971,1.52544
-30.8198,0.943784,0.530373,2,5,0,31.3162,-1.03479,-2.88412,-3.63072
-30.8198,0.860543,0.530373,1,3,0,33.2876,-1.03479,6.43034,-3.63072
-30.1086,0.947057,0.530373,1,3,0,31.9819,-0.686448,5.60257,-0.377585
-30.1367,0.989014,0.530373,2,5,0,30.3062,-0.5655,-1.68515,0.849654
-30.5943,0.949056,0.530373,3,7,0,31.4512,-0.96718,-3.78907,-3.03526
-30.5795,1,0.530373,1,1,0,30.6248,-0.962266,0.870874,-2.99127
-30.5152,1,0.530373,1,1,0,30.5863,-0.940004,1.09174,-2.79082
-30.1022,0.963319,0.530373,1,3,0,31.2791,-0.660934,-4.44062,-0.122433
-30.1021,0.999997,0.530373,3,7,0,30.1025,-0.66034,0.0736726,-0.116471
-30.1143,0.998499,0.530373,2,5,0,30.1281,-0.699333,0.481833,-0.505644
-30.2811,0.955003,0.530373,1,3,0,30.9081,-0.461629,3.2412,1.93652
-30.2315,1,0.530373,1,1,0,30.2771,-0.489386,0.874256,1.64338
-30.1916,0.992396,0.530373,2,3,0,30.3702,-0.515894,-1.72996,1.36522
-30.1776,1,0.530373,3,7,0,30.1926,-0.526621,-0.501757,1.25318
-30.6213,0.982754,0.530373,3,7,0,30.6934,-0.975952,1.09948,-3.11354
-30.6759,0.99942,0.530373,3,7,0,30.697,-0.993056,-0.595729,-3.2653
-30.5538,0.976778,0.530373,2,3,0,31.1945,-0.953546,-3.27641,-2.91299
-30.2658,1,0.530373,3,7,0,30.5351,-0.469723,2.12418,1.85084
-31.3021,0.887114,0.530373,1,3,0,31.9812,-0.170524,3.37327,5.10149
-31.2084,1,0.530373,1,1,0,31.36,-0.189267,1.59389,4.89397
-31.0354,0.908276,0.530373,2,5,0,33.2253,-1.09052,6.05733,-4.10756
-30.4166,0.987511,0.530373,2,3,0,31.3882,-0.902396,4.03481,-2.44782
-30.13,0.995099,0.530373,2,7,0,30.5568,-0.573782,2.67417,0.76424
-30.1015,0.996803,0.530373,1,3,0,30.1862,-0.649309,-1.19157,-0.0055021
-30.1101,0.99848,0.530373,2,5,0,30.1272,-0.690186,0.535684,-0.414796
-30.3383,0.98124,0.530373,3,7,0,30.6167,-0.868186,-2.15992,-2.13111
-30.1088,0.997862,0.530373,2,5,0,30.4022,-0.610648,-2.21711,0.386402
-30.1026,0.996394,0.530373,3,7,0,30.202,-0.663518,1.29067,-0.148376
-30.3622,0.98291,0.530373,2,5,0,30.4135,-0.423734,0.927497,2.33964
-31.8002,0.851582,0.530373,1,3,0,32.6577,-0.0815089,3.79053,6.09086
-30.3756,0.971117,0.530373,2,5,0,32.7373,-0.885086,6.29047,-2.28812
-30.3916,0.999588,0.530373,2,3,0,30.4074,-0.891961,0.515045,-2.35168
-30.1062,0.964167,0.530373,2,5,0,31.1811,-0.618074,4.24386,0.310766
-30.187,0.988681,0.530373,1,3,0,30.2741,-0.519279,-1.20791,1.32984
-30.1059,0.984865,0.530373,1,3,0,30.4599,-0.678468,2.4355,-0.29801
-30.1138,0.99958,0.530373,2,5,0,30.1156,-0.599495,-0.176992,0.500289
-30.1036,0.997046,0.530373,1,3,0,30.1697,-0.669621,-1.05214,-0.209548
-30.1104,0.997098,0.530373,1,3,0,30.1568,-0.606668,0.881172,0.427
-30.1822,0.991947,0.530373,3,7,0,30.3193,-0.776245,1.51535,-1.25849
-30.1983,0.998702,0.530373,1,1,0,30.2001,-0.788434,-0.172337,-1.37593
-30.2446,0.987504,0.530373,2,5,0,30.4649,-0.481597,1.92145,1.72544
-30.1373,0.961281,0.530373,1,3,0,30.9787,-0.733446,-3.75486,-0.842032
-30.1015,0.99993,0.530373,2,5,0,30.1387,-0.652802,-0.788984,-0.0406814
-30.2319,0.974597,0.530373,1,3,0,30.5074,-0.489134,-2.14877,1.64603
-30.2919,0.994693,0.530373,1,1,0,30.2919,-0.456136,0.00774489,1.99475
-31.4731,0.96098,0.530373,3,7,0,31.4743,-0.138137,-0.141974,5.4608
-30.6547,1,0.530373,2,3,0,31.5219,-0.322326,-3.81177,3.43323
-30.1083,0.955655,0.530373,1,3,0,31.4119,-0.611931,4.67357,0.373317
-30.4086,0.953988,0.530373,1,3,0,30.8118,-0.404694,2.59902,2.5434
-30.1919,0.911482,0.530373,2,5,0,32.0864,-0.783712,-5.63409,-1.3305
-31.5239,0.830157,0.530373,1,3,0,33.1488,-1.1978,-5.21779,-4.98954
-31.2272,0.993091,0.530373,2,3,0,31.8127,-1.13516,-3.13214,-4.48042
-31.3877,0.989021,0.530373,1,1,0,31.4182,-1.16987,-0.715237,-4.76455
-31.3061,0.951154,0.530373,2,3,0,32.6085,-1.15251,4.67131,-4.62302
-31.1019,1,0.530373,1,1,0,31.3067,-1.10643,1.8526,-4.24139
-30.1885,0.986893,0.530373,2,5,0,31.5612,-0.518217,4.796,1.34093
-30.158,0.995297,0.530373,2,3,0,30.2751,-0.543396,1.40058,1.07856
-30.5575,0.953561,0.530373,1,3,0,30.8458,-0.352035,2.19778,3.11079
-30.9165,0.965242,0.530373,3,7,0,31.7337,-0.253594,3.70038,4.18474
-30.9261,0.999872,0.530373,3,7,0,30.9957,-0.251288,1.08002,4.21008
-31.1258,0.981712,0.530373,1,1,0,31.1432,-0.206483,-0.539621,4.70369
-31.2669,0.986994,0.530373,1,1,0,31.3125,-0.177485,0.874349,5.02438
-30.9189,1,0.530373,2,3,0,31.2358,-0.253014,2.30447,4.19112
-30.1635,1,0.530373,2,7,0,30.857,-0.538402,3.40874,1.13047
-30.23,0.992909,0.530373,3,7,0,30.3917,-0.809851,1.64626,-1.58099
-30.3754,0.873089,0.530373,3,7,0,34.0232,-0.418134,7.81789,2.39949
-31.5937,0.874673,0.530373,2,3,0,32.3018,-0.116532,3.4444,5.70095
-31.1057,1,0.530373,1,1,0,31.5484,-0.210773,2.72341,4.65632
-31.4835,0.965516,0.530373,1,1,0,31.488,-0.136246,0.276484,5.48181
-34.1179,0.678891,0.530373,2,3,0,37.0547,0.21731,-7.01477,9.41581
-33.0093,1,0.530373,1,1,0,34.0287,0.090051,-4.13279,8.0043
-33.6015,0.946227,0.530373,1,1,0,33.6898,0.160577,1.2165,8.78826
-35.1412,0.867159,0.530373,1,1,0,35.1458,0.319857,-0.279086,10.5399
-31.1793,1,0.530373,2,3,0,34.8632,-0.195261,7.85654,4.82768
-30.1867,0.988598,0.530373,2,5,0,31.5674,-0.779744,4.80976,-1.29225
-30.1023,0.992983,0.530373,1,3,0,30.3181,-0.661497,1.90177,-0.128091
-30.2254,0.97868,0.530373,1,3,0,30.4375,-0.806919,-1.88523,-1.55302
-30.197,1,0.530373,1,1,0,30.2238,-0.787519,-0.668981,-1.36714
-30.2258,0.997684,0.530373,1,1,0,30.2265,-0.807224,0.101356,-1.55594
-30.1031,0.991399,0.530373,2,5,0,30.4097,-0.666778,2.26649,-0.181058
-30.114,0.998711,0.530373,1,3,0,30.1223,-0.69874,0.372342,-0.499766
-30.4218,0.95481,0.530373,1,3,0,30.8239,-0.904493,2.59581,-2.46708
-30.4585,0.99906,0.530373,2,3,0,30.4712,-0.918997,0.460356,-2.5999
-30.4834,0.9981,0.530373,1,1,0,30.5024,-0.928403,-0.56361,-2.68559
-30.4775,1,0.530373,1,1,0,30.5103,-0.926182,-0.741906,-2.66539
-30.1376,0.999087,0.530373,3,7,0,30.5317,-0.564433,-2.56966,0.860675
-30.103,0.999673,0.530373,2,5,0,30.1477,-0.666241,-0.865818,-0.175679
-30.103,0.96019,0.530373,1,3,0,30.7443,-0.666241,-3.27789,-0.175679
-30.1117,0.999246,0.530373,2,5,0,30.1181,-0.603846,-0.32764,0.455816
-30.1041,1,0.530373,2,3,0,30.1112,-0.625967,-0.345596,0.230573
-30.3848,0.953963,0.530373,1,3,0,30.8189,-0.414256,2.69685,2.44097
-32.3069,0.936431,0.530373,3,7,0,32.3078,-0.00384447,-0.126919,6.9571
-32.4153,0.961318,0.530373,2,3,0,33.4021,0.0115471,4.06623,7.12886
-31.3002,0.996609,0.530373,3,7,0,32.6677,-0.170893,4.78676,5.0974
-31.4019,0.990579,0.530373,1,1,0,31.4742,-0.151357,1.10062,5.31402
-30.1378,0.992861,0.530373,2,5,0,31.6706,-0.734022,5.06784,-0.847683
-30.1075,0.999335,0.530373,2,5,0,30.1596,-0.614256,-0.934359,0.349637
-30.4963,0.939035,0.530373,1,3,0,31.0528,-0.372416,-3.05354,2.89054
-30.1079,0.969572,0.530373,1,3,0,31.0148,-0.613133,3.89809,0.361068
-30.1669,0.981845,0.530373,1,3,0,30.4235,-0.763453,2.07353,-1.13469
-30.1637,1,0.530373,1,1,0,30.1706,-0.76056,-0.339163,-1.1066
-30.2267,0.98918,0.530373,2,5,0,30.3831,-0.492317,-1.61876,1.61254
-30.1617,0.954289,0.530373,2,5,0,31.0786,-0.758736,3.91956,-1.08888
-30.1102,0.998411,0.530373,1,3,0,30.1945,-0.690514,1.18849,-0.418058
-30.1019,0.999996,0.530373,2,7,0,30.1098,-0.657743,0.36393,-0.0903788
-30.1739,0.975295,0.530373,3,7,0,30.7164,-0.529539,-3.01487,1.22275
-30.3835,0.986904,0.530373,2,3,0,30.39,-0.414778,0.328377,2.43539
-30.3358,0.997058,0.530373,2,3,0,30.4704,-0.435324,-1.50211,2.216
-30.2881,0.997764,0.530373,2,3,0,30.4018,-0.458059,-1.38004,1.97436
-30.153,0.947965,0.530373,1,3,0,31.2828,-0.750424,-4.35086,-1.008
-30.7034,0.929964,0.530373,1,3,0,31.2692,-1.0014,3.0789,-3.33888
-30.2706,0.978985,0.530373,3,7,0,31.5985,-0.467168,4.71701,1.87787
-30.112,0.991509,0.530373,1,3,0,30.4194,-0.603055,-2.26948,0.463892
-30.288,0.951747,0.530373,2,5,0,30.9343,-0.843231,3.29065,-1.89731
-30.239,1,0.530373,2,3,0,30.2844,-0.815493,0.871668,-1.63474
-30.2722,0.987959,0.530373,3,7,0,30.6866,-0.834707,-2.63501,-1.81692
-30.2965,0.987729,0.530373,2,3,0,30.5108,-0.847657,1.89468,-1.93895
-30.1038,0.984744,0.530373,1,3,0,30.592,-0.670205,-2.86013,-0.215388
-30.1314,0.997814,0.530373,2,7,0,30.1451,-0.571969,-0.478649,0.782915
-30.1048,0.964352,0.530373,3,7,0,31.0182,-0.674498,-3.91208,-0.258341
-30.125,0.997669,0.530373,1,3,0,30.1396,-0.717291,-0.494771,-0.683213
-30.3551,0.988972,0.530373,2,7,0,30.357,-0.426779,0.177348,2.30713
-30.7701,0.975575,0.530373,2,5,0,30.8927,-1.02088,-1.43341,-3.50965
-30.6826,1,0.530373,1,1,0,30.78,-0.995109,-1.27775,-3.28343
-30.7462,0.995309,0.530373,1,1,0,30.7689,-1.01402,-0.61608,-3.44972
-31.6003,0.957696,0.530373,2,3,0,31.6733,-1.21294,1.10587,-5.1101
-31.2874,1,0.530373,1,1,0,31.5858,-1.14844,-2.2359,-4.58973
-31.9357,0.913326,0.530373,2,3,0,33.119,-1.27556,-4.45269,-5.59855
-30.7703,0.979836,0.530373,2,3,0,32.5758,-1.02094,-5.50015,-3.51016
-30.688,1,0.530373,2,3,0,30.7822,-0.996753,-1.25656,-3.29795
-30.2236,0.989335,0.530373,3,7,0,31.1793,-0.494266,4.00171,1.59204
-30.2531,0.987237,0.530373,2,3,0,30.4411,-0.476749,-1.77494,1.7766
-30.2325,1,0.530373,1,1,0,30.256,-0.488775,-0.62747,1.64981
-30.2537,0.998121,0.530373,1,1,0,30.2583,-0.476385,0.276434,1.78045
-30.111,0.992359,0.530373,1,3,0,30.3878,-0.605316,-2.15348,0.440798
-30.3122,0.971293,0.530373,1,3,0,30.5405,-0.446251,1.95576,2.09971
-30.5503,0.985066,0.530373,2,5,0,30.6577,-0.952341,1.34136,-2.90215
-30.1342,0.995357,0.530373,2,5,0,30.7319,-0.568463,-3.1645,0.819072
-30.3436,0.981374,0.530373,2,5,0,30.4948,-0.870681,1.59148,-2.15435
-30.17,0.986694,0.530373,3,7,0,30.8524,-0.766094,3.38154,-1.16029
-30.2616,0.945356,0.530373,1,3,0,31.295,-0.472001,4.16102,1.82676
-30.2671,0.999515,0.530373,1,1,0,30.279,-0.469036,0.445903,1.85811
-30.2288,1,0.530373,3,7,0,30.265,-0.490998,0.778221,1.62641
-30.1214,0.997224,0.530373,1,3,0,30.2879,-0.586022,-1.67027,0.638349
-30.1044,0.986177,0.530373,3,7,0,30.4702,-0.67292,2.47575,-0.242564
-30.1535,0.987269,0.530373,2,5,0,30.3269,-0.54764,1.70457,1.03451
-30.3541,0.920957,0.530373,2,5,0,31.6143,-0.875465,-4.59517,-2.19887
-30.3717,0.998625,0.530373,1,1,0,30.3854,-0.883368,0.477726,-2.2722
-31.0245,0.936495,0.530373,2,7,0,31.8346,-0.228587,-3.68425,4.45986
-30.2086,0.987562,0.530373,2,5,0,31.4431,-0.795733,-4.54796,-1.446
-30.4195,0.994847,0.530373,3,7,0,30.4298,-0.903556,-0.415785,-2.45848
-30.1191,0.9834,0.530373,1,3,0,30.7474,-0.708088,3.24468,-0.592347
-30.3318,0.971767,0.530373,1,3,0,30.5525,-0.865117,-1.92286,-2.10248
-30.297,1,0.530373,2,3,0,30.3339,-0.847886,0.786935,-1.94109
-30.1236,0.997297,0.530373,2,5,0,30.3936,-0.582711,-2.12683,0.672368
-30.3129,0.982188,0.530373,3,7,0,30.5746,-0.4459,2.09385,2.10344
-30.3863,0.971898,0.530373,2,5,0,30.8629,-0.889693,-2.82599,-2.33073
-30.3907,0.999886,0.530373,2,3,0,30.4117,-0.891581,-0.592866,-2.34818
-32.3517,0.853353,0.530373,2,7,0,34.1962,-1.34647,5.55928,-6.13171
