# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1099984735
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_null_soccr_study1_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,p_gamma.1,g_gamma.1
-30.1099,0.966879,0.800898,1,3,0,30.881,-0.68979,-4.09866,-0.410851
-30.1581,0.995312,0.800898,2,3,0,30.1651,-0.755394,0.390618,-1.05639
-30.1034,0.994132,0.800898,1,3,0,30.2269,-0.628914,1.63995,0.200678
-30.17,0.983067,0.800898,1,3,0,30.2602,-0.766138,-1.40163,-1.16071
-30.1394,1,0.800898,1,1,0,30.1657,-0.735905,0.758044,-0.866137
-33.3404,0.725739,0.800898,2,5,0,33.3459,0.130291,-0.34507,8.45202
-31.7525,1,0.800898,1,1,0,33.087,-0.0893931,5.39191,6.00303
-30.113,0.89917,0.800898,2,3,0,33.2556,-0.696756,8.27449,-0.480081
-30.1889,0.975647,0.800898,1,3,0,30.3537,-0.517855,-1.89481,1.34472
-30.357,0.784489,0.800898,3,7,0,32.7015,-0.876783,-7.14691,-2.21111
-30.5723,0.971317,0.800898,1,1,0,30.5724,-0.959836,-0.0594949,-2.96949
-30.5914,0.997476,0.800898,1,1,0,30.6496,-0.966228,1.12512,-3.02674
-32.7199,0.859132,0.800898,3,7,0,33.0414,-1.40452,-2.64666,-6.55231
-31.9892,1,0.800898,1,1,0,32.6858,-1.28505,-3.89591,-5.67118
-31.2278,1,0.800898,1,1,0,31.9016,-1.1353,3.83145,-4.48154
-30.8642,1,0.800898,1,1,0,31.1985,-1.04686,2.69861,-3.73504
-30.6268,1,0.800898,1,1,0,30.8476,-0.977699,2.19371,-3.1291
-30.6483,0.869492,0.800898,2,3,0,32.3646,-0.984523,-6.1149,-3.18974
-30.7906,0.981734,0.800898,1,1,0,30.824,-1.02669,0.852247,-3.56027
-31.1458,0.956226,0.800898,1,1,0,31.1577,-1.11668,-0.508766,-4.32701
-30.1018,0.940834,0.800898,1,3,0,32.0064,-0.640658,6.44172,0.0817996
-30.3807,0.936392,0.800898,2,3,0,30.7281,-0.415961,2.75108,2.42273
-30.5134,0.826405,0.800898,1,3,0,32.168,-0.939389,-6.00398,-2.78526
-30.6231,0.985594,0.800898,1,1,0,30.6485,-0.976541,0.7436,-3.11879
-30.1026,0.986943,0.800898,3,7,0,30.8347,-0.633654,-3.99375,0.152643
-30.3417,0.947446,0.800898,1,3,0,30.5956,-0.86976,2.35209,-2.14578
-30.5654,0.971843,0.800898,2,3,0,30.7437,-0.957497,1.97104,-2.94849
-30.4182,1,0.800898,2,3,0,30.5545,-0.903016,-1.72352,-2.45351
-30.1531,0.946338,0.800898,1,3,0,31.0479,-0.548065,-4.41531,1.0301
-30.1794,0.995971,0.800898,1,1,0,30.1812,-0.525117,-0.195994,1.26887
-30.1773,0.963191,0.800898,1,3,0,30.5561,-0.772243,-2.87277,-1.21981
-30.1018,0.99493,0.800898,1,3,0,30.2434,-0.640727,1.75631,0.0811046
-30.8933,0.84301,0.800898,1,3,0,31.6674,-1.05459,4.10672,-3.80153
-30.9444,0.993585,0.800898,1,1,0,31.0328,-1.06781,-1.38775,-3.91482
-30.8684,0.982046,0.800898,3,7,0,31.3463,-0.265248,-3.2265,4.05682
-33.221,0.838532,0.800898,3,7,0,33.295,-1.47808,1.27036,-7.06495
-35.0715,0.838251,0.800898,1,1,0,35.0736,-1.71438,0.213936,-8.56005
-33.6877,1,0.800898,1,1,0,34.9979,-1.5422,-5.34256,-7.49325
-33.4802,1,0.800898,1,1,0,33.9824,-1.51415,-3.30795,-7.308
-33.0067,1,0.800898,1,1,0,33.6194,-1.4473,-3.65363,-6.85321
-32.99,0.994714,0.800898,3,7,0,33.0958,0.0876368,-1.51784,7.97741
-31.9018,1,0.800898,1,1,0,32.8686,-0.0650698,-4.58946,6.27407
-31.323,1,0.800898,3,7,0,31.8661,-0.166439,3.43977,5.14676
-31.6246,0.938424,0.800898,3,7,0,32.4527,-1.21768,4.2474,-5.14765
-31.5158,1,0.800898,2,3,0,31.7555,-1.19619,2.28524,-4.97659
-32.0069,0.944875,0.800898,1,1,0,32.0556,-1.28818,1.02937,-5.69499
-31.1686,1,0.800898,1,1,0,31.9072,-1.12192,4.01155,-4.37065
-30.104,0.969496,0.800898,3,7,0,31.7373,-0.671383,5.96527,-0.227188
-30.1095,0.997221,0.800898,1,3,0,30.1313,-0.608791,0.689023,0.405332
-30.1588,0.982499,0.800898,1,3,0,30.2731,-0.756074,-1.57757,-1.06301
-30.3794,0.982263,0.800898,3,7,0,30.4169,-0.886736,0.903593,-2.30339
-30.4862,0.985663,0.800898,1,1,0,30.4976,-0.929461,-0.498181,-2.69522
-30.8135,0.957793,0.800898,1,1,0,30.8136,-1.03306,-0.0388102,-3.61567
-30.7971,1,0.800898,2,3,0,30.8996,-1.02849,1.49412,-3.576
-30.8037,0.999081,0.800898,3,7,0,30.8043,-0.281551,-0.112469,3.87819
-30.5004,1,0.800898,1,1,0,30.7605,-0.371006,-2.38032,2.90575
-30.1024,1,0.800898,2,7,0,30.4405,-0.662264,-2.71424,-0.135787
-30.3111,0.963203,0.800898,2,7,0,30.512,-0.446772,-2.09237,2.09417
-30.3093,1,0.800898,3,7,0,30.3151,-0.854155,-0.35349,-1.99994
-30.1212,0.9976,0.800898,2,3,0,30.3415,-0.711534,-2.19068,-0.626411
-30.1016,0.998598,0.800898,1,3,0,30.139,-0.64359,0.903239,0.0521876
-30.2432,0.979525,0.800898,3,7,0,30.3298,-0.818001,1.37417,-1.65861
-30.3829,0.984981,0.800898,3,7,0,30.4844,-0.888225,1.48721,-2.31716
-30.3892,0.999145,0.800898,1,1,0,30.4264,-0.890925,-0.901182,-2.34211
-30.2569,1,0.800898,2,3,0,30.371,-0.826104,1.57664,-1.73552
-30.222,1,0.800898,1,1,0,30.2595,-0.80475,-0.90405,-1.53231
-31.1067,0.920078,0.800898,2,3,0,31.1758,-1.10757,-1.22703,-4.25095
-30.882,1,0.800898,1,1,0,31.1192,-1.05159,-2.27343,-3.77577
-30.176,0.999262,0.800898,3,7,0,30.8276,-0.771177,3.76772,-1.20951
-30.152,0.973405,0.800898,1,3,0,30.4651,-0.549154,2.61183,1.0188
-30.1442,1,0.800898,1,1,0,30.1549,-0.557065,-0.48276,0.936848
-30.1037,0.99502,0.800898,1,3,0,30.2005,-0.670099,1.45159,-0.214332
-30.8958,0.858982,0.800898,1,3,0,31.5288,-1.05523,3.71372,-3.80703
-30.1067,1,0.800898,2,3,0,30.7844,-0.681011,3.84257,-0.323387
-30.1885,0.993128,0.800898,3,7,0,30.1927,-0.781112,0.30191,-1.30545
-30.1752,0.965085,0.800898,1,3,0,30.5725,-0.528493,2.94195,1.23365
-30.1074,0.988192,0.800898,3,7,0,30.3141,-0.614622,2.12216,0.345905
-30.1119,0.999312,0.800898,1,1,0,30.112,-0.603262,0.0304044,0.461781
-30.108,0.996209,0.800898,3,7,0,30.1561,-0.612753,-1.02394,0.364948
-30.5771,0.889853,0.800898,1,3,0,31.1548,-0.961437,-3.5477,-2.98385
-30.1079,0.9808,0.800898,3,7,0,30.9099,-0.68453,4.18015,-0.358477
-30.1663,0.994001,0.800898,3,7,0,30.1827,-0.535969,0.598414,1.15578
-30.1407,0.977315,0.800898,1,3,0,30.4023,-0.73744,2.38741,-0.881162
-30.2848,0.985931,0.800898,2,3,0,30.3154,-0.841544,-0.816264,-1.88142
-30.1019,1,0.800898,2,3,0,30.2583,-0.657674,-1.84638,-0.0896824
-30.6046,0.905344,0.800898,1,3,0,31.0255,-0.97056,3.02812,-3.06546
-30.4083,1,0.800898,2,3,0,30.5813,-0.89896,-1.94143,-2.41621
-30.102,0.986193,0.800898,1,3,0,30.6032,-0.659043,3.30462,-0.103448
-30.1018,0.999066,0.800898,3,7,0,30.1117,-0.640022,-0.464378,0.0882236
-30.1142,0.996655,0.800898,2,3,0,30.1332,-0.598515,0.642122,0.510309
-30.2792,0.663925,0.800898,3,7,0,34.4241,-0.838512,9.50282,-1.85283
-30.3243,0.993777,0.800898,1,1,0,30.3365,-0.861528,0.515457,-2.06896
-30.1734,0.948421,0.800898,1,3,0,30.9157,-0.529996,4.02154,1.21798
-30.1051,0.991652,0.800898,1,3,0,30.2662,-0.675674,1.87325,-0.270099
-30.1061,0.999721,0.800898,2,3,0,30.1093,-0.679248,0.261368,-0.305796
-30.1368,0.996999,0.800898,2,3,0,30.1408,-0.732917,-0.293113,-0.83685
-30.3484,0.979898,0.800898,2,3,0,30.3749,-0.872894,-0.759356,-2.17496
-30.2428,0.950696,0.800898,3,7,0,31.0267,-0.817749,-4.13277,-1.65621
-30.1047,0.986856,0.800898,1,3,0,30.4013,-0.623284,2.54175,0.257807
-30.6413,0.881176,0.800898,1,3,0,31.2407,-0.98231,3.61377,-3.17009
-30.1263,0.969792,0.800898,3,7,0,31.1352,-0.71928,4.68816,-0.702814
-30.114,1,0.800898,1,1,0,30.1245,-0.698861,-0.478338,-0.500962
-31.1734,0.916366,0.800898,3,7,0,31.1761,-1.12303,0.243597,-4.37987
-31.3394,0.980071,0.800898,1,1,0,31.4264,-1.15966,1.37645,-4.68144
-31.1038,0.968706,0.800898,3,7,0,32.0498,-0.211194,-4.54,4.65167
-31.196,0.985118,0.800898,1,1,0,31.3263,-0.191821,-1.68498,4.86572
-31.594,0.937087,0.800898,1,1,0,31.6667,-0.116479,1.25843,5.70154
-31.0359,1,0.800898,3,7,0,31.5388,-0.226057,3.31006,4.48774
-31.0897,0.985181,0.800898,3,7,0,31.3874,-1.10354,-2.54701,-4.21719
-31.4945,0.984023,0.800898,2,3,0,31.5223,-1.19189,0.777417,-4.94219
-31.0067,1,0.800898,1,1,0,31.4466,-1.08347,-3.09568,-4.04796
-30.1017,0.953663,0.800898,1,3,0,31.7402,-0.642264,5.97474,0.0655714
-30.2123,0.974717,0.800898,2,3,0,30.3436,-0.501517,-1.69126,1.51586
-30.1018,0.993479,0.800898,1,3,0,30.301,-0.657166,2.08316,-0.0845776
-30.1146,0.997473,0.800898,3,7,0,30.1293,-0.700017,-0.56612,-0.51243
-31.6727,0.853068,0.800898,2,3,0,31.6734,-1.22695,0.124532,-5.22079
-30.3117,1,0.800898,2,3,0,31.5959,-0.855327,5.2895,-2.01092
-30.3055,0.994635,0.800898,3,7,0,30.425,-0.449454,1.61347,2.06568
-30.3336,0.985422,0.800898,2,3,0,30.5254,-0.436293,2.04424,2.20567
-31.3,0.651931,0.800898,1,3,0,34.1475,-1.15118,7.87644,-4.61211
-31.2675,1,0.800898,2,3,0,31.4367,-1.14408,-1.92009,-4.55389
-31.1907,1,0.800898,1,1,0,31.3743,-1.12697,1.9998,-4.41257
-30.1188,0.963858,0.800898,2,3,0,31.8242,-0.707586,-6.09544,-0.587389
-30.2124,0.969596,0.800898,2,3,0,30.4142,-0.798319,2.09685,-1.47078
-31.5123,0.72402,0.800898,1,3,0,33.671,-0.131012,6.85781,5.53997
-31.7982,0.954251,0.800898,1,1,0,31.9418,-0.081836,1.76876,6.08721
-32.115,0.949327,0.800898,1,1,0,32.2955,-0.0320586,1.98285,6.64226
-33.0563,0.856779,0.800898,1,1,0,33.1584,0.0959022,-1.49097,8.06946
-32.5617,1,0.800898,1,1,0,33.2306,0.0317652,3.81744,7.35447
-31.7396,1,0.800898,1,1,0,32.5005,-0.0915522,-4.07156,5.97898
-31.0572,1,0.800898,1,1,0,31.6465,-0.221321,3.58305,4.53994
-30.5548,1,0.800898,1,1,0,30.9767,-0.352905,-3.03166,3.10137
-30.6054,0.991953,0.800898,1,1,0,30.6604,-0.337017,1.09481,3.27358
-30.1704,0.846935,0.800898,3,7,0,32.4349,-0.532465,-7.02401,1.19226
-30.1083,0.989768,0.800898,1,3,0,30.2805,-0.685783,-1.93678,-0.370967
-30.1278,0.998579,0.800898,3,7,0,30.1293,-0.576662,0.178498,0.734584
-30.206,0.964226,0.800898,1,3,0,30.4667,-0.793938,2.3831,-1.42879
-30.5526,0.892399,0.800898,2,3,0,31.3342,-0.953152,-4.12633,-2.90944
-30.5226,1,0.800898,1,1,0,30.5966,-0.942665,1.26985,-2.81489
-30.1107,0.961889,0.800898,1,3,0,31.0018,-0.60594,-4.40595,0.434428
-30.1016,0.999245,0.800898,1,3,0,30.12,-0.654008,0.632641,-0.0528208
-30.105,0.945419,0.800898,3,7,0,30.6697,-0.675375,3.50747,-0.267113
-31.9831,0.666104,0.800898,2,3,0,34.2214,-0.052271,-6.98326,6.41679
-31.3836,1,0.800898,1,1,0,31.9482,-0.154825,3.50746,5.27555
-30.4622,0.982085,0.800898,2,3,0,31.6318,-0.384491,-5.04782,2.76042
-30.1072,0.972499,0.800898,1,3,0,30.8119,-0.68255,3.91836,-0.338747
-30.1015,0.933655,0.800898,3,7,0,30.8126,-0.649347,-3.93626,-0.00588419
-30.1015,0.99183,0.800898,1,3,0,30.1721,-0.649347,-1.24095,-0.00588419
-31.3628,0.888274,0.800898,2,3,0,31.3659,-0.158772,-0.258046,5.23176
-30.2685,0.999664,0.800898,3,7,0,31.4088,-0.468264,4.98416,1.86628
-30.1016,0.98997,0.800898,3,7,0,30.4098,-0.654331,2.5914,-0.0560663
-30.57,0.916202,0.800898,2,3,0,30.9568,-0.348042,-2.90291,3.15403
-30.6343,0.989781,0.800898,1,1,0,30.6879,-0.328323,1.08051,3.36802
-30.6403,0.999046,0.800898,1,1,0,30.7218,-0.326557,-1.33239,3.38721
-30.5995,1,0.800898,1,1,0,30.6987,-0.338828,1.46994,3.25393
-30.7418,0.977469,0.800898,1,1,0,30.781,-0.297906,0.924828,3.69939
-30.7486,1,0.800898,3,7,0,30.7969,-1.01469,-1.02627,-3.45561
-30.2015,0.899013,0.800898,1,3,0,32.0255,-0.50885,-6.30392,1.43897
-30.3014,0.920517,0.800898,1,3,0,30.984,-0.850148,-3.8563,-1.96235
-30.5894,0.984241,0.800898,3,7,0,30.5972,-0.341952,0.412097,3.22004
-30.8492,0.959193,0.800898,1,1,0,30.8671,-0.27002,-0.625221,4.00449
-30.7189,1,0.800898,1,1,0,30.8878,-0.304147,1.91832,3.63127
-30.4117,1,0.800898,3,7,0,30.6738,-0.900381,-2.38944,-2.42929
-30.3023,1,0.800898,1,1,0,30.4007,-0.850625,1.46436,-1.96683
-30.24,1,0.800898,2,3,0,30.2983,-0.816058,-1.12695,-1.64012
-30.2877,0.930513,0.800898,1,3,0,31.0504,-0.458288,4.0765,1.97192
-30.3373,0.997935,0.800898,3,7,0,30.3496,-0.434611,-0.515785,2.2236
-30.4566,0.981385,0.800898,1,1,0,30.4656,-0.386519,0.442554,2.73861
-30.4755,0.989572,0.800898,3,7,0,30.6635,-0.925435,-2.02395,-2.65859
-30.6064,0.982743,0.800898,1,1,0,30.6234,-0.971142,0.607953,-3.07066
-30.6937,0.988661,0.800898,1,1,0,30.7356,-0.998484,-0.954897,-3.31321
-30.2409,0.890653,0.800898,1,3,0,32.0736,-0.483774,6.31898,1.70249
-30.1708,0.996299,0.800898,2,3,0,30.2957,-0.532116,1.64925,1.1959
-30.1671,1,0.800898,2,3,0,30.179,-0.53528,0.508736,1.16295
-30.6999,0.828241,0.800898,1,3,0,31.8437,-1.00034,-4.99208,-3.32953
-30.601,1,0.800898,1,1,0,30.7251,-0.969353,1.64464,-3.05468
-30.1913,0.95006,0.800898,3,7,0,31.3431,-0.783286,5.00929,-1.32639
-30.103,1,0.800898,2,3,0,30.1796,-0.666271,1.29194,-0.175979
-30.5104,0.926589,0.800898,1,3,0,30.818,-0.938305,-2.58861,-2.77544
-30.3548,0.990863,0.800898,2,3,0,30.6803,-0.875821,-2.66271,-2.20217
-30.1361,0.999822,0.800898,3,7,0,30.3573,-0.566215,-2.19531,0.842273
-30.1951,0.963075,0.800898,3,7,0,30.5379,-0.513332,-2.73281,1.39203
-30.1625,1,0.800898,1,1,0,30.192,-0.539283,-0.801998,1.12131
-30.1017,0.996137,0.800898,1,3,0,30.2136,-0.65627,-1.56093,-0.0755726
-30.6576,0.894821,0.800898,1,3,0,31.1324,-0.987417,-3.21644,-3.21539
-30.7283,0.990863,0.800898,1,1,0,30.7811,-1.00877,-1.07254,-3.40373
-30.717,0.999849,0.800898,3,7,0,30.7982,-0.304683,1.33026,3.62542
-30.4681,1,0.800898,1,1,0,30.6845,-0.382357,-2.17108,2.7834
-31.1951,0.918076,0.800898,3,7,0,31.5858,-0.191998,2.91753,4.86377
-30.2329,1,0.800898,3,7,0,31.2011,-0.488493,-4.59278,1.65278
-30.1537,0.963766,0.800898,1,3,0,30.6138,-0.751162,3.16612,-1.01519
-30.124,0.985253,0.800898,1,3,0,30.3128,-0.582053,-2.02816,0.679131
-30.3629,0.926087,0.800898,1,3,0,30.8181,-0.87943,3.14946,-2.23569
-30.1076,0.99978,0.800898,3,7,0,30.3299,-0.683718,2.20076,-0.350383
-30.8165,0.89613,0.800898,3,7,0,31.356,-1.0339,-3.42822,-3.62294
-31.0196,0.991557,0.800898,2,3,0,31.058,-1.08665,-0.914301,-4.07486
-31.0897,0.991351,0.800898,1,1,0,31.1874,-1.10354,-1.45902,-4.21716
-30.1267,0.959681,0.800898,2,3,0,31.7425,-0.719857,-5.9331,-0.708497
-30.1342,0.99964,0.800898,2,3,0,30.1358,-0.729705,0.188543,-0.805338
-30.1062,0.994356,0.800898,1,3,0,30.1953,-0.618169,-1.39298,0.3098
-30.2559,0.985376,0.800898,2,3,0,30.2615,-0.475155,-0.349477,1.79344
-30.1067,0.984859,0.800898,1,3,0,30.434,-0.681001,-2.67032,-0.323293
-30.5825,0.923813,0.800898,3,7,0,30.9907,-0.344119,-2.98247,3.19655
-30.6056,0.998769,0.800898,2,3,0,30.6732,-0.336959,-1.21377,3.27421
-30.2412,0.891925,0.800898,1,3,0,31.8213,-0.816829,-5.86715,-1.64746
-30.1373,0.970165,0.800898,1,3,0,30.5742,-0.564749,-3.08528,0.857406
-30.5829,0.868209,0.800898,1,3,0,31.4005,-0.963405,-4.22032,-3.00148
-30.4177,1,0.800898,1,1,0,30.5674,-0.902846,-1.80557,-2.45195
-30.1911,0.998124,0.800898,3,7,0,30.4529,-0.783069,-2.38854,-1.3243
-30.1431,0.998351,0.800898,2,3,0,30.2182,-0.740062,-1.27949,-0.906824
-30.1476,0.981452,0.800898,2,3,0,30.3436,-0.744953,2.06622,-0.954621
-30.1116,0.991248,0.800898,2,3,0,30.2436,-0.693653,1.6959,-0.449268
-30.1213,0.99248,0.800898,1,3,0,30.1882,-0.586162,1.20698,0.636915
-30.5483,0.881341,0.800898,3,7,0,31.4481,-0.354992,4.42751,3.07878
-30.6824,0.978802,0.800898,1,1,0,30.7161,-0.314344,-0.856761,3.52011
-30.1076,0.959037,0.800898,1,3,0,31.2024,-0.683737,-4.88385,-0.350582
-30.1034,0.998457,0.800898,2,3,0,30.1239,-0.66839,-0.668574,-0.197215
-30.1257,0.993554,0.800898,1,3,0,30.165,-0.579637,-0.925257,0.703967
-30.5558,0.880706,0.800898,1,3,0,31.2634,-0.954246,-3.92617,-2.91929
-30.5006,1,0.800898,1,1,0,30.5859,-0.934727,1.36393,-2.74302
-30.4277,0.987729,0.800898,2,3,0,30.7396,-0.906872,-2.60684,-2.48892
-30.1032,0.999695,0.800898,3,7,0,30.3815,-0.667475,2.46211,-0.188046
-30.1046,0.919045,0.800898,3,7,0,30.9676,-0.673794,-4.33612,-0.251299
-33.0145,0.767906,0.800898,2,3,0,33.0173,0.090703,0.24463,8.01156
-33.0145,0.874672,0.800898,1,1,0,33.9488,0.090703,-4.51167,8.01156
-33.0853,0.988463,0.800898,1,1,0,33.5344,0.0994856,3.12793,8.10936
-34.3172,0.938567,0.800898,3,7,0,34.742,0.238228,-3.04186,9.64631
-33.1463,1,0.800898,1,1,0,34.3243,0.106962,-5.06611,8.19258
-33.0796,1,0.800898,3,7,0,33.1095,-1.45788,-0.807371,-6.92641
-33.2526,0.994236,0.800898,2,3,0,33.5408,-1.48255,2.50569,-7.09537
-34.5833,0.880112,0.800898,1,1,0,34.6228,-1.65618,-0.927324,-8.21286
-30.8044,1,0.800898,2,3,0,34.3303,-1.03055,-8.76453,-3.59384
-30.7955,0.99966,0.800898,3,7,0,30.8685,-0.283691,1.26113,3.85477
-30.8266,0.994994,0.800898,1,1,0,30.9258,-0.275703,1.47001,3.94222
-31.0435,0.932978,0.800898,3,7,0,31.824,-0.224358,4.12352,4.50646
-30.1195,0.956688,0.800898,3,7,0,31.6947,-0.708815,5.8581,-0.59954
-30.1128,0.993644,0.800898,1,3,0,30.1866,-0.601447,-1.26801,0.480327
-30.1035,0.997839,0.800898,1,3,0,30.1355,-0.668814,-0.835606,-0.201463
-30.4149,0.969336,0.800898,2,3,0,30.4159,-0.901702,-0.142622,-2.44144
-30.603,0.975131,0.800898,1,1,0,30.607,-0.970029,0.296324,-3.06072
-30.7239,0.994781,0.800898,2,3,0,30.757,-1.0075,-0.848865,-3.39257
-30.6802,0.989553,0.800898,3,7,0,30.9611,-0.314985,2.47408,3.51314
-30.1155,1,0.800898,3,7,0,30.6103,-0.596166,-3.28348,0.53435
-33.1905,0.770769,0.800898,3,7,0,33.2412,0.112341,1.05116,8.25243
-32.4481,1,0.800898,2,3,0,33.2515,0.0161386,4.18375,7.1801
-32.95,0.920905,0.800898,1,1,0,33.1861,0.0826039,-2.26808,7.92134
-32.7732,1,0.800898,1,1,0,33.2974,0.0599288,3.3793,7.66861
-30.1082,0.908574,0.800898,2,3,0,34.0709,-0.612342,9.29161,0.369128
-30.1056,0.997315,0.800898,2,3,0,30.1357,-0.620273,-0.811005,0.288409
-30.114,0.995079,0.800898,2,3,0,30.1532,-0.598977,-0.924025,0.505582
-30.4788,0.957321,0.800898,3,7,0,30.6085,-0.926684,-1.68098,-2.66996
-30.4494,1,0.800898,2,3,0,30.5134,-0.915466,1.18079,-2.56764
-30.6392,0.975048,0.800898,1,1,0,30.6454,-0.981662,-0.366798,-3.16433
-30.7831,0.993838,0.800898,2,3,0,30.8151,-1.02457,-0.834746,-3.54184
-30.5688,1,0.800898,1,1,0,30.7676,-0.958671,-2.08123,-2.95904
-30.1015,0.976937,0.800898,1,3,0,30.9114,-0.650276,-4.20069,-0.0152447
-30.4054,0.940295,0.800898,1,3,0,30.6705,-0.89777,2.40307,-2.40525
-30.4918,0.988425,0.800898,1,1,0,30.5099,-0.931518,-0.627768,-2.7139
-30.7039,0.972362,0.800898,1,1,0,30.7107,-1.00156,-0.384963,-3.34032
-30.111,0.949667,0.800898,1,3,0,31.3577,-0.605446,5.2117,0.43947
-30.7274,0.835059,0.800898,3,7,0,32.0184,-0.301826,5.30347,3.6566
-30.8152,0.995322,0.800898,2,3,0,30.8869,-0.27861,1.25015,3.91038
-30.1904,1,0.800898,2,3,0,30.8198,-0.516789,-3.70303,1.35586
-30.2085,0.939252,0.800898,2,3,0,30.8167,-0.504053,-3.64005,1.48926
-30.6373,0.965008,0.800898,3,7,0,30.6848,-0.981049,1.01767,-3.15888
-31.01,0.984398,0.800898,2,3,0,31.0122,-1.08427,-0.219739,-4.05476
-30.3508,0.998942,0.800898,3,7,0,30.9459,-0.428652,-3.60068,2.28714
-30.5177,0.974005,0.800898,1,1,0,30.5225,-0.36514,-0.325118,2.96908
-30.3012,0.988707,0.800898,2,3,0,30.6812,-0.451574,-2.87752,2.04316
-30.2553,0.99121,0.800898,2,3,0,30.4386,-0.475529,-1.99888,1.78949
-30.1967,1,0.800898,1,1,0,30.2484,-0.512207,-1.06102,1.40381
-30.8634,0.934654,0.800898,2,3,0,30.9726,-0.266485,1.5424,4.04325
-31.6605,0.878551,0.800898,1,1,0,31.6614,-0.104945,-0.137402,5.82987
-30.1025,0.872953,0.800898,2,3,0,33.3813,-0.663041,8.45191,-0.143588
-30.1052,0.922051,0.800898,3,7,0,30.931,-0.675959,4.24158,-0.272948
-30.1985,0.977073,0.800898,1,3,0,30.3276,-0.510948,-1.67695,1.41699
-30.1057,0.989305,0.800898,1,3,0,30.3184,-0.677818,2.15292,-0.291517
-31.5328,0.757492,0.800898,1,3,0,32.7234,-1.19959,5.09301,-5.0038
-30.2422,0.922132,0.800898,2,3,0,32.7439,-0.817428,-7.3826,-1.65316
-30.2552,0.998191,0.800898,1,1,0,30.271,-0.825095,-0.586885,-1.72595
-30.1111,1,0.800898,2,3,0,30.2416,-0.6927,1.68616,-0.439793
-30.1712,0.980157,0.800898,1,3,0,30.3052,-0.531781,-1.70842,1.19939
-30.2043,0.994926,0.800898,1,1,0,30.2071,-0.50689,-0.245908,1.4595
-30.1845,0.957186,0.800898,1,3,0,30.6477,-0.778016,3.17687,-1.27559
-30.5082,0.969914,0.800898,2,3,0,30.5679,-0.937487,-1.14111,-2.76804
-30.1863,0.948256,0.800898,2,3,0,31.1491,-0.779449,-4.57981,-1.28941
-30.1243,0.981019,0.800898,1,3,0,30.3925,-0.58161,2.41709,0.68368
-30.6349,0.86385,0.800898,1,3,0,31.4294,-0.980304,4.16045,-3.15226
-30.511,0.98635,0.800898,3,7,0,30.9228,-0.938496,-2.99529,-2.77717
