# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1235143119
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_full_soccr_study1_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,p_gamma.1,p_z_beta.1,g_gamma.1,g_z_beta.1
-28.4466,1,0.553188,3,7,0,29.6252,-1.15179,-0.228105,-0.214306,-9.24692,-3.97458,10.8884
-27.4429,1,0.553188,2,5,0,28.3286,-0.557834,-0.493919,-2.27481,6.05292,2.60725,-6.27488
-27.5983,0.973791,0.553188,3,7,0,28.6752,-0.687558,-0.219613,-3.78994,1.09087,0.0697548,9.09717
-27.5521,0.982905,0.553188,2,5,0,28.3125,-1.15205,-0.577027,0.638594,7.28947,-1.13423,-5.38519
-29.0591,0.921759,0.553188,2,7,0,31.1098,-1.65089,-0.64054,5.05464,3.45726,-3.80317,-2.60041
-27.1585,0.99438,0.553188,3,7,0,29.3817,-0.96715,-0.526256,-4.99245,-5.27796,-0.273321,-4.85853
-26.9859,0.992211,0.553188,2,7,0,27.648,-0.593858,-0.384046,1.5697,5.91052,1.71294,-0.531261
-27.3989,0.969311,0.553188,2,7,0,27.7268,-1.1321,-0.550712,2.09376,-0.54831,-1.24791,-4.44138
-28.8843,0.787155,0.553188,2,3,0,30.029,-1.33948,-0.268627,3.88503,-1.48508,-5.18022,10.0996
-27.4696,0.992364,0.553188,2,3,0,29.2185,-0.961532,-0.270357,-4.25766,5.46455,-2.1507,7.65602
-26.8809,1,0.553188,2,3,0,27.4318,-0.732323,-0.345446,-1.70264,4.95065,0.288464,2.30302
-27.1922,0.902837,0.553188,2,7,0,28.94,-1.1314,-0.425399,-4.22362,-5.59727,-2.39225,1.22776
-28.8391,0.865911,0.553188,2,7,0,29.2,-1.18344,-0.205486,-2.13629,-1.31971,-4.34664,12.1615
-27.3597,1,0.553188,2,3,0,28.8418,-0.479028,-0.43378,2.80891,-8.08989,2.94112,-3.6982
-27.2084,0.983243,0.553188,3,7,0,27.7563,-0.832437,-0.529494,-1.92086,4.4767,0.751115,-6.10694
-27.4743,0.987854,0.553188,3,7,0,27.5826,-1.10844,-0.326539,0.847454,2.00594,-2.9986,5.77664
-27.2288,0.997057,0.553188,2,7,0,27.8021,-1.13626,-0.495683,-1.18062,5.85018,-1.79801,-1.95937
-27.1487,0.923338,0.553188,1,3,0,28.5589,-0.75404,-0.506549,4.35499,0.843545,1.17116,-5.63291
-26.9327,0.940269,0.553188,1,3,0,27.9465,-0.981155,-0.40212,2.3912,-6.56052,-1.40653,1.1085
-28.2835,0.878285,0.553188,2,3,0,28.6335,-0.333588,-0.501798,-2.17541,-0.210362,4.3942,-7.65292
-27.0884,0.99897,0.553188,3,7,0,28.6653,-1.03128,-0.498202,-0.946955,10.4836,-0.994709,-3.02474
-27.5337,0.987004,0.553188,3,7,0,27.5516,-1.2698,-0.465413,-0.0507714,-1.13344,-3.06349,0.654826
-27.0105,0.994228,0.553188,3,7,0,27.7976,-0.963827,-0.355011,-3.16194,-1.88537,-1.61737,3.32029
-27.3012,0.98208,0.553188,2,3,0,27.3329,-1.07445,-0.341202,-0.629741,-0.422508,-2.61927,4.81053
-27.0811,0.967461,0.553188,3,7,0,28.4937,-1.0521,-0.38797,-0.677826,-10.0152,-2.08358,2.35494
-27.6449,0.957467,0.553188,2,3,0,27.7443,-0.535809,-0.514641,0.484743,2.44349,2.88949,-7.37268
-28.0213,0.94749,0.553188,3,7,0,28.8796,-1.09245,-0.248366,1.91865,-6.53257,-3.37788,9.54742
-27.4277,0.982884,0.553188,2,7,0,28.6555,-0.413366,-0.375232,3.32821,-5.46113,3.26278,-0.878695
-27.7512,0.938894,0.553188,3,7,0,28.6585,-1.31673,-0.430405,1.2712,-7.57208,-3.732,2.65166
-28.3893,0.956628,0.553188,3,7,0,28.7809,-1.34156,-0.325962,1.02162,4.7842,-4.79276,7.53416
-27.7525,1,0.553188,3,7,0,28.3107,-1.2419,-0.358483,2.26968,-3.59692,-3.79472,5.27245
-27.2364,0.99928,0.553188,2,7,0,27.8966,-1.10058,-0.519416,-2.11113,4.90877,-1.31536,-3.35667
-27.3468,0.989432,0.553188,3,7,0,27.6531,-0.536017,-0.273196,1.96677,-1.2273,1.72717,5.37296
-27.6681,0.925584,0.553188,3,7,0,28.5492,-1.14804,-0.597593,3.10536,-3.50722,-0.904947,-6.29803
-28.6265,0.894994,0.553188,2,3,0,29.1313,-0.929688,-0.693989,-2.27997,2.96695,1.42083,-12.1911
-27.8048,0.975778,0.553188,3,7,0,29.7014,-0.320603,-0.395743,1.04277,-11.4955,4.15643,-2.30985
-27.3245,0.998781,0.553188,3,7,0,27.9152,-1.12349,-0.366331,-2.82702,0.225365,-2.81816,3.96243
-26.8499,0.959434,0.553188,2,5,0,28.2948,-0.759211,-0.357774,4.42358,0.0618999,0.129136,1.81062
-27.6388,0.882408,0.553188,2,3,0,28.2135,-0.980766,-0.25491,2.04724,-4.39276,-2.40401,8.57392
-27.9575,0.961463,0.553188,2,7,0,29.0043,-1.3664,-0.426637,0.00322635,-8.72698,-4.12563,3.27411
-28.2324,0.967913,0.553188,1,1,0,28.265,-1.41745,-0.413021,-0.651249,0.30313,-4.61371,4.33308
-28.54,0.947357,0.553188,2,7,0,29.9552,-1.49377,-0.640134,3.62946,-5.67452,-2.78325,-4.38349
-28.2461,0.982442,0.553188,2,7,0,30.0685,-0.268551,-0.255209,3.54951,8.05631,4.28989,5.6561
-27.8561,0.957928,0.553188,2,7,0,29.4985,-1.08272,-0.262912,-4.1621,-5.14175,-3.212,8.75941
-27.5619,0.975609,0.553188,2,3,0,28.3532,-1.00358,-0.271074,2.23932,-5.53475,-2.50375,7.86787
-27.2834,0.987485,0.553188,2,3,0,27.8801,-0.824902,-0.266553,2.04442,-4.57819,-0.976405,7.09555
-27.7758,0.984261,0.553188,2,7,0,27.9789,-0.979895,-0.617169,0.550835,3.62568,0.431575,-8.6902
-27.8556,0.974396,0.553188,2,3,0,28.2844,-0.916289,-0.621305,0.206033,-5.56486,0.899058,-9.41007
-27.1415,0.99033,0.553188,2,7,0,28.4833,-0.552288,-0.425751,-1.03628,-9.58414,2.28712,-2.92666
-30.5777,0.725985,0.553188,2,3,0,32.1382,0.11306,-0.262853,4.55147,-1.49873,8.13841,4.96454
-28.103,0.996939,0.553188,3,7,0,31.48,-1.39511,-0.420095,4.20712,12.2724,-4.39081,3.82301
-28.4341,0.992855,0.553188,3,7,0,28.9112,-0.176075,-0.345252,-2.18522,3.01006,5.35094,0.154523
-26.9828,0.93196,0.553188,1,3,0,29.5725,-0.6358,-0.330268,-5.92124,0.267659,1.06113,2.59452
-26.8611,0.988566,0.553188,3,7,0,27.3485,-0.924083,-0.417706,2.40557,2.09241,-0.828242,-0.0963246
-27.3325,0.96577,0.553188,3,7,0,27.3816,-0.540195,-0.466284,0.488054,1.51287,2.59887,-5.02876
-30.3158,0.875896,0.553188,3,7,0,30.6735,-1.90449,-0.581184,-0.836043,-4.71872,-6.08111,2.58479
-31.3088,0.968905,0.553188,3,7,0,31.5407,-1.99699,-0.500911,0.934224,3.49072,-7.47144,6.46423
-28.994,0.992818,0.553188,2,3,0,31.5106,-1.64459,-0.523792,5.6669,-3.25333,-5.06355,1.97628
-28.9917,0.89827,0.553188,2,3,0,31.0692,-1.64713,-0.615932,-4.96323,4.33768,-4.0622,-1.67021
-30.3277,0.967962,0.553188,2,3,0,30.7832,-1.9225,-0.672813,-1.95081,-3.56388,-5.13434,-0.638548
-28.4867,0.992096,0.553188,2,3,0,30.5552,-1.53887,-0.544818,-5.02086,-3.8826,-4.13774,-0.00519801
-27.4504,0.934117,0.553188,1,3,0,29.6613,-1.11397,-0.565484,-5.47193,-0.0949636,-0.977695,-5.25661
-27.0396,0.99084,0.553188,3,7,0,28.0263,-0.562516,-0.374218,3.29614,3.66347,1.9363,-0.167488
-27.3137,0.949587,0.553188,2,3,0,27.7986,-0.453245,-0.339744,2.55298,-0.5197,2.76465,1.239
-27.3406,0.994941,0.553188,2,3,0,27.5788,-0.560384,-0.267323,-1.78636,-0.42709,1.47197,5.81095
-28.2093,0.946521,0.553188,2,3,0,28.3591,-0.354324,-0.213829,-0.473084,-3.11375,3.33587,8.39135
-30.3009,0.777947,0.553188,2,7,0,32.3153,-0.941342,-0.812564,5.1845,1.4706,2.31202,-16.3165
-29.0056,0.915501,0.553188,2,7,0,33.35,-1.18224,-0.19173,-0.0958383,-17.7771,-4.4038,12.8261
-27.6942,1,0.553188,2,3,0,29.006,-1.11695,-0.29695,-1.70449,8.93462,-3.27315,7.28658
-30.1893,0.886976,0.553188,2,7,0,31.7079,0.0240958,-0.216388,4.46706,-1.81599,7.25082,7.82666
-27.29,0.974499,0.553188,3,7,0,31.6196,-1.16915,-0.494462,-7.54967,-2.96954,-2.05167,-1.59693
-27.7867,0.991172,0.553188,3,7,0,27.8141,-1.34795,-0.523094,0.583918,-0.402662,-3.0546,-1.09728
-29.0723,0.968392,0.553188,2,7,0,29.7771,-0.154989,-0.214535,2.83536,2.84415,5.38729,8.02133
-27.4982,0.996525,0.553188,2,7,0,29.459,-0.468144,-0.45808,-4.21055,-6.88623,3.14323,-4.97712
-27.8131,0.969082,0.553188,2,7,0,28.6272,-0.630851,-0.565725,2.67771,4.55129,2.47987,-9.13758
-28.381,0.994069,0.553188,3,7,0,28.6643,-1.46268,-0.428242,-0.154883,-4.52557,-4.79124,4.096
-28.6531,0.966668,0.553188,1,1,0,28.7225,-1.5024,-0.412329,0.955456,-0.373521,-5.21215,5.13353
-27.2074,0.991306,0.553188,2,7,0,29.3332,-0.898304,-0.291694,-5.3652,-0.190352,-1.47998,6.15896
-27.158,0.974858,0.553188,2,5,0,27.5949,-0.721647,-0.500846,-0.718976,5.38592,1.37959,-5.59172
-29.0753,0.779684,0.553188,2,3,0,30.6056,-0.230662,-0.535867,-4.55034,-0.33603,5.27876,-9.54104
-28.2046,0.986753,0.553188,3,7,0,30.4665,-0.617201,-0.601438,-5.50476,-1.33714,2.79446,-10.755
-27.2238,0.992999,0.553188,3,7,0,29.1381,-0.52546,-0.43135,5.09136,-0.144692,2.54059,-3.35042
-27.0132,0.994304,0.553188,2,7,0,27.503,-0.836633,-0.492769,2.55904,-0.676402,0.436985,-4.37886
-26.9707,0.999266,0.553188,2,7,0,27.0785,-0.778836,-0.317291,-0.288405,-2.71908,-0.28455,4.08553
-26.8453,0.996257,0.553188,3,7,0,27.064,-0.864699,-0.436685,-1.54652,1.7503,-0.208144,-1.47641
-27.5576,0.85843,0.553188,1,3,0,28.4147,-1.14852,-0.333887,-2.57184,5.17969,-3.26295,5.71339
-26.9078,0.973734,0.553188,2,3,0,28.0341,-0.965645,-0.437983,-3.12804,5.42009,-0.999436,-0.754963
-27.3307,0.963436,0.553188,3,7,0,27.518,-0.918815,-0.277977,1.2924,2.15719,-1.73857,7.00545
-27.5556,0.974971,0.553188,2,7,0,28.5958,-1.24383,-0.542094,-0.654949,-8.56613,-2.12741,-2.9707
-27.1005,0.980227,0.553188,2,5,0,28.349,-0.606297,-0.447777,3.37977,5.42925,1.96012,-3.74642
-27.5328,0.97409,0.553188,3,7,0,27.6386,-1.11271,-0.318918,0.606061,-2.39276,-3.08723,6.17981
-26.9058,0.949507,0.553188,2,3,0,28.3035,-0.93431,-0.455722,-2.35288,8.48255,-0.611158,-1.85687
-28.622,0.880133,0.553188,3,7,0,30.4019,-1.16419,-0.709034,-4.08836,-6.30106,0.0878929,-10.632
-28.8065,0.940757,0.553188,3,7,0,29.9721,-0.738363,-0.678595,1.34205,8.66753,2.50046,-13.0618
-27.9465,1,0.553188,2,3,0,28.7825,-0.880567,-0.626855,2.06884,-6.15016,1.18601,-9.93433
-27.5359,0.988429,0.553188,3,7,0,29.1918,-1.26837,-0.45743,4.6937,1.46054,-3.12828,0.997586
-27.3118,0.996648,0.553188,2,7,0,27.7428,-1.16179,-0.403694,2.08204,2.84116,-2.81049,2.50347
-27.3619,1,0.553188,3,7,0,27.5963,-1.00211,-0.56169,1.76508,-0.565681,-0.216783,-6.12544
-27.0002,0.997266,0.553188,3,7,0,27.7949,-0.984581,-0.369719,-2.63933,-4.51626,-1.68044,2.73459
-27.0197,0.995786,0.553188,3,7,0,27.1518,-0.585443,-0.402125,0.874647,-2.34547,1.8815,-1.5281
-27.9617,0.928348,0.553188,2,3,0,28.1502,-1.23595,-0.320554,-0.0330521,-3.70201,-4.0409,6.99314
-31.4186,0.782614,0.553188,2,3,0,31.9413,-1.73477,-0.273006,-1.18009,5.527,-7.80303,12.4632
-28.8871,1,0.553188,2,3,0,31.4027,-1.41144,-0.308756,-5.45897,4.78899,-5.42662,8.81466
-30.1037,0.942403,0.553188,3,7,0,30.8673,-0.990388,-0.0731449,0.699296,-7.27513,-3.17687,18.2916
-28.3303,1,0.553188,3,7,0,30.1938,-1.4182,-0.39322,-3.31052,8.75823,-4.79542,5.19656
-27.4279,0.98835,0.553188,3,7,0,29.1906,-0.459548,-0.290393,-4.6507,3.47241,2.5205,4.08445
-26.924,0.969998,0.553188,3,7,0,28.0735,-0.984237,-0.42644,-0.450893,-9.08515,-1.2388,-0.0494433
-28.9954,0.884437,0.553188,3,7,0,29.2873,-0.0921729,-0.399354,-0.587856,4.40231,6.1833,-2.96144
-27.4608,1,0.553188,2,3,0,29.0158,-0.445093,-0.291544,4.46937,-2.41437,2.66242,3.9663
-30.3597,0.754662,0.553188,2,3,0,30.6547,-0.0195233,-0.536224,1.01102,3.99622,6.85439,-9.83246
-26.9423,0.995281,0.553188,3,7,0,30.7096,-0.994325,-0.442108,6.17623,-8.3172,-1.19065,-0.719267
-27.8461,0.951161,0.553188,2,7,0,28.572,-0.401295,-0.242386,2.64259,3.91143,2.93512,6.75472
-28.4815,0.949585,0.553188,3,7,0,29.141,-0.168451,-0.332595,1.35594,-6.17258,5.40296,0.869624
-26.9576,0.866146,0.553188,2,5,0,30.7267,-0.753054,-0.319541,-7.14429,-0.197046,-0.0439319,3.81576
-26.9901,0.982908,0.553188,2,5,0,27.2014,-0.75033,-0.473076,0.403051,3.80804,0.964655,-4.07236
-26.9851,0.923301,0.553188,1,3,0,27.9989,-0.906903,-0.339039,-1.57013,7.77947,-1.25296,3.7407
-27.3512,0.933997,0.553188,3,7,0,28.1037,-0.475395,-0.428407,2.66832,-4.06233,2.94698,-3.43899
-26.8201,0.968715,0.553188,2,7,0,28.0591,-0.79312,-0.378144,3.88092,-3.03878,-0.0308269,0.963525
-27.2297,0.968585,0.553188,2,7,0,27.3785,-0.900663,-0.539051,-0.817036,-2.69113,0.323702,-5.99358
-27.3863,0.994854,0.553188,3,7,0,27.5674,-0.633846,-0.248104,-0.590156,3.36226,0.695654,7.22666
-27.0142,0.746295,0.553188,3,7,0,31.4841,-1.0355,-0.406908,-6.80106,8.75985,-1.80099,1.30607
-27.0579,0.906601,0.553188,1,3,0,28.2263,-0.700282,-0.475237,3.72354,-3.24431,1.37415,-4.51535
-26.8302,0.994991,0.553188,2,3,0,27.1474,-0.87501,-0.417792,-1.18828,3.93605,-0.431733,-0.469692
-27.114,0.939509,0.553188,2,7,0,28.3962,-0.555757,-0.323065,3.42318,5.50786,1.75338,2.60782
-26.8487,1,0.553188,3,7,0,27.16,-0.793767,-0.435666,1.94335,1.536,0.355609,-1.94134
-27.5791,0.879602,0.553188,2,3,0,28.1549,-0.51555,-0.496798,-1.53819,5.40196,2.95281,-6.63639
-27.0463,0.870632,0.553188,2,3,0,30.1374,-1.06478,-0.432817,-6.22113,4.12164,-1.816,0.309875
-27.2105,0.979732,0.553188,2,7,0,27.8525,-0.486897,-0.356617,2.76105,2.39938,2.52777,0.43929
-27.881,0.895704,0.553188,2,5,0,28.9201,-1.30484,-0.382404,3.52752,2.95887,-4.06854,4.69745
-27.2508,1,0.553188,3,7,0,27.9924,-0.481104,-0.395727,0.804032,-7.10547,2.75039,-1.70271
-29.8181,0.78796,0.553188,2,3,0,30.0025,-0.261974,-0.616403,-1.53162,-0.901475,5.26215,-12.9336
-29.2133,1,0.553188,1,1,0,29.8866,-0.274812,-0.571446,-1.55403,6.00132,5.05025,-11.009
-27.6412,0.989507,0.553188,2,7,0,29.7877,-0.549994,-0.226471,-3.25078,9.97003,1.41981,8.17878
-27.1433,0.995891,0.553188,2,7,0,27.8174,-0.813798,-0.286548,1.44328,6.15223,-0.768814,5.94661
-27.9996,0.923482,0.553188,2,3,0,28.3354,-1.05861,-0.239201,2.12575,-0.397377,-3.14944,9.81996
-27.5952,1,0.553188,1,1,0,27.9755,-1.03786,-0.278364,-1.01366,4.70619,-2.74641,7.70381
-26.9476,0.992136,0.553188,3,7,0,28.2425,-0.96422,-0.46644,-0.0916291,-9.70388,-0.756269,-2.12213
-29.9908,0.842108,0.553188,2,7,0,30.2292,-1.7457,-0.430583,1.6317,1.74499,-6.63969,6.63601
-28.0958,0.973538,0.553188,2,7,0,31.4842,-1.09526,-0.241684,6.7706,0.518943,-3.43913,9.89907
-28.3248,0.999372,0.553188,3,7,0,28.6916,-0.272907,-0.467632,-0.548615,-5.00684,4.77212,-6.17667
-27.0856,0.949102,0.553188,3,7,0,29.6435,-1.08669,-0.440002,-2.58823,12.252,-1.92365,0.158326
-29.0181,0.890313,0.553188,2,7,0,29.2999,-0.0834911,-0.387515,-0.16015,-4.51263,6.25055,-2.324
-26.9817,0.98867,0.553188,2,7,0,29.7635,-0.966837,-0.479753,-6.12474,-0.937418,-0.665738,-2.72555
-26.8531,0.995146,0.553188,2,7,0,27.1894,-0.737413,-0.358795,1.38558,3.76162,0.323704,1.62375
-27.1343,0.950185,0.553188,3,7,0,27.5093,-0.749505,-0.502993,-1.21785,4.39559,1.18067,-5.49886
-27.6881,0.983643,0.553188,2,7,0,28.1588,-1.29197,-0.550318,2.5073,-0.689868,-2.38333,-2.8374
-27.0388,0.976389,0.553188,3,7,0,29.3711,-0.704368,-0.301516,-4.71051,-7.1059,0.293291,4.53552
-26.9652,0.949259,0.553188,3,7,0,27.7838,-1.0111,-0.41498,-2.71926,4.45397,-1.54314,0.719784
-29.6193,0.914491,0.553188,2,3,0,29.6701,-0.0927927,-0.192424,-0.245612,1.83512,6.02062,9.38602
-28.5794,1,0.553188,2,3,0,29.5534,-0.269721,-0.207733,3.325,3.38734,4.19074,8.60697
-26.9218,0.998749,0.553188,2,3,0,28.7792,-0.898282,-0.355205,-3.09424,-9.14905,-1.07087,2.85133
-27.2175,0.957038,0.553188,3,7,0,27.7098,-0.687748,-0.269262,-1.50306,4.86647,0.285003,6.25579
-27.7584,0.949176,0.553188,2,3,0,28.0303,-0.882566,-0.21995,-1.90732,0.495311,-1.72656,9.93286
-28.5492,0.946948,0.553188,2,7,0,29.1477,-1.17339,-0.226756,-2.41086,-3.51009,-4.15515,11.0723
-27.7232,1,0.553188,2,3,0,28.6101,-0.976187,-0.244109,-3.08469,3.66202,-2.42454,9.11411
-26.9291,0.990417,0.553188,2,3,0,27.928,-0.902288,-0.354177,1.21207,-8.04886,-1.1115,2.93148
-27.6992,0.9229,0.553188,2,3,0,28.0403,-0.948607,-0.239758,-0.0441477,-4.98053,-2.20959,9.19617
-26.871,1,0.553188,2,3,0,27.6084,-0.796484,-0.349022,-1.49185,6.45711,-0.246505,2.50326
-26.8419,0.999141,0.553188,3,7,0,26.9107,-0.898395,-0.408278,0.928724,-0.606327,-0.691923,0.175178
-27.7847,0.935696,0.553188,2,3,0,28.0246,-0.682303,-0.200329,1.52143,2.24179,0.0456397,10.1996
-27.7691,0.961344,0.553188,2,7,0,28.632,-1.03418,-0.256058,-0.776038,-7.71657,-2.84961,8.81997
-27.501,0.997052,0.553188,2,7,0,28.4327,-0.757508,-0.23241,3.53372,-0.840876,-0.530949,8.66223
-28.8514,0.871185,0.553188,3,7,0,30.273,-1.50193,-0.378013,1.82562,9.24767,-5.51138,6.56953
-27.3416,1,0.553188,2,3,0,28.9475,-0.952327,-0.558866,4.4258,-3.40812,0.115369,-6.43797
-28.1951,0.980733,0.553188,2,3,0,28.3743,-1.44043,-0.587494,0.304597,-3.54106,-3.01141,-2.83072
-26.9314,0.994117,0.553188,3,7,0,28.4845,-0.796762,-0.466851,-2.04346,-9.51626,0.554419,-3.44292
-28.0832,0.899686,0.553188,2,3,0,28.2313,-1.14529,-0.261804,-0.513598,3.05901,-3.72701,9.19502
-28.711,0.923088,0.553188,2,3,0,29.5961,-1.35743,-0.296505,1.70304,-6.98675,-5.12406,8.96918
-27.68,0.993562,0.553188,2,7,0,29.2792,-1.06257,-0.606355,-2.80563,8.60595,-0.232331,-7.48601
-27.1359,0.999729,0.553188,3,7,0,27.924,-1.05258,-0.36891,2.991,3.04705,-2.23576,3.2873
-27.3849,0.950818,0.553188,2,7,0,28.0762,-1.2153,-0.486839,2.29003,-4.7034,-2.46206,-0.818875
-28.2493,0.927719,0.553188,3,7,0,28.5667,-0.78281,-0.640948,2.07193,0.168479,1.94621,-11.266
-28.8297,0.932961,0.553188,1,1,0,28.8877,-0.682686,-0.669107,-0.454774,-1.76316,2.7871,-13.0692
-26.8589,1,0.553188,2,7,0,28.609,-0.881139,-0.44276,1.66729,-10.6017,-0.293443,-1.64841
-27.8007,0.933886,0.553188,2,3,0,27.8693,-1.3248,-0.423745,-0.928987,-0.598099,-3.85154,3.02147
-28.6269,0.925824,0.553188,3,7,0,29.3025,-1.30396,-0.276689,-3.02313,0.239892,-4.86336,9.50118
-28.0358,0.97229,0.553188,3,7,0,30.101,-1.31456,-0.621464,3.54892,-9.08815,-1.79542,-5.58898
-27.4692,0.960197,0.553188,2,7,0,29.8648,-0.853657,-0.246767,3.85782,9.71304,-1.3364,8.32584
-29.6631,0.856841,0.553188,2,3,0,29.8047,-0.386108,-0.650239,-1.38165,-0.229771,4.56552,-13.8737
-28.9083,1,0.553188,1,1,0,29.66,-0.409935,-0.59951,1.45506,-6.58119,4.20611,-11.733
-27.8573,1,0.553188,3,7,0,30.4888,-1.27271,-0.361372,0.904613,13.6769,-4.00374,5.38734
-27.7066,0.969004,0.553188,2,7,0,28.6578,-1.02497,-0.260296,3.51873,-1.64155,-2.74765,8.54902
-26.8775,0.980047,0.553188,2,3,0,28.1157,-0.922081,-0.388297,1.54517,-8.78947,-1.03275,1.34565
-26.8495,0.993258,0.553188,2,7,0,27.1472,-0.765039,-0.357685,1.90076,1.50097,0.0783412,1.8513
-27.5624,0.878851,0.553188,2,5,0,28.1349,-1.0225,-0.277257,2.42564,-3.16867,-2.62516,7.66532
-28.7184,0.90016,0.553188,3,7,0,31.3412,-0.880754,-0.695174,-5.69033,-4.10866,1.73559,-12.6349
-28.1563,1,0.553188,3,7,0,28.8108,-1.03779,-0.660656,2.04332,-5.0195,0.437193,-9.9408
-27.5331,0.977454,0.553188,2,7,0,28.9404,-0.614279,-0.527303,1.39637,9.5869,2.36683,-7.51347
-27.608,0.998759,0.553188,3,7,0,27.6418,-1.12877,-0.315072,0.628654,0.577423,-3.24276,6.48127
-27.3453,1,0.553188,2,3,0,27.5994,-1.05322,-0.322114,1.63954,-2.01291,-2.58402,5.60319
-27.7756,0.974068,0.553188,2,7,0,28.3978,-1.34731,-0.482305,-0.248818,6.70347,-3.45887,0.659189
-27.3922,0.997889,0.553188,3,7,0,28.2513,-0.951043,-0.566492,3.07776,3.4086,0.190215,-6.78285
-28.8019,0.9202,0.553188,2,7,0,29.3885,-0.98713,-0.714393,0.784226,6.27509,1.23818,-12.476
-28.0705,0.973925,0.553188,3,7,0,30.9531,-0.922819,-0.197983,2.74581,13.0085,-2.18555,11.3127
-30.7179,0.800252,0.553188,2,3,0,31.5088,-1.37888,-0.144675,-0.408782,7.52606,-6.10083,15.8453
-27.2969,1,0.553188,2,3,0,30.4773,-0.965482,-0.296234,4.5925,-10.867,-2.02704,6.33416
-26.8571,0.999629,0.553188,3,7,0,27.3083,-0.911607,-0.429513,-1.00525,5.23429,-0.637731,-0.76992
-27.6522,0.880786,0.553188,2,7,0,29.6664,-0.776414,-0.217209,-1.86876,-11.3043,-0.772913,9.60511
-26.856,0.971437,0.553188,2,7,0,28.2447,-0.715655,-0.363353,-0.594581,9.95665,0.539424,1.25215
-26.9368,0.964474,0.553188,3,7,0,27.5265,-0.726506,-0.451986,0.875074,6.22802,1.01074,-3.20814
-27.4344,0.948871,0.553188,3,7,0,27.8022,-1.07561,-0.317146,-0.66832,4.93538,-2.80077,6.00628
-27.1979,0.980683,0.553188,2,7,0,28.3914,-1.141,-0.459867,0.20276,9.3063,-2.16116,-0.285281
-28.7684,0.857952,0.553188,2,3,0,28.9652,-1.3355,-0.278298,-1.5188,-1.38704,-5.08744,9.63708
-28.3231,0.997896,0.553188,3,7,0,29.5878,-1.13505,-0.679641,-2.94749,6.73398,-0.0142868,-9.77413
-28.8888,0.99939,0.553188,3,7,0,29.3139,-1.63011,-0.590243,0.487174,5.44535,-4.2425,-0.840513
-27.9041,1,0.553188,2,3,0,28.8894,-1.25637,-0.615096,3.57861,1.70021,-1.46917,-5.9366
-27.7969,0.941751,0.553188,2,7,0,30.0599,-0.85544,-0.211772,-3.53872,-9.86809,-1.52024,10.2575
-27.6451,0.997909,0.553188,3,7,0,28.3807,-0.46785,-0.484052,1.59144,6.31766,3.2659,-6.25658
-27.9671,0.957462,0.553188,2,7,0,29.5702,-1.40373,-0.5003,-4.65356,0.551532,-3.67734,0.446225
-26.855,0.982913,0.553188,3,7,0,28.5264,-0.700956,-0.374648,0.761756,10.8849,0.733642,0.568478
-27.9213,0.909571,0.553188,2,7,0,28.913,-1.28214,-0.610991,-2.88817,-5.22911,-1.68673,-5.49812
-27.17,0.988338,0.553188,3,7,0,28.5132,-1.12393,-0.47111,4.04423,3.14143,-1.93155,-0.955111
-27.3595,0.97792,0.553188,2,3,0,27.5805,-0.919329,-0.560378,0.915169,3.40241,0.365403,-6.7849
-28.2104,0.92826,0.553188,2,5,0,29.5809,-0.590222,-0.16549,-1.73285,-9.14225,0.831639,11.9794
-27.3773,0.847473,0.553188,3,7,0,32.1244,-1.1069,-0.552319,8.00698,0.986984,-1.05255,-4.75155
-27.6749,0.967128,0.553188,2,3,0,27.8612,-0.976263,-0.605061,1.50245,-1.19588,0.349594,-8.21572
-27.7938,0.966923,0.553188,2,7,0,29.4327,-0.322917,-0.395113,-2.14344,-9.72394,4.1341,-2.26878
-27.6433,0.986237,0.553188,3,7,0,28.4277,-1.0297,-0.602092,-0.749584,7.35196,-0.0453946,-7.6107
-28.076,0.980101,0.553188,2,7,0,28.9384,-1.35717,-0.612904,3.40744,-0.611501,-2.17392,-4.78121
-27.2018,0.977643,0.553188,2,5,0,29.0944,-0.642689,-0.485309,3.86857,7.56976,1.89209,-5.36774
-26.936,0.94823,0.553188,2,3,0,28.2118,-0.990105,-0.440176,-3.92832,3.15087,-1.17352,-0.661625
-27.0445,0.991954,0.553188,3,7,0,27.1061,-0.751996,-0.299563,-0.910022,0.187834,-0.145841,4.8969
-27.0136,0.988251,0.553188,2,7,0,27.5335,-1.01098,-0.477626,-1.05054,-5.64732,-1.02052,-2.25241
-28.9262,0.674569,0.553188,1,3,0,30.8969,-0.689442,-0.67784,3.16134,-9.47051,2.80126,-13.3604
