# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1099984735
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_null_soccr_study1_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,p_gamma.1,g_gamma.1
-30.8473,0.973108,0.693099,1,1,0,30.8594,-1.0423,0.458408,-3.69573
-30.8831,0.995744,0.693099,1,1,0,30.9646,-1.05187,1.18953,-3.7782
-30.7271,1,0.693099,1,1,0,30.898,-1.00844,-1.72243,-3.40077
-30.6407,0.985381,0.693099,3,7,0,31.0783,-0.982113,2.75613,-3.16834
-30.5794,1,0.693099,1,1,0,30.6746,-0.962211,-1.28566,-2.99078
-30.1015,0.970954,0.693099,1,3,0,30.9874,-0.649143,-3.92162,-0.0038284
-30.9535,0.84184,0.693099,1,3,0,31.8335,-1.07015,-3.90832,-3.93473
-30.1017,0.944865,0.693099,1,3,0,31.7426,-0.642074,5.33703,0.0674949
-30.1038,0.999814,0.693099,3,7,0,30.1042,-0.670357,0.0874815,-0.216908
-30.7595,0.877699,0.693099,1,3,0,31.4347,-0.293153,3.42339,3.75131
-30.657,1,0.693099,1,1,0,30.7953,-0.321663,-1.54928,3.44044
-30.428,1,0.693099,3,7,0,30.6523,-0.397198,1.97296,2.62383
-30.1015,1,0.693099,2,5,0,30.3817,-0.64698,-2.20563,0.0179831
-30.1015,0.847476,0.693099,1,3,0,31.5497,-0.64698,5.01392,0.0179831
-30.1015,0.904467,0.693099,3,7,0,31.2251,-0.653027,4.41622,-0.0429482
-31.1826,0.817934,0.693099,2,3,0,32.1657,-0.19458,-4.13108,4.83521
-31.3853,0.969409,0.693099,1,1,0,31.4868,-0.154491,1.32752,5.27925
-30.9105,1,0.693099,2,3,0,31.3316,-0.255015,-2.70359,4.16913
-30.4364,0.989333,0.693099,3,7,0,31.1374,-0.394034,-3.48848,2.6578
-30.1046,1,0.693099,2,3,0,30.3911,-0.62389,-2.23001,0.251654
-30.1271,0.992305,0.693099,1,3,0,30.1803,-0.720388,-0.961017,-0.713728
-30.1166,0.991097,0.693099,1,3,0,30.2276,-0.594161,-1.38834,0.554888
-30.404,0.919933,0.693099,1,3,0,30.9098,-0.897196,-2.96295,-2.39996
-30.3853,1,0.693099,2,3,0,30.4325,-0.889265,-0.905658,-2.32677
-31.7014,0.870356,0.693099,2,3,0,32.0537,-1.23243,2.47298,-5.26391
-31.8696,0.994013,0.693099,2,3,0,32.0022,-1.26366,-1.51745,-5.50699
-31.6184,0.967576,0.693099,2,3,0,32.7328,-1.21646,-4.39823,-5.13803
-30.4818,0.987928,0.693099,3,7,0,31.9173,-0.927823,4.9917,-2.68033
-30.3091,1,0.693099,1,1,0,30.4597,-0.854066,1.6164,-1.9991
-30.17,0.949387,0.693099,1,3,0,30.9213,-0.532779,3.61116,1.18899
-30.2388,0.996864,0.693099,3,7,0,30.2414,-0.484994,-0.21302,1.68964
-30.3307,0.986628,0.693099,1,1,0,30.3323,-0.437604,0.166111,2.19171
-30.1284,0.961828,0.693099,1,3,0,30.7597,-0.722214,-3.31036,-0.731704
-30.1021,0.934069,0.693099,3,7,0,30.9338,-0.660379,-3.7994,-0.116866
-30.1877,0.981569,0.693099,1,3,0,30.2866,-0.518784,1.31044,1.33501
-30.6274,0.83874,0.693099,1,3,0,31.8807,-0.97791,4.66422,-3.13097
-30.5741,1,0.693099,1,1,0,30.664,-0.960437,1.24974,-2.97488
-30.4605,0.989467,0.693099,3,7,0,30.8124,-0.3851,2.47137,2.75387
-30.6182,0.992233,0.693099,2,3,0,30.6325,-0.33313,0.498301,3.31579
-30.5899,1,0.693099,3,7,0,30.6638,-0.965704,-1.13303,-3.02205
-30.1112,0.84421,0.693099,3,7,0,33.1359,-0.604797,7.24586,0.446096
-30.2793,0.953375,0.693099,1,3,0,30.5802,-0.838588,2.28522,-1.85355
-30.2385,1,0.693099,1,1,0,30.281,-0.81519,-0.858514,-1.63186
-30.4129,0.90284,0.693099,1,3,0,31.465,-0.403038,4.27347,2.56115
-30.3778,1,0.693099,1,1,0,30.4368,-0.417131,-1.01173,2.41021
-30.4587,0.840228,0.693099,1,3,0,32.1288,-0.919077,-5.3842,-2.60063
-30.4645,0.999616,0.693099,3,7,0,30.4646,-0.38366,-0.0398845,2.76937
-30.4175,1,0.693099,1,1,0,30.4891,-0.401229,1.1143,2.58055
-30.2607,1,0.693099,1,1,0,30.3945,-0.472503,-1.52372,1.82146
-30.2253,0.933419,0.693099,1,3,0,30.9923,-0.806849,-3.64877,-1.55235
-31.4421,0.848273,0.693099,2,3,0,31.9623,-1.1812,-3.00475,-4.85616
-31.4425,0.967591,0.693099,2,3,0,32.284,-1.18127,3.82185,-4.85678
-31.7806,0.956851,0.693099,3,7,0,32.5668,-1.2473,3.69434,-5.38019
-32.3212,0.944555,0.693099,1,1,0,32.3714,-1.34149,0.932805,-6.09494
-30.1442,0.925201,0.693099,1,3,0,33.6799,-0.741289,7.83419,-0.918819
-30.171,0.972803,0.693099,1,3,0,30.4514,-0.531967,-2.20619,1.19745
-30.6303,0.842747,0.693099,1,3,0,31.8009,-0.978826,4.50779,-3.13912
-30.1916,1,0.693099,2,3,0,30.62,-0.783491,2.72689,-1.32837
-30.159,0.968243,0.693099,1,3,0,30.5607,-0.542504,2.64069,1.08783
-30.788,0.942099,0.693099,2,3,0,30.8376,-0.285628,-0.927654,3.83357
-30.4778,0.981876,0.693099,2,3,0,31.0735,-0.378906,-3.21575,2.82057
-31.0926,0.962623,0.693099,3,7,0,31.1366,-1.10424,0.873664,-4.22308
-31.3009,0.976363,0.693099,1,1,0,31.3595,-1.15137,-1.00873,-4.61373
-30.1896,0.99967,0.693099,3,7,0,31.183,-0.781959,4.15263,-1.31361
-30.5309,0.968955,0.693099,3,7,0,30.6734,-0.360727,-1.57303,3.01676
-30.791,0.954392,0.693099,2,3,0,31.1695,-0.284843,2.56301,3.84217
-30.7364,1,0.693099,1,1,0,30.8589,-0.299358,-1.45829,3.68354
-30.3143,0.991882,0.693099,2,3,0,30.8606,-0.445221,3.07917,2.11066
-30.1195,0.993037,0.693099,3,7,0,30.4292,-0.708733,2.31859,-0.598728
-30.2068,0.96899,0.693099,1,3,0,30.4459,-0.505162,2.03708,1.47762
-30.2053,1,0.693099,3,7,0,30.2064,-0.793414,-0.142024,-1.42375
-32.8826,0.745663,0.693099,3,7,0,34.2996,0.0740481,4.95948,7.826
-32.8337,1,0.693099,2,3,0,33.2746,0.0677731,2.76644,7.75606
-30.102,0.892218,0.693099,3,7,0,34.8359,-0.658982,-9.06491,-0.102829
-30.2685,0.977497,0.693099,3,7,0,30.3796,-0.832678,-1.38846,-1.79774
-30.6636,0.850432,0.693099,1,3,0,32.2354,-0.31975,-5.22347,3.46125
-30.1049,0.949815,0.693099,2,5,0,31.1985,-0.674958,4.35685,-0.262937
-30.1106,0.997866,0.693099,3,7,0,30.1325,-0.691454,0.616328,-0.42741
-30.5561,0.947079,0.693099,3,7,0,30.7969,-0.352484,-2.0443,3.10593
-30.9758,0.979744,0.693099,3,7,0,31.0086,-0.23967,-0.754959,4.33783
-30.9292,1,0.693099,3,7,0,31.0287,-1.06392,1.31415,-3.88153
-30.16,0.999197,0.693099,3,7,0,30.95,-0.541534,-3.70301,1.09791
-30.1516,1,0.693099,1,1,0,30.1633,-0.549513,-0.451689,1.01508
-30.7243,0.947188,0.693099,2,3,0,30.767,-0.302675,0.861135,3.64733
-30.725,0.889531,0.693099,3,7,0,32.3291,-1.00781,-5.27673,-3.39527
-30.6001,1,0.693099,3,7,0,30.7372,-0.969062,1.54291,-3.05208
-30.1034,0.987944,0.693099,3,7,0,30.8227,-0.668662,3.53334,-0.19994
-30.3792,0.950734,0.693099,1,3,0,30.5941,-0.886621,-1.93145,-2.30232
-30.5055,0.984088,0.693099,1,1,0,30.5118,-0.936514,0.331437,-2.75922
-31.5219,0.919442,0.693099,2,3,0,31.719,-1.19742,-1.84935,-4.98644
-31.5525,0.998878,0.693099,2,3,0,31.7129,-1.20351,1.66862,-5.03509
-31.6563,0.996222,0.693099,2,3,0,31.7941,-1.22381,-1.54646,-5.19609
-31.4579,1,0.693099,3,7,0,31.8078,-0.140928,-2.46417,5.42981
-30.9302,1,0.693099,1,1,0,31.3924,-0.250323,2.83254,4.22069
-31.1441,0.967913,0.693099,1,1,0,31.2073,-0.202604,1.04737,4.74653
-31.3678,0.966317,0.693099,1,1,0,31.4587,-0.157812,1.25586,5.24241
-31.5561,0.97148,0.693099,1,1,0,31.6886,-0.123164,-1.51624,5.62719
-30.8371,1,0.693099,1,1,0,31.4468,-0.273063,3.25325,3.97114
-34.3296,0.746274,0.693099,3,7,0,35.0544,0.239509,-3.54694,9.6604
-32.3671,1,0.693099,1,1,0,34.037,0.00474743,5.38393,7.05298
-32.2338,1,0.693099,3,7,0,32.4214,-1.32702,-1.80407,-5.9876
-32.8311,0.941581,0.693099,1,1,0,32.9048,-1.42133,1.13099,-6.6715
-32.0756,1,0.693099,1,1,0,32.7905,-1.30013,-3.52273,-5.78575
-32.1908,0.988077,0.693099,1,1,0,32.3795,-1.31979,1.81013,-5.93364
-31.847,1,0.693099,1,1,0,32.2522,-1.25955,2.65183,-5.47526
-32.1075,0.972819,0.693099,1,1,0,32.2273,-1.30563,-1.44245,-5.82723
-32.8255,0.976537,0.693099,2,3,0,32.8692,-1.42049,0.871628,-6.66552
-31.9501,1,0.693099,2,3,0,32.7515,-1.27814,-3.72954,-5.61833
-31.1054,0.982307,0.693099,2,3,0,32.3876,-1.10725,4.71781,-4.24828
-30.124,0.913763,0.693099,1,3,0,32.4397,-0.582173,6.34019,0.677891
-30.5399,0.910462,0.693099,3,7,0,31.2218,-0.357744,-3.44044,3.04901
-30.7134,0.974274,0.693099,1,1,0,30.7342,-0.305661,0.600495,3.61476
-30.5261,1,0.693099,1,1,0,30.7023,-0.362311,-1.74891,2.99964
-30.8211,0.985542,0.693099,2,3,0,30.826,-0.277115,0.293975,3.92675
-30.8537,0.995059,0.693099,1,1,0,30.9495,-0.268891,-1.28906,4.01687
-30.9602,0.983946,0.693099,1,1,0,31.0389,-0.24327,-1.16872,4.29823
-30.2354,0.990736,0.693099,3,7,0,31.1509,-0.487,3.98634,1.6685
-30.4488,0.914301,0.693099,3,7,0,31.3391,-0.915213,3.93135,-2.56532
-30.7477,0.964375,0.693099,3,7,0,31.1169,-1.01445,-2.5313,-3.45348
-30.7371,1,0.693099,1,1,0,30.8237,-1.01136,-1.22612,-3.42641
-30.9784,0.989523,0.693099,3,7,0,31.049,-1.07643,1.10664,-3.98824
-30.6037,1,0.693099,2,3,0,30.9331,-0.970268,2.39085,-3.06285
-30.4488,1,0.693099,1,1,0,30.5923,-0.915234,1.57822,-2.56552
-31.1852,0.962016,0.693099,3,7,0,31.2113,-0.194048,0.673696,4.8411
-30.6527,1,0.693099,1,1,0,31.1047,-0.322907,-2.80118,3.42691
-30.1024,1,0.693099,3,7,0,30.5979,-0.635341,2.93271,0.135563
-30.5341,0.960706,0.693099,2,3,0,30.5345,-0.359653,-0.0868997,3.02837
-30.1429,0.997541,0.693099,3,7,0,30.5862,-0.739936,2.77374,-0.905592
-30.6656,0.874321,0.693099,1,3,0,31.6185,-0.319174,-4.06718,3.46752
-30.9648,0.985246,0.693099,2,3,0,30.981,-0.242208,0.529807,4.30991
-31.0039,0.994069,0.693099,1,1,0,31.1193,-0.233247,1.41557,4.40854
-30.6337,1,0.693099,1,1,0,30.9544,-0.328495,2.35925,3.36614
-30.4718,0.803854,0.693099,1,3,0,32.9366,-0.92407,6.54087,-2.64616
-30.6896,0.973239,0.693099,1,1,0,30.6926,-0.997229,-0.228246,-3.30215
-30.983,0.988435,0.693099,2,3,0,30.9913,-1.07756,-0.379496,-3.99784
-30.987,0.99953,0.693099,1,1,0,31.096,-1.07856,-1.37587,-4.00634
-30.8256,0.957477,0.693099,2,5,0,31.6561,-0.275958,-3.79684,3.93943
-30.102,1,0.693099,2,3,0,30.7225,-0.638714,3.2819,0.101445
-30.1065,0.998572,0.693099,1,3,0,30.1164,-0.680523,0.413156,-0.318525
-30.1031,0.998703,0.693099,1,3,0,30.1211,-0.63079,0.55982,0.181661
-30.1022,0.996046,0.693099,3,7,0,30.1479,-0.660767,-0.890698,-0.12076
-30.2844,0.962977,0.693099,1,3,0,30.4788,-0.459975,1.83718,1.95404
-30.7064,0.793931,0.693099,1,3,0,32.5332,-1.00229,-5.63114,-3.34674
-30.5513,1,0.693099,2,3,0,30.7039,-0.952676,-1.62805,-2.90516
-30.1504,0.994804,0.693099,3,7,0,30.6482,-0.550728,2.93966,1.00249
-30.1281,1,0.693099,1,1,0,30.1472,-0.576275,-0.57585,0.738568
-30.1304,0.999671,0.693099,1,1,0,30.1334,-0.573218,-0.228586,0.770048
-30.3379,0.93533,0.693099,2,3,0,30.7923,-0.434372,2.80863,2.22614
-30.1962,0.932342,0.693099,1,3,0,31.0919,-0.786932,3.943,-1.36149
-30.2941,0.934941,0.693099,1,3,0,30.984,-0.455066,-3.46047,2.00609
-30.1462,0.95897,0.693099,1,3,0,30.7683,-0.743499,3.2859,-0.940422
-30.8163,0.878424,0.693099,2,3,0,31.4304,-1.03384,-3.26471,-3.62243
-30.5668,0.988755,0.693099,3,7,0,31.0832,-0.957977,-2.99398,-2.95281
-30.4554,0.989142,0.693099,2,3,0,30.7931,-0.9178,-2.42109,-2.58897
-30.482,0.914814,0.693099,2,3,0,31.5776,-0.927892,-4.36087,-2.68095
-30.3024,0.889752,0.693099,1,3,0,31.8974,-0.450976,5.26176,2.04951
-30.1591,0.952785,0.693099,1,3,0,30.8468,-0.75637,3.45482,-1.06589
-30.4079,0.925114,0.693099,3,7,0,31.1682,-0.898815,-3.63266,-2.41487
-30.8531,0.957459,0.693099,2,3,0,31.0356,-1.04388,-1.77965,-3.70935
-30.6171,1,0.693099,1,1,0,30.8345,-0.974599,1.9424,-3.10149
-30.1591,0.879287,0.693099,3,7,0,32.5827,-0.54234,-6.48607,1.08954
-30.1895,0.998546,0.693099,2,3,0,30.1909,-0.517459,0.155883,1.34886
-30.1129,0.984472,0.693099,1,3,0,30.3616,-0.69661,2.07749,-0.478631
-31.6665,0.860779,0.693099,2,5,0,31.6759,-0.103921,-0.404453,5.84127
-30.53,0.954491,0.693099,3,7,0,32.502,-0.361014,5.85075,3.01366
-30.5864,0.78817,0.693099,1,3,0,33.0308,-0.96455,6.51387,-3.01173
-30.2181,0.914261,0.693099,3,7,0,31.9972,-0.497754,-5.55717,1.55538
-30.1043,0.988886,0.693099,1,3,0,30.3602,-0.672687,2.1073,-0.240234
-30.2022,0.977234,0.693099,1,3,0,30.3419,-0.508354,1.55734,1.44416
-30.2368,0.998326,0.693099,2,3,0,30.2421,-0.486162,0.303384,1.67734
-30.1754,0.996758,0.693099,2,3,0,30.2891,-0.528352,-1.40473,1.23513
-30.193,0.835611,0.693099,3,7,0,32.2023,-0.78452,-5.90569,-1.33827
-30.163,1,0.693099,1,1,0,30.1904,-0.759905,0.689519,-1.10024
-30.138,1,0.693099,1,1,0,30.1598,-0.734296,-0.61538,-0.850365
-30.1208,1,0.693099,1,1,0,30.1356,-0.710871,-0.508142,-0.619854
-30.1078,0.999844,0.693099,2,3,0,30.1235,-0.684297,0.522819,-0.356156
-30.2637,0.98541,0.693099,2,3,0,30.2662,-0.829975,0.209577,-1.77218
-30.2631,0.93113,0.693099,1,3,0,31.1201,-0.471176,3.85685,1.83548
-30.7466,0.788956,0.693099,1,3,0,32.5552,-1.01413,5.60309,-3.45064
-30.1367,0.92262,0.693099,1,3,0,31.7694,-0.565475,-5.32354,0.849915
-30.3391,0.927023,0.693099,1,3,0,30.8769,-0.868552,3.05547,-2.13452
-30.3391,0.985818,0.693099,1,1,0,30.4415,-0.868552,-1.33332,-2.13452
-30.2942,1,0.693099,2,3,0,30.3456,-0.846441,-0.94485,-1.92752
-30.2104,1,0.693099,1,1,0,30.2833,-0.796945,1.12494,-1.45762
-30.2167,0.999158,0.693099,1,1,0,30.2292,-0.801247,0.465544,-1.49881
-30.2051,1,0.693099,2,3,0,30.2254,-0.793315,0.592393,-1.42281
-30.3382,0.985533,0.693099,2,3,0,30.408,-0.86812,1.10141,-2.13049
-30.2323,1,0.693099,2,3,0,30.3243,-0.811331,-1.26391,-1.59511
-30.291,0.992333,0.693099,1,1,0,30.2944,-0.844774,0.243767,-1.91183
-30.5842,0.862364,0.693099,1,3,0,32.122,-0.343558,5.16643,3.20263
-30.4922,1,0.693099,2,3,0,30.6012,-0.37384,-1.37558,2.87518
-30.7623,0.960302,0.693099,1,1,0,30.7669,-0.292415,-0.283192,3.75938
-31.1769,0.938938,0.693099,1,1,0,31.1891,-0.195756,-0.460756,4.82222
-30.3395,0.981749,0.693099,3,7,0,31.5416,-0.868761,-4.56795,-2.13647
-30.1363,0.958486,0.693099,1,3,0,30.8415,-0.565983,-3.49873,0.844674
-30.3062,0.983964,0.693099,2,3,0,30.3341,-0.449133,-0.696411,2.06909
-30.1056,0.980244,0.693099,1,3,0,30.5442,-0.677443,-2.75921,-0.287768
-30.1164,0.994942,0.693099,1,3,0,30.1579,-0.594395,0.848474,0.552491
-30.1118,1,0.693099,1,1,0,30.1161,-0.603464,0.272877,0.45972
-30.3282,0.979833,0.693099,2,3,0,30.3359,-0.438749,-0.364593,2.17952
-30.3108,1,0.693099,3,7,0,30.3502,-0.446921,-0.827517,2.09259
-30.1059,0.979601,0.693099,1,3,0,30.5561,-0.678407,2.79564,-0.297395
-30.1943,0.978813,0.693099,3,7,0,30.3639,-0.785478,1.71592,-1.34749
-30.1329,0.976364,0.693099,1,3,0,30.4699,-0.570135,-2.41868,0.801827
-30.511,0.964863,0.693099,2,3,0,30.5365,-0.367405,-0.665946,2.94461
-30.3563,1,0.693099,1,1,0,30.4926,-0.426251,1.53836,2.31276
-30.1028,0.974303,0.693099,3,7,0,30.7157,-0.665058,-3.26163,-0.163818
-30.3853,0.948345,0.693099,1,3,0,30.6161,-0.889277,2.00133,-2.32688
-30.439,0.938404,0.693099,3,7,0,31.3771,-0.911389,-4.03528,-2.53033
-30.3651,1,0.693099,1,1,0,30.4434,-0.880428,1.16569,-2.24495
-30.1582,0.999531,0.693099,3,7,0,30.3818,-0.543224,1.97007,1.08035
-30.1939,0.994863,0.693099,1,1,0,30.1947,-0.514208,0.11589,1.38286
-30.1799,0.996349,0.693099,2,3,0,30.2569,-0.524746,1.15606,1.27274
-30.8308,0.79613,0.693099,1,3,0,32.3632,-1.03782,5.15751,-3.65695
-30.5197,1,0.693099,1,1,0,30.7927,-0.941637,-2.17673,-2.80559
-30.8195,0.963695,0.693099,1,1,0,30.82,-1.03473,-0.09235,-3.63012
-32.4077,0.883459,0.693099,2,3,0,32.7185,-1.35554,2.32272,-6.19841
-31.6326,1,0.693099,1,1,0,32.3364,-1.21923,3.4951,-5.15993
-30.1079,0.996335,0.693099,2,5,0,31.4348,-0.684671,-4.79911,-0.359882
-30.4065,0.933852,0.693099,1,3,0,30.8011,-0.405527,2.61717,2.53447
-30.2823,1,0.693099,2,3,0,30.3902,-0.461058,1.36857,1.94257
-30.2705,0.999681,0.693099,3,7,0,30.3154,-0.467196,0.882647,1.87757
-30.12,0.973853,0.693099,1,3,0,30.5796,-0.709547,-2.82449,-0.606777
-30.1938,0.978033,0.693099,2,3,0,30.3452,-0.785153,1.62109,-1.34437
-30.5098,0.885831,0.693099,1,3,0,31.5296,-0.367786,4.20732,2.94051
-30.1076,0.989935,0.693099,3,7,0,30.6855,-0.683734,3.16713,-0.350545
-30.1175,0.995396,0.693099,2,3,0,30.1555,-0.705338,-0.812744,-0.565144
-30.2349,0.964398,0.693099,1,3,0,30.502,-0.487308,2.15312,1.66526
-30.1072,0.984048,0.693099,1,3,0,30.4195,-0.68265,-2.32837,-0.339736
-30.3256,0.951396,0.693099,1,3,0,30.6272,-0.439959,2.28816,2.16663
-30.1537,0.9525,0.693099,1,3,0,30.8775,-0.751099,3.54454,-1.01457
-30.1844,0.995884,0.693099,1,1,0,30.185,-0.777914,-0.105927,-1.2746
-30.1888,0.999804,0.693099,2,3,0,30.1985,-0.781332,-0.41034,-1.30756
-30.1203,0.988507,0.693099,2,3,0,30.327,-0.710067,-1.89429,-0.611915
-30.9464,0.867391,0.693099,1,3,0,31.51,-1.06832,-3.12796,-3.91916
-30.8769,1,0.693099,2,3,0,31.0119,-1.05024,1.53091,-3.76416
-30.7674,1,0.693099,1,1,0,30.9133,-1.0201,-1.59129,-3.5029
-31.0385,0.968204,0.693099,1,1,0,31.0549,-1.09125,0.534722,-4.11374
-30.1205,0.964832,0.693099,2,5,0,31.5506,-0.710375,-4.98249,-0.614954
-30.3004,0.948123,0.693099,1,3,0,30.6691,-0.451922,-2.52962,2.03947
-30.217,1,0.693099,1,1,0,30.2891,-0.498474,1.11934,1.54781
-30.2979,0.916883,0.693099,1,3,0,31.0895,-0.848346,3.70697,-1.94542
-30.2137,1,0.693099,1,1,0,30.287,-0.799213,-1.12792,-1.47934
-30.1453,0.969469,0.693099,1,3,0,30.5709,-0.555891,-2.71804,0.949005
-30.5501,0.871506,0.693099,1,3,0,31.4526,-0.95227,3.95802,-2.90151
-30.5634,0.999374,0.693099,3,7,0,30.5674,-0.350128,0.262588,3.13144
-30.829,0.945002,0.693099,3,7,0,31.4267,-1.03732,-3.22114,-3.65262
-31.1747,0.960038,0.693099,1,1,0,31.186,-1.12332,-0.441783,-4.38232
-30.883,1,0.693099,1,1,0,31.1629,-1.05185,2.20424,-3.77802
-30.1131,0.929665,0.693099,1,3,0,31.8424,-0.600861,5.47884,0.486318
-30.103,0.998016,0.693099,1,3,0,30.136,-0.666168,-0.757155,-0.174947
-30.295,0.9818,0.693099,2,3,0,30.2951,-0.846876,-0.0427251,-1.9316
-30.1297,0.998437,0.693099,3,7,0,30.3262,-0.574188,-1.84692,0.760059
-30.3989,0.921918,0.693099,2,3,0,30.9335,-0.408539,3.04627,2.50219
-30.2152,0.930635,0.693099,3,7,0,31.3186,-0.499589,-4.37641,1.53611
