# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=133243476
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_interaction_soccr_study1_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3
-38.1712,0.965068,0.152035,3,7,0,39.0234,-0.0745164,0.603844,-0.66651,-1.18318,-0.980313,-1.56991,-2.77766,-0.960142,7.41487,4.30264,-20.0965,-0.133301
-32.2604,0.998413,0.152035,3,7,0,38.8251,-0.410594,0.621585,-0.414157,-1.22825,4.86017,0.153322,-16.7727,-1.19015,5.02864,-1.60489,-10.605,-5.24763
-29.5185,0.959558,0.152035,4,15,0,33.5159,-0.418822,0.26424,-0.173422,-0.801178,-2.57546,-2.56379,11.5233,0.951006,4.16168,-4.96053,0.512514,-6.91552
-30.2943,0.99459,0.152035,4,15,0,31.3435,-1.1001,0.38151,0.083302,-0.880169,2.04132,1.54658,3.33167,0.533158,-1.43763,-1.73552,12.3541,-3.05262
-31.8467,0.796806,0.152035,3,7,0,33.151,-1.08093,0.192748,0.071266,-0.932143,0.637557,-2.36037,-3.67666,0.0959849,0.922411,-11.6498,13.3069,-12.7326
-33.3002,0.887924,0.152035,2,3,0,34.6748,-0.959102,0.405919,0.126397,-0.477523,2.14576,-2.12838,1.3573,-0.600663,-2.78583,17.8287,12.2071,17.0621
-29.3948,0.989587,0.152035,4,15,0,33.8385,-0.842818,0.519759,-0.245207,-1.12264,-0.33212,2.12404,-12.1207,2.66193,1.58272,-3.55706,-2.17199,-6.1278
-28.66,0.965739,0.152035,5,31,0,30.9229,-0.72211,-1.07359,-0.281921,0.449914,-3.77583,1.11119,4.99984,-1.40231,1.85306,-8.55051,0.987263,-7.3748
-28.4222,0.969307,0.152035,4,27,0,29.4688,-0.78444,-0.268376,-0.228351,0.00156006,-1.16307,2.13382,1.91536,-0.0618307,-0.365645,9.34467,-3.15073,8.7329
-27.9841,0.955363,0.152035,3,15,0,29.8288,-1.00272,-0.586419,-0.131349,0.0658681,-2.18262,0.796234,3.9369,2.33503,-0.710723,-3.26239,5.05211,-2.78447
-28.4719,0.991248,0.152035,4,15,0,28.7503,-1.08019,-0.845486,-0.111811,0.29302,-0.729462,-0.0494926,3.52152,-0.486172,-1.0001,-4.58101,6.61017,-3.47181
-29.8644,0.980548,0.152035,5,31,0,30.2157,-0.742883,-1.45355,-0.517297,0.84107,-0.940213,-1.02416,-1.52376,-0.436786,1.5366,-4.82605,-7.57075,-3.3846
-29.0597,0.930851,0.152035,5,31,0,30.9157,-0.956716,0.204001,0.00491928,-0.690867,-1.50214,-2.9064,0.661093,-0.410056,-0.501502,-2.08658,9.19187,-3.16025
-29.0523,0.999237,0.152035,5,31,0,29.5914,-1.15827,0.286852,-0.0476913,-0.698321,-1.24986,-0.133381,-5.14098,-0.142578,-2.67805,3.71894,5.95278,2.38781
-28.0783,0.951429,0.152035,4,15,0,29.6785,-1.03906,0.060069,-0.243635,-0.524841,-1.52266,1.96165,6.5915,0.252316,-1.11745,2.35592,-2.27073,0.992229
-28.1656,0.940616,0.152035,2,3,0,28.5724,-1.00845,-0.0469928,-0.22209,-0.544609,-0.332383,-0.522438,-1.44281,-1.26525,-0.00376975,-3.87957,0.502029,-4.91792
-29.2457,0.864843,0.152035,4,31,0,30.3982,-0.512503,-0.386707,-0.214059,-0.255344,-0.128192,-2.33761,2.12223,-0.446684,3.66518,-9.93429,2.38531,-10.3266
-28.5691,0.986249,0.152035,5,31,0,31.3419,-0.840015,-0.766564,-0.431282,0.341449,-3.42687,-2.64788,4.43746,-0.690058,0.238518,3.60218,-8.83482,3.59031
-32.0413,0.989318,0.152035,4,15,0,32.9372,-0.0783192,-0.425671,-0.486194,-0.00418096,-2.34967,-1.02741,-3.31852,0.443968,6.55308,3.96718,-13.9883,2.42162
-32.1242,0.860261,0.152035,4,23,0,34.2579,-2.011,-0.723702,-0.0615733,0.045577,-2.84919,1.589,4.84479,1.7186,-5.70075,0.479397,7.91682,1.2622
-32.7985,0.844624,0.152035,2,3,0,33.9206,-1.96291,-0.733753,-0.042888,-0.168297,-1.08264,-2.13372,0.903113,-0.829562,-2.62459,-8.17704,9.79049,-7.52721
-32.7714,0.891124,0.152035,4,15,0,35.8826,-1.88761,-0.681752,-0.257843,0.347178,4.08332,0.985041,-9.05559,1.06524,-8.01587,11.6364,0.674465,12.3195
-29.5324,0.974479,0.152035,4,31,0,34.7843,-0.950995,-0.472407,-0.409322,0.193915,6.14201,2.53067,-4.50031,1.36629,-1.11288,11.075,-10.0626,10.4012
-28.8975,0.998304,0.152035,4,19,0,32.2695,-0.652674,-1.15877,-0.310466,0.53452,2.20345,-0.682841,5.9656,3.44145,2.28058,-8.67469,0.0679427,-7.39121
-29.0657,0.872872,0.152035,3,11,0,31.3657,-0.885881,-0.745585,-0.297479,0.5114,2.6934,0.218241,-2.07868,2.83937,-1.35285,10.9562,-4.62022,11.3824
-29.9691,0.946957,0.152035,2,7,0,30.6487,-0.945694,-0.915143,-0.361763,0.09727,-1.00792,1.14174,-4.60442,-0.356497,1.72074,-12.3923,0.0574319,-11.7289
-28.89,0.988646,0.152035,3,15,0,30.3977,-0.895236,-0.666127,-0.290497,0.420205,0.647276,1.4327,5.8353,1.70824,-1.38178,10.5272,-4.48548,10.7728
-29.4118,1,0.152035,4,31,0,31.6985,-0.863413,0.357463,-0.128502,-0.587603,0.158108,1.88082,4.67983,-2.55791,-1.24298,11.8588,-0.486079,10.0235
-28.3733,1,0.152035,3,15,0,30.6408,-0.7683,0.00202157,-0.101187,-0.533476,-1.68597,3.11651,-2.50099,-0.570696,1.26701,-4.70769,5.08975,-5.62449
-29.8237,0.978861,0.152035,4,15,0,32.5461,-1.4711,-1.07583,-0.138744,0.388936,2.13787,-1.20638,-11.6984,0.148774,-2.31859,-6.11013,6.21666,-4.62333
-32.0994,0.979923,0.152035,4,31,0,35.2739,-1.8047,-1.54285,-0.415188,1.04718,0.577986,1.87477,12.2194,-1.14029,-6.08641,4.52192,-2.79848,6.82318
-30.6532,0.995633,0.152035,4,31,0,33.4437,-1.72635,-0.89305,-0.192771,0.423645,-3.38483,-1.65625,-5.00157,2.1111,-6.19613,5.24515,2.9756,6.41619
-29.9276,0.992521,0.152035,4,31,0,32.5057,-1.15931,-0.584405,-0.560015,0.0979596,4.09062,-0.206812,-6.10785,-1.63695,-1.14545,4.83886,-12.333,4.18611
-32.3235,0.77195,0.152035,2,3,0,32.975,-1.15983,-0.439682,-0.602567,0.153331,-0.238019,0.874785,2.28945,1.46763,-1.53817,13.588,-16.1282,12.327
-29.8345,0.992521,0.152035,4,31,0,33.6621,-0.674251,-0.910336,-0.551247,0.393401,0.69547,-2.95672,11.0866,-1.20997,2.06594,0.917076,-12.289,0.79567
-28.27,0.992988,0.152035,4,15,0,30.217,-0.818626,-0.699179,-0.405494,0.16366,1.64357,-0.0294905,-10.3864,0.728549,0.900899,-1.40726,-6.54656,-1.47859
-30.2791,0.810268,0.152035,3,15,0,32.229,-1.37114,-1.15178,-0.226341,0.334528,-2.91201,0.278122,6.66503,1.6286,-0.502344,-11.1481,4.39181,-9.67344
-29.1943,0.975294,0.152035,4,27,0,31.8323,-1.53321,-0.616975,-0.173392,-0.0168463,0.774037,-0.327486,1.3774,-3.59668,-3.31076,-2.45454,3.99504,-1.97567
-28.6197,0.989678,0.152035,4,31,0,30.0502,-1.37853,-0.709433,-0.288686,0.225881,2.3875,-0.0840165,-6.66037,1.15732,-3.63841,2.68178,-1.26264,3.19717
-28.1552,0.987471,0.152035,4,15,0,29.0291,-0.793969,-0.571702,-0.343923,-0.0148304,-2.90829,-0.0209472,-1.54702,0.657733,1.34262,-4.37293,-3.60286,-4.5699
-28.59,0.99651,0.152035,5,31,0,30.1588,-0.518999,0.214581,-0.161432,-0.609101,2.52926,-2.11661,-2.29162,0.571967,2.64885,1.90176,-0.617224,0.154054
-28.5316,0.895506,0.152035,5,31,0,30.5425,-0.931371,-1.06187,-0.125147,0.527029,2.16872,0.369683,5.42456,-2.39953,-0.0924559,-5.31388,6.55163,-3.71397
-29.3369,0.963885,0.152035,3,15,0,31.4976,-0.32317,-1.02827,-0.379326,0.550768,2.59339,-1.06664,-7.82498,-1.48899,4.20882,-1.93702,-5.81089,-1.36298
-29.3965,0.999983,0.152035,5,31,0,30.0414,-1.56549,-0.8953,-0.206123,0.325005,-0.38521,-1.21762,-4.12449,0.697584,-4.2042,0.0403092,2.78724,1.12766
-29.8218,0.994253,0.152035,4,27,0,30.4565,-1.73453,-0.648309,-0.259361,0.0398163,-1.59984,-0.625883,2.74199,1.05974,-4.82506,1.07506,0.888059,1.54676
-29.8072,0.996703,0.152035,4,31,0,31.6054,-1.48452,-1.36837,-0.278322,0.857875,-3.67731,0.683724,1.40034,-1.55672,-4.25575,1.17006,0.640459,3.23658
-30.6875,0.936829,0.152035,4,31,0,34.5292,-1.40757,-1.37368,-0.139224,1.0089,2.19949,-0.937012,14.776,0.0197627,-4.99373,5.73155,5.44837,8.17915
-36.0152,0.7042,0.152035,2,7,0,37.9122,-1.4322,-1.79791,-0.0325057,0.775609,-0.520698,-1.32803,10.1661,-0.0529831,1.6806,-19.2531,12.2587,-16.4496
-32.0092,0.983623,0.152035,5,31,0,38.2803,-0.971405,-2.16378,-0.422881,1.39424,2.79234,2.7857,-13.285,2.73942,0.818771,-12.225,-0.438036,-8.79586
-32.1752,0.993142,0.152035,5,31,0,34.5015,-0.0538986,-1.8233,-0.402567,1.28819,1.72371,3.15485,2.71652,0.497825,6.02489,-6.2988,-2.76734,-3.8398
-32.3024,0.769002,0.152035,2,7,0,34.7624,-0.129481,-1.62372,-0.405405,1.38284,3.20774,-2.74072,0.0432295,-0.738064,5.48957,9.09519,-7.69851,11.1789
-30.4409,1,0.152035,4,15,0,33.2954,-0.322508,-1.29071,-0.493454,0.828603,3.32543,-3.06799,1.32834,0.468721,4.17183,0.350315,-10.2432,1.16476
-29.1141,0.997641,0.152035,5,31,0,32.8298,-1.47374,-0.667483,-0.137117,0.122646,2.19712,-2.26046,9.93018,2.07482,-3.83223,0.0212455,4.92534,0.70592
-28.8596,0.932839,0.152035,4,31,0,30.6589,-0.87357,-0.183457,-0.0598527,-0.0684895,3.80169,1.47447,-2.498,-0.130266,-1.4946,8.78568,5.45746,8.63055
-28.2532,1,0.152035,4,23,0,30.0837,-1.1516,-0.265739,-0.184368,-0.347964,-2.42306,1.14164,-8.31278,0.404045,-0.902513,-4.62006,2.92763,-5.00941
-28.7547,0.816315,0.152035,4,23,0,31.2041,-1.21555,-0.688892,-0.384039,0.279111,0.436493,0.995451,-4.76136,3.11824,-2.73573,5.55469,-6.00816,5.70589
-29.1994,0.998456,0.152035,5,31,0,30.4324,-0.862984,0.60835,-0.101743,-1.12394,-1.75176,0.531159,-6.99476,0.955764,0.644115,-1.87815,3.22907,-4.25104
-30.0282,0.970941,0.152035,3,15,0,33.9162,-0.864265,0.765378,-0.0859065,-1.34539,0.136886,-3.04547,-3.17559,3.16422,1.17836,-4.54109,4.35413,-7.24675
-28.9976,0.938797,0.152035,5,31,0,34.3614,-0.658865,-0.44581,-0.257738,0.231617,-4.95643,-2.45085,3.77174,3.04314,0.59459,11.6594,-4.75627,11.3571
-28.7376,0.988728,0.152035,4,23,0,30.0474,-1.11886,0.0127206,-0.155415,-0.328522,-1.54364,-0.435611,2.22459,-2.24475,-3.00493,8.4101,0.768408,7.46134
-29.5412,0.866695,0.152035,3,7,0,31.6281,-1.33733,0.222478,-0.0853197,-0.867852,-0.867477,2.95222,-0.30309,1.33933,-1.73967,-4.23724,6.44467,-5.53339
-29.0802,0.974817,0.152035,5,31,0,30.7408,-1.2302,0.10593,-0.0341101,-0.552553,-1.75573,0.0479707,-2.00459,-2.60067,-2.95423,2.27939,7.29032,1.40776
-30.0917,0.981058,0.152035,5,31,0,31.3871,-0.300347,-0.796895,-0.447066,0.40633,1.65608,1.28368,-1.48242,-1.89407,4.45042,4.10594,-11.2939,3.77876
-29.9653,0.99962,0.152035,4,15,0,31.3732,-1.25541,-1.46685,-0.109265,0.882483,3.04768,0.499656,-5.98755,-0.037517,-1.8866,-5.09302,7.64532,-2.60399
-28.884,0.992783,0.152035,5,31,0,31.5637,-1.17568,-0.560676,-0.456495,-0.0947244,1.79986,2.5483,-6.94721,-1.48506,-0.614982,-2.8296,-6.59199,-3.15104
-30.9146,0.970126,0.152035,4,15,0,32.1337,-0.0946584,-0.196718,0.0161381,-0.112259,1.16837,0.935319,-6.90777,1.06294,6.08235,2.19,10.1807,2.29557
-30.2719,0.996475,0.152035,5,31,0,32.885,-0.0875744,-0.150465,-0.260278,-0.280513,3.9246,0.562598,8.69814,0.538383,6.43972,-0.102443,-4.37606,-1.49979
-29.0408,0.7596,0.152035,4,31,0,33.7036,-0.449428,-0.87379,-0.113299,0.359742,-5.54606,0.683645,1.24293,3.03907,3.43877,-7.27712,7.05972,-6.10457
-28.8923,0.999158,0.152035,4,31,0,32.6003,-0.402156,-0.289949,-0.229102,0.0174864,-0.15361,2.56373,-8.42592,-2.66698,3.1583,7.84273,-3.92539,7.12328
-28.376,0.825366,0.152035,4,19,0,31.3041,-1.05376,-1.13377,-0.20407,0.710535,-2.61316,-3.29273,-0.592392,-1.10908,-1.95162,1.17258,2.43594,2.85188
-29.3911,0.965772,0.152035,4,15,0,30.1404,-1.16689,-0.917846,-0.017989,0.46548,0.754989,0.194987,1.24086,-1.84653,-2.39783,-0.165707,10.2054,1.38859
-30.4505,0.994188,0.152035,4,15,0,31.0871,-0.208492,-0.889989,-0.449295,0.470838,2.06038,-0.353514,3.67269,0.417724,5.19301,2.46675,-10.7188,2.32776
-29.2506,0.990128,0.152035,4,31,0,33.0947,-1.55196,-0.727351,-0.186008,0.11244,5.16806,0.132292,-8.17358,1.5472,-3.645,-1.63556,3.54401,-0.918132
-29.0657,0.938454,0.152035,4,31,0,30.9125,-1.30113,-0.270246,-0.289094,-0.478327,-2.80556,-1.9562,4.10441,0.913481,-0.669321,-7.02382,0.260229,-7.58247
-28.4598,0.996016,0.152035,5,31,0,29.9062,-0.396627,-0.713437,-0.174302,0.276287,-0.466637,1.50475,7.06028,1.13743,3.54205,-2.71754,2.73015,-2.12925
-28.8492,0.999956,0.152035,5,31,0,29.8421,-1.24107,0.3582,-0.172727,-0.837782,1.34566,-0.504521,6.75559,0.732065,-2.54212,3.02,0.718047,1.21864
-28.3472,0.997855,0.152035,5,31,0,30.994,-0.476712,-0.725936,-0.310151,0.331618,1.68876,2.74807,-0.364442,-2.19728,2.78454,1.87981,-4.71168,2.00581
-28.1529,0.966095,0.152035,4,15,0,28.7728,-0.864931,-0.860035,-0.166393,0.302645,2.43517,-0.25431,-2.197,0.196964,0.535258,-6.04585,4.55114,-5.03836
-31.3217,0.973145,0.152035,5,31,0,31.9958,-0.419329,-2.02347,-0.435248,1.44183,1.98206,1.10095,1.59284,0.528215,3.31699,-7.64952,-3.03919,-4.66786
-30.1903,0.999205,0.152035,4,15,0,31.6606,-0.700224,-1.72761,-0.425249,1.39349,3.02543,-0.703986,-2.37243,1.5592,0.505974,4.65356,-6.42731,7.07813
-29.8668,0.997538,0.152035,4,15,0,30.5543,-0.923989,-1.58241,-0.44702,1.21767,-1.27371,1.436,2.20155,-0.625104,-1.03214,4.53954,-7.02033,6.59436
-28.3056,0.98936,0.152035,5,31,0,30.3631,-0.947205,-0.843173,-0.279243,0.201505,-0.291941,-2.19904,-6.25724,1.6651,0.532806,-7.31733,0.631456,-6.62086
-27.7028,0.955415,0.152035,2,7,0,29.1775,-0.898635,-0.73371,-0.26943,0.304587,1.83622,1.77502,2.30105,1.58615,-0.566652,1.41166,-1.68462,1.88303
-28.3073,0.989511,0.152035,5,31,0,28.5635,-0.847592,-1.19398,-0.187665,0.780403,-0.72489,-0.791217,2.25631,-0.268289,-0.40373,-0.038591,3.32884,1.82384
-28.3109,0.935462,0.152035,4,31,0,29.2682,-0.550809,-0.724783,-0.332519,0.210017,-0.302055,0.0710118,-1.06347,-2.17976,2.6733,-3.08408,-3.93782,-2.99929
-29.2961,0.989838,0.152035,3,11,0,29.6751,-0.331797,-0.621331,-0.364979,0.253003,-1.86704,0.243272,0.603013,0.513919,4.09859,4.14483,-8.44753,3.69527
-29.6437,0.837156,0.152035,4,19,0,31.7875,-1.33421,-0.973893,-0.0603306,0.363713,3.44663,-1.58409,-3.00817,-1.55052,-2.1193,-5.01358,8.88327,-3.59002
-32.7443,0.873879,0.152035,4,15,0,34.4718,-0.0270164,0.39054,-0.276428,-0.618528,2.84176,-2.02814,3.31757,-0.543971,6.98318,12.2192,-10.4594,9.31919
-28.3844,1,0.152035,4,31,0,33.9949,-0.843618,0.312908,-0.219609,-0.761422,7.30886,-0.980314,-3.4533,-1.58264,0.386494,2.19036,-2.58365,0.162122
-28.2787,0.986742,0.152035,5,31,0,28.8017,-0.859962,-1.2479,-0.233053,0.819527,-1.04816,0.243389,1.07822,-1.4222,-0.426549,-0.299094,1.48672,1.55393
-30.0641,0.931201,0.152035,5,31,0,31.0926,-1.71844,-1.02151,-0.370966,0.343574,0.5248,0.169513,-2.18481,-2.17524,-4.01258,-1.45483,-1.83005,-0.333262
-28.8759,0.867537,0.152035,5,31,0,33.3496,-1.14963,-0.601911,-0.467864,-0.0324624,-4.66684,-2.88879,-5.61422,-1.54768,-0.585993,-2.15714,-7.22228,-2.43059
-28.3465,0.996182,0.152035,4,15,0,29.6553,-1.32357,-0.434981,-0.270578,-0.0509765,2.0794,-0.146082,7.83812,-0.189003,-3.18872,2.60756,-1.27395,2.49659
-29.9235,0.99649,0.152035,4,31,0,32.4475,-0.535013,-1.49042,-0.474273,1.07895,3.22989,-2.19031,-1.62757,1.80397,2.25508,2.02182,-8.99989,3.54707
-29.7462,0.987161,0.152035,5,31,0,30.8671,-0.551003,-1.76293,-0.301388,1.37012,-1.29406,-0.724793,7.20782,-0.712992,1.81874,-0.249023,-0.187364,2.67478
-29.5237,0.995519,0.152035,3,7,0,29.8644,-0.562817,-1.70611,-0.272235,1.24318,-0.701446,0.72466,1.34688,-0.930018,2.03466,-3.84183,1.59685,-1.02044
-30.2268,0.989136,0.152035,4,15,0,31.7436,-0.966372,-1.87711,-0.420797,1.46397,1.44772,-2.11768,-0.282943,1.55038,-1.30534,1.65208,-4.56212,4.54314
-30.2991,0.999997,0.152035,4,15,0,30.7946,-0.917666,-1.72266,-0.516456,1.28155,0.498435,1.20319,0.561099,-0.989359,-0.539761,1.80281,-8.53756,3.98126
-31.0494,0.998029,0.152035,4,15,0,31.8504,-0.533532,-1.95603,-0.504966,1.5083,-0.398355,-0.0186761,-6.57917,0.856975,2.1715,-0.315746,-8.04128,2.31145
-28.823,0.933569,0.152035,5,31,0,33.0817,-1.22098,-0.777813,-0.0728356,0.27763,0.704776,4.21982,-4.10324,-1.68849,-2.45687,-1.24753,7.67158,-0.179909
-28.8873,0.997306,0.152035,5,31,0,30.5409,-0.654396,-1.26744,-0.425114,0.79829,-3.81985,0.86094,3.59436,-0.321307,1.53368,-0.484842,-6.70766,0.712856
-28.7558,0.891124,0.152035,5,31,0,30.6568,-1.15571,0.0867903,-0.0669195,-0.629194,1.97196,2.55585,3.67711,0.730247,-1.51536,-2.25944,6.61818,-3.20884
-28.7006,0.651872,0.152035,3,11,0,33.3397,-1.28415,0.20133,-0.236041,-0.772011,0.880783,-3.37638,-5.61609,-3.13066,-2.01681,-0.000983968,-0.651303,-1.55709
-27.8817,0.995403,0.152035,3,15,0,29.8052,-0.799873,-0.0433833,-0.188298,-0.447101,-3.7821,1.20366,-2.30739,-1.22285,0.781009,-1.47772,0.571883,-2.5227
-28.593,0.830893,0.152035,4,23,0,29.8065,-0.93925,-0.620256,-0.324131,-0.0701637,-0.633733,-2.44743,0.572055,-0.373451,1.00691,-7.98602,-1.04306,-7.93013
-28.178,0.985208,0.152035,3,15,0,29.7124,-0.939697,-0.45777,-0.137242,0.14174,-0.493487,1.25068,-8.04341,1.1353,-1.69517,6.11933,2.86533,6.3673
-29.5896,0.990787,0.152035,4,31,0,30.6106,-0.533011,-1.61944,-0.356875,1.07331,0.306119,-0.425855,-4.70389,1.82007,2.56305,-6.27022,-1.5601,-4.00311
-29.4758,0.919733,0.152035,4,15,0,34.435,-1.22101,-1.58659,-0.237319,1.0608,5.74372,1.33961,-6.65664,2.28001,-2.37451,-2.34118,2.57191,0.266905
-32.6594,0.876045,0.152035,4,15,0,33.276,-1.35508,-2.25891,-0.294676,1.47519,-0.284515,-0.0237774,3.31209,-1.50891,-0.911832,-11.13,2.97606,-7.31423
-29.9356,0.990955,0.152035,5,31,0,34.0121,-0.281561,-0.747625,-0.291952,0.521578,-0.725135,4.00002,-4.30891,-1.8814,4.16282,10.1485,-5.93939,10.377
-30.6112,1,0.152035,5,31,0,31.2749,-1.49932,-1.24412,-0.164073,0.861415,1.0866,0.077341,3.74363,1.33465,-5.49751,5.96874,4.24656,8.04156
-30.2322,0.888716,0.152035,2,3,0,31.9474,-1.49274,-1.37511,-0.154228,0.712978,-0.451283,1.85315,-1.74052,2.25325,-2.73965,-5.25491,5.78118,-3.11669
-29.6544,0.973132,0.152035,4,15,0,31.661,-0.863213,-1.44476,-0.475849,0.782196,4.07529,0.493843,-2.73292,-1.37306,0.975418,-6.85377,-5.18568,-5.24074
-28.8094,0.998842,0.152035,5,31,0,31.0847,-1.13718,-0.965643,-0.0823393,0.498293,2.627,2.895,-0.495017,-0.52483,-2.14159,-0.777758,7.56962,0.743106
-28.4317,0.969551,0.152035,4,31,0,29.497,-0.572413,-0.606074,-0.374243,0.125932,-1.56168,0.127778,4.68495,1.62708,2.48675,-0.334485,-6.79647,-0.698552
-29.9619,0.992656,0.152035,4,31,0,30.9797,-0.933268,-0.322589,-0.557928,-0.252865,2.9641,-0.357609,1.34448,0.968264,0.938595,1.38384,-12.7471,-0.0162821
-28.0703,0.992657,0.152035,4,31,0,30.9292,-0.87794,0.144238,-0.218452,-0.594039,0.527125,0.410987,-13.6701,0.367063,0.0270367,1.84577,-1.88126,0.265904
-28.4009,0.946618,0.152035,3,11,0,29.0718,-0.991857,0.222339,-0.184545,-0.78115,1.50579,-1.41207,-2.23254,-0.26293,-0.0662317,-2.53382,1.05951,-4.13412
-28.8067,0.998368,0.152035,5,31,0,29.1285,-1.08987,-1.22387,-0.422224,0.626022,-1.37467,-0.14004,-2.37843,0.578951,-0.819181,-3.48084,-4.46416,-2.1659
-28.4205,0.981213,0.152035,5,31,0,29.2893,-0.917421,-1.17191,-0.276468,0.810468,1.44177,1.31169,4.86655,0.12067,-1.23775,3.74793,-1.16543,5.32539
-28.5389,0.968608,0.152035,4,31,0,29.355,-0.717813,-0.783839,-0.136525,0.515446,0.820621,1.74564,2.40034,-0.669202,-0.0435593,6.85268,3.6633,7.95773
-28.8022,0.986568,0.152035,4,15,0,29.4595,-1.13648,-0.856999,-0.127965,0.509991,0.98368,0.559823,3.64836,1.26461,-3.1356,5.13332,4.75262,6.40267
-28.998,1,0.152035,4,15,0,30.3903,-0.308837,-0.698907,-0.218686,0.405593,-3.24193,-0.0497454,4.02988,1.04556,3.9398,5.3864,-1.34119,5.80159
-34.0514,0.829161,0.152035,4,23,0,35.625,-2.36045,0.33252,-0.440471,-1.29975,2.23389,-2.36819,-0.452775,-0.521965,-4.3691,-1.37499,-3.28951,-3.27887
-32.2954,0.950418,0.152035,3,15,0,36.8902,-1.96037,0.464641,-0.35132,-1.02262,-6.3457,0.864473,-7.47868,-0.417755,-6.06404,7.76233,-3.78941,5.60968
-33.6025,0.986176,0.152035,3,7,0,34.6408,-2.17704,0.61788,-0.418115,-1.51176,-0.475168,2.08882,-2.08932,0.778998,-4.05247,-0.437275,-3.76842,-2.98142
-30.3849,0.944559,0.152035,4,15,0,35.4928,-1.84962,-0.160835,-0.241713,-0.486504,-6.05407,2.79451,-3.3066,-0.976957,-5.0698,1.64799,1.15087,1.0706
-30.5194,0.952431,0.152035,5,31,0,31.7272,-1.88706,-0.311096,-0.34442,-0.436041,-0.622992,-0.738769,5.79244,-1.70592,-4.19911,-0.981146,-1.41382,-1.38339
-28.0442,0.983524,0.152035,4,15,0,31.5209,-0.863035,-0.444823,-0.364088,-0.0213644,5.67041,0.227905,2.07847,1.6572,0.258681,1.75248,-6.47534,1.17822
-29.2185,0.912135,0.152035,4,23,0,33.4378,-0.80907,-0.411542,-0.439751,0.0581645,1.95815,-0.0256102,-15.8862,0.812191,0.449811,7.86555,-11.4143,6.86661
-28.9078,0.996583,0.152035,3,13,0,31.3996,-0.829101,-0.819991,-0.115,0.5708,0.270696,0.726652,-11.3668,-1.5407,-1.14063,8.14064,4.88436,9.45029
-30.535,0.9834,0.152035,5,31,0,31.2938,-0.795902,0.511495,-0.376188,-0.844658,1.8989,-0.464758,-2.15028,1.29288,0.818186,10.5646,-12.1959,7.41635
-31.627,0.746079,0.152035,2,3,0,33.9843,-0.892402,0.499564,-0.388494,-0.732662,1.7474,2.96496,-0.774118,1.41976,-0.282511,15.645,-13.2827,12.4997
-28.7874,0.996644,0.152035,5,31,0,33.875,-1.18982,-0.906789,-0.197754,0.556087,5.38054,1.4434,0.971236,3.27015,-3.48315,5.73,1.83875,6.93845
-29.0621,0.971605,0.152035,4,31,0,30.4578,-1.44554,-0.902563,-0.385182,0.246678,0.594082,-1.84489,6.68538,-0.502847,-2.54136,-2.70129,-2.90595,-1.93488
-28.1979,0.996818,0.152035,3,15,0,31.772,-0.927739,-1.10212,-0.294178,0.705735,-5.27754,0.924624,-5.71986,-1.50434,-1.07739,2.52667,-1.90097,3.86137
-29.6432,0.855855,0.152035,4,31,0,32.5909,-0.752973,-1.62387,-0.355691,0.987009,-1.81438,0.695743,4.64687,-3.38113,1.50172,-8.88905,-0.477553,-6.57227
-28.7116,0.956473,0.152035,3,15,0,31.2431,-0.80233,-1.42449,-0.357115,0.989119,1.82883,-3.41523,0.0541576,0.121982,0.0868981,0.17513,-3.43486,2.07021
-29.6975,0.723359,0.152035,3,11,0,31.9974,-0.741201,-1.65042,-0.415858,1.27785,-0.0834858,-1.5321,2.75146,-2.97748,0.307399,3.0292,-5.88208,5.29289
-32.1638,0.991117,0.152035,4,31,0,37.5169,-0.863782,0.284637,-0.602356,-0.957675,-2.03618,2.82974,5.30226,-3.93452,2.34138,0.275966,-14.6623,-2.72871
-31.6411,0.998599,0.152035,4,31,0,34.0248,-1.01897,-1.15439,0.127053,0.680043,-0.323994,2.085,-8.152,-1.68394,-0.637436,-3.02131,17.5585,-0.575688
-28.798,0.999762,0.152035,4,15,0,32.0485,-1.00574,-0.732028,-0.0238818,0.267237,0.629571,1.50297,-11.6939,-1.95875,-1.10123,-1.88539,9.8652,-0.775867
-29.547,0.893276,0.152035,2,7,0,30.0095,-1.02896,-0.856211,-0.0516655,0.205636,0.476748,-0.349709,4.61063,-0.725408,0.337248,-9.55074,9.7995,-8.39476
-28.5411,1,0.152035,2,3,0,29.4138,-0.996063,-0.722421,-0.0545546,0.319073,-0.737173,-1.59635,1.66001,-1.22879,-1.56083,1.12078,8.15779,2.20117
