# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1238074989
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_age_nointeraction_soccr_study1_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,p_gamma.1,p_z_beta.1,p_z_beta.2,g_gamma.1,g_z_beta.1,g_z_beta.2
-27.7945,1,0.559807,2,3,0,29.0317,-1.29619,-0.562054,-0.422757,-3.35793,3.19045,-4.06171,-2.11015,0.87668,-6.16899
-27.6221,1,0.559807,3,7,0,27.9861,-1.32001,-0.629086,-0.364598,-1.05335,1.44379,-4.31447,-1.90781,-2.34974,-3.14711
-27.039,0.96436,0.559807,2,7,0,29.1878,-0.897827,-0.580515,-0.320519,-4.71511,-4.1897,-3.66496,0.545983,-3.9603,-2.56719
-27.4931,0.95977,0.559807,2,7,0,28.3431,-0.386717,-0.436313,-0.219536,-1.18735,-6.05357,-4.10219,3.7319,-1.33485,-0.735409
-26.9197,0.998195,0.559807,2,3,0,27.6743,-0.602767,-0.463015,-0.231615,-3.06622,-1.23474,-0.606728,2.05466,-1.64047,-0.716944
-27.0567,0.849108,0.559807,2,3,0,29.5052,-1.08149,-0.508445,-0.13868,5.13116,2.36295,-4.97234,-1.3886,-1.8542,4.42907
-28.2181,0.970903,0.559807,3,7,0,28.5358,-0.326755,-0.262118,-0.193378,-1.60274,-0.707295,-2.89053,3.81396,7.78399,-2.25716
-26.9699,0.991379,0.559807,3,7,0,28.6839,-0.686272,-0.380716,-0.11457,3.63954,6.97534,-0.464575,0.860733,1.30817,4.11
-27.6749,0.945041,0.559807,3,7,0,27.898,-1.11936,-0.323275,-0.122251,-1.16354,-1.65783,-2.43971,-3.1103,7.00766,3.40769
-27.6988,0.967172,0.559807,2,7,0,28.5675,-0.918672,-0.273017,-0.264122,-2.43667,4.35306,3.25957,-1.384,9.9904,-4.42331
-26.7929,0.982076,0.559807,2,3,0,28.0952,-0.950736,-0.398914,-0.206623,0.0476657,8.8556,-3.84902,-1.15054,3.10462,-0.0199302
-27.5909,0.91561,0.559807,3,7,0,28.9599,-0.526802,-0.548054,-0.327187,1.60994,4.0508,8.37464,3.08766,-4.24245,-3.78954
-29.1234,0.891562,0.559807,2,7,0,29.8034,-1.48166,-0.364009,-0.366242,1.26082,2.98167,-5.68403,-4.76321,9.50661,-5.41551
-29.1373,0.996506,0.559807,3,7,0,30.2416,-0.884935,-0.815892,-0.307868,-0.635058,-8.71671,-0.497351,2.15602,-13.42,1.90649
-27.1126,0.982554,0.559807,3,7,0,30.4517,-0.989773,-0.341624,-0.197747,0.228802,-15.009,-3.49621,-1.82954,6.06823,-0.208066
-26.9851,0.99148,0.559807,3,7,0,27.9156,-0.700441,-0.516354,-0.301196,2.40929,0.98789,5.91226,1.61413,-2.52179,-3.01643
-29.4963,0.84923,0.559807,2,3,0,30.0518,-0.00327339,-0.406237,-0.192896,-0.607042,-4.56349,-4.18243,7.0002,-0.821912,-0.0363173
-27.0512,0.963367,0.559807,2,3,0,30.356,-1.07036,-0.453379,-0.127183,6.51956,0.932533,-0.080488,-1.76194,0.468622,4.38541
-26.8202,0.999808,0.559807,3,7,0,27.1199,-1.05053,-0.446822,-0.209563,-1.16719,0.658046,3.75231,-1.60457,1.5216,0.565892
-27.091,0.95937,0.559807,3,7,0,27.619,-0.726328,-0.308961,-0.167438,-2.21416,3.11513,-0.932807,0.193551,6.0283,0.446754
-26.8261,0.998787,0.559807,2,3,0,27.1941,-0.655428,-0.422837,-0.167414,0.721423,4.69198,1.14972,1.37428,-0.350746,1.92215
-28.1452,0.892279,0.559807,3,7,0,28.2675,-0.596162,-0.567926,-0.0699513,-1.16684,-0.170999,-1.10808,2.68409,-8.86561,8.43983
-26.8165,0.965479,0.559807,3,7,0,29.1738,-0.822487,-0.424105,-0.28793,2.38276,-11.6621,0.444352,0.173658,2.27399,-3.74095
-26.8531,0.941918,0.559807,2,3,0,27.4761,-0.917857,-0.394255,-0.261824,-0.310282,4.47759,-4.9943,-0.806391,3.86003,-2.74303
-28.0954,0.930664,0.559807,2,7,0,29.2454,-1.28826,-0.645179,-0.465417,1.33633,7.84742,3.28993,-1.41934,-1.85199,-6.59075
-28.5627,0.942259,0.559807,3,7,0,29.7638,-0.929879,-0.643567,-0.532552,-3.8547,-0.828042,1.74058,0.991692,-2.59287,-9.81391
-27.6655,1,0.559807,3,7,0,28.903,-1.34727,-0.595839,-0.167662,0.0554568,-6.70181,-6.72829,-2.4678,-2.89314,3.99518
-28.3442,0.94465,0.559807,3,7,0,29.1028,-0.19896,-0.380601,-0.227607,2.43307,-4.09872,-2.18002,5.25045,1.35762,-2.31601
-32.1771,0.708316,0.559807,2,3,0,33.0448,-0.0761523,-0.231934,-0.443768,-3.20701,-2.08045,0.870198,6.47437,13.2624,-15.7902
-32.8765,0.995948,0.559807,3,7,0,36.7879,-1.33837,-0.468056,0.270864,-2.98679,-13.3165,-7.35937,-2.81359,0.136152,20.8709
-29.0959,0.94942,0.559807,3,7,0,36.6558,-1.671,-0.785431,-0.254308,6.09866,3.41735,-18.3805,-2.60993,-6.087,2.31914
-27.9929,0.985131,0.559807,2,7,0,29.7904,-1.47469,-0.514931,-0.3275,3.31858,8.02156,-1.69755,-3.87442,2.99892,-2.7109
-27.938,0.993055,0.559807,2,7,0,28.9909,-0.334413,-0.407188,-0.094713,3.25284,3.07574,2.73715,4.0484,-1.89331,5.46142
-27.0744,0.996399,0.559807,3,7,0,28.5472,-1.21002,-0.531932,-0.233226,-3.49099,0.462877,-6.27244,-2.09065,-0.788113,0.685081
-26.8821,0.996636,0.559807,2,3,0,27.2345,-0.971257,-0.551869,-0.204367,-1.70401,-2.65867,1.44871,-0.231594,-3.92614,2.05597
-27.6806,0.951656,0.559807,2,3,0,27.797,-1.13471,-0.677828,-0.204012,-0.85404,0.320926,-2.09152,-0.304253,-7.85063,3.57307
-27.258,0.957709,0.559807,3,7,0,29.5593,-0.932164,-0.47903,-0.389365,0.765506,-1.1652,-12.9385,-0.141006,1.85077,-7.08821
-28.3642,0.921051,0.559807,2,3,0,28.679,-0.5959,-0.438659,-0.455647,-0.836323,0.924521,-4.31322,2.44711,3.64149,-11.5439
-30.6618,0.946828,0.559807,3,7,0,31.0166,-1.34979,-0.491719,0.149383,1.39522,-2.67006,-2.78501,-3.06213,-0.480381,16.1852
-28.6713,0.991564,0.559807,2,3,0,31.0205,-1.22535,-0.429695,0.0296188,-2.55604,-1.1456,11.6854,-3.01976,1.66543,11.1297
-27.6182,1,0.559807,3,7,0,29.3447,-0.614164,-0.301524,-0.294177,3.26931,-4.05074,-7.06826,1.44862,7.83514,-6.49194
-27.6446,0.949417,0.559807,3,7,0,29.1932,-0.950351,-0.593092,-0.440756,-1.78852,-6.33733,7.41858,0.427268,-2.1303,-7.2043
-27.459,1,0.559807,3,7,0,27.7841,-0.859187,-0.558907,-0.415498,0.816575,2.61283,3.64253,0.838035,-1.58689,-6.9817
-30.4555,0.667733,0.559807,2,3,0,31.9531,-1.48775,-0.350815,-0.510187,-0.0915364,5.41344,-9.0085,-4.05421,11.335,-10.7464
-27.2589,1,0.559807,2,3,0,30.8911,-1.22007,-0.454185,-0.166263,-3.66628,6.51854,-12.2118,-2.86284,2.03845,2.72323
-27.2567,0.986126,0.559807,3,7,0,27.7601,-0.681588,-0.564306,-0.183192,-1.39147,-2.7069,4.32771,1.97424,-6.77008,3.22123
-27.0335,0.975931,0.559807,2,7,0,27.975,-1.14042,-0.574324,-0.279296,-2.08585,5.42066,-3.77886,-1.22617,-2.60606,-0.745277
-28.501,0.867253,0.559807,2,3,0,28.8569,-1.26532,-0.48751,-0.493653,-1.58518,2.07411,-2.7443,-2.07387,4.64426,-9.81997
-27.6726,0.99207,0.559807,2,3,0,28.7844,-1.28757,-0.565607,-0.405376,-0.324651,5.08153,-7.44238,-2.07627,0.454632,-5.50775
-26.8107,0.983138,0.559807,3,7,0,28.4414,-1.01708,-0.536444,-0.243752,0.640142,10.3973,2.39813,-0.666334,-2.37453,0.154884
-26.7324,0.991227,0.559807,3,7,0,27.0406,-0.988984,-0.484293,-0.256472,1.9461,0.323107,1.00184,-0.815255,-0.0478339,-1.13632
-27.4841,0.905544,0.559807,2,7,0,28.2443,-1.25354,-0.405621,-0.188,-2.07961,3.67707,4.1918,-3.46841,4.69335,1.37583
-27.5691,0.998023,0.559807,3,7,0,28.3213,-1.36428,-0.61589,-0.241449,-1.06209,6.38686,2.60188,-2.39781,-2.83799,1.32377
-30.5268,0.794951,0.559807,2,3,0,31.4169,-1.35039,-0.495852,-0.649379,-1.41035,-1.0502,7.34339,-1.85248,6.68228,-14.503
-30.1065,0.980207,0.559807,3,7,0,32.2023,-0.854859,-0.486764,-0.628898,2.52885,-3.54814,10.3202,1.26491,5.24198,-16.1967
-27.8487,0.9784,0.559807,2,3,0,31.0893,-1.26088,-0.649294,-0.428553,-1.23479,-4.99309,14.4019,-1.2901,-2.71362,-5.27815
-27.1322,0.993518,0.559807,3,7,0,28.1309,-0.983025,-0.588541,-0.179338,1.26835,6.54241,4.50723,-0.0212896,-5.75453,3.6028
-27.1278,0.980681,0.559807,2,7,0,27.9995,-0.748561,-0.305281,-0.201741,-1.40471,-7.10166,0.809904,0.0423084,6.77739,-1.36453
-28.7684,0.867391,0.559807,3,7,0,29.345,-0.651014,-0.738863,-0.301882,-0.961305,-1.4305,5.96969,3.08908,-12.1182,1.04353
-27.8723,0.982284,0.559807,2,7,0,30.9112,-0.463238,-0.569218,-0.192877,1.1565,12.9881,6.47463,3.60345,-7.95386,2.89965
-29.1184,0.902333,0.559807,3,7,0,31.2754,-0.751959,-0.721562,-0.520745,4.4306,-5.47316,4.00816,2.4128,-6.5609,-8.10692
-26.7807,0.988269,0.559807,2,7,0,29.436,-0.815862,-0.447909,-0.144374,1.68341,-10.0914,-8.65945,0.198143,-0.95838,3.46884
-27.9447,0.899164,0.559807,2,7,0,28.8586,-1.29724,-0.498029,-0.423969,-1.59997,-3.17308,-6.55334,-2.50786,3.50287,-7.01148
-27.3565,0.987095,0.559807,3,7,0,28.4725,-0.564406,-0.335591,-0.0843686,-1.53424,7.95789,-1.77367,1.70917,2.78742,5.16916
-27.765,0.928352,0.559807,3,7,0,28.7224,-0.63453,-0.47314,-0.414389,-2.63654,-5.34905,-1.09718,2.14404,1.34585,-9.03546
-28.6553,0.958948,0.559807,3,7,0,29.0779,-1.39694,-0.529998,-0.0218494,1.78413,-3.19464,1.55659,-3.3574,-0.748648,9.32586
-30.305,0.981224,0.559807,3,7,0,31.517,-1.16731,-0.70207,-0.684764,1.68089,6.89408,4.92336,0.175069,-1.10116,-13.2642
-28.415,0.987275,0.559807,3,7,0,31.6258,-0.508145,-0.353765,0.030933,1.21753,-7.00717,-13.4149,2.34826,0.461409,11.6798
-28.08,0.988803,0.559807,3,7,0,29.7275,-0.272327,-0.43253,-0.26967,-1.22537,-1.90242,-10.5248,4.73383,-0.488289,-3.50917
-28.168,0.995758,0.559807,2,3,0,28.3281,-0.276927,-0.410645,-0.293343,-1.36205,1.07268,-0.139212,4.67669,1.12777,-5.15577
-26.9959,1,0.559807,2,3,0,28.1887,-0.620786,-0.350565,-0.214979,3.45753,0.138216,-4.46602,1.38555,3.98459,-1.64705
-27.0203,0.976616,0.559807,3,7,0,27.6201,-1.16303,-0.550009,-0.225402,-2.62784,0.709187,2.08003,-1.61365,-2.0471,1.18359
-27.4093,0.955628,0.559807,2,7,0,27.8439,-0.465669,-0.49052,-0.271044,-0.677235,-5.29451,0.574835,3.30273,-2.84805,-2.28642
-27.385,0.950924,0.559807,2,7,0,28.5786,-1.1833,-0.646673,-0.252093,-3.61989,3.43517,-0.963884,-0.927066,-5.5861,1.27131
-31.7751,0.797846,0.559807,2,3,0,32.8936,-0.324907,-0.0964766,-0.353002,1.33734,-1.39351,8.44348,3.97981,19.7519,-13.0327
-27.6432,1,0.559807,2,3,0,31.936,-0.746118,-0.258071,-0.245088,-3.15157,-13.5823,8.32492,-0.00688373,9.90563,-4.24212
-28.1261,0.933985,0.559807,3,7,0,29.3052,-1.04841,-0.702407,-0.157966,-3.53484,-0.437943,3.95018,0.523384,-10.1206,5.76767
-27.2653,0.925033,0.559807,2,3,0,29.3804,-0.945314,-0.623767,-0.341061,0.862074,-10.6154,5.93723,0.505083,-5.14659,-2.67003
-27.5551,0.994496,0.559807,3,7,0,27.9383,-0.676481,-0.387967,-0.0250945,-0.512074,-4.77588,-1.76784,1.00339,-0.0690892,8.85395
-29.1721,0.905147,0.559807,2,3,0,29.47,-0.731147,-0.168161,0.0110528,-0.191214,1.51145,-4.43624,-0.527791,12.1574,8.94314
-27.1122,0.993915,0.559807,2,3,0,29.6648,-0.743435,-0.492002,-0.106666,0.393552,8.13779,10.9705,1.07081,-4.0325,5.82289
-27.0559,0.990099,0.559807,2,7,0,27.9238,-1.08807,-0.5963,-0.280779,1.89369,0.683093,6.60821,-0.69473,-3.91617,-0.544383
-27.0012,0.986377,0.559807,2,3,0,27.3258,-1.11293,-0.568357,-0.225055,-0.650235,-4.55191,0.096648,-1.10892,-3.25608,1.39942
-27.1224,0.991374,0.559807,3,7,0,27.6478,-0.556038,-0.425217,-0.127818,1.73226,4.5482,0.360698,2.20932,-1.52522,3.95728
-28.614,0.846486,0.559807,2,7,0,29.639,-0.419532,-0.601308,-0.131982,-0.434305,8.24209,2.00963,4.07157,-10.4634,6.18529
-27.5096,1,0.559807,3,7,0,28.5632,-0.956213,-0.616112,-0.138917,2.12285,-6.62712,2.53838,0.420843,-7.6303,5.66404
-29.3215,0.763447,0.559807,3,7,0,32.2191,-1.45766,-0.373878,-0.427102,2.37763,-3.68986,-13.0281,-4.24114,9.50943,-7.72226
-27.6711,0.971443,0.559807,2,7,0,30.0758,-1.29786,-0.544598,-0.397678,-2.48754,11.1875,-3.49496,-2.3044,1.27686,-5.45944
-28.0077,0.917427,0.559807,3,7,0,29.7285,-0.68484,-0.438153,0.0134833,0.524387,9.90254,-4.88517,1.27264,-2.88695,11.1768
-28.7211,0.914538,0.559807,2,7,0,30.1169,-1.44115,-0.351587,-0.286336,-1.01129,5.31995,8.28918,-4.90755,9.15729,-2.61542
-27.8687,1,0.559807,3,7,0,29.4025,-1.37481,-0.524869,-0.389687,-2.58177,8.47119,0.729696,-2.97017,2.49887,-5.17332
-26.9024,0.959362,0.559807,2,3,0,28.4744,-1.01699,-0.467603,-0.310508,-3.43123,2.49928,-6.54329,-1.03484,1.64493,-3.68502
-33.348,0.664886,0.559807,2,3,0,33.9979,-0.441022,-0.437304,0.282745,-0.337735,5.77172,-3.58764,3.59965,-4.07133,23.7952
-29.275,0.99779,0.559807,2,3,0,34.4201,-0.429257,-0.485027,0.0470258,0.874846,1.13861,19.4744,3.61017,-6.74804,13.2835
-29.4263,0.968388,0.559807,3,7,0,31.1637,-0.554815,-0.113325,-0.173785,-1.86195,5.63853,-8.74241,1.2598,16.9218,-2.67144
-27.914,0.975589,0.559807,2,3,0,29.966,-0.447456,-0.255573,-0.205934,-0.819486,-11.8619,1.19165,2.65467,8.61882,-2.88883
-29.9078,0.895631,0.559807,3,7,0,30.9166,-1.93464,-0.782125,-0.312251,-2.31351,4.27093,5.02489,-4.20231,-2.73657,0.329271
-28.0897,1,0.559807,3,7,0,30.1481,-1.1484,-0.680595,-0.467164,4.6126,5.39257,0.242738,-0.322923,-4.04846,-6.36792
-27.7375,0.959736,0.559807,3,7,0,29.7458,-0.652082,-0.408555,-0.0102456,4.98569,0.170815,-2.48286,1.34279,-1.40811,9.80635
-27.17,0.900792,0.559807,3,7,0,29.8681,-0.736929,-0.346048,-0.290094,0.645382,13.7547,-0.39191,0.529109,5.84293,-5.25745
-28.1958,0.919549,0.559807,2,3,0,28.6006,-0.877421,-0.313822,-0.392629,1.51434,0.609166,4.07516,-0.377179,9.48,-9.92704
-28.707,0.982309,0.559807,3,7,0,29.4124,-1.00086,-0.778219,-0.222851,2.39216,-3.72319,-2.23784,1.34815,-12.5438,4.31848
-29.9369,0.969659,0.559807,2,3,0,30.2584,-1.09038,-0.88129,-0.237339,1.49124,2.29561,2.37038,1.63992,-15.1586,5.0089
-30.6153,1,0.559807,3,7,0,31.6644,-1.98498,-0.615871,-0.458567,1.468,7.67152,-2.00186,-5.75096,4.15418,-4.70616
-29.8391,0.984395,0.559807,2,7,0,31.9112,-1.72403,-0.492997,-0.457638,-4.4416,-5.94156,-1.87398,-5.11878,6.62109,-6.47332
-27.7382,1,0.559807,2,3,0,30.125,-1.4411,-0.566863,-0.224202,4.07885,-3.75752,8.20368,-3.37151,-0.296733,1.54938
-27.5519,0.938198,0.559807,3,7,0,30.7431,-1.1812,-0.349699,-0.202446,-3.91634,-11.8459,-1.43218,-3.28543,6.89688,0.0787001
-28.5293,0.949639,0.559807,2,7,0,29.0909,-1.123,-0.226571,-0.166008,1.67612,4.4036,2.30586,-3.59064,12.1732,0.463617
-27.0576,1,0.559807,3,7,0,28.505,-0.577619,-0.486552,-0.18984,2.17304,-8.70351,-1.06268,2.34602,-3.59748,1.71738
-27.999,0.901978,0.559807,3,7,0,29.1597,-1.28389,-0.558541,-0.455873,1.4761,4.82288,-7.05143,-1.95335,1.37395,-7.45386
-27.8759,0.93103,0.559807,3,7,0,29.7613,-0.395955,-0.542947,-0.226347,1.64251,-7.22884,-8.39079,4.00817,-6.42639,0.847115
-29.5546,0.875496,0.559807,3,7,0,30.7041,-1.32946,-0.222672,-0.248764,3.71693,-1.91493,1.4401,-4.90724,13.9266,-2.55876
-27.8791,0.977562,0.559807,2,3,0,30.1036,-1.15347,-0.29853,-0.169178,3.52064,-9.11174,2.67228,-3.4572,8.84505,1.04616
-27.0526,0.969882,0.559807,3,7,0,28.8078,-1.00497,-0.489481,-0.113798,-3.25785,7.64616,2.86717,-0.967876,-1.88134,5.36649
-28.3797,0.636885,0.559807,2,5,0,32.5839,-0.447925,-0.634975,-0.264431,5.31372,-6.54185,-10.2886,3.9627,-9.60294,0.785302
-28.6846,0.963985,0.559807,2,7,0,30.9406,-0.47879,-0.167854,-0.133135,1.79123,-11.1371,-4.42045,2.03315,12.9815,0.225573
-29.2696,0.852978,0.559807,3,7,0,32.0882,-0.138074,-0.554598,-0.282922,-4.71772,-8.81468,-0.200599,6.0114,-6.42574,-1.76105
-30.3216,0.916099,0.559807,2,3,0,31.4227,0.00292344,-0.505918,-0.363217,3.43171,-3.61756,-0.586901,7.11679,-2.42121,-6.82204
-28.8376,1,0.559807,2,3,0,31.1569,-0.291752,-0.386299,-0.381969,-4.69505,6.41838,1.54141,4.63498,4.17982,-9.98509
-26.9301,0.996932,0.559807,2,7,0,29.4121,-1.02921,-0.568972,-0.286696,-4.75264,-4.93579,5.39774,-0.484722,-3.10927,-1.20984
-26.7958,0.94085,0.559807,3,7,0,27.8245,-0.743712,-0.384796,-0.234885,-1.13545,3.11124,-7.70146,0.517432,3.04,-1.93686
-27.8737,0.932887,0.559807,3,7,0,28.2456,-1.40753,-0.68045,-0.274051,1.27976,-4.1502,-0.430588,-2.07275,-4.63823,0.783915
-27.2422,0.990588,0.559807,2,7,0,28.1056,-1.0451,-0.625523,-0.219377,2.43104,5.34095,0.540077,-0.168096,-6.30291,2.366
-27.9498,0.966558,0.559807,3,7,0,28.6853,-0.347645,-0.377275,-0.296677,1.83256,-4.16914,-4.15524,4.00198,3.09937,-5.87872
-27.3892,0.992272,0.559807,3,7,0,28.3677,-0.619704,-0.350484,-0.310452,3.01312,2.42291,-3.79684,1.59812,5.51199,-6.49328
-26.7193,0.985495,0.559807,3,7,0,27.7832,-0.787775,-0.401901,-0.179469,1.31903,5.64798,-5.99389,0.163272,1.61729,1.12941
-27.9122,0.910169,0.559807,2,7,0,28.3104,-1.27725,-0.68246,-0.180727,1.30531,0.4444,4.44008,-1.15998,-6.96059,4.38157
-28.3824,0.952658,0.559807,3,7,0,29.3038,-0.287737,-0.516965,-0.146219,0.575813,3.74921,7.22642,4.75866,-6.88162,4.33446
-28.3175,1,0.559807,2,3,0,28.6363,-0.290314,-0.486478,-0.11708,1.33258,-3.56162,-0.450192,4.65467,-5.81497,5.35023
-27.8702,0.92762,0.559807,3,7,0,30.1895,-1.14866,-0.300548,-0.232458,1.37673,11.9148,-3.60655,-3.23601,9.32838,-1.84332
-30.8628,0.792595,0.559807,2,3,0,31.6185,-1.09256,-0.175909,-0.440461,1.89045,-5.75965,-0.941428,-2.14917,17.2167,-12.3583
-27.2818,1,0.559807,2,3,0,30.8779,-0.775234,-0.299792,-0.246549,-2.28075,10.9261,-10.6388,-0.105025,7.78963,-3.66757
-27.9079,0.828618,0.559807,2,7,0,29.9437,-1.33082,-0.382931,-0.185985,-1.72679,11.1499,-2.0192,-4.20616,6.26553,1.39775
-28.4265,0.920826,0.559807,3,7,0,31.162,-0.956621,-0.767802,-0.29892,3.14134,4.70527,-11.1438,1.42473,-11.3731,1.36461
-28.7106,0.963743,0.559807,3,7,0,29.6976,-1.05508,-0.218906,-0.284666,-0.41768,6.08676,5.81503,-2.62526,13.4556,-5.44159
-27.6541,1,0.559807,2,3,0,28.8882,-0.91203,-0.309048,-0.31893,1.92426,-8.19058,-0.452198,-0.981761,8.83228,-6.56717
-27.1938,0.992337,0.559807,2,7,0,28.1466,-1.19447,-0.430356,-0.253451,-0.153316,-7.27056,3.93319,-2.72721,3.7957,-1.29525
-28.4496,0.939741,0.559807,3,7,0,28.8066,-1.42981,-0.419644,-0.098196,-1.31145,2.74723,-2.9659,-4.70202,4.80766,5.41533
-27.0889,0.963104,0.559807,2,3,0,29.3677,-1.05287,-0.506927,-0.123522,-4.50843,3.77514,6.13943,-1.18547,-2.18389,5.09177
