# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1235143119
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_full_soccr_study1_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,p_gamma.1,p_z_beta.1,g_gamma.1,g_z_beta.1
-29.6923,0.979336,0.621644,2,3,0,29.9488,-0.19125,-0.137719,-1.65241,-1.74276,4.9311,13.0214
-26.9336,1,0.621644,2,7,0,29.6624,-0.938906,-0.369059,3.93023,10.6133,-1.31103,2.43356
-27.0771,0.975445,0.621644,1,1,0,27.0777,-0.987756,-0.348047,-0.0824696,-0.0685953,-1.86424,3.84181
-27.2267,0.996606,0.621644,3,7,0,27.3395,-0.792623,-0.52673,-1.01953,-1.51254,1.02669,-6.28327
-28.1285,0.896477,0.621644,2,3,0,28.6276,-0.396267,-0.51538,-0.323306,6.05567,3.96044,-8.06099
-28.001,1,0.621644,1,1,0,28.2605,-0.394188,-0.497638,-1.19272,3.31344,3.90536,-7.22992
-30.319,0.818137,0.621644,2,7,0,31.521,-0.588417,-0.748469,3.74848,-2.61057,3.81633,-16.5089
-30.0087,1,0.621644,2,3,0,30.6506,-0.691444,-0.751802,-2.06115,4.78176,3.25912,-16.0287
-31.5184,0.870324,0.621644,3,7,0,33.1168,0.0649833,-0.586771,-1.40465,10.3811,7.45042,-12.0348
-27.4935,0.988769,0.621644,2,7,0,31.2982,-0.544037,-0.247196,5.66575,-9.72897,1.55155,6.92754
-27.8055,0.550168,0.621644,1,3,0,33.7078,-1.34032,-0.444353,-6.92816,-12.5483,-3.77349,2.25319
-28.662,0.976094,0.621644,2,3,0,28.9025,-1.56531,-0.495424,0.786454,3.78349,-4.83409,2.29842
-31.6167,0.919281,0.621644,2,7,0,32.6998,-2.14367,-0.785672,-0.641184,8.86002,-5.08605,-2.09367
-33.0915,0.974517,0.621644,2,3,0,33.2049,-2.39899,-0.82639,0.711261,2.34146,-6.06862,-0.33935
-28.4154,0.973928,0.621644,2,7,0,33.0329,-0.949798,-0.678307,5.92815,11.7222,1.16166,-11.4163
-28.0204,0.990924,0.621644,2,7,0,28.761,-1.41557,-0.538413,-1.07722,6.96285,-3.36669,-1.04897
-27.951,0.999055,0.621644,1,1,0,28.086,-1.3987,-0.523623,1.22963,1.07489,-3.40379,-0.598772
-28.5141,0.903296,0.621644,2,7,0,29.1614,-0.728291,-0.653451,2.66304,2.54475,2.3912,-12.1534
-27.0965,0.989723,0.621644,3,7,0,28.9143,-0.633241,-0.298259,-0.889333,11.4518,0.925867,4.3616
-27.1742,0.989171,0.621644,1,1,0,27.1881,-0.642983,-0.280673,-0.333216,-0.621781,0.753173,5.40034
-31.6642,0.657238,0.621644,2,3,0,31.9677,-0.731858,0.0264531,-0.0260462,-4.76143,-0.819243,23.828
-30.0695,1,0.621644,1,1,0,31.6741,-0.848788,-0.0556088,0.594456,10.8536,-1.91471,19.0533
-28.197,0.991097,0.621644,2,3,0,30.6028,-0.32741,-0.486205,-0.818405,13.2587,4.39026,-6.9235
-27.4964,0.975689,0.621644,2,7,0,28.8682,-0.72919,-0.552605,3.86171,-3.79509,1.68169,-7.90832
-27.8544,0.931927,0.621644,2,3,0,28.4622,-0.647193,-0.574492,1.29569,-5.95761,2.41797,-9.41809
-28.2273,0.952404,0.621644,2,3,0,29.1244,-0.926555,-0.659006,-2.644,5.07321,1.14793,-10.8533
-27.8305,0.87311,0.621644,2,3,0,29.8511,-1.3646,-0.511009,-3.4325,9.02088,-3.29458,-0.40894
-27.9288,0.979754,0.621644,3,7,0,29.3608,-0.288185,-0.388783,3.30865,6.50635,4.42316,-2.02759
-27.3053,0.971839,0.621644,2,7,0,28.6999,-1.18704,-0.465271,-4.16169,-1.37445,-2.45579,-0.112448
-27.3709,0.992507,0.621644,2,3,0,27.6804,-0.954362,-0.563397,1.36399,3.48344,0.139813,-6.61904
-27.2947,0.979146,0.621644,2,3,0,27.6977,-0.83263,-0.542978,-0.00917603,-5.48689,0.8542,-6.71378
-27.4314,0.808155,0.621644,1,3,0,29.517,-1.06441,-0.312532,-1.5059,11.9344,-2.74163,6.15811
-27.4987,0.951913,0.621644,3,7,0,29.3551,-0.822504,-0.238805,2.44884,10.1625,-1.0958,8.60849
-27.2154,0.876622,0.621644,2,5,0,29.8174,-1.1478,-0.443346,2.57588,12.4586,-2.36011,0.536767
-26.934,0.981999,0.621644,3,7,0,28.1293,-0.840624,-0.472758,-2.03086,-8.05911,0.253952,-3.40142
-27.7945,0.790873,0.621644,1,3,0,30.1751,-0.75301,-0.201358,-1.08422,-13.0737,-0.6205,10.4106
-27.0708,0.989201,0.621644,3,7,0,28.1347,-0.570587,-0.413761,-0.578634,-8.80418,2.06985,-2.21256
-27.6662,0.959907,0.621644,3,7,0,27.8224,-0.849142,-0.593006,-0.57328,-3.11948,1.12913,-8.77067
-26.9267,0.905738,0.621644,2,3,0,28.741,-0.890826,-0.471301,1.61956,-10.9574,-0.148407,-2.94449
-27.3606,0.949116,0.621644,3,7,0,27.5585,-0.562664,-0.48222,1.40091,1.78717,2.50504,-5.68598
-27.3868,0.999341,0.621644,2,3,0,27.4982,-0.512492,-0.46218,0.360464,-2.74847,2.80187,-4.96808
-27.538,0.994174,0.621644,2,3,0,27.6387,-0.429016,-0.438913,-0.202058,2.69778,3.38237,-4.1811
-28.6543,0.935086,0.621644,2,3,0,28.8283,-0.158099,-0.413835,-1.00863,-2.64372,5.62239,-3.65686
-28.6445,0.926295,0.621644,2,3,0,30.3618,-0.455264,-0.592468,-4.62085,1.47575,3.86337,-11.2391
-27.3132,0.976428,0.621644,3,7,0,28.9413,-0.512722,-0.446207,-2.55937,9.10757,2.72045,-4.16834
-28.1706,0.894637,0.621644,2,3,0,28.6774,-0.472218,-0.552737,2.25945,-2.77617,3.55705,-9.43339
-27.5173,0.979234,0.621644,2,7,0,28.7994,-0.922227,-0.582315,-3.4021,5.23675,0.529496,-7.71425
-27.3998,0.995269,0.621644,2,7,0,27.7282,-1.22279,-0.459668,0.313451,-4.89504,-2.77244,0.47188
-27.0612,0.986034,0.621644,2,3,0,27.5862,-0.997657,-0.498811,2.51959,-1.3122,-0.737283,-3.34615
-27.1305,0.99778,0.621644,2,3,0,27.1338,-0.996485,-0.517364,-0.18826,-0.191233,-0.567353,-4.20241
-28.2553,0.871196,0.621644,2,3,0,28.9695,-0.68027,-0.159075,2.65511,-3.42295,-0.0726794,12.6257
-29.0616,0.888691,0.621644,1,1,0,29.1212,-0.607666,-0.103404,0.579315,-1.57209,0.512599,15.8213
-29.5593,0.922128,0.621644,2,3,0,31.2712,-0.0412367,-0.241787,-0.769119,-11.154,6.57804,6.22887
-27.1442,1,0.621644,2,7,0,29.6594,-0.605941,-0.458493,-5.23367,-5.11109,2.02473,-4.28112
-26.9103,0.999879,0.621644,2,7,0,27.2327,-0.943255,-0.455,-1.83796,2.03381,-0.686846,-1.75044
-29.3722,0.842704,0.621644,2,7,0,29.7659,-0.579253,-0.0855213,-1.87756,-2.93126,0.771245,16.8826
-26.8935,0.865049,0.621644,2,3,0,31.4246,-0.957157,-0.415019,-0.7853,18.3003,-1.11402,0.290755
-26.9144,0.976102,0.621644,3,7,0,27.3112,-0.898846,-0.358052,0.574467,5.26226,-1.05602,2.70953
-27.2361,0.950789,0.621644,2,7,0,27.9244,-0.608375,-0.275062,-2.62849,-3.25754,1.05089,5.56473
-27.4579,0.968951,0.621644,1,1,0,27.4676,-0.615397,-0.240361,-0.332431,-0.277431,0.839682,7.60181
-28.6197,0.772884,0.621644,2,7,0,30.7754,-1.56464,-0.586623,2.69571,10.8692,-3.85218,-1.42676
-28.3252,0.958044,0.621644,2,3,0,29.2412,-1.49296,-0.498608,-3.34508,-1.53184,-4.31154,1.42591
-28.2421,0.909018,0.621644,2,3,0,29.6499,-1.31962,-0.332018,-4.21475,-0.503734,-4.58487,7.09418
-28.2415,0.998686,0.621644,3,7,0,28.5568,-1.27334,-0.304412,-1.70458,-2.52941,-4.4424,8.01482
-27.5804,0.991233,0.621644,3,7,0,28.5181,-0.380969,-0.400435,-2.72864,5.10665,3.64256,-2.35933
-27.4475,0.982611,0.621644,2,3,0,27.9616,-0.921016,-0.262753,-2.53597,0.65084,-1.84473,7.82482
-28.8637,0.88614,0.621644,2,3,0,29.1228,-1.2345,-0.222773,1.74136,1.20192,-4.65811,11.5968
-28.2005,1,0.621644,1,1,0,28.8508,-1.12185,-0.240662,-2.28432,4.21456,-3.66239,10.1006
-28.8501,0.967271,0.621644,2,3,0,28.9751,-1.25701,-0.233271,-0.108785,3.04512,-4.77379,11.226
-29.9139,0.935919,0.621644,3,7,0,31.8546,-0.41008,-0.675372,4.579,4.59893,4.51431,-14.7379
-28.7336,0.978218,0.621644,3,7,0,30.965,-0.643761,-0.124118,-3.9649,8.59406,0.193989,14.6289
-28.5556,0.91373,0.621644,2,3,0,30.5016,-1.16745,-0.223975,0.355928,12.0271,-4.12274,11.176
-27.921,1,0.621644,2,7,0,28.9812,-0.868604,-0.202015,3.56324,-2.05423,-1.68234,10.8546
-29.3093,0.854566,0.621644,2,3,0,29.9714,-0.164324,-0.52169,-0.814747,6.74855,5.74953,-9.02437
-29.814,0.973678,0.621644,3,7,0,30.013,-0.101798,-0.535504,1.30341,-2.19954,6.23999,-9.74746
-27.5131,0.972295,0.621644,2,3,0,30.5911,-1.25779,-0.448407,5.16507,-8.50774,-3.13478,1.30344
-28.5975,0.88471,0.621644,2,7,0,29.2761,-1.32052,-0.288565,0.887016,6.78619,-4.90707,9.07089
-26.976,0.994757,0.621644,3,7,0,28.5832,-0.964074,-0.366538,-3.75442,6.06822,-1.53621,2.74268
-28.4519,0.81572,0.621644,3,7,0,29.0879,-0.644486,-0.630148,-1.59379,5.70194,2.7867,-11.7716
-27.8764,1,0.621644,2,3,0,28.8329,-1.34621,-0.426403,-1.17949,7.95268,-3.98244,3.09912
-28.4928,0.909131,0.621644,1,1,0,28.5067,-1.4583,-0.399778,-0.419885,0.0375155,-5.01965,5.26834
-27.4569,1,0.621644,2,3,0,28.5374,-1.19265,-0.386409,3.69465,-0.306504,-3.19174,3.57089
-27.0864,0.85948,0.621644,1,3,0,29.1484,-0.661717,-0.46863,-4.89246,3.56008,1.63777,-4.44276
-27.6663,0.924347,0.621644,2,7,0,28.858,-0.3497,-0.326292,-2.03068,-8.04276,3.67943,1.64377
-27.9485,0.960522,0.621644,1,1,0,27.9841,-0.278436,-0.329133,-0.629421,-0.57053,4.35756,1.28634
-30.2153,0.847907,0.621644,2,3,0,30.5556,0.0187139,-0.208357,0.786471,4.66631,7.19578,8.33798
-31.6378,0.933482,0.621644,2,3,0,31.9953,0.23426,-0.262852,-0.714261,-4.8678,9.35305,5.12497
-29.1905,1,0.621644,2,7,0,32.017,-1.54285,-0.363092,4.30238,10.0915,-5.91525,7.53396
-28.1184,0.996014,0.621644,3,7,0,29.384,-1.28256,-0.326103,4.00113,0.0214346,-4.35329,7.08258
-28.5966,0.995966,0.621644,2,7,0,28.9832,-0.146459,-0.348368,1.49904,-3.95123,5.63194,-0.0668126
-27.4451,1,0.621644,2,3,0,28.8191,-1.02295,-0.293606,-3.67219,-4.79615,-2.52604,6.83483
-27.4185,0.959545,0.621644,2,3,0,28.1004,-1.08068,-0.32225,-1.81167,5.61779,-2.806,5.78932
-27.3509,0.996403,0.621644,3,7,0,27.534,-1.00491,-0.301266,-1.49388,0.70587,-2.32617,6.32817
-29.1784,0.854387,0.621644,2,3,0,29.7619,-0.967893,-0.123884,-1.26514,-5.8428,-2.85873,15.4971
-27.4755,0.999184,0.621644,3,7,0,29.3763,-1.23521,-0.428291,-1.06736,11.6313,-3.15089,2.00772
-28.3054,0.978452,0.621644,3,7,0,28.907,-0.206262,-0.317119,1.79826,5.08454,5.01776,1.83146
-28.4666,0.91476,0.621644,2,7,0,30.0061,-0.48932,-0.587882,-4.30114,-2.3969,3.60506,-10.8829
-26.8214,0.933928,0.621644,1,3,0,29.5669,-0.855176,-0.396596,3.59058,-11.3567,-0.423035,0.445628
-26.8531,0.997629,0.621644,3,7,0,26.8633,-0.820282,-0.441464,-0.0285084,-0.866617,0.183223,-2.0377
-27.1108,0.937384,0.621644,3,7,0,27.8815,-0.633615,-0.463104,-1.0998,-7.10217,1.82879,-4.34505
-27.1171,0.941465,0.621644,3,7,0,27.783,-0.650468,-0.471214,1.45827,-6.09847,1.74349,-4.63863
-26.9978,1,0.621644,1,1,0,27.1089,-0.66627,-0.447828,-0.618092,2.45929,1.47135,-3.39062
-27.2044,0.786376,0.621644,3,7,0,29.2953,-0.917664,-0.297107,4.06613,-7.65206,-1.614,5.99124
-27.207,0.997911,0.621644,3,7,0,27.5327,-0.552365,-0.444967,-1.70367,-2.68169,2.38727,-3.90286
-27.1497,0.999353,0.621644,2,7,0,27.349,-1.11074,-0.420842,-1.34938,2.03432,-2.27261,1.26487
-28.1743,0.8744,0.621644,2,3,0,28.541,-1.23151,-0.2905,-0.0829499,-5.23023,-4.21966,8.37326
-27.4184,0.997944,0.621644,2,7,0,28.55,-1.14037,-0.552719,2.07728,-7.68533,-1.28764,-4.44937
-28.0991,0.935043,0.621644,3,7,0,28.2102,-0.738122,-0.173331,-0.443857,2.67165,-0.583469,11.9734
-29.9399,0.863561,0.621644,2,3,0,30.9083,-0.10068,-0.157476,0.282566,-8.47813,5.91811,11.662
-28.1798,1,0.621644,2,7,0,30.3697,-1.45683,-0.554052,-2.82426,-10.7933,-3.4838,-1.26693
-27.6593,0.996527,0.621644,3,7,0,28.6399,-1.16277,-0.593826,-3.32269,-2.83669,-1.04371,-5.99415
-26.9131,0.999594,0.621644,3,7,0,27.6794,-0.79212,-0.334026,-2.13228,-5.5135,-0.301381,3.26926
-27.2897,0.948122,0.621644,2,3,0,27.6902,-0.50703,-0.297621,-0.5502,-5.30439,2.09801,3.84529
-27.0866,0.783791,0.621644,1,3,0,30.046,-1.08207,-0.421959,-5.21564,-7.77342,-2.04145,0.969696
-26.9754,0.964846,0.621644,2,7,0,28.2938,-0.737988,-0.315006,3.48051,5.19113,0.064279,3.97697
-26.8577,0.999459,0.621644,2,3,0,26.9891,-0.715398,-0.412433,0.314648,3.03807,0.843976,-1.29961
-26.8936,0.994672,0.621644,2,7,0,26.9616,-0.822373,-0.458264,0.907939,-0.45891,0.289286,-2.84114
-27.0777,0.985828,0.621644,3,7,0,27.189,-0.860945,-0.30618,-0.832472,-2.05387,-1.06891,5.16671
-27.3526,0.972767,0.621644,2,3,0,27.4373,-0.565097,-0.481874,1.03491,-0.0140003,2.48387,-5.65584
-26.8494,0.975492,0.621644,3,7,0,27.9887,-0.828339,-0.44018,-0.103463,9.22266,0.109203,-1.91617
-26.9871,0.979112,0.621644,3,7,0,27.1336,-0.72743,-0.31237,1.32842,-0.722386,0.143936,4.06242
-27.6357,0.950278,0.621644,3,7,0,27.8625,-1.07814,-0.599581,1.46968,-2.04623,-0.403185,-7.0546
-27.849,0.989773,0.621644,2,3,0,28.2899,-1.36919,-0.517638,1.62266,4.16992,-3.2593,-0.646568
-27.2298,0.998977,0.621644,3,7,0,27.9011,-0.787494,-0.269991,1.60764,5.90718,-0.622527,6.71038
-28.6384,0.816996,0.621644,3,7,0,29.3396,-0.46474,-0.595152,2.77207,-2.64472,3.8103,-11.3086
-27.8084,1,0.621644,1,1,0,28.5306,-0.588829,-0.55307,-2.10414,5.27354,2.708,-8.83028
-28.1255,0.956024,0.621644,1,1,0,28.2021,-0.577596,-0.58303,-0.806175,1.37192,2.96138,-10.2062
-29.9922,0.956301,0.621644,2,3,0,30.615,-0.502106,-0.0556287,2.80654,0.0795311,1.53363,18.6802
-29.0779,1,0.621644,3,7,0,29.9568,-1.65288,-0.506485,2.15039,6.19304,-5.29922,2.75453
-30.9293,0.918595,0.621644,2,3,0,31.8887,-2.03205,-0.669316,2.13361,-6.69239,-5.84112,0.793647
-27.8692,0.687117,0.621644,3,7,0,35.6967,-0.589128,-0.559932,0.719143,-24.1199,2.7458,-9.13311
-28.3221,0.946958,0.621644,2,7,0,29.5816,-1.48,-0.58854,2.5892,-7.38272,-3.26648,-2.44097
-28.5642,0.99383,0.621644,1,1,0,28.5903,-1.53189,-0.614978,-0.503486,0.674923,-3.31805,-2.94016
-29.1936,0.99506,0.621644,2,3,0,29.3169,-1.63845,-0.689443,-0.10471,-3.02486,-3.15103,-4.66519
-27.5342,0.974835,0.621644,2,7,0,30.0418,-0.555753,-0.239125,5.28322,4.74104,1.40871,7.44744
-26.9284,1,0.621644,2,3,0,27.5425,-0.776676,-0.328348,-1.22617,-6.08334,-0.20069,3.47932
-27.4921,0.955312,0.621644,2,3,0,27.525,-0.391875,-0.362559,0.227466,-1.467,3.40946,-0.261454
-27.424,0.920723,0.621644,3,7,0,28.5387,-1.16022,-0.368537,-3.67719,1.84801,-3.08751,4.14785
-26.821,0.898749,0.621644,2,3,0,28.4755,-0.858824,-0.402813,-3.90795,5.77966,-0.408749,0.159008
-27.0656,0.976625,0.621644,2,3,0,27.0957,-0.566697,-0.407314,0.479319,0.945482,2.06905,-1.89795
-26.8415,0.785123,0.621644,3,7,0,30.4855,-0.758087,-0.362894,-1.22293,-16.2302,0.170463,1.53427
-27.7787,0.817914,0.621644,1,3,0,28.672,-1.20222,-0.328341,-3.3611,0.0942577,-3.72358,6.37716
-28.6181,0.941094,0.621644,2,3,0,28.7369,-0.445613,-0.586736,0.218261,2.93099,3.90441,-11.0395
-27.5285,0.997851,0.621644,2,7,0,29.1365,-0.457636,-0.26993,2.18615,-9.58729,2.4676,5.27837
-31.4258,0.530922,0.621644,2,5,0,33.6302,-1.53704,-0.931973,-5.26384,1.01692,0.236474,-14.6654
-27.8354,1,0.621644,3,7,0,31.1654,-0.97608,-0.232189,-5.06643,-9.85806,-2.48699,9.74037
-30.9673,0.891194,0.621644,2,7,0,31.3316,-1.46412,-0.899069,-0.707505,-4.92593,0.283382,-14.3475
-32.0544,0.981409,0.621644,2,3,0,32.1643,-1.56216,-0.973936,-1.16739,0.397948,0.546593,-15.7551
-29.7061,0.914717,0.621644,2,3,0,33.6059,-1.75817,-0.713651,0.86913,-16.9384,-3.6194,-4.17196
-30.6579,0.90092,0.621644,2,3,0,30.9069,-1.97984,-0.636759,-0.418779,4.19209,-5.90814,1.37926
-27.4056,0.968667,0.621644,3,7,0,31.3673,-0.583736,-0.498337,1.7176,16.6906,2.43013,-6.34028
-27.5097,0.814307,0.621644,2,3,0,30.3571,-1.26092,-0.461124,-5.94471,1.99931,-3.0391,0.762499
-27.855,0.96263,0.621644,1,1,0,27.865,-1.3649,-0.467267,-0.101762,0.830757,-3.73087,1.48502
-28.369,0.936265,0.621644,1,1,0,28.3767,-1.48448,-0.460959,0.222547,-0.528563,-4.62992,2.92007
-27.457,1,0.621644,2,3,0,28.3599,-0.73748,-0.549303,3.21121,2.55888,1.59798,-7.7028
-27.7672,0.986686,0.621644,2,7,0,28.2714,-1.25123,-0.59156,-2.21444,2.94969,-1.67687,-5.00709
-27.9263,0.818794,0.621644,2,7,0,30.0532,-0.909544,-0.20856,5.13606,-1.7571,-2.02007,10.6789
-27.643,1,0.621644,2,3,0,28.1025,-1.00855,-0.262629,-0.20046,-5.83925,-2.5957,8.33282
-26.9744,0.931219,0.621644,1,3,0,28.4687,-0.607863,-0.352962,3.63269,-5.8048,1.42763,1.21072
-27.0508,0.955558,0.621644,2,3,0,27.443,-0.906864,-0.323182,-0.0535517,5.41183,-1.35708,4.56139
-27.156,0.904482,0.621644,1,3,0,28.1383,-0.509657,-0.377483,3.28961,-3.07778,2.41749,-0.596459
-27.1817,0.998502,0.621644,2,3,0,27.2198,-0.500924,-0.382951,0.694246,0.0393389,2.51941,-0.930622
-27.8605,0.921402,0.621644,2,3,0,28.2553,-1.2866,-0.371447,-0.47004,5.3096,-4.02505,5.04113
-27.4785,1,0.621644,2,3,0,27.8225,-1.219,-0.405926,1.69049,-2.97,-3.22627,2.88907
-27.3203,0.99086,0.621644,2,7,0,28.276,-0.993204,-0.301894,-2.98852,-4.31838,-2.22426,6.22007
-26.9509,0.999874,0.621644,3,7,0,27.5687,-0.728313,-0.456784,2.79361,-0.245919,1.02835,-3.4316
-27.1288,0.996021,0.621644,2,7,0,27.1589,-1.10725,-0.435341,0.0581444,-1.49138,-2.12153,0.554077
-27.1613,0.921324,0.621644,3,7,0,28.0269,-0.643523,-0.283018,2.95285,-3.62881,0.759047,5.26999
-27.1967,0.94281,0.621644,2,3,0,28.0184,-0.498032,-0.341461,-2.29796,-5.49603,2.36208,1.32608
-27.4326,0.971214,0.621644,3,7,0,27.7205,-0.456973,-0.435354,0.556098,4.43688,3.13303,-3.87854
-27.5704,0.977413,0.621644,1,1,0,27.6328,-0.440445,-0.454477,0.874362,-0.38027,3.35405,-4.92056
-29.2778,0.864242,0.621644,2,3,0,29.596,-0.320371,-0.596624,0.273182,4.82981,4.80906,-11.944
-29.3916,0.998199,0.621644,3,7,0,30.1006,-1.10099,-0.13965,1.73944,5.92486,-3.95297,15.0921
-28.4393,0.942036,0.621644,2,7,0,31.4475,-0.466194,-0.161381,-5.81369,5.01108,2.07345,11.9206
-27.4418,0.998994,0.621644,2,3,0,28.6649,-0.422888,-0.317091,1.76678,8.54095,2.96222,2.41087
-27.6361,0.946523,0.621644,2,7,0,28.5244,-0.732741,-0.570202,-3.0891,-3.16289,1.77956,-8.65926
-27.112,1,0.621644,2,3,0,27.7416,-0.683706,-0.481565,0.0182913,6.85843,1.54612,-4.92839
-27.9891,0.909278,0.621644,2,3,0,28.8514,-0.374978,-0.233418,-3.11289,2.68104,3.17396,7.23176
-28.1974,0.952354,0.621644,3,7,0,29.0734,-0.68556,-0.163748,2.15358,6.16887,-0.109832,12.3645
-27.1395,0.987936,0.621644,2,7,0,28.5576,-1.00599,-0.341507,0.339954,10.2602,-2.06072,4.30022
-27.1918,0.989026,0.621644,2,3,0,27.4339,-0.905078,-0.532768,0.806322,-3.77499,0.239527,-5.67484
-27.4834,0.985182,0.621644,2,7,0,27.8695,-1.16451,-0.560008,-2.20782,-0.228502,-1.38827,-4.5314
-28.2679,0.916271,0.621644,2,7,0,29.6665,-0.616318,-0.159299,3.08097,6.95866,0.555498,12.4274
-27.6499,1,0.621644,2,3,0,28.7561,-0.889208,-0.232434,-2.24,-7.28102,-1.72532,9.28518
-27.4369,1,0.621644,2,3,0,27.7473,-0.959098,-0.273997,-0.0556704,-4.81376,-2.10847,7.4514
-27.3102,0.999312,0.621644,2,7,0,27.5644,-1.0279,-0.317112,0.0494894,-4.35608,-2.41105,5.67876
