# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1235143119
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_full_soccr_study1_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,p_gamma.1,p_z_beta.1,g_gamma.1,g_z_beta.1
-29.3057,0.868523,0.580027,2,3,0,29.5629,-0.129121,-0.203678,1.70893,-0.485575,5.64682,8.68872
-27.5111,1,0.580027,2,3,0,29.5879,-0.869795,-0.244502,-3.96577,-6.98964,-1.49187,8.53163
-27.8145,0.955075,0.580027,1,1,0,27.8465,-0.889373,-0.215569,-0.330075,1.24383,-1.80794,10.204
-27.3727,1,0.580027,2,3,0,27.8739,-0.717518,-0.246575,-1.73302,4.06537,-0.0961536,7.679
-27.4402,0.871756,0.580027,3,7,0,28.9156,-0.765905,-0.552683,1.66774,-9.21195,1.41488,-7.64954
-27.6544,0.972777,0.580027,1,1,0,27.6869,-0.762897,-0.578182,-0.440605,1.03744,1.62218,-8.79036
-27.3014,0.983554,0.580027,2,7,0,29.0275,-0.491913,-0.427748,-1.87527,-9.8846,2.80476,-3.32849
-27.0859,0.993548,0.580027,3,7,0,27.7456,-0.596856,-0.438379,-2.63143,-1.999,1.98433,-3.32809
-28.0529,0.909237,0.580027,2,3,0,28.2946,-0.315035,-0.453943,1.13613,-2.98584,4.38573,-5.36506
-30.0143,0.842033,0.580027,2,3,0,31.7887,0.0283857,-0.246354,-1.29334,-10.5852,7.28953,5.94059
-29.5242,0.904171,0.580027,2,7,0,32.6638,-0.0965979,-0.499351,-3.05045,-12.6623,6.24237,-8.06185
-28.5422,1,0.580027,1,1,0,29.4243,-0.234138,-0.471744,2.84311,-3.51645,5.09786,-6.48115
-30.2586,0.830018,0.580027,2,3,0,31.6806,-0.397951,-0.694496,-3.94844,2.15497,4.66226,-15.4901
-29.8438,1,0.580027,1,1,0,30.48,-0.415094,-0.672129,-1.4666,5.55918,4.4705,-14.5961
-28.8747,0.94492,0.580027,2,3,0,31.4464,-0.993924,-0.149476,-2.37822,11.9616,-3.00502,14.2063
-27.2764,0.986964,0.580027,2,5,0,29.5021,-1.08753,-0.534265,0.828641,-12.2058,-1.08246,-4.13874
-30.6119,0.424587,0.580027,2,3,0,35.9216,-0.119131,-0.614455,-7.80798,0.945943,6.20815,-13.1323
-27.9832,0.995773,0.580027,3,7,0,30.4071,-1.1711,-0.284378,4.1037,-8.12898,-3.78889,8.26041
-28.6698,0.958454,0.580027,3,7,0,30.2545,-0.1817,-0.446421,-1.04548,-10.1224,5.47643,-5.31678
-26.9069,0.9458,0.580027,2,3,0,29.6118,-0.676321,-0.347476,-5.13729,5.32297,0.791966,1.87401
-30.6942,0.698797,0.580027,2,7,0,30.7376,-0.0789366,-0.601074,0.445948,1.34132,6.46453,-12.6239
-27.819,0.994906,0.580027,3,7,0,30.7294,-1.25857,-0.358077,4.56933,-8.68399,-3.924,5.42478
-27.7815,0.954573,0.580027,2,7,0,29.1858,-0.373617,-0.267676,-3.0892,6.28973,3.27884,5.15248
-28.2256,0.943612,0.580027,1,1,0,28.2449,-0.308807,-0.23279,-0.470299,0.00444507,3.83891,7.11694
-27.3551,0.973009,0.580027,2,7,0,28.9824,-0.874518,-0.556412,4.28577,1.4716,0.655709,-6.97948
-27.6481,0.967629,0.580027,2,7,0,27.9491,-1.0088,-0.262089,1.80729,1.08703,-2.60094,8.36212
-28.5031,0.87703,0.580027,2,3,0,29.3256,-1.10243,-0.206364,1.93233,-5.85351,-3.68513,11.7151
-28.2508,0.993829,0.580027,3,7,0,29.2322,-1.04849,-0.212168,0.869884,7.93571,-3.20642,11.1523
-27.0737,1,0.580027,2,3,0,28.2499,-0.597437,-0.314882,2.3313,-6.959,1.33356,3.25893
-27.3293,0.968098,0.580027,2,7,0,27.5832,-0.572748,-0.481068,1.3216,2.65068,2.41881,-5.57438
-26.9174,0.92235,0.580027,1,3,0,28.2343,-0.831472,-0.338203,-2.38846,7.51555,-0.615774,3.29271
-26.9308,1,0.580027,3,7,0,26.9876,-0.632946,-0.393309,0.18002,1.92782,1.42635,-0.80608
-27.0083,0.982903,0.580027,2,5,0,27.1501,-1.00642,-0.381427,-1.25347,-0.601314,-1.76915,2.31949
-26.9874,0.926559,0.580027,1,3,0,28.1412,-0.591638,-0.369635,-3.63484,-0.633497,1.65703,0.226459
-26.9874,0.767081,0.580027,2,3,0,29.1224,-0.591638,-0.369635,3.43815,-8.72937,1.65703,0.226459
-26.9045,0.930559,0.580027,1,3,0,27.9992,-0.966235,-0.413561,3.36931,2.72992,-1.19794,0.432814
-26.8948,0.998231,0.580027,2,7,0,26.9564,-0.93536,-0.448845,0.501921,-1.65141,-0.674384,-1.51929
-26.9679,0.99487,0.580027,2,5,0,27.0276,-0.67405,-0.323814,-0.805411,-0.480114,0.683781,3.14833
-26.8606,0.999796,0.580027,2,3,0,26.9843,-0.785974,-0.352536,0.581634,2.54628,-0.134012,2.25257
-27.3173,0.956328,0.580027,2,7,0,27.4384,-1.11539,-0.362459,0.194451,2.84622,-2.78465,4.08537
-27.1466,0.885197,0.580027,1,3,0,29.4686,-0.547407,-0.316636,-5.11302,-1.8666,1.80143,2.9317
-26.8474,0.993679,0.580027,3,7,0,27.3203,-0.707948,-0.391805,-2.19038,-1.96487,0.777719,-0.285522
-26.9727,0.964283,0.580027,3,7,0,27.5799,-0.600641,-0.379175,-1.34877,-5.5578,1.62817,-0.236563
-27.1808,0.983183,0.580027,3,7,0,27.28,-0.499803,-0.378361,1.04403,-0.559123,2.50844,-0.688693
-28.4125,0.928919,0.580027,2,3,0,28.5875,-0.344197,-0.194983,1.34778,-1.08785,3.39946,9.54817
-26.896,1,0.580027,2,3,0,28.4139,-0.708548,-0.430423,-2.86429,-7.44115,1.01563,-2.25371
-26.9459,0.981495,0.580027,3,7,0,27.4908,-0.933602,-0.361643,-1.54415,-4.81934,-1.32027,2.77002
-27.4818,0.806582,0.580027,1,3,0,28.9273,-0.467185,-0.454089,-3.71922,4.0944,3.13276,-4.78186
-28.0316,0.966239,0.580027,2,7,0,28.6926,-0.257237,-0.342345,-0.752614,-6.4864,4.58765,0.479191
-27.4412,0.969082,0.580027,3,7,0,29.0472,-1.16597,-0.368707,-3.82526,-4.79844,-3.13079,4.18574
-30.0639,0.767518,0.580027,2,3,0,30.447,-0.494477,-0.709327,-1.6967,3.02455,4.15644,-15.614
-29.7606,1,0.580027,2,3,0,30.591,-0.688872,-0.735531,2.84885,-2.93548,3.17253,-15.4789
-26.9943,1,0.580027,2,3,0,29.5476,-0.783025,-0.480896,-1.57119,12.6833,0.763726,-4.21548
-26.9706,0.998155,0.580027,2,7,0,27.2209,-0.645227,-0.331259,0.0676555,4.14575,0.981527,2.5888
-27.2441,0.917884,0.580027,3,7,0,27.8807,-0.549396,-0.452276,-2.64678,1.38778,2.45027,-4.2851
-27.4306,0.940602,0.580027,3,7,0,28.2497,-1.23236,-0.453916,2.58016,-4.06882,-2.89636,0.820092
-27.4825,1,0.580027,2,3,0,27.5577,-1.25305,-0.485448,0.592317,-1.75477,-2.75045,-0.39587
-28.3049,0.987045,0.580027,3,7,0,28.4099,-0.236064,-0.272117,-0.469109,-2.43075,4.64571,4.56517
-28.3049,0.93159,0.580027,1,1,0,28.8055,-0.236064,-0.272117,-2.07464,-2.95109,4.64571,4.56517
-27.2531,0.821828,0.580027,1,3,0,30.7198,-0.909243,-0.287125,-6.21469,-2.76498,-1.60184,6.46566
-27.3676,0.989235,0.580027,3,7,0,27.5379,-1.03652,-0.310956,0.530883,3.16665,-2.52389,6.04708
-27.3035,0.998568,0.580027,2,7,0,27.4982,-1.09043,-0.349801,-0.243345,3.61059,-2.68344,4.50819
-27.3512,0.812605,0.580027,2,3,0,29.3578,-0.716125,-0.530213,-3.24322,8.66959,1.62279,-6.98971
-26.8663,0.934646,0.580027,1,3,0,28.1611,-0.885036,-0.373515,-1.43428,8.76145,-0.833239,1.82494
-26.9508,0.993161,0.580027,3,7,0,27.096,-0.708935,-0.323444,-0.304793,-3.0721,0.369808,3.35685
-27.3226,0.956376,0.580027,2,3,0,27.4145,-0.815185,-0.259872,-0.786156,1.62004,-0.924278,7.41057
-28.5841,0.910125,0.580027,2,3,0,28.8497,-0.148982,-0.33947,-0.770234,3.83703,5.59634,0.445695
-27.0121,1,0.580027,2,3,0,28.4215,-0.652306,-0.315484,-4.01245,-0.855632,0.836643,3.49448
-27.2128,0.93902,0.580027,3,7,0,27.7451,-0.549442,-0.444659,2.47171,-0.329918,2.40973,-3.90276
-28.3798,0.943158,0.580027,2,7,0,28.7011,-0.302048,-0.216002,1.07671,-3.89509,3.87368,8.1466
-27.3693,0.983389,0.580027,2,3,0,28.8335,-0.429771,-0.359991,2.15386,8.54317,3.05711,0.0207831
-27.0229,0.873636,0.580027,2,5,0,28.7588,-0.92113,-0.334195,-4.46767,0.344576,-1.40536,4.08554
-27.5409,0.938492,0.580027,2,3,0,27.785,-0.928568,-0.253005,1.28829,-2.62143,-1.96429,8.38478
-28.072,0.971654,0.580027,2,3,0,28.216,-0.345559,-0.479232,-0.998284,-1.98751,4.22155,-6.52131
-26.899,1,0.580027,2,3,0,27.9766,-0.674497,-0.412322,-3.07028,4.217,1.18535,-1.54787
-27.1452,0.978054,0.580027,3,7,0,27.224,-0.528504,-0.404518,-0.680491,1.62906,2.38183,-1.94507
-28.4019,0.677388,0.580027,1,3,0,30.8403,-0.936459,-0.173021,3.34852,-10.0354,-2.41088,12.7243
-27.8164,1,0.580027,1,1,0,28.3424,-0.906095,-0.218472,0.864811,-5.63112,-1.94316,10.1248
-27.254,1,0.580027,2,3,0,27.7994,-0.741399,-0.52136,0.689052,-5.88854,1.37175,-6.40835
-27.0881,1,0.580027,3,7,0,27.234,-0.775782,-0.499588,0.618076,-2.78487,0.954877,-5.15152
-27.1759,0.987559,0.580027,3,7,0,27.564,-0.500412,-0.371855,-0.0193518,5.16629,2.47373,-0.334079
-26.8455,0.984184,0.580027,2,3,0,27.4132,-0.734673,-0.364667,2.55504,-0.180312,0.382962,1.29716
-27.2639,0.965202,0.580027,2,3,0,27.2648,-0.466958,-0.372405,-0.089791,-0.091138,2.77355,-0.509717
-26.8178,1,0.580027,2,7,0,27.234,-0.764265,-0.399151,-2.18303,-0.380712,0.349846,-0.3056
-26.8605,0.988219,0.580027,2,7,0,26.9307,-0.841623,-0.361307,-0.60735,1.61899,-0.55236,2.15432
-26.8605,0.703779,0.580027,1,3,0,29.4621,-0.841623,-0.361307,4.07399,-8.93081,-0.55236,2.15432
-27.9333,0.913039,0.580027,2,3,0,28.3494,-0.388427,-0.235363,-0.562199,-5.16996,3.04435,7.14746
-28.1632,0.983969,0.580027,3,7,0,28.6247,-1.45615,-0.507807,2.2674,1.00854,-3.96453,0.662545
-28.8518,0.990822,0.580027,2,3,0,29.0808,-1.62361,-0.574065,0.39117,3.85146,-4.38047,-0.265629
-28.3867,0.753577,0.580027,3,7,0,32.1283,-0.185103,-0.353746,6.21824,-5.12662,5.28102,-0.313335
-28.7994,0.942885,0.580027,1,1,0,28.9082,-0.116558,-0.37935,-1.04397,-0.983647,5.94479,-1.84266
-27.8989,1,0.580027,3,7,0,28.9063,-1.15438,-0.287109,3.0838,3.5306,-3.63824,8.01754
-28.7228,0.99149,0.580027,3,7,0,28.9339,-0.908712,-0.699213,-1.22745,-2.3483,1.59454,-12.5629
-27.2093,1,0.580027,3,7,0,29.0572,-0.909458,-0.294147,4.56037,1.67931,-1.5615,6.09673
-27.1517,0.996125,0.580027,3,7,0,27.5946,-0.710271,-0.496798,-2.18974,-1.34538,1.43981,-5.47827
-27.6317,0.893675,0.580027,2,7,0,29.8325,-1.29208,-0.525783,5.00898,1.20239,-2.63315,-1.77971
-27.6147,0.980341,0.580027,2,7,0,28.099,-1.27789,-0.429112,-1.14403,-5.04857,-3.45952,2.35538
-27.7907,0.954768,0.580027,2,7,0,29.0064,-0.815161,-0.207098,-3.71323,-1.10333,-1.17361,10.3413
-27.7907,0.771063,0.580027,2,7,0,32.123,-0.815161,-0.207098,-1.93156,-16.6036,-1.17361,10.3413
-27.7569,0.956572,0.580027,2,3,0,28.4933,-0.462183,-0.498122,-0.33592,7.06914,3.37588,-6.95969
-27.2609,0.988666,0.580027,2,7,0,28.221,-0.903455,-0.54432,3.06568,-3.14232,0.346693,-6.20621
-27.3011,0.994254,0.580027,1,1,0,27.3363,-0.894758,-0.550082,-0.0463848,1.55339,0.457464,-6.53423
-27.6733,0.965799,0.580027,3,7,0,28.4457,-0.398843,-0.273339,1.28698,-6.57466,3.04893,4.88794
-27.5482,0.909865,0.580027,3,7,0,28.9494,-0.845782,-0.578661,4.00142,-0.834935,1.03915,-8.18172
-29.2017,0.898778,0.580027,2,5,0,29.7368,-1.23734,-0.76131,-2.36811,1.81453,0.158786,-11.8679
-28.1749,0.997135,0.580027,3,7,0,29.9281,-0.339021,-0.490264,3.88597,5.50869,4.31195,-7.08075
-28.2076,0.996185,0.580027,1,1,0,28.3936,-0.326886,-0.487398,-1.15519,2.19511,4.3984,-6.98315
-27.6159,0.771405,0.580027,2,3,0,31.5922,-0.757283,-0.219659,4.10075,-13.1529,-0.584879,9.38391
-27.4074,1,0.580027,3,7,0,27.602,-0.78805,-0.552246,1.23554,2.06591,1.25048,-7.46692
-27.0621,1,0.580027,3,7,0,27.4489,-1.0688,-0.460403,-0.952713,4.60235,-1.60999,-0.950296
-27.0275,0.904362,0.580027,1,3,0,29.1668,-0.569239,-0.366276,-4.42375,-5.49561,1.83748,0.29386
-27.2173,0.985467,0.580027,2,7,0,27.3178,-0.730095,-0.268704,-1.06969,-0.275747,-0.107434,6.49126
-26.834,0.949735,0.580027,2,3,0,27.755,-0.841315,-0.376177,-0.750482,7.7446,-0.449669,1.38694
-26.9841,0.981781,0.580027,3,7,0,27.3229,-0.596919,-0.359613,-1.14078,-3.94073,1.55888,0.793933
-27.5787,0.950121,0.580027,2,3,0,27.8462,-0.438428,-0.269729,0.803137,3.81351,2.65298,5.22645
-27.5177,0.87053,0.580027,3,7,0,29.5935,-0.4054,-0.409844,4.81075,2.11524,3.4657,-2.76691
-26.8767,1,0.580027,2,3,0,27.6229,-0.864551,-0.453363,2.9209,-0.583951,-0.0811889,-2.2885
-27.2756,0.960388,0.580027,2,3,0,27.3027,-1.07683,-0.348021,0.23116,1.24173,-2.58794,4.49344
-27.3037,0.827354,0.580027,1,3,0,29.1692,-0.732899,-0.527087,2.98446,-8.6649,1.47574,-6.73068
-27.402,0.799687,0.580027,2,3,0,29.6453,-0.628569,-0.513504,-2.81922,10.3346,2.17481,-6.78829
-27.1745,0.996626,0.580027,2,7,0,27.8345,-0.523374,-0.412305,0.329171,6.68963,2.46389,-2.37741
-27.4697,0.958989,0.580027,1,1,0,27.4716,-0.431284,-0.422761,0.0421092,-0.348455,3.29581,-3.33931
-27.1976,0.942129,0.580027,3,7,0,29.2722,-1.11214,-0.500054,-1.40417,-11.4416,-1.57947,-2.3797
-27.1454,0.9138,0.580027,2,7,0,28.1819,-0.997518,-0.336233,3.40097,-1.47448,-2.02828,4.50545
-26.8615,0.973484,0.580027,1,3,0,27.4863,-0.887112,-0.443192,-1.19335,5.87071,-0.337609,-1.62374
-27.235,0.921232,0.580027,2,3,0,27.5456,-1.09541,-0.370012,1.32192,-3.3049,-2.568,3.56518
-28.0026,0.94971,0.580027,2,3,0,28.6047,-0.29674,-0.280836,-2.63112,-0.206343,4.06608,4.16668
-28.3953,0.922275,0.580027,2,3,0,29.2892,-0.235267,-0.447731,2.96244,3.00598,5.03127,-5.2707
-27.9658,0.996966,0.580027,3,7,0,28.6148,-1.2198,-0.310931,-0.248526,-6.65369,-3.98656,7.32798
-27.8207,0.996164,0.580027,2,7,0,28.6403,-1.32881,-0.422273,-0.0476965,7.5073,-3.89403,3.12326
-27.3029,0.999079,0.580027,3,7,0,28.0616,-0.620349,-0.495209,0.654963,7.04439,2.12707,-5.97686
-29.1326,0.900096,0.580027,2,7,0,30.164,-1.68499,-0.575159,-3.40133,-1.34509,-4.76817,0.3729
-29.7372,0.910759,0.580027,3,7,0,30.8201,-0.894559,-0.770113,3.48358,1.40236,2.2415,-15.2458
-30.4871,0.960812,0.580027,2,3,0,30.9325,-0.664965,-0.775321,1.24943,4.61586,3.54671,-16.9807
-29.9919,0.946944,0.580027,3,7,0,32.1959,0.0170223,-0.458227,-4.14056,7.01038,7.14077,-6.08415
-29.8451,1,0.580027,3,7,0,30.2961,-0.613575,-0.724683,2.23564,1.07491,3.54263,-15.5447
-30.0068,0.995334,0.580027,3,7,0,30.2724,-1.02001,-0.0839407,-0.472132,4.11559,-3.41587,17.77
-29.6213,1,0.580027,3,7,0,30.2144,-0.423917,-0.659326,-1.95097,-4.24811,4.36306,-14.0734
-28.644,0.981171,0.580027,2,7,0,31.2818,-1.54526,-0.626521,-5.02468,5.52794,-3.27587,-3.25395
-28.644,0.974353,0.580027,1,1,0,28.8755,-1.54526,-0.626521,1.62988,-0.21298,-3.27587,-3.25395
-27.0762,0.981552,0.580027,2,7,0,29.2142,-0.737246,-0.48909,4.02592,7.08501,1.17811,-4.92897
-27.1252,0.883927,0.580027,2,3,0,28.476,-0.912981,-0.309857,1.31021,-9.09124,-1.49449,5.29481
-28.3071,0.730749,0.580027,1,3,0,31.0078,-0.205674,-0.317806,5.56066,-0.990517,5.02462,1.79027
-28.7592,0.95168,0.580027,3,7,0,29.394,-1.46923,-0.690515,2.35547,-3.24165,-2.05396,-6.66466
-28.266,0.999898,0.580027,2,3,0,28.8786,-1.4231,-0.620499,1.66996,5.0466,-2.53368,-4.37543
-27.0706,0.983285,0.580027,2,7,0,28.7103,-1.0319,-0.375924,-3.41477,-6.56484,-2.01624,2.78515
-26.9129,0.937157,0.580027,1,3,0,27.9683,-0.643258,-0.3871,3.47831,-0.540229,1.30273,-0.422067
-27.5053,0.899562,0.580027,3,7,0,28.0167,-0.983472,-0.272103,-0.894462,5.51254,-2.32742,7.69456
-27.5913,0.995899,0.580027,3,7,0,27.7478,-0.992116,-0.263876,0.649197,2.8725,-2.44926,8.1723
-27.8634,0.966452,0.580027,2,7,0,28.414,-0.304065,-0.390629,1.8359,-4.21074,4.28736,-2.08295
-27.2815,0.992396,0.580027,2,3,0,28.0628,-0.470254,-0.331039,2.93727,-1.47871,2.57381,1.79552
-27.0604,0.846559,0.580027,2,7,0,29.6114,-0.863013,-0.50532,3.99351,8.95286,0.332994,-4.75954
-27.4752,0.924707,0.580027,2,5,0,28.2215,-0.514819,-0.479778,2.62188,3.20236,2.87186,-5.82042
-29.6409,0.816254,0.580027,2,3,0,30.18,-0.42562,-0.661246,-2.24191,2.65321,4.36039,-14.1398
-30.2368,0.981403,0.580027,3,7,0,31.4781,-0.984561,-0.0649591,3.77289,-0.556707,-3.13902,18.7239
-27.868,0.964204,0.580027,2,7,0,31.928,-1.2026,-0.620114,0.365217,-16.6869,-1.0534,-6.69509
-28.0173,0.997227,0.580027,2,3,0,28.238,-1.39803,-0.567989,0.507383,3.6934,-2.93325,-2.47689
-28.5728,0.879102,0.580027,2,7,0,29.9783,-1.44867,-0.377183,-0.990789,-9.52913,-5.14879,6.15075
-28.7798,0.962103,0.580027,2,3,0,29.7706,-1.00147,-0.713991,-2.54081,5.43763,1.14648,-12.3359
-28.4575,0.989805,0.580027,2,7,0,29.2208,-0.810035,-0.663418,1.33784,6.46603,1.93638,-11.9566
-28.3067,1,0.580027,1,1,0,28.5772,-0.802721,-0.649353,0.472102,-4.15602,1.87809,-11.4549
-28.1007,0.99179,0.580027,2,7,0,28.9919,-1.34269,-0.623656,2.28222,-5.49263,-1.96107,-5.37864
-28.0292,1,0.580027,1,1,0,28.1352,-1.30836,-0.62223,0.846923,1.73366,-1.74556,-5.68628
-28.4791,0.961711,0.580027,2,3,0,28.7248,-1.53661,-0.534697,-1.13697,-3.02839,-4.23078,0.386161
-27.2361,0.945801,0.580027,1,3,0,29.5428,-1.04212,-0.534574,5.12367,1.33238,-0.749559,-4.56916
-27.3294,0.971603,0.580027,2,3,0,27.5926,-0.810597,-0.545014,-0.683257,-3.91346,1.03136,-6.97435
-27.7314,0.962109,0.580027,3,7,0,27.9327,-1.02654,-0.257913,1.4933,0.719663,-2.77472,8.6805
-26.8275,0.943414,0.580027,1,3,0,28.4179,-0.740816,-0.397144,-2.68019,8.15217,0.533521,-0.35491
-27.2056,0.910628,0.580027,3,7,0,28.7872,-1.02775,-0.530115,-3.16378,-6.9978,-0.68479,-4.4997
-33.3228,0.472905,0.580027,2,3,0,33.7548,-0.00285991,-0.739246,-1.64248,-3.68671,6.98452,-17.7964
-28.8075,0.997583,0.580027,2,3,0,33.913,-0.724118,-0.675902,6.09436,-11.3672,2.57135,-13.0561
-26.8927,1,0.580027,2,3,0,28.6803,-0.767343,-0.448658,1.13412,-10.7361,0.659588,-2.76653
-27.3046,0.962972,0.580027,2,3,0,27.471,-0.777209,-0.535991,0.44873,3.20069,1.20976,-6.818
-28.9126,0.907001,0.580027,2,3,0,29.7472,-0.0959821,-0.319904,-0.323223,-7.53543,6.07845,1.52354
-27.5704,0.985514,0.580027,2,3,0,29.1855,-0.383575,-0.315024,-4.28269,-1.21847,3.32538,2.39749
-27.5614,0.943873,0.580027,3,7,0,28.4687,-1.08904,-0.303377,0.695201,7.71447,-3.00431,6.78095
-27.0593,0.981881,0.580027,2,3,0,27.9361,-0.55254,-0.373503,-2.14116,5.7373,2.02055,-0.178358
-26.8913,0.999576,0.580027,2,3,0,27.0732,-0.662679,-0.370481,-1.44657,-0.0263758,1.04058,0.566258
-27.0209,0.953868,0.580027,3,7,0,27.4483,-0.57725,-0.39077,-2.15576,1.27522,1.89213,-0.974459
-26.8131,0.99386,0.580027,2,3,0,27.1029,-0.826531,-0.395202,-1.78374,0.961402,-0.195747,0.315543
-27.4157,0.959545,0.580027,2,3,0,27.4743,-1.20112,-0.523527,-0.592684,1.3902,-2.00585,-2.58237
-28.991,0.928487,0.580027,2,3,0,29.0301,-1.65434,-0.567153,0.326602,-1.43307,-4.65792,0.350705
-28.0476,0.847254,0.580027,2,3,0,31.0146,-1.41175,-0.563259,-5.75465,2.48564,-3.07759,-2.13275
-27.3861,1,0.580027,3,7,0,28.2636,-0.971207,-0.565928,-2.23551,-5.52189,0.0413988,-6.58332
-28.2821,0.82739,0.580027,3,7,0,29.5183,-0.235712,-0.423898,2.66126,-6.53457,4.97129,-4.03671
-27.2877,0.993986,0.580027,2,3,0,28.5945,-0.843826,-0.268758,-3.87827,0.0377545,-1.13318,7.07693
-27.4717,0.888219,0.580027,3,7,0,30.2683,-1.04992,-0.576856,-5.03747,-6.38014,-0.418487,-6.34922
-27.0485,0.946067,0.580027,3,7,0,28.1658,-0.851616,-0.310096,0.131553,-8.76041,-0.964177,4.90239
-27.1344,0.995415,0.580027,3,7,0,27.1494,-0.875887,-0.298878,0.119562,-0.971754,-1.24264,5.64412
-27.0386,0.993111,0.580027,2,3,0,27.2636,-0.602563,-0.426303,-0.706397,3.53524,1.86914,-2.68321
-28.0251,0.924083,0.580027,2,7,0,28.6766,-1.4204,-0.511881,2.61318,2.00196,-3.67543,0.123122
-27.4751,0.985817,0.580027,2,3,0,28.2478,-1.24895,-0.459228,2.96652,0.743795,-2.96917,0.735288
-28.1417,0.985079,0.580027,3,7,0,28.3953,-1.0377,-0.659186,-0.992214,-3.39943,0.424351,-9.88297
