# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=940085228
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_null_soccr_study2_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,p_gamma.1,g_gamma.1
-46.0275,0.999193,0.810412,3,7,0,47.5974,0.45255,-7.38885,3.19211
-46.1966,0.97586,0.810412,1,1,0,46.2058,0.500102,0.567746,3.91895
-45.9699,0.871453,0.810412,2,3,0,47.7342,0.433666,7.83273,2.9013
-45.8119,0.930363,0.810412,2,3,0,46.7497,0.367521,5.71065,1.87383
-45.8621,0.992628,0.810412,1,1,0,45.8665,0.391854,0.391002,2.25334
-45.7989,0.995731,0.810412,3,7,0,45.9385,0.360358,2.20297,1.76179
-46.0275,0.983308,0.810412,3,7,0,46.0482,0.0466767,-0.847438,-3.24584
-45.9668,1,0.810412,1,1,0,46.0412,0.0663427,-1.6085,-2.92829
-45.8709,0.991004,0.810412,2,3,0,46.1087,0.10274,-2.87515,-2.34116
-46.2051,0.978097,0.810412,3,7,0,46.2109,0.502279,0.449611,3.95203
-45.7025,1,0.810412,2,3,0,46.1326,0.265201,-3.86754,0.260957
-46.482,0.850574,0.810412,1,3,0,47.2044,-0.0632564,-5.01217,-5.02189
-47.0623,0.971821,0.810412,2,3,0,47.071,-0.162886,0.547541,-6.62649
-46.415,1,0.810412,1,1,0,46.9656,-0.0496259,-4.37571,-4.80179
-46.1181,0.978592,0.810412,2,3,0,46.7553,0.0204869,4.70724,-3.66894
-46.0534,1,0.810412,1,1,0,46.1425,0.0388655,-1.76067,-3.37201
-45.9613,1,0.810412,2,3,0,46.0549,0.0682305,1.80424,-2.89782
-46.5138,0.963167,0.810412,3,7,0,46.5272,0.571283,-0.684142,4.99119
-47.4202,0.89512,0.810412,2,3,0,48.0501,0.720204,4.68045,7.16495
-47.0457,1,0.810412,2,3,0,47.4539,0.664872,-3.76792,6.36903
-46.9648,0.940982,0.810412,3,7,0,48.2784,-0.147887,6.75874,-6.38555
-47.0168,0.992139,0.810412,1,1,0,47.1918,-0.15595,2.46696,-6.51511
-45.7017,0.916963,0.810412,3,7,0,48.2623,0.235919,9.43638,-0.204954
-46.3374,0.939352,0.810412,2,3,0,46.3405,-0.0329825,0.328684,-4.53295
-46.7776,0.935099,0.810412,1,1,0,46.7872,-0.11741,-0.577374,-5.89519
-45.8913,0.828661,0.810412,1,3,0,48.8839,0.404268,-10.2014,2.4463
-45.7633,0.953447,0.810412,2,3,0,46.401,0.337929,4.70897,1.41007
-46.9321,0.906391,0.810412,3,7,0,46.9816,0.646663,1.312,6.10399
-47.0825,0.979554,0.810412,1,1,0,47.2094,0.670618,-2.10059,6.45235
-46.8259,1,0.810412,1,1,0,47.1322,0.62889,-3.26322,5.84384
-46.1802,0.999464,0.810412,3,7,0,46.7319,0.00414159,4.37994,-3.93307
-45.9401,0.864802,0.810412,1,3,0,47.7255,0.423108,7.87939,2.73821
-46.0731,0.980836,0.810412,1,1,0,46.079,0.466397,-0.450792,3.40458
-46.0883,0.847243,0.810412,1,3,0,47.9089,0.0287684,-7.95687,-3.53513
-46.8781,0.947231,0.810412,3,7,0,46.9167,0.63771,-1.15979,5.97311
-46.8853,0.999666,0.810412,2,3,0,47.0512,0.638924,-2.4015,5.99087
-47.4277,0.928526,0.810412,1,1,0,47.4653,0.721251,1.143,7.17987
-45.8279,1,0.810412,2,3,0,47.2899,0.375766,-7.13019,2.00262
-45.9313,0.994975,0.810412,2,3,0,45.9319,0.419838,0.143477,2.68761
-45.8657,1,0.810412,1,1,0,45.9295,0.39344,-1.48943,2.27803
-45.7004,0.991564,0.810412,1,3,0,45.982,0.247038,-3.12977,-0.0278412
-45.8589,0.984482,0.810412,2,3,0,45.8591,0.107996,-0.084991,-2.25647
-46.0034,0.978225,0.810412,1,1,0,46.0038,0.0542529,0.112607,-3.12349
-45.9184,0.872777,0.810412,2,3,0,47.4228,0.0837267,7.23312,-2.64776
-45.8189,0.994415,0.810412,3,7,0,46.0124,0.127015,-2.59439,-1.95016
-45.8859,0.989855,0.810412,1,1,0,45.8891,0.0964858,0.334499,-2.44199
-45.715,0.976032,0.810412,1,3,0,46.1551,0.291682,3.91209,0.680778
-45.8511,0.958983,0.810412,1,3,0,46.1056,0.111467,2.97485,-2.20054
-45.9868,0.994219,0.810412,2,7,0,45.9868,0.439412,0.00236516,2.98992
-45.8641,1,0.810412,1,1,0,45.9701,0.39273,-1.92017,2.26698
-45.8269,1,0.810412,1,1,0,45.8672,0.375275,-1.18286,1.99496
-45.7198,0.984508,0.810412,3,7,0,46.0215,0.298341,3.239,0.786089
-48.9398,0.721204,0.810412,2,3,0,48.9461,0.900612,0.4686,9.65291
-47.7398,1,0.810412,2,3,0,48.8102,0.763006,-6.10098,7.77047
-47.1788,1,0.810412,1,1,0,47.7274,0.685303,4.36766,6.6646
-46.4694,1,0.810412,1,1,0,47.0799,0.562269,4.60759,4.85651
-45.7241,0.928744,0.810412,1,3,0,47.3608,0.194167,-7.54429,-0.871982
-45.7217,0.996502,0.810412,3,7,0,45.7686,0.30062,1.27778,0.822112
-45.8492,0.987442,0.810412,2,3,0,45.8685,0.385987,0.819765,2.16201
-45.9403,0.986719,0.810412,1,1,0,45.9431,0.42317,0.312167,2.73917
-45.8589,1,0.810412,1,1,0,45.9332,0.390423,1.60664,2.23108
-45.8133,1,0.810412,1,1,0,45.8575,0.368253,-1.23959,1.88527
-45.902,0.987025,0.810412,1,1,0,45.9027,0.408589,0.15301,2.51334
-45.8226,1,0.810412,1,1,0,45.8922,0.373116,1.55579,1.96125
-46.2451,0.845781,0.810412,1,3,0,47.4829,-0.0118308,6.56075,-4.19118
-45.766,0.993912,0.810412,3,7,0,46.3278,0.339827,4.41992,1.43988
-45.7501,0.997754,0.810412,3,7,0,45.8073,0.328039,-1.41028,1.25454
-46.496,0.918419,0.810412,3,7,0,46.7596,-0.0660377,-3.02775,-5.06679
-45.777,0.869778,0.810412,2,3,0,48.0171,0.150799,-8.82598,-1.56764
-46.6098,0.931318,0.810412,3,7,0,46.6623,-0.0877453,-1.35129,-5.41706
-45.7638,0.867965,0.810412,2,3,0,48.1793,0.159599,-9.16495,-1.42628
-45.7138,0.999698,0.810412,2,3,0,45.769,0.207767,1.38648,-0.654391
-45.7426,0.983295,0.810412,2,3,0,45.8751,0.175997,2.14666,-1.16314
-45.7763,0.893631,0.810412,3,7,0,46.8934,0.346734,-6.23255,1.54831
-45.7399,0.974869,0.810412,2,3,0,46.0427,0.319426,3.24487,1.11891
-45.9174,0.935855,0.810412,1,3,0,46.3727,0.0840804,3.97877,-2.64205
-45.7148,0.973768,0.810412,1,3,0,46.2159,0.29142,4.17431,0.676634
-45.7339,0.997989,0.810412,3,7,0,45.7438,0.313787,0.586814,1.03
-45.727,1,0.810412,1,1,0,45.7349,0.306759,-0.523207,0.919096
-45.8599,0.953372,0.810412,1,3,0,46.1841,0.107513,-3.35733,-2.26424
-46.6171,0.93945,0.810412,3,7,0,46.7054,0.591386,1.75197,5.29033
-47.187,0.924034,0.810412,1,1,0,47.1998,0.686528,-0.666415,6.68227
-45.8541,0.999828,0.810412,3,7,0,47.0807,0.388256,-6.53094,2.19735
-45.8015,0.946202,0.810412,2,3,0,46.4422,0.361832,-4.7202,1.78485
-45.9058,0.9853,0.810412,2,3,0,45.9937,0.410083,1.74826,2.53651
-45.7106,0.976633,0.810412,1,3,0,46.1706,0.212841,3.99952,-0.573287
-46.0145,0.924007,0.810412,1,3,0,46.427,0.44846,-3.78722,3.12922
-46.1719,0.835827,0.810412,1,3,0,47.9701,0.00625491,-7.90765,-3.89892
-45.7099,0.983827,0.810412,3,7,0,46.4161,0.283546,-4.95553,0.551957
-45.7185,0.998718,0.810412,1,1,0,45.7185,0.296633,0.0268171,0.759091
-46.0545,0.961487,0.810412,3,7,0,46.1737,0.0385443,2.03592,-3.3772
-45.8006,1,0.810412,3,7,0,46.0287,0.361305,-2.81648,1.77661
-45.7769,0.967322,0.810412,3,7,0,46.202,0.150873,3.84476,-1.56645
-46.4688,0.933406,0.810412,2,3,0,46.5477,-0.0606122,-1.65629,-4.9792
-46.3179,1,0.810412,1,1,0,46.4968,-0.0286627,2.49398,-4.46316
-46.1566,1,0.810412,3,7,0,46.3206,0.0102338,-2.38834,-3.83462
-46.5283,0.941356,0.810412,2,3,0,46.9503,-0.0723359,-3.83117,-5.16844
-45.8038,0.991468,0.810412,3,7,0,46.6479,0.3631,5.41797,1.8047
-45.9566,0.980924,0.810412,2,3,0,46.0463,0.429023,-1.76616,2.82962
-45.721,0.966017,0.810412,1,3,0,46.3374,0.197876,4.62998,-0.812608
-45.7027,0.996752,0.810412,1,3,0,45.7553,0.266089,-1.35205,0.275052
-45.7017,1,0.810412,2,3,0,45.7026,0.261668,0.177849,0.204827
-45.9042,0.95491,0.810412,2,3,0,46.1269,0.409436,2.78321,2.52648
-45.7434,0.96054,0.810412,1,3,0,46.3382,0.175293,-4.54766,-1.17442
-45.9151,0.924904,0.810412,2,3,0,46.4838,0.0849588,-4.44701,-2.62788
-45.9607,0.950927,0.810412,3,7,0,46.5326,0.430468,-4.45962,2.85195
-45.9141,1,0.810412,1,1,0,45.9718,0.413333,-1.41587,2.58688
-48.25,0.830828,0.810412,3,7,0,48.3791,0.825193,2.11854,8.63364
-48.25,0.921252,0.810412,1,1,0,48.9711,0.825193,5.00763,8.63364
-48.2198,1,0.810412,2,3,0,48.5831,0.821689,3.55409,8.58554
-48.9422,0.911695,0.810412,1,1,0,49.0832,0.900866,2.21404,9.6563
-46.0167,1,0.810412,2,3,0,48.7295,0.449164,-9.7126,3.14006
-46.2922,0.81813,0.810412,2,3,0,48.1115,0.523441,7.95416,4.27268
-46.0223,1,0.810412,1,1,0,46.2541,0.450918,2.83928,3.16703
-46.2873,0.987489,0.810412,2,3,0,46.2884,0.522303,-0.192783,4.25548
-45.9841,0.845455,0.810412,1,3,0,48.1521,0.0605254,8.68283,-3.0222
-45.7154,0.968557,0.810412,1,3,0,46.3491,0.292395,4.69435,0.692061
-45.742,0.985366,0.810412,1,3,0,45.8592,0.176511,2.01833,-1.15489
-45.748,0.889225,0.810412,3,7,0,46.9371,0.326309,6.4304,1.22732
-45.7217,0.986123,0.810412,1,3,0,45.8927,0.197056,-2.43854,-0.825744
-47.6925,0.769127,0.810412,3,7,0,48.695,0.756873,-5.90467,7.68426
-47.8856,0.991589,0.810412,2,3,0,48.0993,0.781458,-2.72578,8.02867
-49.0324,0.86228,0.810412,1,1,0,49.074,0.910149,1.20169,9.77958
-46.0065,0.998045,0.810412,3,7,0,48.8047,0.445867,9.86443,3.08933
-45.8072,0.997494,0.810412,3,7,0,46.048,0.364984,-2.89351,1.83417
-45.7009,1,0.810412,2,3,0,45.792,0.256833,-1.77989,0.127987
-45.7443,0.995691,0.810412,2,3,0,45.7448,0.323194,0.143569,1.17827
-46.1156,0.890218,0.810412,2,3,0,46.8365,0.478541,-5.00692,3.59038
-46.2011,0.995925,0.810412,2,3,0,46.2364,0.501249,-1.10785,3.93638
-45.9127,0.994106,0.810412,3,7,0,46.3037,0.412771,-3.68751,2.57818
-45.9049,1,0.810412,2,3,0,45.9391,0.409726,-1.09089,2.53098
-45.9066,0.912485,0.810412,1,3,0,46.892,0.0882453,5.85403,-2.57487
-45.7247,0.999895,0.810412,3,7,0,45.9034,0.193528,-2.49256,-0.882209
-45.8418,0.95639,0.810412,1,3,0,46.1365,0.382544,3.20102,2.10835
-45.8186,1,0.810412,1,1,0,45.849,0.371062,1.02807,1.92916
-45.73,0.974514,0.810412,1,3,0,46.0898,0.187812,-3.53705,-0.973755
-45.8798,0.984885,0.810412,2,3,0,45.9087,0.0990002,-1.00234,-2.40145
-45.8196,1,0.810412,1,1,0,45.8748,0.126621,-1.3854,-1.9565
-45.7043,0.988461,0.810412,1,3,0,45.9555,0.271064,-2.95557,0.35404
-46.1759,0.954004,0.810412,2,3,0,46.1798,0.494777,-0.366618,3.83795
-45.8397,0.898647,0.810412,1,3,0,47.3524,0.116774,-7.25303,-2.11506
-45.781,1,0.810412,1,1,0,45.8317,0.148273,1.3275,-1.60824
-45.8085,0.954166,0.810412,1,3,0,46.2496,0.365671,-3.9167,1.84491
-46.1221,0.975601,0.810412,3,7,0,46.1627,0.0193989,1.18879,-3.68652
-46.0052,1,0.810412,1,1,0,46.1208,0.0536895,-2.00505,-3.13258
-45.7281,0.997624,0.810412,3,7,0,46.0338,0.307923,3.26051,0.937474
-45.705,0.99491,0.810412,1,3,0,45.7816,0.224596,-1.63155,-0.385559
-45.7005,0.999513,0.810412,3,7,0,45.711,0.244994,-0.60683,-0.0603881
-45.7136,0.996799,0.810412,2,3,0,45.7301,0.20806,0.75818,-0.6497
-45.7136,0.729379,0.810412,1,3,0,48.3539,0.20806,-9.5821,-0.6497
-46.3868,0.917684,0.810412,3,7,0,46.6721,0.544783,-3.15012,4.59432
-45.7072,1,0.810412,2,3,0,46.2923,0.278179,4.51054,0.466893
-46.3395,0.870698,0.810412,1,3,0,47.0148,-0.033443,4.84606,-4.54039
-46.0146,1,0.810412,1,1,0,46.2899,0.050702,3.09422,-3.18083
-45.9481,0.882896,0.810412,1,3,0,47.3269,0.425999,6.92436,2.78291
-45.7637,0.947821,0.810412,2,3,0,46.5276,0.338199,5.15391,1.41431
-45.7263,0.98259,0.810412,1,3,0,45.9476,0.191684,2.77405,-0.911743
-45.7193,1,0.810412,1,1,0,45.7263,0.199984,-0.493686,-0.778877
-45.7883,0.971557,0.810412,1,3,0,45.9877,0.354175,-2.63352,1.66497
-45.838,0.959964,0.810412,3,7,0,46.2766,0.380724,-3.90549,2.07996
-45.7616,0.99729,0.810412,2,3,0,45.8804,0.336712,2.0328,1.39094
-45.84,0.991785,0.810412,3,7,0,45.8819,0.38169,1.20684,2.09504
-45.7428,0.967575,0.810412,1,3,0,46.1901,0.175843,3.94415,-1.1656
-45.7555,0.972382,0.810412,2,3,0,46.0239,0.16569,-3.05558,-1.32851
-45.7688,0.997983,0.810412,1,1,0,45.7733,0.156208,-0.396582,-1.48075
-45.7003,0.996832,0.810412,1,3,0,45.8129,0.248245,1.97815,-0.008641
-46.1074,0.923899,0.810412,1,3,0,46.4313,0.0234213,-3.35612,-3.62153
-45.7004,0.973676,0.810412,3,7,0,46.4763,0.246198,5.19457,-0.0412189
-45.7061,0.898553,0.810412,3,7,0,46.7647,0.275775,6.06725,0.428776
-45.8672,0.977265,0.810412,3,7,0,45.9608,0.104333,-1.80394,-2.31548
-45.8868,0.997027,0.810412,1,1,0,45.9059,0.0961195,-0.815671,-2.44789
-45.8799,0.962013,0.810412,3,7,0,46.3654,0.399522,4.10884,2.37259
-45.7101,0.996409,0.810412,3,7,0,45.9292,0.213839,2.76034,-0.557348
-45.7158,0.99362,0.810412,1,3,0,45.7731,0.29287,1.41216,0.699577
-46.0145,0.92166,0.810412,2,3,0,46.472,0.448468,3.98849,3.12934
-45.9986,1,0.810412,1,1,0,46.0507,0.443309,-1.34654,3.04995
-45.7115,0.970072,0.810412,1,3,0,46.3559,0.21141,-4.73382,-0.596155
-45.7438,0.985518,0.810412,1,3,0,45.8494,0.32285,1.9157,1.17286
-45.717,0.988281,0.810412,1,3,0,45.8659,0.203021,2.27502,-0.73029
-47.2348,0.780862,0.810412,2,3,0,48.1184,-0.188138,-5.54313,-7.03145
-46.5084,1,0.810412,1,1,0,47.1266,-0.0684618,-4.63659,-5.10591
-46.3641,1,0.810412,1,1,0,46.5454,-0.0388218,2.51093,-4.62728
-46.3986,0.994758,0.810412,1,1,0,46.4882,-0.0461743,-1.76538,-4.74604
-45.7187,1,0.810412,2,3,0,46.3177,0.200762,-4.56392,-0.766439
-45.8365,0.989424,0.810412,3,7,0,45.8547,0.379981,-0.796532,2.06839
-45.734,0.999912,0.810412,3,7,0,45.8336,0.183806,-1.86069,-1.03794
-45.7152,0.990215,0.810412,1,3,0,45.8355,0.292098,-2.04487,0.687352
-45.7248,0.990223,0.810412,1,3,0,45.8137,0.193442,-1.75863,-0.883598
-45.7121,0.992546,0.810412,1,3,0,45.8019,0.287324,1.76635,0.611795
-45.7034,0.99738,0.810412,1,3,0,45.7397,0.229084,-1.12234,-0.313955
-45.7704,0.982349,0.810412,1,3,0,45.8675,0.342823,-1.83776,1.48691
-45.7748,0.967288,0.810412,1,3,0,46.1197,0.152231,-3.46325,-1.54465
-45.7513,1,0.810412,2,3,0,45.7733,0.168883,-0.874824,-1.27726
-45.759,0.992805,0.810412,3,7,0,45.8454,0.334825,1.73363,1.36128
-45.8944,0.98477,0.810412,2,3,0,45.946,0.405512,-1.33948,2.4656
-45.8608,1,0.810412,1,1,0,45.9032,0.391243,1.21537,2.24384
-46.3252,0.821925,0.810412,1,3,0,47.8261,-0.0302785,-7.22467,-4.48926
-46.2217,1,0.810412,1,1,0,46.3581,-0.00617988,2.17833,-4.09987
-46.079,1,0.810412,1,1,0,46.2209,0.0313904,2.22136,-3.49277
-46.2448,0.963988,0.810412,2,3,0,46.592,-0.0117659,-3.47458,-4.19013
-45.7797,0.999162,0.810412,3,7,0,46.2572,0.348867,-4.07497,1.58176
-45.7731,1,0.810412,1,1,0,45.7874,0.344601,-0.705338,1.51484
-45.7611,0.987769,0.810412,3,7,0,45.9277,0.161519,-2.40675,-1.39546
-45.7812,0.965367,0.810412,1,3,0,46.1121,0.349795,3.39264,1.59631
-45.8671,0.939803,0.810412,1,3,0,46.4056,0.104388,4.32733,-2.31461
-45.9035,0.994475,0.810412,1,1,0,45.9182,0.0894425,-0.714879,-2.55556
-45.8821,1,0.810412,1,1,0,45.921,0.0980564,1.16406,-2.41666
-45.7226,0.971376,0.810412,1,3,0,46.1898,0.301796,-4.03058,0.840702
-46.4944,0.829544,0.810412,1,3,0,47.4731,-0.0657146,5.83397,-5.06157
-46.2905,1,0.810412,3,7,0,46.4995,-0.0224474,-2.69611,-4.36274
-45.822,0.891954,0.810412,1,3,0,47.5213,0.372786,-7.68711,1.95609
-45.9027,0.924373,0.810412,1,3,0,46.6329,0.089741,5.03915,-2.55075
-45.83,1,0.810412,1,1,0,45.8953,0.121435,-1.50661,-2.04
-45.8088,1,0.810412,1,1,0,45.8369,0.13226,0.988268,-1.86576
-46.0332,0.973202,0.810412,2,3,0,46.1357,0.0449389,-1.88767,-3.27391
-46.0332,0.966205,0.810412,1,1,0,46.2295,0.0449389,-2.61297,-3.27391
-46.5175,0.736639,0.810412,1,3,0,48.9948,0.572023,9.28166,5.00223
-46.298,1,0.810412,1,1,0,46.5159,0.524817,2.75254,4.29347
-46.1168,1,0.810412,1,1,0,46.2884,0.478869,2.44268,3.59539
-46.1552,0.99448,0.810412,1,1,0,46.2036,0.489322,1.29723,3.75488
-45.7813,1,0.810412,3,7,0,46.14,0.148084,3.53167,-1.61128
-45.7211,0.98209,0.810412,1,3,0,45.968,0.299969,2.92973,0.811827
-45.7007,0.998275,0.810412,1,3,0,45.7421,0.242,1.19993,-0.108065
-48.4104,0.768014,0.810412,2,3,0,48.4144,-0.331911,0.370501,-9.31546
-47.1147,1,0.810412,1,1,0,48.2181,-0.170719,6.19441,-6.75221
-47.4715,0.982494,0.810412,2,3,0,47.5853,-0.220609,1.98925,-7.55079
-47.7594,0.957609,0.810412,1,1,0,47.9404,-0.257308,2.50919,-8.13553
-45.7446,1,0.810412,3,7,0,47.5088,0.174338,-7.83266,-1.18974
-46.3991,0.936985,0.810412,2,3,0,46.4467,-0.0462939,1.2865,-4.74798
-46.8104,0.932927,0.810412,3,7,0,47.452,-0.122927,-4.72348,-5.98403
-46.8171,0.99898,0.810412,1,1,0,46.9838,-0.124047,2.40804,-6.00206
-46.8068,1,0.810412,1,1,0,46.9805,-0.122335,2.45764,-5.9745
-46.6338,1,0.810412,2,3,0,46.8709,-0.0921509,2.87142,-5.48812
-45.7132,0.931484,0.810412,1,3,0,47.5165,0.288999,7.91894,0.63831
-45.7067,0.995579,0.810412,2,3,0,45.7589,0.277003,1.34732,0.448247
-45.7046,0.997666,0.810412,1,3,0,45.7308,0.225552,-0.953836,-0.370301
-45.7013,0.999097,0.810412,1,3,0,45.714,0.259799,-0.663814,0.175136
-45.7132,0.99651,0.810412,1,3,0,45.7334,0.208595,-0.8388,-0.641161
-45.9152,0.943885,0.810412,1,3,0,46.2381,0.413748,-3.35074,2.59332
-45.718,1,0.810412,2,3,0,45.902,0.295983,2.5295,0.748809
-45.7164,1,0.810412,1,1,0,45.7197,0.293738,-0.337194,0.713307
-45.8745,0.953773,0.810412,1,3,0,46.1639,0.101209,3.17206,-2.36584
-46.428,0.941136,0.810412,2,3,0,46.5962,-0.0523038,2.41847,-4.84504
-46.4764,0.983039,0.810412,3,7,0,46.7833,0.563713,3.2667,4.87811
-45.7084,0.975126,0.810412,2,3,0,46.8423,0.280556,6.27958,0.504573
-45.7004,0.999458,0.810412,1,3,0,45.7153,0.246169,0.72089,-0.0416816
-45.7009,0.999875,0.810412,3,7,0,45.7017,0.240393,-0.169782,-0.133667
-46.4777,0.926549,0.810412,2,3,0,46.4798,-0.0623925,-0.275139,-5.00794
-46.2887,1,0.810412,1,1,0,46.4878,-0.0220284,-2.63108,-4.35596
-46.0725,1,0.810412,1,1,0,46.2653,0.0332747,-2.58949,-3.46233
-47.708,0.848094,0.810412,2,3,0,48.0706,-0.250955,-3.5508,-8.0345
-47.708,0.769977,0.810412,1,1,0,49.2093,-0.250955,-7.22545,-8.0345
-47.3207,1,0.810412,2,3,0,47.7846,-0.200193,-4.0165,-7.22447
-47.3047,1,0.810412,3,7,0,47.4033,0.703825,-1.85092,6.93087
-45.7027,0.917502,0.810412,1,3,0,48.59,0.23162,10.0203,-0.273499
-45.8686,0.961543,0.810412,1,3,0,46.0583,0.394705,2.56795,2.2977
-45.7129,0.997281,0.810412,3,7,0,45.9046,0.209082,2.58197,-0.633363
-46.1444,0.895511,0.810412,1,3,0,46.713,0.486427,-4.44681,3.71075
-46.0212,1,0.810412,1,1,0,46.1421,0.450592,2.05011,3.16201
-45.7483,0.946706,0.810412,1,3,0,46.6154,0.171248,5.49115,-1.23931
-45.7004,0.997408,0.810412,1,3,0,45.7827,0.250656,-1.69165,0.0297352
-45.7023,0.99974,0.810412,3,7,0,45.7032,0.233065,-0.178456,-0.250463
-45.8612,0.960372,0.810412,2,3,0,46.0771,0.106966,2.74041,-2.27305
-45.8554,1,0.810412,1,1,0,45.8819,0.109531,-0.959329,-2.23174
-48.0289,0.757779,0.810412,2,3,0,48.7642,-0.289433,5.0567,-8.64518
-45.747,0.801814,0.810412,2,3,0,50.8227,0.1723,-13.2856,-1.22243
-45.7721,0.996214,0.810412,1,1,0,45.7735,0.154021,0.222057,-1.51588
-45.7851,0.994859,0.810412,2,3,0,45.8499,0.145765,1.50053,-1.64856
-45.9935,0.903199,0.810412,1,3,0,46.7481,0.441632,5.12244,3.02412
-45.7084,0.972298,0.810412,1,3,0,46.3206,0.217003,4.61406,-0.506785
-45.7105,0.99611,0.810412,3,7,0,45.7532,0.284579,-1.21829,0.568308
-45.7936,0.973856,0.810412,1,3,0,45.9573,0.140715,2.38569,-1.72976
-45.8025,0.954161,0.810412,1,3,0,46.2693,0.362386,-4.02921,1.79352
-46.0291,0.979518,0.810412,3,7,0,46.0959,0.453064,-1.52375,3.20001
-45.8727,1,0.810412,1,1,0,46.0064,0.396453,-2.15666,2.32488
-45.8228,1,0.810412,1,1,0,45.8709,0.373174,1.29451,1.96216
-45.7021,0.989915,0.810412,1,3,0,45.9428,0.233819,2.89325,-0.238431
-46.6657,0.861952,0.810412,3,7,0,47.3344,0.600448,-4.8222,5.42463
-45.7029,0.970705,0.810412,3,7,0,47.1703,0.231002,7.14349,-0.283349
-47.6158,0.829377,0.810412,2,3,0,47.6231,-0.239342,-0.506008,-7.84959
-48.9944,0.814001,0.810412,1,1,0,49.017,-0.391599,-0.886426,-10.2494
-47.4987,1,0.810412,3,7,0,48.7798,-0.224186,6.67462,-7.6079
-45.7265,0.878041,0.810412,1,3,0,49.2122,0.306148,11.0098,0.909451
-45.7023,0.99651,0.810412,1,3,0,45.7642,0.23306,-1.46659,-0.250537
-47.1288,0.735791,0.810412,1,3,0,48.4916,0.677728,6.88413,6.55525
-47.8113,0.970703,0.810412,2,3,0,47.851,0.772124,-1.17516,7.89827
-47.8113,0.798829,0.810412,1,1,0,49.3297,0.772124,-7.26652,7.89827
-46.9324,1,0.810412,1,1,0,47.6994,0.646705,-5.16449,6.1046
-46.8353,1,0.810412,1,1,0,47.0489,0.630482,2.72549,5.8672
-46.3626,1,0.810412,1,1,0,46.7739,0.539476,-3.78185,4.5145
-46.6167,0.94959,0.810412,2,3,0,47.1572,0.591307,-4.33548,5.28917
-47.3421,0.904483,0.810412,1,1,0,47.3449,0.709186,-0.31045,7.00763
-47.5334,0.974601,0.810412,1,1,0,47.7022,0.73576,-2.42273,7.38607
-45.7184,1,0.810412,2,3,0,47.2791,0.29644,7.36718,0.756035
-45.7807,0.993424,0.810412,2,3,0,45.797,0.34952,-0.752576,1.59199
