# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1861130243
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_age_nointeraction_soccr_study2_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,p_gamma.1,p_z_beta.1,p_z_beta.2,g_gamma.1,g_z_beta.1,g_z_beta.2
-43.7407,0.99373,0.703885,2,3,0,43.9101,0.698596,-0.309433,-0.0604793,-1.89298,0.739007,2.51226,5.48648,2.94742,2.85581
-46.6157,0.803591,0.703885,2,3,0,47.4707,0.705026,-0.40161,0.180616,4.04561,5.55252,-3.41289,4.82073,-1.64607,20.5687
-43.0185,1,0.703885,2,3,0,46.6584,0.340559,-0.266983,-0.0037211,-5.25998,5.17061,-21.4051,0.913175,4.75753,7.47856
-44.8185,0.833729,0.703885,2,3,0,45.2795,0.795656,-0.239676,-0.0517368,0.233956,5.30469,7.31442,7.28674,9.3148,4.06126
-44.7037,1,0.703885,1,1,0,45.067,0.788612,-0.244158,-0.0578439,-2.65245,-3.64211,-2.05303,7.15114,8.87103,3.53366
-44.3166,1,0.703885,2,3,0,44.8365,0.729065,-0.236009,-0.079852,-3.38891,-2.23174,-3.50309,6.371,9.0279,1.66584
-44.2921,0.940157,0.703885,2,3,0,45.7953,0.559159,-0.166665,-0.149751,-5.71685,-6.4683,-2.78261,4.19199,13.786,-4.39488
-45.9253,0.909561,0.703885,3,7,0,47.013,0.215072,-0.569571,0.0657711,-4.12949,3.45074,-8.48311,-1.77701,-18.1777,9.8887
-44.8697,0.991748,0.703885,2,3,0,46.7297,0.488736,-0.496751,0.0737809,-2.27194,-14.8606,7.69863,1.5743,-11.8035,11.4124
-44.6632,1,0.703885,3,7,0,45.5941,0.0547961,-0.144794,-0.196408,-2.27918,-0.710078,11.7199,-3.19387,14.6524,-9.4324
-45.0597,0.990461,0.703885,3,7,0,45.6649,0.574819,-0.512673,0.0575455,-1.54904,-8.33439,-4.13053,2.41015,-12.433,10.1501
-42.6457,0.871561,0.703885,1,3,0,48.0072,0.365783,-0.313516,-0.0594283,4.38976,-22.9102,16.3769,1.03536,0.565994,2.48318
-43.5768,0.945628,0.703885,3,7,0,43.7978,0.587281,-0.439547,-0.113497,-2.10012,2.25969,-2.24956,2.99158,-7.91864,-1.49838
-43.3413,0.912592,0.703885,2,3,0,45.1465,0.579097,-0.286426,-0.15324,1.51949,-16.4187,3.60716,3.86968,3.83249,-4.71712
-43.994,0.974622,0.703885,2,3,0,44.1796,0.684757,-0.319093,-0.198598,0.321482,-4.5041,-3.27755,4.86782,2.02762,-7.76805
-42.9733,0.997183,0.703885,3,7,0,44.427,0.146102,-0.317902,-0.166234,-4.2512,-1.42648,12.0223,-2.04591,-0.40237,-6.42999
-43.0078,0.956111,0.703885,2,7,0,43.8186,0.0906438,-0.261127,-0.0520617,-4.02565,2.2178,-5.84173,-2.6866,4.38295,3.15472
-43.0091,0.837013,0.703885,3,7,0,45.413,0.324153,-0.408127,-0.139736,-7.1632,-9.11034,-0.752626,-0.00508457,-7.11854,-3.81657
-44.609,0.849375,0.703885,3,7,0,46.185,0.301979,-0.117251,-0.177025,-1.4685,2.94644,-16.41,0.522373,17.4412,-7.3512
-43.8545,0.957695,0.703885,2,3,0,45.4724,0.246003,-0.144425,-0.105695,-0.559651,-14.8317,6.96112,-0.238525,15.0848,-1.12874
-43.0316,0.998425,0.703885,2,7,0,44.1804,0.289229,-0.260089,-0.00272121,0.285056,-13.4837,2.4729,0.202629,5.195,7.60184
-43.1243,0.9216,0.703885,3,7,0,44.5926,0.323364,-0.380593,-0.188715,4.11974,-11.7159,-0.604377,0.0403829,-4.74703,-7.58785
-44.0529,0.951317,0.703885,2,7,0,44.2691,0.476473,-0.266076,0.068872,2.25715,-0.683791,-2.1769,2.83482,6.13009,13.7987
-44.8408,0.968294,0.703885,3,7,0,45.9305,-0.0195356,-0.216563,-0.257091,-0.499539,-11.1027,-7.7974,-4.27365,8.4867,-14.2884
-44.5156,0.819012,0.703885,2,7,0,48.4707,-0.171844,-0.416332,-0.113482,8.21734,-5.76736,15.3362,-6.11731,-8.34674,-1.95794
-45.1106,0.981603,0.703885,2,3,0,45.2589,-0.220239,-0.433933,-0.15245,1.4035,1.24851,-3.51162,-6.63584,-9.35069,-4.69656
-44.6414,0.996054,0.703885,3,7,0,46.7334,0.274094,-0.270706,-0.309435,-6.5973,-8.89735,-0.596616,-0.478491,4.73553,-17.5025
-43.7751,1,0.703885,2,3,0,44.6019,0.250726,-0.307336,-0.259974,-0.181754,-4.71872,11.3403,-0.762186,1.33045,-13.5959
-44.599,0.856321,0.703885,3,7,0,47.1127,0.0830418,-0.132728,-0.177346,2.25829,-14.7039,-13.673,-2.75839,15.7896,-7.7345
-42.9166,1,0.703885,2,7,0,44.8597,0.45187,-0.290105,-0.0359588,-2.71413,14.5637,-8.34153,2.34765,3.05439,4.62929
-44.0789,0.83262,0.703885,2,7,0,45.9669,0.14298,-0.144343,-0.0406944,-5.32415,11.5234,-2.34639,-1.7733,15.3159,4.88364
-42.6993,1,0.703885,2,3,0,44.0694,0.288289,-0.355735,-0.0486106,-1.84159,13.8785,3.50654,-0.170717,-3.20191,3.16573
-44.0075,0.923787,0.703885,3,7,0,44.0446,0.280396,-0.502127,-0.0465734,0.519615,0.583506,-2.16472,-0.861499,-14.2283,2.92007
-44.6875,0.922795,0.703885,2,7,0,46.3681,0.169594,-0.292258,0.127188,1.53091,12.6185,-10.7499,-1.60575,3.63058,18.653
-44.4093,1,0.703885,3,7,0,45.416,0.331905,-0.350044,-0.304421,4.68659,2.67353,-5.33817,0.0485406,-1.25258,-16.1582
-44.9762,0.95529,0.703885,3,7,0,46.2392,0.583759,-0.172167,0.033315,1.56893,1.09584,-14.7421,4.80674,14.4709,11.5937
-45.492,0.988787,0.703885,3,7,0,46.9542,0.24629,-0.582866,-0.159475,-3.56531,8.44505,-10.1917,-1.56904,-19.2155,-4.03436
-42.7536,0.990861,0.703885,2,7,0,45.487,0.163953,-0.336564,-0.0539393,0.59656,20.1714,6.54224,-1.77776,-2.01432,2.73065
-42.7561,0.928729,0.703885,3,7,0,43.7949,0.44486,-0.306507,-0.112003,-3.82175,-7.56397,-5.2868,2.06812,1.43497,-1.71322
-43.6059,0.93483,0.703885,2,3,0,43.7345,0.576687,-0.44748,-0.0751457,-0.850672,-3.59547,2.05888,2.85464,-8.58645,1.21743
-42.9166,0.991823,0.703885,2,7,0,43.9868,0.0957572,-0.334309,-0.0488456,-1.86536,12.2215,-2.26493,-2.69719,-1.92471,3.13966
-43.3864,0.919595,0.703885,3,7,0,44.2302,0.515376,-0.344106,-0.203057,2.02586,8.14314,7.31134,2.58348,-0.931772,-8.5084
-42.9305,0.992855,0.703885,2,7,0,43.7602,0.171643,-0.385341,-0.118623,1.59749,-4.97463,-10.4388,-1.81657,-5.94883,-2.43003
-43.6697,0.942642,0.703885,2,3,0,44.087,0.418905,-0.377996,0.0593148,-1.97668,-4.04659,-5.68107,1.47127,-3.55888,11.7191
-42.9378,1,0.703885,2,3,0,43.7161,0.311083,-0.388479,-0.0250448,1.34274,-3.37795,10.9438,0.00536385,-5.62826,4.91597
-43.9777,0.943662,0.703885,2,7,0,44.2234,0.505404,-0.497758,-0.105301,0.987661,2.29802,-5.75228,1.63152,-12.634,-0.915243
-44.1092,0.99712,0.703885,3,7,0,44.8249,0.74248,-0.401505,-0.0348594,-0.971549,10.3111,2.36745,5.28099,-3.65293,4.48558
-44.2015,0.976162,0.703885,2,3,0,45.142,0.76175,-0.377621,-0.169876,4.12874,-2.78199,7.02224,5.4485,-1.84298,-5.27416
-43.2794,0.995244,0.703885,3,7,0,44.8638,0.17721,-0.400553,0.000491792,5.95485,-6.4254,-2.09777,-1.73716,-6.88446,6.79894
-43.554,0.991432,0.703885,3,7,0,44.0126,0.554235,-0.368999,0.0191729,-2.18363,-4.77272,5.16989,3.25731,-2.38649,8.65933
-43.6214,0.967852,0.703885,3,7,0,44.9681,0.100575,-0.361764,-0.219829,3.47211,-11.9814,-2.08128,-2.73325,-3.59306,-10.264
-45.1866,0.890452,0.703885,2,3,0,45.867,-0.233861,-0.226534,-0.184991,1.6319,4.23021,9.39073,-7.3202,7.56997,-8.20186
-47.0316,0.902186,0.703885,2,7,0,48.1633,1.02407,-0.570803,-0.0792448,-4.78965,1.60577,-7.09381,6.3996,-12.0809,1.39739
-45.0752,0.970628,0.703885,3,7,0,48.2814,-0.202665,-0.178708,-0.122494,6.48919,-16.1147,-3.43247,-7.03624,11.7862,-2.82511
-45.5253,0.946571,0.703885,3,7,0,47.5304,0.36658,-0.58191,0.00660821,7.36192,-0.603934,0.820658,-0.307023,-18.8182,6.10454
-49.3733,0.826216,0.703885,2,3,0,50.7932,0.154447,-0.430099,0.31377,-0.77137,14.9122,2.61459,-2.13532,-3.22908,30.3548
-45.1557,1,0.703885,2,3,0,49.7115,0.0697175,-0.485349,0.0819307,-1.5128,-4.26365,28.5219,-3.19053,-12.5917,12.0386
-46.2718,0.846295,0.703885,2,7,0,49.7802,0.920786,-0.303582,-0.274618,4.6193,10.9927,-19.2279,7.45887,5.09707,-12.0721
-43.2782,0.909642,0.703885,2,3,0,47.9962,0.451364,-0.381966,-0.194207,-9.60399,-7.60965,13.3917,1.60363,-4.22163,-7.76984
-43.9288,0.951265,0.703885,2,3,0,44.2622,0.307895,-0.432104,-0.239558,2.61984,2.95547,2.23495,-0.406107,-8.1331,-10.7277
-42.8512,1,0.703885,2,7,0,43.8479,0.404905,-0.276187,-0.0399313,0.726408,-7.30343,-11.0177,1.7605,3.99322,4.3236
-44.0905,0.902098,0.703885,2,3,0,44.31,0.286114,-0.221988,0.0687556,1.78987,3.47812,2.25341,0.264002,9.31638,14.4015
-43.8371,0.911896,0.703885,2,7,0,46.1725,0.354184,-0.443617,0.0410306,-0.191165,-6.62814,-19.6292,0.307944,-9.15239,9.58248
-44.3848,0.971842,0.703885,3,7,0,45.1731,0.578969,-0.265659,0.0663533,0.350733,-8.29312,8.2258,4.25781,6.68294,13.5306
-43.6478,0.993115,0.703885,3,7,0,45.3257,0.129217,-0.439285,-0.166571,-3.19778,5.3518,-14.4905,-2.46917,-9.86024,-5.70614
-43.5854,0.98983,0.703885,3,7,0,44.552,0.365994,-0.329749,0.0646161,-2.27532,-11.1399,-1.72548,1.01337,0.16119,12.7214
