# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1235143119
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_full_soccr_study1_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,p_gamma.1,p_z_beta.1,g_gamma.1,g_z_beta.1
-27.4609,0.993978,0.595402,2,3,0,28.2421,-0.418812,-0.314293,-2.67611,-5.18953,2.99075,2.5573
-28.2941,0.894911,0.595402,3,7,0,29.3522,-1.46448,-0.455218,-3.09849,6.09059,-4.54756,2.96808
-27.8806,0.991895,0.595402,3,7,0,28.8311,-0.618381,-0.569594,1.2644,8.80007,2.59298,-9.38353
-27.1906,0.975384,0.595402,2,7,0,28.622,-0.531964,-0.311636,2.58388,-9.47741,1.92262,3.14742
-27.5348,0.971592,0.595402,3,7,0,27.7688,-0.933368,-0.585304,-0.468463,-4.48938,0.476532,-7.7482
-28.3543,0.918293,0.595402,2,3,0,28.8828,-1.38472,-0.361022,0.553493,-6.83486,-4.82966,6.31745
-27.7914,1,0.595402,1,1,0,28.2975,-1.29691,-0.395695,-2.24061,3.87954,-3.89618,4.02987
-28.3656,0.994272,0.595402,3,7,0,28.6253,-1.03563,-0.680768,1.88484,-1.26224,0.634942,-10.7554
-26.9801,0.969667,0.595402,3,7,0,29.211,-0.677174,-0.319484,5.6908,-1.40274,0.632837,3.40251
-26.9614,0.998961,0.595402,2,7,0,27.0232,-0.746035,-0.318508,-0.851245,-1.0653,0.012393,3.83191
-27.4107,0.956729,0.595402,3,7,0,27.846,-1.19002,-0.52948,0.802107,-6.00244,-1.8681,-2.95199
-27.0188,0.993822,0.595402,3,7,0,27.6135,-0.679778,-0.459037,1.48057,6.40038,1.4326,-3.85941
-28.2429,0.919603,0.595402,3,7,0,28.6731,-1.25283,-0.293227,-1.88622,-4.15312,-4.36471,8.39119
-27.496,0.985964,0.595402,3,7,0,28.9205,-0.423707,-0.423076,4.31521,-3.76491,3.36155,-3.3869
-27.5436,0.985787,0.595402,3,7,0,28.628,-0.857667,-0.238716,3.06036,6.4023,-1.41279,8.78606
-26.8169,1,0.595402,2,7,0,27.5463,-0.847663,-0.404067,-0.543893,8.07889,-0.308116,0.0163584
-27.2352,0.943955,0.595402,2,7,0,28.2082,-0.950923,-0.541291,-1.26343,-8.91736,-0.0252569,-5.67212
-26.9975,0.999492,0.595402,3,7,0,27.4196,-1.01357,-0.392722,-2.16899,-3.04985,-1.73931,1.8209
-27.0493,0.994298,0.595402,1,1,0,27.0575,-1.04217,-0.39333,-0.232241,0.647274,-1.96232,2.01631
-27.8708,0.979576,0.595402,3,7,0,27.8792,-0.986043,-0.628166,-0.341483,-0.211655,0.487307,-9.09077
-27.4615,0.989492,0.595402,3,7,0,28.6257,-1.24404,-0.457979,0.550785,10.2586,-2.94472,0.745489
-26.852,0.993219,0.595402,3,7,0,27.8075,-0.707488,-0.4003,0.232834,9.35949,0.834096,-0.727571
-28.2973,0.897604,0.595402,2,7,0,29.2996,-1.48654,-0.563632,-3.15514,-5.45321,-3.58223,-1.34435
-29.4372,0.959006,0.595402,2,3,0,29.5904,-1.7483,-0.618647,-1.25322,2.05756,-4.68143,-0.614801
-29.3586,0.988005,0.595402,2,3,0,29.9707,-1.72439,-0.641989,-2.98965,0.463209,-4.2581,-1.80163
-28.4724,0.970657,0.595402,3,7,0,32.3242,-1.25147,-0.267061,5.40652,13.075,-4.52771,9.60692
-28.2597,1,0.595402,2,3,0,28.5799,-1.25087,-0.290225,-1.30848,4.32618,-4.37027,8.51805
-28.2936,0.986907,0.595402,2,7,0,29.5858,-0.989163,-0.192982,-4.05163,-3.98061,-2.78968,11.8749
-28.0247,0.994332,0.595402,3,7,0,28.9143,-0.938668,-0.640791,0.94576,-8.7331,0.913991,-10.019
-28.7481,0.993585,0.595402,3,7,0,29.0386,-1.599,-0.543983,0.0448952,5.16998,-4.54746,0.676318
-28.9525,0.982695,0.595402,2,3,0,29.4656,-1.64541,-0.586949,-2.62054,2.02551,-4.37932,-0.537435
-26.9105,0.977103,0.595402,2,7,0,30.4922,-0.767355,-0.333316,-6.40493,-8.48799,-0.0896189,3.1583
-27.0394,0.952531,0.595402,2,3,0,27.439,-0.943221,-0.33822,0.991758,-5.53181,-1.5636,4.02849
-27.8595,0.937038,0.595402,2,3,0,28.0385,-0.90876,-0.214765,-1.55934,1.09616,-1.98433,10.3384
-28.2862,0.980501,0.595402,3,7,0,28.8408,-1.15677,-0.245283,1.88626,5.35753,-3.91778,10.0732
-27.2322,1,0.595402,2,3,0,28.2327,-0.518397,-0.428391,2.58015,-7.09086,2.58511,-3.23389
-27.2322,0.560867,0.595402,2,5,0,33.5669,-0.518397,-0.428391,-6.73931,17.2576,2.58511,-3.23389
-30.3813,0.849956,0.595402,3,7,0,30.7579,-1.87243,-0.509231,0.843555,5.49441,-6.65319,4.91535
-27.7425,0.987197,0.595402,3,7,0,31.0173,-1.23817,-0.590888,-6.8227,3.01608,-1.59386,-5.11249
-27.1386,0.98261,0.595402,2,7,0,28.669,-0.920433,-0.523333,-3.89659,-6.74586,0.0478623,-5.12113
-26.8327,0.993782,0.595402,3,7,0,27.3618,-0.752542,-0.370573,-2.78063,-0.379246,0.265832,1.09719
-29.8094,0.816734,0.595402,3,7,0,30.4423,-1.12197,-0.801406,3.02259,-0.938816,1.21881,-14.4098
-28.3592,1,0.595402,2,3,0,30.1692,-1.4924,-0.586836,0.321703,-12.8817,-3.36836,-2.23485
-29.6385,0.901608,0.595402,1,3,0,31.3049,-1.5512,-0.782432,-0.272701,-12.3651,-1.51523,-9.24513
-27.5424,1,0.595402,3,7,0,29.9543,-1.2709,-0.501965,4.58652,9.48095,-2.71885,-0.951607
-27.6358,0.961545,0.595402,3,7,0,28.3157,-1.09715,-0.598295,2.30124,-5.41493,-0.546768,-6.81994
-28.1218,0.956161,0.595402,2,7,0,28.4653,-1.41493,-0.439521,0.199561,5.60064,-4.35102,3.1657
-27.3684,1,0.595402,2,3,0,28.1302,-1.16327,-0.531063,3.14073,-2.85932,-1.66028,-3.28055
-30.5329,0.71324,0.595402,3,7,0,32.4331,-1.05143,-0.0614403,5.1695,-2.65997,-3.72762,19.0147
-27.0426,1,0.595402,2,3,0,30.1546,-0.621941,-0.315223,-2.94286,15.2328,1.11131,3.35772
-26.8399,0.979456,0.595402,2,7,0,27.4804,-0.829471,-0.369032,2.43578,4.65732,-0.398189,1.67441
-28.4863,0.884196,0.595402,2,7,0,28.9774,-1.50314,-0.45192,-1.64423,-5.31255,-4.8459,3.48081
-26.8379,0.99368,0.595402,2,3,0,28.6188,-0.734317,-0.407383,-5.09966,0.771409,0.653771,-0.921036
-26.8467,0.990384,0.595402,3,7,0,27.0105,-0.762378,-0.359376,1.47344,-1.19984,0.111741,1.7458
-27.3833,0.950532,0.595402,2,3,0,27.5399,-0.717391,-0.535041,-0.571161,-3.51516,1.64655,-7.20069
-28.2619,0.951907,0.595402,3,7,0,29.0588,-1.32981,-0.653961,-2.57355,5.63461,-1.54989,-6.74901
-28.3582,0.908011,0.595402,2,7,0,29.7694,-1.50232,-0.504039,0.837307,-11.2017,-4.31977,1.29549
-28.6038,0.99449,0.595402,3,7,0,29.4171,-1.53161,-0.62767,0.584196,-8.52681,-3.17303,-3.45481
-28.3758,1,0.595402,1,1,0,28.597,-1.46581,-0.619343,-1.65271,-1.79155,-2.83106,-3.85616
-28.3608,1,0.595402,3,7,0,28.5234,-1.39045,-0.652772,-1.51163,0.784845,-1.96231,-6.04253
-28.8497,0.978512,0.595402,2,3,0,29.0318,-1.59154,-0.64202,1.46237,-1.82675,-3.40136,-3.34478
-27.8123,0.994954,0.595402,3,7,0,29.1682,-0.964928,-0.620459,2.92426,8.43182,0.56217,-8.9583
-30.0694,0.873483,0.595402,3,7,0,31.297,-1.16598,-0.114345,-3.25712,-6.80939,-4.56724,16.5687
-29.1232,1,0.595402,2,3,0,30.258,-0.948354,-0.123953,3.47791,-5.33806,-2.68477,15.4365
-28.1998,0.990396,0.595402,2,3,0,29.7967,-0.548541,-0.170093,2.44372,-10.4631,1.2604,11.5843
-27.6407,0.999969,0.595402,3,7,0,28.6991,-1.07287,-0.600563,-0.134702,9.86393,-0.357585,-7.14562
-27.6451,1,0.595402,2,3,0,27.8547,-1.23288,-0.572221,-0.180293,4.36893,-1.74699,-4.37535
-27.8454,0.905155,0.595402,2,7,0,29.2138,-0.998741,-0.237181,-4.42817,-1.67784,-2.65506,9.59829
-27.1314,1,0.595402,2,5,0,27.8126,-0.740267,-0.500438,1.47395,-7.00324,1.23362,-5.44388
-26.9169,0.926252,0.595402,1,3,0,28.112,-0.932526,-0.372756,1.99967,-9.21305,-1.23179,2.20142
-26.8108,0.99171,0.595402,2,5,0,27.0232,-0.809081,-0.402467,-1.51968,2.24491,-0.000944029,-0.172918
-27.0626,0.956378,0.595402,1,3,0,27.7282,-0.633528,-0.306407,1.8742,6.26153,0.9625,3.9062
-28.102,0.850428,0.595402,2,3,0,29.0138,-0.75231,-0.173855,-0.0971932,9.15736,-0.716336,11.992
-28.1871,0.943987,0.595402,2,7,0,29.3655,-1.18727,-0.268213,0.456699,10.3512,-4.02101,9.14478
-28.5063,0.987257,0.595402,2,3,0,28.6374,-1.17568,-0.231542,-1.37724,0.396347,-4.14705,10.8517
-28.0906,1,0.595402,1,1,0,28.5396,-1.07966,-0.236916,-2.17524,3.4079,-3.33708,10.0524
-32.409,0.7932,0.595402,3,7,0,33.4087,-0.579009,-0.860381,-2.26568,-7.73135,4.42551,-20.0418
-31.8826,1,0.595402,1,1,0,32.6408,-0.615072,-0.841505,-1.68323,7.21069,4.16311,-19.3207
-28.3934,0.968995,0.595402,2,3,0,32.8106,-1.00687,-0.681395,5.06776,-15.6611,0.824449,-11.0391
-29.0809,0.997529,0.595402,3,7,0,29.5539,-1.66941,-0.613814,0.391376,-6.52465,-4.23076,-1.33152
-30.2157,0.883518,0.595402,3,7,0,31.8829,-0.682379,-0.0384594,4.78248,-3.13307,-0.322488,19.9005
-27.3125,0.994063,0.595402,2,3,0,30.4673,-0.4857,-0.425779,-0.0185402,-17.0396,2.84795,-3.25604
-27.127,0.993081,0.595402,3,7,0,27.5848,-0.925986,-0.313327,2.58897,-0.208142,-1.58325,5.19683
-29.5798,0.833438,0.595402,2,3,0,29.8296,-0.803499,-0.0781052,-1.90373,0.48785,-1.45387,17.6884
-28.9015,1,0.595402,3,7,0,30.8794,-0.162217,-0.232222,1.65062,-12.8424,5.33165,6.9146
-29.6685,0.910395,0.595402,1,1,0,29.717,-0.0383534,-0.228224,0.441433,1.79873,6.60387,7.07988
-29.1185,1,0.595402,3,7,0,30.007,-0.216406,-0.176152,3.59126,-0.885616,4.70184,10.5441
-26.8354,0.995108,0.595402,3,7,0,29.341,-0.74673,-0.369631,4.48354,10.2166,0.309764,1.11033
-29.349,0.796665,0.595402,3,7,0,30.6618,-1.72198,-0.642338,1.34273,-10.4645,-4.23863,-1.84342
-27.6618,0.981915,0.595402,2,5,0,29.9633,-0.918136,-0.599829,5.30118,5.94569,0.705769,-8.49601
-28.3396,0.975172,0.595402,2,3,0,28.5446,-1.47159,-0.45107,-0.937442,-3.65306,-4.63689,3.21239
-28.5197,0.995172,0.595402,2,3,0,28.6017,-1.5132,-0.456449,-0.937963,1.42471,-4.87082,3.38902
-27.7824,0.972555,0.595402,2,3,0,29.401,-1.27611,-0.585354,4.65647,-3.58017,-1.91225,-4.48929
-28.5097,0.954572,0.595402,3,7,0,28.6889,-0.167408,-0.315902,0.483979,-3.87565,5.38829,1.84009
-27.1626,1,0.595402,3,7,0,28.4201,-0.520737,-0.331341,4.23507,1.76178,2.11105,1.98885
-26.8824,0.905841,0.595402,1,3,0,28.7785,-0.937273,-0.397956,-4.80393,-5.43973,-1.08464,0.977868
-27.2974,0.955987,0.595402,2,5,0,28.0735,-1.18047,-0.480702,-2.3193,-6.13583,-2.26397,-0.871621
-26.9261,0.978141,0.595402,2,3,0,27.5849,-0.973999,-0.39929,-3.10422,-0.359036,-1.37101,1.1919
-27.5304,0.909615,0.595402,2,5,0,28.5441,-0.90807,-0.249658,1.34828,9.04847,-1.80319,8.45308
-26.8551,0.969958,0.595402,1,3,0,27.9983,-0.733391,-0.358401,2.04396,-8.88703,0.356158,1.62038
-27.1416,0.980253,0.595402,3,7,0,27.2211,-0.93662,-0.523889,-1.05294,-0.593621,-0.0676046,-5.01114
-27.0312,0.999017,0.595402,3,7,0,27.3863,-1.05453,-0.425181,-1.81688,-3.45756,-1.80047,0.586213
-27.7858,0.94143,0.595402,2,3,0,27.8403,-1.29249,-0.392855,0.778249,-1.10343,-3.88799,4.11993
-27.5039,0.979919,0.595402,2,3,0,28.2106,-1.16289,-0.352773,3.13127,-1.86351,-3.23233,4.91826
-27.494,0.976327,0.595402,3,7,0,28.9995,-0.981575,-0.273014,1.7663,10.9074,-2.30588,7.63601
-27.4258,0.966479,0.595402,2,7,0,29.699,-1.22636,-0.441896,-2.13098,-13.4425,-2.96213,1.30917
-28.9168,0.883513,0.595402,3,7,0,30.197,-1.63788,-0.561545,-3.48919,6.43253,-4.61213,0.393225
-28.4124,0.98697,0.595402,2,3,0,29.2701,-1.44981,-0.637733,3.0651,-4.46565,-2.5203,-4.77947
-27.2734,0.964417,0.595402,2,7,0,30.65,-0.466697,-0.383248,-5.27374,-11.667,2.82198,-1.09791
-27.686,0.96958,0.595402,2,5,0,27.9008,-1.28236,-0.409483,-1.35538,-2.86946,-3.66817,3.28026
-27.1412,0.996526,0.595402,3,7,0,27.8663,-1.04932,-0.365163,-3.24477,0.789787,-2.23823,3.44598
-27.65,0.945342,0.595402,2,7,0,28.3579,-0.549689,-0.225449,-2.50037,5.08889,1.41926,8.23868
-27.2027,0.940243,0.595402,2,3,0,28.554,-0.76363,-0.27226,0.826605,10.9581,-0.395087,6.46181
-27.1858,0.995509,0.595402,3,7,0,27.4198,-0.752745,-0.512698,-1.17558,-3.58503,1.22471,-5.92806
-26.9725,0.999357,0.595402,3,7,0,27.2197,-0.639172,-0.424984,-0.245807,4.73008,1.55625,-2.40568
-26.9485,0.988815,0.595402,3,7,0,27.263,-0.764111,-0.465411,0.368783,-5.3002,0.802269,-3.60609
-26.8883,0.976972,0.595402,3,7,0,27.3352,-0.783631,-0.341471,-1.69633,4.80166,-0.182234,2.82232
-28.6918,0.854341,0.595402,3,7,0,29.6315,-0.715324,-0.127734,-1.36052,8.65237,-0.500129,14.5841
-29.4967,0.911569,0.595402,1,1,0,29.5204,-0.708606,-0.0774452,0.242607,-1.34487,-0.537166,17.5734
-27.8624,1,0.595402,2,3,0,29.5366,-0.610993,-0.195374,0.987655,-12.1639,0.718115,10.2427
-31.6866,0.748497,0.595402,3,7,0,32.7238,-0.435109,-0.788602,3.77948,2.39865,4.81899,-18.5217
-27.015,0.991509,0.595402,3,7,0,32.1833,-0.908529,-0.331944,8.42375,-5.48468,-1.31389,4.11797
-26.899,0.966874,0.595402,2,7,0,27.8216,-0.900517,-0.45997,0.191826,-9.20194,-0.313106,-2.32821
-27.1686,0.975421,0.595402,2,5,0,27.2906,-0.782193,-0.279002,-1.32778,-0.396691,-0.527445,6.18682
-27.7948,0.972946,0.595402,2,7,0,28.0167,-0.975515,-0.61911,0.965023,3.81819,0.478478,-8.80952
-27.0242,0.969282,0.595402,1,3,0,28.4044,-1.00849,-0.483073,-0.121636,11.2664,-0.954811,-2.52666
-27.5425,0.980952,0.595402,2,7,0,27.7156,-0.527754,-0.243969,1.37325,2.02237,1.69763,7.05984
-27.7528,0.979536,0.595402,1,1,0,27.7736,-0.463954,-0.232547,-0.104939,1.35995,2.28529,7.53345
-26.8296,0.914817,0.595402,1,3,0,29.1119,-0.741572,-0.378505,-3.53879,-11.4639,0.409122,0.614549
-27.3787,0.897789,0.595402,2,5,0,27.92,-0.523251,-0.466474,-1.87249,5.27309,2.73654,-5.12599
-27.8641,0.941912,0.595402,2,7,0,28.5931,-1.25488,-0.347524,-3.08184,2.73076,-3.9799,5.88255
-29.2652,0.883802,0.595402,2,5,0,30.501,-0.982398,-0.749144,1.56636,-9.91639,1.56439,-13.7948
-29.08,1,0.595402,1,1,0,29.3628,-0.991876,-0.736497,-0.53348,4.92344,1.40016,-13.2546
-28.2791,0.939934,0.595402,3,7,0,30.9967,-0.22075,-0.401344,-6.24831,2.22692,5.05072,-2.87215
-27.2213,1,0.595402,3,7,0,28.7145,-0.7116,-0.509226,4.67481,0.435047,1.51366,-6.05249
-27.336,0.997643,0.595402,3,7,0,27.4717,-1.14963,-0.383586,-1.30444,-1.34468,-2.88398,3.34926
-28.2266,0.90909,0.595402,2,5,0,28.8606,-0.971866,-0.194688,-3.02637,-0.91236,-2.63171,11.7072
-27.1091,0.991254,0.595402,3,7,0,28.6706,-0.538772,-0.340701,1.80161,-11.1054,1.9884,1.54801
-26.9989,1,0.595402,3,7,0,27.1595,-0.656699,-0.318287,1.48277,0.988226,0.811198,3.36197
-27.0608,0.949501,0.595402,3,7,0,28.0003,-0.750848,-0.489069,0.676321,9.14286,1.07231,-4.83317
-26.8269,0.986878,0.595402,1,3,0,27.2488,-0.857179,-0.422209,1.23291,-5.4115,-0.254765,-0.819584
-26.8765,0.995586,0.595402,1,3,0,26.9157,-0.913671,-0.445408,0.537307,1.33894,-0.530774,-1.52527
-27.7911,0.964619,0.595402,3,7,0,28.0253,-1.25669,-0.594471,-0.324308,-4.57102,-1.68453,-5.07312
-27.773,0.993035,0.595402,3,7,0,28.1057,-1.02213,-0.618283,1.56189,3.91276,0.154228,-8.35758
-27.4694,0.994526,0.595402,3,7,0,28.3081,-0.606534,-0.239869,1.09918,8.34289,0.922513,7.5956
-27.092,0.962215,0.595402,2,3,0,28.0701,-0.662407,-0.294231,-0.914082,-9.2069,0.638539,4.72867
-27.0952,0.991813,0.595402,2,5,0,27.3389,-0.952708,-0.513447,-1.14382,-3.77025,-0.275372,-4.40066
-27.0339,0.995162,0.595402,3,7,0,27.3156,-0.963625,-0.496979,0.0971901,5.08583,-0.496571,-3.55256
-27.4538,0.79072,0.595402,3,7,0,30.5007,-1.23692,-0.444648,-6.04622,7.13167,-3.0154,1.2809
-28.645,0.929352,0.595402,2,3,0,28.9991,-1.03583,-0.705652,-1.27055,4.73814,0.859393,-11.7144
-28.4672,1,0.595402,3,7,0,28.753,-0.973376,-0.685133,0.450061,5.00317,1.0704,-11.4789
-26.91,0.995066,0.595402,2,7,0,28.7663,-0.73094,-0.444523,0.798259,12.9166,0.925168,-2.81032
-26.9898,0.956443,0.595402,1,3,0,27.7071,-1.02916,-0.44469,3.2419,-0.151524,-1.4401,-0.55222
-29.286,0.862854,0.595402,2,3,0,29.7123,-1.12902,-0.763774,0.842686,5.89665,0.829365,-13.0124
-27.6405,1,0.595402,3,7,0,29.2828,-1.02434,-0.601757,0.35499,12.262,-0.0114823,-7.64547
-27.259,0.994605,0.595402,2,3,0,27.7433,-1.07976,-0.532053,-0.370627,6.61167,-1.04655,-4.11257
-27.1724,0.999525,0.595402,3,7,0,27.3146,-1.03386,-0.521271,0.798798,3.01387,-0.808885,-4.04823
-27.2991,0.993023,0.595402,2,7,0,27.6514,-0.513361,-0.292041,1.01231,5.09773,2.01622,4.19176
-31.3002,0.695131,0.595402,3,7,0,32.7486,-0.468796,-0.776121,-4.55387,1.75609,4.59455,-17.9917
-27.4755,0.994921,0.595402,2,7,0,31.9507,-0.400373,-0.379682,-2.06352,19.6251,3.39531,-1.16987
-26.8389,0.996529,0.595402,2,3,0,27.5864,-0.888869,-0.398914,3.30038,0.631823,-0.683204,0.571495
-27.0619,0.985447,0.595402,2,7,0,27.1928,-0.672867,-0.299391,-1.22911,-1.59864,0.568489,4.49221
-27.1359,0.993162,0.595402,1,1,0,27.1386,-0.658566,-0.285862,-0.0125419,-0.496487,0.633389,5.18028
-26.8503,0.997302,0.595402,3,7,0,27.2547,-0.790392,-0.357681,0.44127,5.99962,-0.139571,2.01031
-26.9977,0.986585,0.595402,3,7,0,27.1195,-0.778379,-0.480852,0.796935,2.68726,0.799657,-4.24681
-28.9867,0.874612,0.595402,3,7,0,29.2953,-1.4337,-0.31134,1.86217,-2.57472,-5.56584,8.86508
-27.6572,1,0.595402,2,3,0,29.2477,-1.30546,-0.457237,-3.51279,8.30028,-3.40014,1.35567
-27.3259,0.980398,0.595402,2,7,0,28.191,-1.05579,-0.326846,-3.47143,-1.98696,-2.57174,5.3858
-26.8485,1,0.595402,2,3,0,27.281,-0.907496,-0.408721,1.80059,-4.41014,-0.762442,0.221088
-28.7327,0.834993,0.595402,2,3,0,29.0808,-0.156275,-0.430457,1.44159,-4.35686,5.66419,-4.53528
-28.3555,0.975322,0.595402,2,3,0,29.5687,-0.195822,-0.318656,-3.82844,4.42865,5.12033,1.72349
-27.8082,1,0.595402,3,7,0,29.0012,-0.343606,-0.427203,3.0272,7.22825,4.05854,-3.90071
-26.9047,0.99567,0.595402,2,3,0,27.9982,-0.959091,-0.441653,-3.79227,3.21404,-0.918379,-0.984032
