# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=505920961
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_full_soccr_study2_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,p_gamma.1,p_z_beta.1,g_gamma.1,g_z_beta.1
-42.8914,0.991609,0.606401,2,5,0,44.5826,0.0143158,-0.219718,4.61207,-12.6739,-3.78486,8.43741
-43.9044,0.961007,0.606401,3,7,0,44.2059,0.240836,-0.538619,-2.7893,1.88871,-1.42055,-16.6595
-44.6411,0.984757,0.606401,2,3,0,44.774,0.312496,-0.584107,-1.89867,0.685891,-0.86614,-19.2666
-42.1415,0.998537,0.606401,2,7,0,44.8079,0.440558,-0.344764,0.772379,21.4544,1.92403,-1.32106
-44.0211,0.834184,0.606401,2,3,0,44.68,0.543006,-0.140749,3.96232,4.00096,4.33166,16.8445
-43.1289,0.995826,0.606401,3,7,0,44.9345,0.631464,-0.247218,-0.475908,17.6866,5.09114,7.94342
-43.7701,0.970339,0.606401,3,7,0,45.249,0.405379,-0.53573,6.36889,-1.55539,0.359452,-15.6714
-42.3225,1,0.606401,2,3,0,43.7654,0.256032,-0.409535,-1.37412,15.4673,-0.766948,-7.34368
-42.8928,0.962019,0.606401,3,7,0,43.4471,0.51998,-0.218532,-3.80246,-2.36395,3.68516,9.81467
-43.021,0.997563,0.606401,3,7,0,43.4335,0.136132,-0.462691,2.07899,-6.67975,-2.3854,-11.6869
-42.2397,1,0.606401,2,3,0,43.1866,0.47275,-0.361146,-2.02383,-11.7916,2.24953,-2.45278
-43.6706,0.914263,0.606401,2,7,0,43.8808,-0.126709,-0.425171,-0.920952,5.59052,-5.57343,-8.90427
-43.221,0.970119,0.606401,3,7,0,45.2141,0.634046,-0.237773,6.1513,10.4421,5.18309,8.75773
-42.6302,0.95073,0.606401,2,3,0,44.351,0.596764,-0.367651,-5.78076,-9.45769,3.79862,-2.11455
-42.201,0.99052,0.606401,3,7,0,43.3133,0.111384,-0.327282,1.94137,-13.0343,-2.46503,-1.03885
-42.3093,0.990086,0.606401,1,1,0,42.3099,0.0718265,-0.327356,0.00947478,0.320538,-3.00991,-1.09217
-41.9882,0.97346,0.606401,1,3,0,42.7516,0.26407,-0.307246,-4.48124,-2.57374,-0.304092,1.029
-45.6163,0.75234,0.606401,2,5,0,47.2125,0.887772,-0.570016,-4.54859,12.155,5.11617,-13.4747
-43.082,0.958996,0.606401,2,7,0,47.3846,0.624117,-0.440775,7.09372,-20.7972,3.54326,-7.42428
-44.043,0.956893,0.606401,3,7,0,45.0324,0.855819,-0.384916,4.88113,-4.73626,6.84794,-1.11042
-43.7273,1,0.606401,1,1,0,44.054,0.806691,-0.388477,-3.00761,0.0551757,6.22027,-1.86731
-46.8722,0.885839,0.606401,3,7,0,47.8658,0.658494,-0.681776,3.46722,9.86732,1.72086,-22.5342
-42.415,0.985829,0.606401,2,7,0,47.0958,0.0749409,-0.261667,-3.26197,27.345,-2.90722,4.64436
-42.7808,0.975757,0.606401,3,7,0,43.1117,0.473522,-0.451609,-2.61762,-3.81142,1.67194,-9.37215
-43.9212,0.929681,0.606401,2,3,0,44.3016,0.838452,-0.35463,-0.55685,-8.0165,6.93702,0.981112
-44.3183,0.99852,0.606401,2,3,0,44.6945,0.887076,-0.414551,-0.983827,-7.70646,6.90614,-2.94264
-46.273,0.889317,0.606401,2,3,0,46.6323,1.11719,-0.368864,2.19637,5.67479,10.0835,2.90652
-44.2479,1,0.606401,3,7,0,46.5077,0.869241,-0.428542,7.79645,3.35053,6.54596,-4.14069
-42.1384,0.992824,0.606401,2,5,0,44.2395,0.437987,-0.346037,7.05187,-7.28698,1.8829,-1.43901
-43.1186,0.920177,0.606401,2,7,0,43.8558,0.707224,-0.346219,-4.51748,0.161295,5.37392,0.445824
-42.7106,0.991113,0.606401,2,3,0,43.3755,0.610207,-0.305496,4.26454,-1.18755,4.42502,2.95916
-42.4177,0.995349,0.606401,3,7,0,43.0582,0.0439589,-0.289599,-3.42734,-6.13468,-3.37315,2.145
-42.2152,0.844073,0.606401,1,3,0,45.4525,0.477916,-0.332136,9.15178,-6.08151,2.49255,-0.0745264
-42.2537,0.977004,0.606401,2,5,0,42.7332,0.0931168,-0.298057,-3.56823,1.84704,-2.68219,1.44698
-42.0808,0.921374,0.606401,1,3,0,43.712,0.40685,-0.310695,6.66234,-2.21382,1.65031,1.31989
-43.1334,0.929806,0.606401,2,3,0,43.4217,0.434572,-0.488863,0.43915,6.99795,0.973721,-12.2958
-42.592,0.998533,0.606401,2,3,0,43.2163,0.455253,-0.433456,0.00468753,-10.4229,1.57272,-8.15295
-42.2548,0.991859,0.606401,3,7,0,43.2085,0.472599,-0.295141,-3.15762,10.164,2.63077,2.97038
-42.4201,0.994383,0.606401,3,7,0,42.7182,0.0502979,-0.280404,-0.474983,-7.10416,-3.27727,2.95832
-42.344,0.91944,0.606401,3,7,0,44.361,0.481775,-0.385851,5.24399,13.349,2.20957,-4.34727
-42.5124,0.975987,0.606401,2,7,0,43.3508,0.183156,-0.214507,-3.28897,8.82799,-1.24426,9.07961
-42.2179,1,0.606401,2,3,0,42.5495,0.248852,-0.245999,-1.6033,6.44635,-0.341083,6.35641
-42.8186,0.969699,0.606401,2,3,0,42.891,0.055961,-0.21159,-0.602068,-3.21352,-3.15478,9.20492
-42.1886,1,0.606401,2,3,0,42.8246,0.254559,-0.250466,2.97714,-7.41474,-0.269878,5.97128
-43.1182,0.905448,0.606401,2,5,0,44.058,0.490237,-0.4814,-1.86713,11.9015,1.66044,-11.3957
-43.3704,0.982987,0.606401,3,7,0,44.1885,0.0559306,-0.163454,0.6567,11.8184,-3.13215,13.74
-42.0883,0.943929,0.606401,1,3,0,44.357,0.221169,-0.274953,-4.01996,17.1247,-0.816153,3.70896
-42.1931,0.991202,0.606401,3,7,0,42.3025,0.15955,-0.36488,-1.44838,2.42034,-1.88258,-4.0767
-42.0849,0.995307,0.606401,2,7,0,42.3466,0.326929,-0.370685,-1.9076,-4.76111,0.299649,-3.99111
-42.067,0.997145,0.606401,3,7,0,42.2146,0.190855,-0.293667,0.987481,4.42352,-1.29269,1.99743
-42.2568,0.978363,0.606401,3,7,0,42.5858,0.302461,-0.403212,-2.38005,-4.65416,-0.156396,-6.6688
-42.627,0.948088,0.606401,3,7,0,43.5452,0.00436878,-0.268504,4.34189,6.42715,-3.93661,4.00088
-42.3015,0.971779,0.606401,2,3,0,43.1797,0.167627,-0.244773,-4.34139,5.86409,-1.52811,6.28831
-42.3017,0.961569,0.606401,3,7,0,43.2736,0.509259,-0.326748,-2.14353,-11.8439,2.94223,0.556465
-42.9467,0.937414,0.606401,2,5,0,43.7834,-0.0493424,-0.25042,4.67856,-2.83419,-4.72576,5.63987
-43.5995,0.972215,0.606401,2,3,0,43.6484,-0.11712,-0.210656,-0.201688,-2.87378,-5.76875,9.34171
-45.4406,0.84472,0.606401,3,7,0,47.2504,0.898856,-0.551748,6.71935,5.58516,5.45037,-12.1761
-44.6151,0.986175,0.606401,3,7,0,46.3593,-0.179599,-0.15801,-0.420387,-17.3912,-6.78816,14.3672
-44.5839,1,0.606401,2,3,0,45.0456,-0.240294,-0.19509,0.934432,-8.65184,-7.65214,10.986
-42.5386,1,0.606401,3,7,0,44.5447,0.00382729,-0.312287,6.15232,-10.5469,-3.94649,0.161869
-42.4832,0.971483,0.606401,3,7,0,43.4128,0.45246,-0.419814,-4.08027,-7.55872,1.62575,-7.14604
-42.4435,0.971932,0.606401,2,7,0,43.433,0.040056,-0.284322,-3.40474,9.96777,-3.42626,2.60699
-42.2882,0.990831,0.606401,3,7,0,43.001,0.500257,-0.351485,0.479855,-11.0723,2.66817,-1.50657
-42.8108,0.964286,0.606401,2,3,0,43.0489,0.324246,-0.4653,2.04585,-3.89073,-0.172211,-11.2327
-43.4525,0.891086,0.606401,2,3,0,45.4447,0.698203,-0.451338,7.22795,4.28422,4.31963,-7.52199
-48.3044,0.756494,0.606401,2,3,0,48.9056,0.541936,-0.744314,-2.12293,8.73459,0.226463,-26.7362
-47.2173,1,0.606401,2,3,0,48.6358,0.403552,-0.701687,-2.96676,13.8404,-0.63537,-25.473
-45.9867,0.988836,0.606401,3,7,0,49.3594,0.950415,-0.200934,2.49482,-23.4064,9.62197,13.7927
-46.4398,0.956145,0.606401,1,1,0,46.69,0.983763,-0.192207,2.30107,3.20162,10.1004,14.6898
-43.4601,0.981497,0.606401,2,7,0,48.2122,0.536969,-0.17585,11.4484,1.79726,4.11544,13.6691
-42.1839,1,0.606401,2,3,0,43.3622,0.315666,-0.253004,-3.63274,-11.0508,0.607424,5.93066
-42.327,0.992428,0.606401,3,7,0,42.4992,0.402651,-0.406792,1.91852,2.61521,1.08582,-6.44981
-42.1309,0.998716,0.606401,3,7,0,42.5563,0.360145,-0.270756,3.15793,-3.3712,1.17809,4.53234
-42.1796,0.90915,0.606401,3,7,0,44.2153,0.173571,-0.36767,7.47152,1.84621,-1.70356,-4.27158
-42.021,1,0.606401,2,3,0,42.2044,0.212451,-0.309061,-1.26659,-4.67197,-1.02769,0.721673
-42.0027,0.993663,0.606401,2,7,0,42.188,0.273119,-0.343222,1.47704,-4.30552,-0.303259,-1.96771
-42.2038,0.990569,0.606401,2,7,0,42.2398,0.411409,-0.382375,-0.991808,0.258232,1.33346,-4.49838
-42.8856,0.957898,0.606401,2,3,0,42.9154,0.356148,-0.471866,0.908331,0.023501,0.168509,-11.5459
-42.8059,0.987762,0.606401,3,7,0,44.254,0.46188,-0.208245,-4.98461,9.79077,2.89418,10.4712
-45.8446,0.826722,0.606401,2,7,0,48.1241,1.03765,-0.499926,-2.14545,19.1777,7.577,-7.04244
-42.9733,0.93811,0.606401,1,3,0,47.9974,0.608691,-0.433154,-10.8316,11.7028,3.42368,-6.99552
-45.3985,0.815406,0.606401,1,3,0,47.1249,0.977564,-0.498588,6.31629,-7.04992,6.94362,-7.71711
-43.6666,0.996996,0.606401,2,3,0,45.9147,0.774453,-0.4259,6.29348,-11.9289,5.46278,-4.94113
-43.5772,0.987633,0.606401,2,3,0,44.1526,0.775265,-0.402987,-3.69591,3.77855,5.69896,-3.25237
-42.374,0.997115,0.606401,2,7,0,43.6419,0.529991,-0.318493,5.44818,-5.8397,3.27016,1.3631
-42.626,0.978786,0.606401,2,7,0,42.857,0.517457,-0.248927,2.48813,-1.14176,3.49932,7.15531
-42.9449,0.992563,0.606401,3,7,0,43.4814,-0.0851527,-0.315653,-1.06471,9.28706,-5.18648,-0.0812862
-43.5958,0.922795,0.606401,3,7,0,45.2158,0.725997,-0.453892,0.68945,-16.7017,4.61837,-7.43778
-43.8824,0.967209,0.606401,2,3,0,44.4723,0.83367,-0.367749,2.83324,-7.2265,6.75141,-0.0533958
-44.1588,0.981935,0.606401,1,1,0,44.224,0.873228,-0.37637,1.26306,1.14586,7.14441,-0.300643
-44.6311,0.990254,0.606401,3,7,0,45.2799,-0.319835,-0.276176,1.19972,10.1914,-8.58611,3.90599
-43.5678,0.992385,0.606401,2,7,0,45.2482,-0.154063,-0.390563,6.38168,-6.03863,-5.98954,-6.15439
-42.4072,0.993342,0.606401,2,3,0,44.08,0.328074,-0.423675,6.06716,7.73078,0.0716422,-8.12658
-42.759,0.977215,0.606401,2,3,0,42.89,0.219088,-0.453258,0.555953,-4.56691,-1.37203,-10.7757
-42.8712,0.947406,0.606401,3,7,0,44.4517,0.0136819,-0.22244,5.84631,7.76121,-3.79475,8.18586
-42.9473,0.998909,0.606401,3,7,0,43.0154,-0.0154403,-0.22757,0.617913,-3.07487,-4.23083,7.71338
-42.7092,1,0.606401,1,1,0,42.9427,0.0104362,-0.247182,-1.75692,4.60959,-3.84611,5.92069
-42.5622,1,0.606401,1,1,0,42.7103,0.0473063,-0.249795,1.8435,-2.10177,-3.30386,5.69539
-42.4713,1,0.606401,1,1,0,42.572,0.0734625,-0.251489,1.48266,-1.92865,-2.92051,5.55936
-42.2321,0.999791,0.606401,2,3,0,42.5577,0.183441,-0.252668,2.90847,-1.86915,-1.31133,5.60642
-43.0164,0.948656,0.606401,2,3,0,43.0613,0.214205,-0.167253,-0.925001,1.5631,-0.692727,13.5427
-46.3002,0.80396,0.606401,2,3,0,46.5151,-0.0281767,-0.0332405,-0.451167,-6.00982,-4.45454,26.4618
-44.0389,0.994615,0.606401,3,7,0,46.8718,0.229475,-0.104883,-3.96923,19.8497,-0.368086,19.525
-43.6259,1,0.606401,1,1,0,44.044,0.247418,-0.127006,0.444978,-8.45682,-0.116494,17.4212
-43.3162,0.985089,0.606401,2,3,0,44.2878,0.0396619,-0.171483,0.682446,12.8902,-3.38699,12.9691
-43.3421,0.975271,0.606401,3,7,0,44.6951,-0.118882,-0.386772,-1.58696,14.8208,-5.54208,-5.92076
-42.1677,0.985583,0.606401,2,7,0,43.7653,0.418957,-0.370728,6.4417,4.14884,1.49569,-3.53321
-43.3487,0.911113,0.606401,2,3,0,43.7075,0.547928,-0.187793,-0.89728,7.57564,4.22429,12.6524
-43.8201,0.951139,0.606401,1,1,0,43.8488,0.605564,-0.17275,0.235373,2.1558,5.11623,14.2296
-43.4273,1,0.606401,2,3,0,43.8501,0.536368,-0.178088,-2.82223,-4.84915,4.09775,13.467
-43.4258,1,0.606401,3,7,0,44.5423,-0.147175,-0.371937,-1.69914,13.2726,-5.93913,-4.67603
-43.1347,0.988713,0.606401,2,3,0,44.0156,-0.105743,-0.272017,4.28333,6.16399,-5.52901,3.75204
-42.708,0.991688,0.606401,2,3,0,43.3598,-0.0253076,-0.28073,-4.10023,2.78844,-4.36359,2.91834
-42.6369,0.990739,0.606401,3,7,0,43.4064,0.436076,-0.441932,-3.31974,-8.04014,1.28749,-8.90415
-43.0631,0.945693,0.606401,3,7,0,44.031,0.341143,-0.16641,4.99878,3.37321,1.2428,13.8884
-43.072,0.998525,0.606401,3,7,0,43.5661,0.375634,-0.48697,3.68829,0.702101,0.312007,-12.5143
-42.4455,0.997691,0.606401,3,7,0,43.4082,0.554835,-0.340368,-0.377215,-12.9091,3.45473,-0.252255
-42.3576,0.995871,0.606401,3,7,0,42.9317,0.210048,-0.407717,2.56506,-7.65218,-1.34052,-7.35615
-42.3207,1,0.606401,1,1,0,42.3748,0.226128,-0.405367,-0.709715,-2.49693,-1.1299,-7.12316
-42.1795,1,0.606401,2,3,0,42.3792,0.193913,-0.374726,-0.294635,5.84956,-1.45402,-4.79089
-42.343,0.99443,0.606401,3,7,0,42.4714,0.331232,-0.4154,-1.77305,-1.61149,0.149766,-7.48044
-42.3037,0.878184,0.606401,3,7,0,45.6394,0.157519,-0.247039,-8.94055,-8.8386,-1.6805,6.06599
-42.026,0.997256,0.606401,3,7,0,42.4712,0.281482,-0.353905,-2.81277,5.26681,-0.230554,-2.81642
-42.3583,0.924064,0.606401,1,3,0,43.2145,0.528066,-0.328397,-4.665,-3.49654,3.18159,0.540233
-42.7779,0.973425,0.606401,2,3,0,42.8763,0.634707,-0.324636,1.62194,0.759455,4.61091,1.58263
-43.7872,0.950957,0.606401,2,3,0,44.0867,0.818952,-0.356054,2.17999,-4.71688,6.6835,0.68732
-42.2112,0.878191,0.606401,1,3,0,45.9705,0.389003,-0.389321,-10.122,-3.20713,1.0092,-5.16692
-44.982,0.790634,0.606401,3,7,0,47.5618,-0.201634,-0.499926,3.97864,18.6947,-6.27778,-14.1715
-42.8243,1,0.606401,3,7,0,45.5524,0.138212,-0.190696,-7.12555,-12.476,-1.8885,11.2277
