# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1831671311
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_interaction_soccr_study2_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3
-45.0875,0.961913,0.130307,5,63,0,46.0742,0.335463,0.117928,-0.177594,-0.296179,-2.7447,1.47455,6.25294,-0.687758,0.929253,12.7325,-10.3072,10.6596
-44.2579,0.99957,0.130307,4,31,0,47.4798,0.409203,-0.128281,-0.0660321,-0.332638,-2.11287,1.85307,-17.2209,-0.427638,0.945677,-9.79491,-1.44246,-10.1775
-44.8475,0.956305,0.130307,3,11,0,45.4729,0.313301,0.0083989,-0.0544697,-0.152997,-3.25063,-1.02292,1.45,-0.578833,0.846487,15.8041,2.04091,15.521
-46.2446,0.955608,0.130307,5,63,0,50.1155,0.247315,0.165838,0.0872116,-0.738816,-1.42699,1.94662,14.2625,-3.40959,-1.42547,-16.7146,5.37834,-17.0034
-44.2879,0.994777,0.130307,4,19,0,47.0952,0.22332,0.402576,0.079167,-0.767468,-0.979734,4.54566,-2.49911,0.694839,-0.986185,-1.4869,6.03141,-2.51697
-44.4614,0.980765,0.130307,5,39,0,45.8798,0.215622,-0.670144,-0.216155,0.437718,-3.60097,1.21761,6.91755,-1.47266,-1.14893,5.87776,-6.4185,6.7287
-45.61,0.930854,0.130307,4,23,0,48.1709,0.676448,-0.98054,-0.132251,0.538149,6.38693,0.722167,6.18958,1.95765,3.82776,-8.58186,2.87658,-6.0282
-44.2231,0.999587,0.130307,5,31,0,47.6548,0.373665,0.0898179,-0.124573,-0.315837,-8.13927,1.30726,6.8642,-0.934721,1.46566,8.74484,-6.04388,7.21123
-47.3646,0.967055,0.130307,4,19,0,48.5291,0.0674995,0.312166,-0.303463,-0.61534,-3.4713,1.82975,-3.25062,1.08149,-2.64105,4.31027,-21.7944,0.486852
-44.2982,0.999874,0.130307,4,31,0,48.8306,0.256017,0.491418,0.0724003,-0.815278,-2.67431,0.657163,-21.9101,0.355984,-0.393741,2.11061,5.24386,0.686985
-43.9088,0.990616,0.130307,4,31,0,45.1513,0.32203,0.00499852,0.0382545,-0.295288,-0.743264,1.61568,5.65655,-2.14454,0.582231,3.64279,7.83321,4.0448
-44.4571,0.964354,0.130307,5,31,0,45.0105,0.245091,0.353861,-0.0871379,-0.754253,0.510027,0.0940813,0.737226,-2.01665,-0.489299,-4.49923,-6.83117,-6.90406
-45.1163,0.941818,0.130307,5,63,0,45.7638,0.372767,-0.775571,-0.167031,0.60732,-0.4899,0.608487,7.31273,0.975797,1.42868,11.6659,0.044326,13.6137
-45.2724,0.981629,0.130307,3,13,0,46.8743,0.295877,-0.985985,-0.310872,0.643063,0.993828,-1.64759,7.62173,-2.31725,-0.78495,-2.93328,-10.9357,-1.8551
-46.7018,0.989208,0.130307,5,31,0,47.6557,0.78742,-0.994396,-0.0621926,0.689318,-1.73109,-0.754037,-8.39337,1.05644,6.58605,2.63544,10.3959,6.34284
-45.6734,0.999313,0.130307,5,31,0,47.3272,-0.0984924,0.449437,-0.100866,-0.848891,-4.2362,-0.90909,-8.96924,0.956613,-4.64377,-4.02707,-7.9058,-6.62912
-45.7238,0.999679,0.130307,5,31,0,47.213,0.738854,0.0177974,0.105391,-0.365372,-1.37866,0.815551,12.2557,0.408499,5.78345,2.31707,11.7143,3.20552
-44.7945,0.919605,0.130307,4,15,0,47.0874,0.189597,0.202472,0.0215154,-0.685298,5.45211,-0.0224128,10.0793,1.24362,-1.63138,-11.1823,1.87307,-12.0386
-44.3635,0.99495,0.130307,5,63,0,45.7733,0.24305,-0.470037,-0.071404,0.271859,4.20548,2.31881,0.30565,0.114858,-0.373207,9.62579,4.67698,11.1817
-44.8962,0.99942,0.130307,5,63,0,45.1584,0.321156,0.612819,0.00316637,-0.827189,-0.287062,-0.775429,-4.5735,-0.00172374,0.906757,11.3808,-0.17439,8.90498
-45.4029,0.921608,0.130307,3,11,0,46.3356,0.402488,0.341275,0.0170491,-0.489248,-0.824904,1.24036,-0.4921,-2.31159,2.22877,16.9532,5.08585,15.9437
-47.6165,0.970692,0.130307,5,39,0,50.15,0.0284459,-1.07363,-0.00802469,0.540589,1.14825,0.485781,11.4605,-3.14815,-3.57636,-17.4587,9.28342,-13.7553
-49.1268,0.78815,0.130307,3,7,0,51.5172,0.108362,-1.06581,-0.00429373,0.429204,4.18984,3.40034,-0.165031,1.21459,-2.9303,-23.5808,7.89638,-20.1402
-44.3494,0.995029,0.130307,4,31,0,50.6018,0.276358,-0.15066,0.0696954,-0.254028,-2.68428,-6.73658,3.99771,-0.0509733,-0.499465,-5.78583,9.78457,-4.64775
-44.9083,0.995241,0.130307,5,31,0,45.6223,-0.00671418,0.463101,-0.0514588,-0.844247,1.49248,0.0819751,-6.32023,-1.4451,-3.64685,-3.03596,-4.50033,-5.37825
-45.2996,0.998824,0.130307,5,31,0,46.5249,0.668611,-0.955106,-0.143239,0.552808,1.90494,0.75809,10.5242,-0.565429,4.0586,-5.7618,2.22528,-3.3379
-46.1606,0.930997,0.130307,5,31,0,46.9044,0.708987,-0.784884,-0.0972085,0.25629,-1.31148,1.67913,1.9586,-1.45365,3.50761,-13.5886,2.40823,-11.7269
-46.4136,0.997346,0.130307,3,7,0,46.5041,0.713675,-0.67209,-0.0758267,0.490794,1.39149,0.223285,-0.786403,-0.0389832,6.4704,12.5361,7.49338,14.961
-46.9031,0.990613,0.130307,2,7,0,47.6744,0.75659,-0.682271,-0.0701061,0.50923,-3.59534,1.18038,-1.98827,0.505938,7.10845,13.4422,8.26642,15.9871
-45.0636,0.971497,0.130307,5,31,0,47.9124,-0.11422,0.212186,-0.0460822,-0.443267,2.45098,2.18121,-11.1937,2.61998,-5.56874,8.42076,-0.396808,7.28845
-44.747,0.961326,0.130307,5,31,0,46.6588,0.320381,-0.0408804,-0.168477,-0.135133,-5.16131,1.92941,-5.41453,-0.864786,0.715447,12.5187,-8.02236,11.2084
-45.0457,0.999584,0.130307,5,31,0,45.5378,0.306225,0.187612,0.0966475,-0.674477,2.46237,-0.607393,-4.24738,-0.564103,-0.46461,-10.6902,7.05668,-10.8768
-46.9342,0.996703,0.130307,4,15,0,47.3656,0.412107,-0.173489,0.196578,-0.348357,-0.887792,0.221596,4.00301,-1.38652,0.425135,-11.7481,16.5051,-9.64213
-48.1127,0.856409,0.130307,2,3,0,49.3351,0.512554,0.0358759,0.186409,-0.195918,2.56977,-0.929566,-6.1224,-1.98046,3.57062,17.526,23.3352,19.6498
-45.3056,1,0.130307,2,7,0,48.7309,0.493945,-0.0449647,0.131886,-0.403142,1.20807,1.29735,14.0771,3.28941,1.91073,-6.91326,12.3751,-5.7216
-44.8555,0.916372,0.130307,5,31,0,47.2787,0.600288,0.422463,0.0603737,-0.732186,-1.6741,3.23596,-9.57995,1.13178,4.34569,4.59922,4.69064,3.30253
-44.9402,0.931432,0.130307,5,31,0,46.4844,-0.0395859,-0.765118,-0.109666,0.49225,1.91201,3.22261,-2.52621,0.25211,-4.64851,1.92393,2.77034,4.21164
-45.604,0.999681,0.130307,5,31,0,46.7131,0.612318,0.74913,0.0235694,-1.12367,-1.1713,-1.39038,-9.25372,0.683242,4.21254,0.237835,-2.55718,-2.96555
-44.479,0.971123,0.130307,5,31,0,46.5744,-0.0525481,-0.430243,-0.072668,0.148063,1.37986,3.67863,-0.353956,-1.4596,-4.77366,2.0406,2.66327,3.26459
-45.8297,0.946525,0.130307,3,11,0,47.3908,-0.226943,-0.500152,-0.0193283,0.19048,4.20225,1.68071,-6.53971,0.915685,-7.15786,0.184707,7.41514,2.12068
-45.3723,0.886571,0.130307,4,31,0,49.2131,0.155365,-0.198418,0.132734,-0.121904,6.91468,-0.10776,2.07008,-3.75513,-1.89573,1.44181,17.4984,3.59249
-45.5792,0.992431,0.130307,4,31,0,47.8533,-0.173771,0.30098,0.0669654,-0.601769,-1.98438,1.68347,-9.65726,-2.66896,-6.46682,3.28592,7.94369,2.76775
-45.3668,1,0.130307,5,31,0,46.2725,-0.0443361,0.297958,0.119039,-0.678668,4.45955,0.289514,3.10624,-0.17885,-4.69607,-2.97775,10.6579,-3.16724
-45.2484,0.99745,0.130307,5,31,0,47.581,0.750378,-0.25741,-0.191592,-0.0969536,-4.05279,2.34022,9.62514,-1.09698,5.45772,0.0551514,-7.88008,-0.985192
-44.7046,0.895278,0.130307,4,23,0,47.1429,0.0420024,-0.314825,-0.10489,-0.139718,5.5063,1.82379,-8.04717,1.28783,-3.43672,-10.9698,-2.39341,-10.7354
-47.2828,0.926533,0.130307,5,63,0,48.6173,0.198328,0.935882,0.0830382,-1.05396,5.13817,0.600338,3.27485,-0.968864,-0.876726,21.3777,5.74229,18.5102
-46.7664,0.861596,0.130307,5,35,0,50.5751,0.585733,-0.319034,-0.0986109,0.235269,4.00401,-0.0464406,3.92879,-4.78532,5.00367,20.9931,2.9485,21.8432
-44.668,0.932925,0.130307,3,7,0,47.6477,0.593535,-0.335329,-0.104865,0.116261,-0.266842,-2.48166,-1.61109,-4.04843,4.56197,9.32856,0.580495,9.84842
-46.6707,0.765473,0.130307,3,15,0,49.4541,0.380443,-0.530389,-0.0729809,-0.0825567,-6.80082,1.7371,4.67475,1.58089,-0.342631,-20.6085,0.579793,-19.5934
-43.7689,0.996522,0.130307,3,15,0,46.797,0.267407,-0.406716,-0.148984,0.144976,-2.28605,-3.27448,-6.44111,-2.86024,-0.286962,4.14376,-3.59948,4.47388
-44.4767,0.948599,0.130307,5,47,0,45.5163,0.0963329,-0.274546,-0.00919167,-0.167345,2.92332,1.97355,-4.30665,-0.4937,-2.80687,-9.90562,4.33972,-9.03379
-44.5269,0.998459,0.130307,5,31,0,45.8342,0.0944208,0.272677,-0.109006,-0.654551,-4.51583,-1.35968,-3.06558,-1.10456,-2.3855,-3.55489,-7.48345,-5.70191
-45.7781,0.905294,0.130307,2,7,0,46.8225,0.0705479,0.269739,-0.113746,-0.769526,2.08673,-0.672108,1.59115,2.44244,-2.62393,-11.6645,-7.71159,-13.7886
-44.8439,0.996432,0.130307,5,31,0,46.8853,-0.0976702,-0.160434,0.0165196,-0.207138,1.17587,0.172948,5.5484,3.60275,-5.293,-3.84054,6.56104,-3.05261
-44.353,0.988264,0.130307,5,31,0,46.4399,0.262578,0.524171,0.0690134,-0.830042,5.28527,0.586089,-6.14391,-2.09845,-0.239681,3.67816,4.93604,2.10599
-45.2744,0.996367,0.130307,5,47,0,47.3757,-0.207303,-0.218154,-0.129871,-0.111985,0.974549,2.84634,7.89695,-1.91022,-6.71852,-1.02757,-4.37154,-1.17279
-44.7284,0.99389,0.130307,5,31,0,47.577,0.658293,-0.319613,0.0040285,-0.0134633,-5.94073,1.12385,-12.018,-0.0218809,4.85735,1.14257,7.65024,2.49098
-45.4495,0.901629,0.130307,5,31,0,48.6406,0.31567,-1.01957,-0.326335,0.699242,6.46323,-2.24022,7.4496,-1.67462,-0.520284,-1.11122,-11.7023,-0.0247066
-46.4204,0.996196,0.130307,4,15,0,46.9912,0.226458,-1.03268,-0.386299,0.735637,2.53747,0.286528,5.86366,-0.0511799,-1.77346,0.900763,-16.2779,1.54422
-45.523,0.991192,0.130307,5,31,0,47.336,0.684404,-1.07122,-0.208915,0.722862,2.01826,-0.231785,12.8065,-1.27947,4.45134,-1.81016,-0.890652,0.549754
-46.2796,0.999381,0.130307,4,15,0,46.467,0.723886,-1.26703,-0.259142,0.918211,-1.74157,-0.291297,-2.41627,0.143868,4.68325,-1.7414,-2.4048,0.93918
-46.415,0.989833,0.130307,2,3,0,46.432,0.729657,-1.29097,-0.264192,0.897109,0.29808,-0.250195,0.767396,0.0428834,4.33461,-5.00125,-2.76286,-2.37307
-44.5194,0.994064,0.130307,5,31,0,48.9707,0.641082,-0.466788,-0.142239,0.0662204,8.52089,-2.73942,-4.52419,1.66262,3.8633,-4.76016,-2.86506,-4.45755
-43.6917,0.923432,0.130307,3,15,0,48.6483,0.339464,-0.480107,-0.116908,0.113735,-9.70583,1.70211,4.08369,2.16322,0.353313,-4.2065,-1.07976,-3.43106
-43.8634,0.994218,0.130307,4,31,0,44.3782,0.243028,-0.156497,0.0231308,-0.143158,0.675805,-0.541743,-0.919593,1.84859,-0.567001,2.10539,8.05235,3.04474
-44.2277,0.991268,0.130307,5,31,0,45.7982,0.0643006,-0.129088,-0.167155,-0.163934,5.97947,0.362945,1.13524,0.833628,-3.03364,2.12835,-8.17315,1.15403
-44.8121,0.929241,0.130307,4,31,0,45.5969,0.0738531,0.0524188,-0.0970243,-0.512932,-2.02367,-0.0107304,-7.71736,0.87588,-2.82315,-10.0967,-4.88349,-11.2595
-45.3683,0.998993,0.130307,4,31,0,48.1174,0.727666,-0.128615,-0.0735626,-0.356294,-7.43702,1.84951,-2.75785,-0.0395514,4.387,-8.98484,-2.11514,-9.62831
-44.1734,0.971292,0.130307,3,15,0,46.3567,0.549137,-0.127912,-0.0544564,-0.129122,-5.4942,-2.55122,1.69658,-0.864309,3.85921,6.5689,1.95543,6.62091
-44.4398,0.972658,0.130307,4,31,0,45.6572,0.484071,-0.643579,-0.194146,0.230521,-2.47031,-2.41981,-4.91952,0.2541,1.70695,-7.03483,-5.27009,-6.45014
-44.0062,0.999698,0.130307,5,31,0,44.5647,0.122464,-0.245948,-0.07081,0.017894,-0.0496809,1.46976,0.294362,-1.45766,-2.19326,7.27192,1.81131,7.79495
-44.4337,0.910519,0.130307,5,39,0,45.7244,0.348642,0.217748,-0.00794587,-0.677711,-2.54571,0.731586,4.40599,2.44656,0.373128,-9.00174,-0.459559,-10.2498
-46.1013,0.974669,0.130307,4,15,0,47.3473,0.584809,0.332631,-0.19032,-0.748856,1.7095,-1.9352,-6.86652,-1.34135,3.42253,-3.64016,-13.6671,-7.07133
-44.4369,0.993734,0.130307,4,15,0,46.7354,0.526943,0.377076,-0.0373193,-0.667469,2.40737,1.66022,-13.9246,0.439568,3.48371,4.96512,-2.38087,2.91853
-44.6208,0.973393,0.130307,5,31,0,45.0968,0.00480365,0.0767354,0.00423087,-0.298016,0.798353,-0.510224,-5.17412,1.18077,-3.9046,9.029,5.49503,8.94496
-44.4692,0.97611,0.130307,4,27,0,46.2337,0.157291,-0.293177,-0.0727021,0.114825,3.43749,-1.39606,-6.71029,2.20826,-1.6193,11.6552,2.90104,12.4597
-46.1612,0.998094,0.130307,4,31,0,46.5713,0.132904,-0.684782,0.0385132,0.48101,-0.691047,0.287028,-1.95422,-1.62087,-1.90381,9.53739,16.7812,13.1528
-45.4128,1,0.130307,5,31,0,47.1357,0.3392,0.535195,-0.108295,-0.725087,1.87763,2.33833,-5.10544,-2.2222,1.14405,12.8286,-8.57335,9.65703
-48.3927,0.644834,0.130307,4,23,0,52.6968,0.558553,1.0973,0.053314,-1.21491,1.439,4.31082,11.5086,2.27914,4.48435,21.6378,1.43387,17.8447
-45.4433,0.992105,0.130307,5,31,0,49.9146,0.0309228,0.0933319,-0.0529927,-0.226188,-5.1825,4.14773,11.5919,-0.241304,-3.4887,16.8373,1.38739,16.2451
-46.0965,0.823254,0.130307,3,7,0,49.2681,0.0401193,0.213393,-0.147597,-0.717759,-1.43143,-4.33247,4.54925,-1.94816,-2.9423,-11.8366,-9.41948,-13.9682
-46.9598,0.862221,0.130307,5,31,0,49.7747,-0.102036,-0.141035,-0.0290605,-0.432621,0.239455,0.876334,8.61649,3.95837,-4.9044,-18.2807,1.03958,-18.1246
-47.8281,0.99824,0.130307,5,31,0,48.4474,0.8036,-0.734336,-0.209701,0.12146,-2.75439,-0.101208,-5.96276,-0.100645,3.51045,-17.1271,-5.32801,-16.7313
-45.0718,0.995963,0.130307,3,11,0,47.8033,0.628076,-0.608715,-0.225439,0.360447,-5.122,-2.77998,0.560906,-2.25763,4.43416,6.56045,-6.56939,6.9343
-46.1647,0.995233,0.130307,5,31,0,47.6339,0.152459,-1.39438,-0.268107,1.12177,1.98426,1.41097,-10.6168,0.753316,-2.42593,0.71652,-3.82987,4.10834
-44.0543,0.999855,0.130307,5,31,0,46.8066,0.158769,-0.637372,-0.171066,0.352558,3.62618,2.23594,8.53452,-2.67482,-1.95494,1.36062,-3.50381,2.45683
-43.7058,0.928399,0.130307,3,15,0,44.9287,0.161956,-0.452294,-0.108062,0.142291,-1.0198,-2.71095,-4.71413,-0.583723,-1.81957,-0.252907,-0.320442,0.63418
-44.102,0.99117,0.130307,5,31,0,44.2397,0.454634,-0.678051,-0.166248,0.390314,-0.677084,-0.720907,-2.45817,-0.00262306,2.08723,2.12207,-2.01932,3.36964
-45.5698,0.681353,0.130307,4,23,0,51.849,0.673779,-0.460357,-0.234474,0.239247,5.95141,-1.68022,-8.93979,-5.35429,5.15988,9.28955,-8.37697,8.99065
-45.6494,0.989176,0.130307,5,31,0,46.7674,0.0657111,-0.873492,-0.189676,0.708581,3.39182,0.301695,-8.2659,-0.590369,-3.19182,10.9544,-1.60829,13.1238
-44.5365,0.990323,0.130307,5,47,0,48.069,0.530445,0.46001,0.0438831,-0.801756,-0.925012,-2.4816,-17.2719,-0.939071,3.25876,1.59838,2.44282,-0.086705
-47.8646,0.948754,0.130307,4,31,0,51.3797,0.620125,-0.500049,-0.422122,0.229681,-2.67363,-2.791,0.0719126,4.10555,3.23881,6.32043,-21.8825,4.37185
-44.6406,0.999032,0.130307,4,31,0,49.6996,0.536662,0.0297573,-0.157717,-0.275825,2.69744,-1.67645,-22.1262,1.06773,3.54456,7.53372,-7.97738,5.86521
-44.2908,0.998439,0.130307,4,31,0,46.595,0.191156,0.436951,-0.0447115,-0.692434,4.82199,-1.91883,-9.8503,0.588184,-1.03036,6.97008,-3.0818,4.75003
-44.7933,0.991172,0.130307,4,31,0,47.2973,0.4098,0.506626,-0.0877924,-0.871888,6.69127,-0.0191641,-5.0204,-1.88333,1.72852,-0.914104,-8.18738,-4.0313
-45.549,0.940432,0.130307,4,23,0,46.9025,0.150809,-0.0630361,0.114069,-0.426118,-2.24458,-1.5652,6.13707,1.96075,-2.35406,-11.7151,10.7686,-10.728
-45.1352,0.900123,0.130307,5,31,0,47.6496,0.424684,-0.640353,-0.273617,0.426189,2.87431,3.48455,-6.16886,1.48483,1.65447,8.38776,-10.6887,8.50364
-45.1495,0.99736,0.130307,5,47,0,47.1857,0.138509,0.302593,0.128753,-0.743499,-0.458963,-3.24628,6.07309,1.64088,-2.40853,-7.3401,9.71643,-7.59316
-44.0859,0.986679,0.130307,5,31,0,45.5975,0.247373,-0.585937,-0.0659275,0.181955,-2.32365,-0.894051,2.30149,2.94329,-0.921511,-7.64612,3.38194,-5.97452
-44.8721,0.939587,0.130307,3,15,0,47.8314,0.492322,-0.355956,-0.216381,-0.0848552,4.09801,-0.026555,-11.5674,-2.90646,1.77269,-7.82766,-9.56183,-8.68765
-43.7756,0.986589,0.130307,4,31,0,45.8164,0.328055,0.0391415,-0.010721,-0.29877,-2.4752,2.20348,11.4217,0.523627,0.793284,5.98847,3.75202,5.78871
-43.8816,0.999688,0.130307,5,47,0,44.6873,0.303201,-0.512708,-0.107666,0.265274,-2.24797,-1.17022,6.05331,0.898956,0.312759,5.23764,1.26689,6.48336
-44.7646,0.944,0.130307,5,31,0,45.9075,0.335723,0.390146,0.0864544,-0.842135,-3.57905,-1.1423,-5.70518,-1.1449,0.128207,-7.63767,4.95743,-8.71414
-44.9461,0.746657,0.130307,3,11,0,49.1698,0.558583,0.201361,0.120801,-0.563747,1.69459,-4.80497,-3.41489,-2.81247,3.34155,0.338774,10.8796,0.551779
-45.1645,0.933004,0.130307,4,15,0,46.4808,0.393788,-0.036772,0.126582,-0.240165,2.89326,-0.546664,7.26483,-1.90622,1.56326,6.01584,16.1937,7.5635
-45.732,0.999649,0.130307,5,31,0,48.6565,0.497413,-0.446621,-0.329038,0.141949,-7.47843,0.562104,-6.76495,1.2829,2.08443,2.58658,-16.6316,1.20535
-46.5546,0.93336,0.130307,5,47,0,50.3304,0.687583,-0.0871147,-0.286711,-0.312542,3.44806,1.09463,9.0969,-4.28169,4.18232,-2.4066,-16.0503,-5.03561
-46.029,0.958276,0.130307,5,31,0,48.3302,0.033694,0.0441855,0.127205,-0.539497,4.43233,0.401817,-12.8591,0.596578,-3.75652,-11.9575,10.9399,-11.2958
-45.7023,0.984622,0.130307,4,31,0,51.3931,0.761419,-0.185615,-0.199254,-0.237009,7.25903,0.453662,-16.9081,2.81041,5.06914,-4.34306,-9.41139,-5.87745
-47.4105,0.978618,0.130307,4,15,0,47.9239,1.00746,-0.379319,-0.193656,-0.114292,-0.848906,1.68277,-3.48404,-0.342854,6.99893,-7.00229,-6.9381,-7.89176
-45.1053,0.953694,0.130307,4,31,0,48.494,0.193778,-0.386338,-0.0373363,0.235,-8.63547,0.708116,4.69171,0.902532,-1.00074,14.2111,7.70896,15.8685
-46.4055,0.966759,0.130307,4,31,0,48.2259,0.756697,-0.275671,0.0549306,0.0346941,3.56187,-0.724362,-2.44044,-2.99762,6.81978,9.65234,13.0864,11.5698
-48.6629,0.999654,0.130307,4,31,0,50.0237,1.12147,0.0770708,0.0885195,-0.419521,1.234,3.01641,-2.13594,-0.836276,10.5103,6.31141,9.61087,6.71882
-43.8781,0.999979,0.130307,4,23,0,49.627,0.132465,0.110408,-0.0124849,-0.485404,-11.1068,-0.76648,-8.00916,-0.917345,-2.13887,-3.77968,1.41112,-4.42841
-44.8928,0.870914,0.130307,2,7,0,46.4737,0.0125041,0.194583,0.025793,-0.400826,-3.14109,-2.00505,4.44831,-1.93239,-3.79107,10.8405,6.54876,10.4888
-44.0302,1,0.130307,4,31,0,45.5754,0.485869,0.20311,-0.0666096,-0.515574,4.56861,-1.59956,-4.20587,-1.28037,2.77821,2.51012,-3.27938,0.888621
-43.8478,0.997817,0.130307,4,23,0,45.1782,0.165943,0.202203,0.01939,-0.534798,4.96571,-0.138724,-5.88737,-0.446469,-1.64306,0.0357268,3.65524,-0.654807
-44.0263,0.991294,0.130307,4,23,0,44.6697,0.428909,0.0259397,-0.127389,-0.395973,2.29004,-0.925874,-4.87338,0.930381,1.67994,-2.56793,-6.72852,-4.0842
-44.6801,0.939201,0.130307,4,31,0,47.1163,0.650618,-0.67949,-0.132997,0.370035,-0.802527,1.04317,-0.821947,-4.14112,4.64827,1.63994,1.01853,3.17109
-44.6244,0.849478,0.130307,5,31,0,48.3059,0.324787,0.246998,-0.0274724,-0.718969,7.85963,2.6374,3.38673,1.17816,0.101303,-9.82224,-2.15416,-11.3605
-44.9539,0.985939,0.130307,4,31,0,47.1227,0.286097,-0.587586,-0.129395,0.434479,0.389437,2.57353,4.29993,-2.9543,0.281336,13.275,1.39398,14.8293
-43.9024,0.974779,0.130307,4,19,0,46.292,0.264687,-0.689046,-0.150419,0.383762,1.99046,3.02342,9.20549,1.55727,-0.526349,-0.181341,-1.2474,1.28332
-45.4676,0.831806,0.130307,3,7,0,45.758,0.30793,-0.622561,-0.154597,0.498525,-1.98849,0.886965,0.899276,0.408385,0.627663,15.8026,-0.072203,17.3045
-44.041,0.999744,0.130307,5,39,0,45.8423,0.0802586,-0.4466,-0.0561848,0.161778,-0.52445,-3.63004,-0.142088,-0.869353,-2.88048,1.87957,4.28777,3.31332
-44.8074,0.931693,0.130307,5,31,0,45.1012,0.50688,-0.5975,-0.198894,0.143646,1.45728,1.26371,-0.371141,0.110738,1.74686,-9.54021,-6.1189,-9.25801
-46.7231,0.998636,0.130307,4,15,0,48.0842,0.727869,-0.587513,0.0924785,0.222929,-3.35209,-0.0356805,-1.74732,-2.57929,5.48875,-0.307579,16.7361,3.07968
-45.1596,0.998919,0.130307,4,15,0,47.3362,0.702847,-0.292271,0.0351848,-0.116014,-2.19432,2.39064,-8.94257,-2.04738,4.80669,-3.84322,8.38498,-2.47532
-48.8616,0.778753,0.130307,4,15,0,51.9463,1.02604,0.175984,-0.254049,-0.550817,3.57571,-3.29366,3.97537,-2.80269,8.16345,1.81216,-14.6906,-1.59025
-48.5318,0.980368,0.130307,5,31,0,53.8291,0.574917,-1.61101,-0.0818369,1.32492,10.1572,2.66103,1.62596,-1.16789,3.9713,1.4576,14.9546,7.67452
-44.6031,0.966798,0.130307,5,31,0,51.3543,0.136039,-0.551592,-0.154894,0.363589,5.00643,-5.17942,6.1642,3.8559,-2.07688,9.84189,-2.03569,10.9049
