# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1238074989
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_age_nointeraction_soccr_study1_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,p_gamma.1,p_z_beta.1,p_z_beta.2,g_gamma.1,g_z_beta.1,g_z_beta.2
-27.5648,0.988459,0.526251,3,7,0,29.468,-1.24448,-0.548027,-0.113392,-1.00055,10.4654,-2.75707,-2.19651,-2.36198,5.82479
-27.5245,0.823958,0.526251,2,7,0,31.2187,-1.0483,-0.676872,-0.329027,2.3701,-6.04177,-13.4642,0.182632,-6.78243,-1.29852
-27.7459,0.930074,0.526251,3,7,0,29.6254,-0.767043,-0.566656,-0.437303,-3.05455,-7.2018,4.84947,1.56634,-1.9268,-7.91562
-27.6271,0.998167,0.526251,3,7,0,28.1089,-0.844899,-0.468701,-0.0209867,2.26895,0.0131772,-2.39296,0.167524,-3.01917,9.58692
-26.9002,0.986726,0.526251,3,7,0,28.484,-0.672156,-0.454601,-0.285372,-2.02087,-8.47895,3.12096,1.52026,0.0113264,-3.39603
-30.6042,0.789108,0.526251,2,3,0,30.6325,-0.181151,-0.368748,-0.471639,-0.378926,0.453195,-0.972643,5.68136,6.7068,-14.4646
-31.584,0.911648,0.526251,3,7,0,36.1992,-0.74477,-0.100336,0.132231,-3.98515,-10.1214,10.9784,-0.641915,15.265,15.3919
-29.685,1,0.526251,3,7,0,33.556,-1.09886,-0.260703,0.0782779,3.51462,11.9625,6.77171,-3.22968,8.44218,12.6077
-26.8035,0.989742,0.526251,2,3,0,30.0391,-0.727712,-0.412025,-0.261962,-2.55909,6.73124,11.6731,0.830712,1.99652,-2.87878
-27.6027,0.933538,0.526251,2,7,0,27.8951,-1.05695,-0.650934,-0.168967,1.8249,-0.984388,1.17655,0.00493295,-7.87024,4.72831
-26.9348,0.995828,0.526251,2,7,0,27.8809,-0.949562,-0.574452,-0.231168,-1.29847,-5.88709,4.29722,0.0959089,-4.71768,1.19662
-28.5052,0.914673,0.526251,3,7,0,29.4652,-0.398718,-0.203136,-0.105157,2.09747,-4.24595,4.77839,2.88362,10.2957,2.2661
-27.356,0.954536,0.526251,2,7,0,29.9483,-1.02981,-0.51805,-0.0808135,3.79608,9.35909,2.73922,-0.894526,-3.30062,7.11128
-27.3849,0.953493,0.526251,3,7,0,28.7985,-1.21684,-0.510319,-0.366661,-3.50911,4.20698,3.55477,-2.06363,1.77899,-4.92656
-28.1966,0.968134,0.526251,3,7,0,29.1732,-1.21039,-0.755594,-0.265192,3.17211,1.85321,3.15046,-0.156578,-9.3946,2.14292
-27.2353,0.991202,0.526251,3,7,0,29.3695,-0.758177,-0.439026,-0.36458,-2.47959,-10.2751,0.775295,0.934795,2.51198,-7.15592
-28.8378,0.889022,0.526251,2,3,0,29.3367,-0.232528,-0.562708,-0.195327,0.842257,-0.521968,5.4449,5.29314,-8.34925,2.68527
-28.243,1,0.526251,3,7,0,28.8275,-0.337774,-0.554042,-0.199738,-2.47663,2.52667,-0.894279,4.48216,-7.60191,2.32533
-28.2842,0.971231,0.526251,3,7,0,30.0942,-0.639245,-0.251143,0.0004826,3.64089,-6.15035,3.63813,0.657642,7.06956,9.09477
-29.1353,0.829461,0.526251,3,7,0,31.1098,-0.762919,-0.127607,-0.173659,-1.33228,3.18683,-10.6362,-0.730154,16.4069,-1.95013
-29.393,1,0.526251,3,7,0,31.2781,-0.486238,-0.423286,0.0910752,-0.346792,-9.74837,-5.12226,2.9158,-3.59546,15.11
-28.4356,1,0.526251,1,1,0,29.3023,-0.510235,-0.408166,0.0285302,0.974412,-1.5561,7.13588,2.5791,-2.42333,11.9011
-28.1374,0.989923,0.526251,3,7,0,29.682,-1.17378,-0.301436,-0.0944351,2.89374,-0.223893,7.78033,-3.70902,8.17902,4.57419
-28.1983,0.964905,0.526251,2,7,0,30.0236,-0.243447,-0.324437,-0.154985,4.4411,-3.32354,-2.98455,4.69759,3.37233,0.855162
-27.1094,0.965591,0.526251,2,7,0,29.0299,-0.987052,-0.583166,-0.177326,-4.62257,-0.476478,-4.26413,-0.0923185,-5.51479,3.62061
-27.7735,0.965848,0.526251,2,3,0,28.0302,-1.11966,-0.634707,-0.119523,-1.50049,-1.24489,1.9933,-0.509492,-7.16704,6.48932
-27.0035,0.973285,0.526251,3,7,0,28.4304,-0.61031,-0.4611,-0.28273,0.653201,8.1379,-4.91203,2.04154,-0.626655,-3.24402
-27.2118,0.979525,0.526251,3,7,0,27.8572,-0.927719,-0.39399,-0.0711181,2.40276,3.57735,0.103278,-1.086,1.69917,6.46497
-28.0394,0.953896,0.526251,2,7,0,28.4055,-1.20163,-0.51405,-0.0278993,-0.611911,-3.04292,-3.60059,-2.13889,-1.9698,9.21692
-31.0357,0.767728,0.526251,2,3,0,32.672,-1.52014,-0.362343,0.0961894,-2.46014,7.42544,4.55026,-5.57043,6.80133,12.9004
-28.8795,0.958394,0.526251,3,7,0,33.6968,-0.174374,-0.503731,-0.308131,0.353825,5.99151,-16.9154,5.6827,-3.43246,-4.0709
-26.9326,0.981528,0.526251,2,3,0,29.4245,-0.919728,-0.365767,-0.151296,5.05364,-3.37965,-4.8191,-1.18017,3.901,2.21875
-31.7481,0.679162,0.526251,2,3,0,31.9893,-1.52093,-0.291253,0.105595,-0.808294,-2.64205,2.34491,-6.09477,9.69949,12.8629
-30.2863,0.986988,0.526251,3,7,0,33.5595,-0.344161,-0.709555,-0.490745,-0.384886,-5.03838,13.894,4.91909,-7.93991,-7.52714
-27.3482,1,0.526251,2,3,0,30.4147,-1.20574,-0.603731,-0.356103,-4.58839,6.81313,6.95395,-1.36456,-2.30869,-3.31203
-27.4732,0.954248,0.526251,3,7,0,29.6369,-0.470789,-0.51986,-0.253146,3.33167,4.04928,8.41797,3.35789,-4.57692,-0.855458
-27.1192,0.997983,0.526251,2,7,0,27.7705,-1.21713,-0.50542,-0.284641,2.79612,-1.6505,-0.638155,-2.28416,0.994465,-1.71122
-26.8977,0.999997,0.526251,3,7,0,27.191,-0.70479,-0.519532,-0.253085,1.10306,2.89949,2.14079,1.55461,-3.47967,-0.72491
-27.8272,0.913821,0.526251,3,7,0,28.2299,-0.963632,-0.300596,-0.324005,-0.55763,-2.19555,4.52111,-1.41483,9.51959,-6.70049
-27.0892,0.978217,0.526251,2,3,0,28.4971,-0.596846,-0.503148,-0.276646,0.436641,-7.07312,6.41475,2.32422,-2.82909,-2.20889
-27.5622,0.95305,0.526251,3,7,0,28.5745,-0.669753,-0.622346,-0.282107,3.10305,2.34573,-3.52098,2.37099,-7.73687,-0.25971
-27.228,0.996132,0.526251,2,3,0,27.7904,-0.851723,-0.614094,-0.31519,1.99613,-4.01468,0.461147,1.07043,-5.76477,-1.80417
-27.8706,0.981491,0.526251,3,7,0,28.5152,-0.517139,-0.238653,-0.115555,-2.1448,3.08809,3.08093,1.80849,8.57387,2.18794
-27.6047,0.932923,0.526251,3,7,0,29.4553,-0.407654,-0.350189,-0.252215,0.470818,-7.80127,-7.70756,3.33939,3.90033,-3.95998
-28.0698,0.978194,0.526251,3,7,0,28.4959,-1.51084,-0.616773,-0.203754,-0.780622,-4.92152,0.13683,-3.35048,-1.79532,2.75747
-27.5452,0.990368,0.526251,3,7,0,28.662,-1.08218,-0.492751,-0.41992,-3.78121,-0.677186,0.712492,-1.06418,2.47558,-7.66474
-29.0459,0.884225,0.526251,3,7,0,31.2536,-0.450001,-0.691989,-0.375539,-2.59428,2.86064,10.2557,4.14474,-9.63966,-2.96147
-28.6179,1,0.526251,3,7,0,29.4352,-1.16712,-0.29298,-0.0238789,-0.507301,4.96601,-5.2677,-3.71881,7.99125,7.82115
-28.3613,0.988904,0.526251,3,7,0,29.5166,-0.260722,-0.522625,-0.222065,1.43622,-1.90578,-7.95655,4.99348,-5.9305,0.651831
-29.9469,0.924849,0.526251,2,7,0,30.8557,-0.248852,-0.564527,-0.482101,-2.95989,0.580098,-3.9212,5.34535,-2.24653,-10.6585
-28.7444,0.876732,0.526251,3,7,0,35.6763,-1.63393,-0.740883,-0.369318,-7.01367,8.65774,11.5147,-2.87169,-3.80599,-1.81144
-30.0417,0.958497,0.526251,3,7,0,31.0548,-0.723515,-0.30015,0.153976,-3.07045,2.16379,3.78974,0.376084,3.89166,17.5265
-26.9287,0.990015,0.526251,3,7,0,30.5758,-0.585588,-0.395772,-0.17928,-0.886359,-2.76289,-15.2851,1.84367,0.885547,0.864333
-26.8831,0.961457,0.526251,3,7,0,27.7885,-1.0215,-0.406252,-0.2352,-3.41163,-0.278951,-0.690747,-1.61305,3.54934,-1.13237
-28.424,0.914939,0.526251,2,7,0,29.2755,-1.62387,-0.570748,-0.291491,1.52173,6.4225,1.36911,-4.44282,1.76005,-0.662638
-27.7368,0.976728,0.526251,3,7,0,29.4323,-0.563629,-0.551457,-0.37698,0.173182,9.21713,4.95495,2.87969,-3.24985,-5.95165
-28.7726,0.958158,0.526251,2,7,0,29.1858,-1.37117,-0.342825,-0.0745359,-0.869329,0.227781,4.88538,-4.91609,7.51108,5.866
-27.4995,0.963929,0.526251,3,7,0,30.4773,-0.635828,-0.2893,-0.0766018,-4.88737,6.63519,5.49417,0.843937,5.61929,5.0973
-27.1625,0.975851,0.526251,3,7,0,28.3707,-1.19462,-0.593645,-0.251427,0.0300154,-3.83765,-8.11682,-1.4562,-3.32408,0.648847
-27.9028,0.962601,0.526251,3,7,0,28.9964,-0.390188,-0.302853,-0.0824898,-2.88086,-3.86763,3.84904,3.21354,3.98349,4.84903
-27.8258,0.80249,0.526251,3,7,0,31.2113,-1.04669,-0.709728,-0.250955,1.37453,-14.0322,-3.28388,0.483995,-9.2345,2.24098
-27.891,0.980053,0.526251,3,7,0,28.6652,-1.02901,-0.400394,-0.419889,0.987448,1.19384,6.75298,-1.11423,6.32674,-9.19444
-27.6874,1,0.526251,1,1,0,27.9337,-1.02712,-0.42826,-0.414947,0.285941,-3.00412,2.58025,-0.998172,4.9843,-8.60383
-29.2823,0.902555,0.526251,3,7,0,30.6183,-1.7455,-0.509761,-0.220616,1.72023,5.30051,-6.71167,-5.86719,4.75177,1.61982
-27.8603,0.988901,0.526251,3,7,0,30.0129,-0.420027,-0.520962,-0.328203,4.92039,-2.85735,3.27051,3.81003,-3.31811,-4.48862
-28.183,0.928717,0.526251,3,7,0,29.3727,-1.47723,-0.500814,-0.139401,-2.55946,6.14377,-2.52138,-4.27819,2.10072,4.33432
-26.734,0.999169,0.526251,3,7,0,28.2024,-0.96066,-0.505627,-0.262609,4.07315,-0.84708,-3.46638,-0.452151,-1.12814,-1.14655
-28.1754,0.761434,0.526251,1,3,0,29.7285,-0.878335,-0.711263,-0.20293,-0.591045,9.52677,-2.67921,1.61021,-11.2649,4.3388
-28.19,0.985144,0.526251,2,7,0,29.2136,-1.29919,-0.745453,-0.246981,2.66008,-4.43812,3.38467,-0.767635,-8.43611,2.57721
-26.7706,0.959748,0.526251,3,7,0,29.241,-0.744446,-0.412092,-0.254465,5.58461,-1.5292,1.41658,0.680212,1.95689,-2.48317
-26.6549,1,0.526251,2,3,0,26.7692,-0.838499,-0.454952,-0.22776,0.728936,1.62704,-1.46827,0.119919,-0.0355656,-0.421801
-27.4116,0.928203,0.526251,2,3,0,27.6342,-0.85146,-0.64509,-0.298265,-1.23707,2,-1.68423,1.2625,-7.34421,-0.563396
-26.8578,0.983755,0.526251,3,7,0,27.9822,-0.724024,-0.478069,-0.156832,3.66849,-1.95107,1.36231,1.12687,-2.8569,3.23829
-30.1751,0.833826,0.526251,2,7,0,30.8004,-0.218506,-0.546362,-0.490669,0.567907,-0.861959,-6.29895,5.55662,-1.27618,-11.4672
-29.8973,0.994086,0.526251,2,7,0,31.3335,-0.367706,-0.679093,-0.484232,3.07689,6.26165,-2.50644,4.70446,-6.84385,-7.95931
-27.7149,1,0.526251,3,7,0,30.3018,-1.31125,-0.553748,-0.401986,-4.17714,3.90315,8.22363,-2.32052,1.0484,-5.4698
-27.0259,0.997859,0.526251,3,7,0,28.0046,-0.887143,-0.508452,-0.118775,3.26834,1.30268,2.94532,0.0756214,-3.64192,5.38444
-27.0292,0.823057,0.526251,3,7,0,29.7565,-0.698476,-0.544853,-0.218058,1.42572,-11.2253,6.35675,1.73124,-5.25496,1.31604
-27.4628,0.955602,0.526251,3,7,0,28.0898,-1.12407,-0.393881,-0.33395,-2.78379,0.462345,1.33172,-2.19346,5.94544,-5.3434
-27.7111,0.995484,0.526251,3,7,0,28.1296,-0.951827,-0.596824,-0.0870916,-2.23655,0.716277,1.2966,0.34186,-7.39095,7.65053
-27.2484,1,0.526251,2,7,0,27.8968,-0.905135,-0.514874,-0.0865563,0.573572,6.06682,-1.78534,0.00740418,-4.13852,6.91538
-28.132,0.942121,0.526251,2,7,0,28.8341,-1.15053,-0.473402,-0.00124556,-2.46921,2.73206,2.78831,-2.11118,-0.809377,10.1611
-27.4908,0.982615,0.526251,2,7,0,29.2794,-0.453463,-0.416109,-0.102627,-3.35728,-3.00232,7.24395,3.04389,-1.83906,5.15269
-28.7768,0.86635,0.526251,2,7,0,30.691,-0.570155,-0.707068,-0.388781,2.66705,4.07561,8.63324,3.42465,-9.52686,-3.18803
-29.0837,0.936445,0.526251,2,7,0,32.7544,-1.07391,-0.840247,-0.379027,-6.51588,-4.98871,0.766974,1.16534,-11.7848,-0.541425
-28.1492,0.981437,0.526251,2,3,0,29.4697,-1.22122,-0.731746,-0.421351,-1.68987,8.22318,-1.69666,-0.478142,-6.20443,-3.85015
-28.5096,0.975631,0.526251,2,3,0,28.7339,-1.23039,-0.794723,-0.369507,-0.0991195,-1.40729,3.60232,-0.053169,-9.19001,-1.07583
-26.9232,0.997991,0.526251,2,7,0,29.3252,-0.869547,-0.473487,-0.332219,-2.16737,-10.974,-3.2444,0.158113,0.865772,-4.87251
-26.8471,0.999368,0.526251,3,7,0,27.1021,-0.676218,-0.422028,-0.147647,0.0575703,-1.07292,-3.99396,1.1862,-0.470157,2.92726
-27.6133,0.90328,0.526251,3,7,0,28.9411,-1.34873,-0.607249,-0.19302,2.28872,-0.761562,-7.85231,-2.37438,-3.11149,3.1056
-29.4137,0.891226,0.526251,3,7,0,31.1838,-1.49781,-0.81575,-0.159226,1.54533,10.0554,-0.552145,-1.11032,-9.9172,6.1244
-30.9439,0.960034,0.526251,3,7,0,33.0844,-1.79748,-0.803261,-0.648106,-5.22231,-0.912982,-1.30271,-2.857,-1.76324,-9.00109
-27.6933,0.987315,0.526251,3,7,0,31.5133,-0.569515,-0.464743,-0.0497876,-4.03088,-5.10751,-12.0632,2.31934,-4.37175,8.37823
-33.6807,0.579795,0.526251,2,3,0,33.8692,-0.155421,-0.631558,0.143893,-0.449104,1.96131,-2.75624,6.03546,-13.979,17.5553
-28.848,0.990668,0.526251,3,7,0,35.8609,-1.62569,-0.608036,-0.44514,6.02289,-6.82806,15.3297,-3.79614,1.6357,-5.49308
-27.2953,0.999214,0.526251,2,3,0,28.9292,-1.20689,-0.626547,-0.279286,-3.69382,-0.709546,-6.22103,-1.25461,-4.23119,-0.0445613
-26.924,0.979198,0.526251,3,7,0,27.9602,-1.09926,-0.488043,-0.178607,-1.92971,-6.33933,2.85022,-1.68377,-0.356724,2.45496
-27.0399,0.971903,0.526251,2,7,0,27.5198,-0.72232,-0.451224,-0.100648,1.33186,3.12438,-3.58238,0.975834,-2.25261,5.65254
-27.029,0.922664,0.526251,3,7,0,30.2341,-0.79592,-0.346438,-0.262442,4.80408,8.20472,5.01437,-0.0416327,5.66089,-3.745
-27.0611,0.995881,0.526251,3,7,0,27.1897,-0.853488,-0.517547,-0.120425,-0.606882,0.0399679,-2.5981,0.39869,-4.29846,5.42561
-28.1231,0.929664,0.526251,2,3,0,28.4835,-1.39684,-0.393547,-0.192052,0.989443,-1.2519,-4.18957,-4.58801,6.34079,1.35391
-26.9614,0.983281,0.526251,3,7,0,28.9595,-0.962185,-0.366353,-0.1648,-3.42237,6.29505,5.65994,-1.5096,4.29225,1.61535
-29.8287,0.80432,0.526251,2,7,0,31.0225,-1.32494,-0.759338,-0.0248897,1.78858,7.76175,0.577131,-0.432215,-10.7459,10.7923
-31.1064,0.955774,0.526251,3,7,0,32.2091,0.0193128,-0.618747,-0.384147,2.31464,-1.89756,6.5327,7.22974,-7.07574,-5.20106
-28.8296,1,0.526251,2,3,0,31.7935,-0.528185,-0.703081,-0.368288,6.00348,-2.83081,-2.01698,3.67708,-9.96588,-2.40383
-27.3875,0.995186,0.526251,3,7,0,29.3248,-1.17367,-0.426808,-0.113219,2.62102,-9.18071,-2.45436,-2.76803,2.41864,4.78251
-27.1575,0.92458,0.526251,2,3,0,28.5061,-1.16717,-0.423516,-0.181471,-3.21658,4.3083,4.19213,-2.69745,3.16136,1.71056
-29.5485,0.847352,0.526251,3,7,0,30.2992,-1.55386,-0.419822,-0.455105,0.0171671,-4.26025,-5.60848,-4.4943,8.40027,-7.80944
-29.2773,0.983917,0.526251,3,7,0,30.483,-0.808988,-0.149971,-0.278338,0.108159,-8.66439,1.43462,-0.724124,16.3733,-7.00353
-28.5183,1,0.526251,1,1,0,29.2954,-0.847968,-0.204653,-0.282284,0.235487,6.88907,-1.43266,-0.931016,13.5582,-6.40496
-26.968,0.986548,0.526251,2,3,0,29.1363,-0.943513,-0.576285,-0.30336,0.0558151,-11.0112,4.27781,0.182541,-3.76336,-1.86906
-26.9622,0.99348,0.526251,3,7,0,27.4863,-0.613308,-0.453103,-0.27255,1.17921,4.57822,2.44989,1.96941,-0.399575,-2.88714
-26.7737,0.987984,0.526251,3,7,0,27.48,-0.984678,-0.521666,-0.26795,-2.54764,2.18801,2.97165,-0.514718,-1.61323,-1.12632
-26.9334,0.983115,0.526251,3,7,0,27.4226,-1.11831,-0.545751,-0.263554,-2.14534,-2.88472,0.540546,-1.30595,-1.75812,-0.48398
-27.0893,0.904504,0.526251,3,7,0,28.5768,-0.879888,-0.601937,-0.264151,3.61696,-2.94509,4.81044,0.784332,-5.90553,0.180365
-27.0674,0.999732,0.526251,2,7,0,27.1974,-0.950025,-0.602808,-0.292503,0.94582,-1.26853,1.55401,0.309044,-5.02192,-0.992716
-26.6928,0.999648,0.526251,3,7,0,27.1647,-0.771943,-0.43336,-0.237422,-0.126115,-5.09493,-2.08747,0.539815,0.778758,-1.28697
-26.7273,0.975426,0.526251,3,7,0,27.5615,-0.797694,-0.495581,-0.209903,-1.3162,-4.22123,-5.33216,0.675526,-2.48796,0.976147
-27.3555,0.822301,0.526251,1,3,0,28.785,-0.964619,-0.328802,-0.282421,-1.67352,8.13131,-3.47653,-1.45929,7.59813,-4.43283
-27.3523,0.995775,0.526251,2,7,0,27.8509,-0.774431,-0.302317,-0.268125,-2.35097,0.483578,-2.15508,-0.0256188,7.952,-4.71172
-27.2748,0.815627,0.526251,2,3,0,30.0522,-0.659975,-0.44835,-0.0743302,-1.02259,8.13751,-10.5796,1.4753,-2.78552,6.94689
-27.0919,0.991463,0.526251,2,7,0,28.2285,-0.893708,-0.525911,-0.119389,2.92306,3.5563,4.34458,0.15996,-4.38941,5.54763
-31.211,0.730901,0.526251,2,3,0,31.6808,-1.77291,-0.334545,-0.107573,2.13428,-1.50957,2.36612,-7.61765,10.9932,4.77271
-32.2692,0.986235,0.526251,2,3,0,33.2624,-1.84791,-0.377493,0.0216058,-1.09887,5.07542,-5.78785,-7.68947,9.37441,9.43561
-31.0276,1,0.526251,1,1,0,32.2623,-1.77855,-0.418721,-0.0219137,-2.69064,4.47822,4.94554,-6.97642,7.50173,8.20611
-27.4835,0.963772,0.526251,3,7,0,32.7726,-1.15623,-0.437869,-0.366043,-6.96145,7.64226,6.56675,-2.07439,4.54163,-6.01073
-27.742,0.840378,0.526251,3,7,0,31.2472,-1.14364,-0.647057,-0.430126,1.79204,-9.14322,11.4632,-0.556994,-3.37452,-5.55572
-29.2567,0.966985,0.526251,3,7,0,29.4851,-1.77909,-0.757109,-0.272254,-0.279909,1.03463,3.72252,-3.56176,-3.76975,1.42752
-31.6143,0.803419,0.526251,2,7,0,33.3711,-1.03045,-0.855305,-0.00946563,4.03215,4.90925,2.92098,2.16922,-16.9432,12.292
-29.1061,0.968481,0.526251,3,7,0,34.7908,-0.803383,-0.609541,-0.571652,-7.80922,7.57502,-2.4122,1.77906,-0.967558,-12.1842
-29.2247,0.993208,0.526251,2,7,0,29.8414,-0.988047,-0.659448,-0.595931,2.49706,2.55894,-1.50508,0.839553,-1.79593,-11.6275
-28.0483,0.983825,0.526251,3,7,0,30.6667,-1.53217,-0.574913,-0.239352,1.75871,-1.69768,12.5435,-3.88364,0.360287,1.11587
-27.319,0.999639,0.526251,3,7,0,28.3118,-1.1562,-0.585911,-0.374021,-3.38224,-0.204893,2.7269,-1.13132,-1.67963,-4.32615
-27.2899,0.990299,0.526251,3,7,0,27.7856,-0.779756,-0.58239,-0.357795,0.810547,3.0766,4.47403,1.42787,-4.05422,-4.24535
-27.5116,0.986623,0.526251,2,3,0,27.6122,-0.752025,-0.630864,-0.331212,0.146913,1.16682,-2.28734,1.85736,-6.75576,-2.22482
-30.0863,0.815784,0.526251,2,3,0,30.4466,-0.819874,-0.441897,-0.608442,1.23034,-3.68911,1.43936,1.32185,6.71918,-16.3977
-28.7506,0.995843,0.526251,2,7,0,30.6765,-0.823227,-0.623977,-0.541709,0.94266,6.07485,-9.28813,1.6273,-2.0617,-10.7627
-28.632,0.971765,0.526251,3,7,0,29.7008,-1.38517,-0.535766,-0.0207812,0.579536,-7.61364,-3.02943,-3.21447,-1.12229,9.42323
-28.2362,0.925551,0.526251,3,7,0,31.8812,-0.3718,-0.407873,-0.362286,3.82647,-2.85597,-12.6875,3.96612,2.82171,-8.48979
-29.7069,0.962049,0.526251,3,7,0,30.0858,-1.72133,-0.431156,-0.174889,1.29652,-3.81784,-1.19826,-6.47195,7.29627,2.79252
-30.4456,0.934871,0.526251,1,1,0,30.5498,-1.8268,-0.425523,-0.183725,-0.58021,1.87039,1.25903,-7.14548,8.40876,2.63475
-26.8589,1,0.526251,2,3,0,30.4925,-0.852533,-0.532059,-0.186399,6.55677,-3.86222,-2.41217,0.495888,-4.14726,2.59008
-27.2343,0.956138,0.526251,3,7,0,27.9783,-0.8053,-0.29851,-0.126863,-0.24971,-2.31209,6.64665,-0.611686,6.48523,2.57656
-26.9657,0.995417,0.526251,2,3,0,27.3284,-0.832326,-0.339279,-0.152972,-0.244981,4.41435,1.89537,-0.599055,4.76631,1.72537
-27.555,0.941939,0.526251,3,7,0,28.0648,-0.661991,-0.592667,-0.357294,2.19961,1.77847,-2.42711,2.31193,-5.07454,-4.142
-28.253,0.972868,0.526251,2,3,0,28.5757,-0.791761,-0.694418,-0.431647,2.01667,-0.72404,-0.264449,1.96764,-7.17973,-5.13922
-28.2411,0.999764,0.526251,3,7,0,29.0638,-1.55868,-0.528571,-0.298608,0.501293,2.13263,7.02403,-4.37882,2.88895,-1.35307
-26.6718,0.999949,0.526251,3,7,0,28.3414,-0.830935,-0.472983,-0.20717,4.56467,0.040405,2.06823,0.27229,-1.24284,0.800896
-28.9596,0.843217,0.526251,2,3,0,29.2241,-0.916384,-0.41269,0.0958468,0.295956,-2.46583,-3.31043,-0.653051,-0.444162,14.6295
-26.7834,1,0.526251,2,3,0,29.0005,-0.704379,-0.458899,-0.176991,-0.901792,0.303894,12.0449,1.17554,-1.756,1.98193
-27.5983,0.819924,0.526251,2,5,0,29.3556,-0.766403,-0.245026,-0.160922,-0.645806,10.4558,1.00915,-0.45112,9.63564,0.0747447
-26.9039,0.945581,0.526251,2,3,0,28.4344,-0.603268,-0.390543,-0.178408,1.57229,-9.16248,-1.34256,1.66653,1.22888,0.847744
-27.6654,0.959774,0.526251,3,7,0,27.9283,-1.33135,-0.665904,-0.267599,0.323355,0.971363,4.02208,-1.72218,-4.84969,0.874152
-27.1809,0.967134,0.526251,1,3,0,28.3571,-1.21943,-0.549579,-0.316998,-1.88343,-7.1926,2.51132,-1.91504,-0.481587,-2.47568
-28.4691,0.912233,0.526251,2,7,0,28.9733,-0.997321,-0.542127,0.0263441,1.51475,4.5662,-0.283553,-0.319676,-5.46462,12.0067
-29.7568,0.96571,0.526251,3,7,0,30.591,-1.25106,-0.675663,-0.642034,2.4886,-4.01138,2.66145,-0.554142,-0.508279,-12.1142
-28.6627,0.970894,0.526251,3,7,0,31.1089,-1.00062,-0.31376,0.045878,-0.777095,10.7801,6.26207,-2.14556,5.34591,11.545
-29.7766,0.93804,0.526251,2,3,0,30.3308,-1.02811,-0.180921,0.03298,-0.488661,-4.79732,3.44118,-3.14485,12.4337,9.93973
-28.7027,1,0.526251,2,3,0,29.7869,-0.892247,-0.246693,0.0267423,2.10936,-6.18572,-3.10134,-1.65232,8.32518,10.2688
-30.4197,0.863456,0.526251,3,7,0,33.1972,-1.49165,-0.819438,-0.652613,-5.34356,-5.96756,-1.14516,-1.15001,-4.053,-9.61867
-27.1975,0.980789,0.526251,3,7,0,31.3354,-0.754484,-0.471538,-0.0797851,-0.974749,-14.7051,-6.78068,0.858239,-3.26785,6.88123
-32.1756,0.681691,0.526251,3,15,0,35.5209,-1.96909,-1.04457,-0.221409,-5.04657,-0.497742,-9.63737,-1.33564,-11.9275,5.05454
-29.8904,0.992318,0.526251,2,3,0,33.9266,-1.69209,-0.900828,-0.345448,3.85001,11.0973,-8.07401,-1.65612,-8.99203,0.503644
-29.5573,1,0.526251,3,7,0,30.4823,-1.69281,-0.84282,-0.251472,-0.548554,-5.60883,-5.25461,-2.1183,-7.92488,2.89645
-28.4075,0.988772,0.526251,3,7,0,30.9112,-0.579249,-0.325468,0.0388745,-0.546174,1.59635,12.825,1.58463,2.29607,11.8523
-27.4508,0.888522,0.526251,2,3,0,30.1503,-0.535186,-0.38059,-0.0674304,-2.13025,-0.76692,-12.5587,2.17705,-0.00461587,6.60439
-28.7593,0.869854,0.526251,2,7,0,29.526,-0.379708,-0.610742,-0.153222,-1.29874,-2.01249,-6.21566,4.37708,-10.7201,5.38941
-27.2386,1,0.526251,2,3,0,28.832,-0.514264,-0.488961,-0.186149,2.77368,-7.45009,2.98461,2.86262,-4.07048,1.92166
-27.0313,0.997882,0.526251,2,7,0,27.4494,-1.15029,-0.44324,-0.203384,-2.07643,1.38889,-1.93688,-2.39339,2.3535,0.92792
-29.2297,0.913022,0.526251,3,7,0,29.3768,-1.46652,-0.42465,-0.0112522,-0.540104,1.83652,-2.20038,-4.86596,4.3545,8.99756
-30.1535,0.967668,0.526251,3,7,0,32.2412,-0.0259269,-0.579459,-0.268128,0.997517,10.5809,-4.18384,6.86021,-7.94266,-0.558694
-29.1007,1,0.526251,3,7,0,30.5021,-1.34901,-0.264374,-0.150376,-3.45414,-3.48095,4.43729,-5.18231,11.395,2.03629
-30.0656,0.997331,0.526251,3,7,0,30.6042,-1.01737,-0.908915,-0.400776,-1.39203,0.992531,5.01917,1.8995,-14.0503,-0.0569835
-29.2684,1,0.526251,3,7,0,30.8133,-1.60514,-0.687179,-0.527709,1.53917,-9.20269,-1.59278,-2.8873,-0.50296,-7.33898
-28.8734,0.982226,0.526251,3,7,0,30.5598,-1.50854,-0.649329,-0.0711109,3.27474,2.61336,7.1231,-2.88578,-4.12975,8.02836
