# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1861130243
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_age_nointeraction_soccr_study2_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,p_gamma.1,p_z_beta.1,p_z_beta.2,g_gamma.1,g_z_beta.1,g_z_beta.2
-44.9249,0.987831,0.426255,3,7,0,46.9288,0.866615,-0.331314,-0.0245926,5.32946,10.8567,-2.64349,7.47908,2.86299,5.78326
-45.5676,0.984249,0.426255,3,7,0,46.9825,0.953619,-0.453969,-0.0615959,4.62716,7.11523,5.03938,7.13545,-5.25958,2.70037
-43.771,1,0.426255,3,7,0,46.3016,0.188093,-0.350514,-0.252378,6.75816,-8.99961,1.34362,-1.64119,-2.25579,-12.6969
-43.398,0.999024,0.426255,3,15,0,44.5702,0.407984,-0.438022,-0.0151859,1.57886,7.59117,10.7216,0.963798,-8.87507,5.46454
-43.4986,0.992031,0.426255,3,7,0,44.3749,0.540747,-0.326888,-0.208192,3.22884,-8.13151,1.94226,2.98442,0.568549,-8.91222
-42.9159,0.983403,0.426255,3,7,0,44.8629,0.453378,-0.280675,-0.139147,2.76736,-8.53534,-13.6753,2.25851,3.62288,-3.90399
-45.0102,0.80268,0.426255,1,3,0,48.0725,0.791386,-0.226421,-0.174009,-7.36721,-8.80882,5.30057,6.92905,9.93942,-5.55589
-44.3739,0.999976,0.426255,3,7,0,45.7874,0.72958,-0.285555,-0.202157,2.81932,12.9582,3.54333,5.6405,4.91802,-7.94175
-44.2631,0.950728,0.426255,3,7,0,47.3726,0.622295,-0.207227,-0.0158572,7.56694,7.19883,-6.17805,5.17892,11.1882,7.02237
-44.7552,0.978047,0.426255,3,7,0,45.6253,-0.271491,-0.319371,-0.102413,1.93969,9.09419,5.90342,-7.69386,-0.36225,-1.16857
-50.4435,0.865183,0.426255,3,7,0,51.1304,1.28109,-0.269584,-0.315487,-0.280162,-8.12863,6.88153,11.398,10.1415,-12.1522
-47.3519,0.982805,0.426255,2,3,0,51.4228,1.02636,-0.316856,-0.299258,8.45628,10.5931,-5.79134,8.40462,5.03075,-13.0082
-44.7061,1,0.426255,3,7,0,48.1847,0.483464,-0.491335,-0.250846,7.23676,7.77815,-11.1108,1.26845,-11.2566,-10.5261
-45.9331,0.989849,0.426255,3,7,0,45.9824,0.603172,-0.544712,-0.283189,-0.735361,-0.281329,-1.97462,2.13536,-13.5035,-11.6517
-47.1493,0.977503,0.426255,3,7,0,48.5463,-0.222945,-0.162002,0.101537,1.66966,13.1025,6.56944,-7.41808,15.1288,18.1975
-43.8763,0.996435,0.426255,3,7,0,48.7073,0.0416502,-0.174409,-0.129516,-5.50202,6.9651,22.4959,-3.37581,12.012,-3.55026
-44.0666,0.96405,0.426255,3,7,0,45.7846,0.748195,-0.320817,-0.155343,3.82167,-13.416,1.54045,5.79217,2.28062,-4.34058
-45.7755,0.944298,0.426255,3,7,0,47.4188,0.890542,-0.291714,-0.244482,-2.15565,-4.65495,14.4059,7.36103,5.6615,-10.2058
-47.0483,0.965332,0.426255,3,15,0,49.2063,1.05101,-0.243603,-0.0526767,2.27062,-0.48172,-17.4743,10.4732,10.9649,4.48753
-45.4816,1,0.426255,3,7,0,48.0983,0.858556,-0.257054,0.00243675,6.74972,4.56985,-8.47189,8.04353,8.73068,8.35134
-42.7397,1,0.426255,2,3,0,45.4651,0.369996,-0.267225,-0.0730794,-7.01552,-5.19712,-7.57283,1.27586,4.47694,1.48836
-44.0071,0.959572,0.426255,3,15,0,44.4425,0.248492,-0.439314,0.0581618,-0.863692,-7.98292,2.21104,-0.954448,-9.10241,10.8918
-44.6133,0.980888,0.426255,3,7,0,46.1554,-0.24665,-0.340791,-0.112804,-0.452485,10.0854,-12.2128,-7.28351,-2.1989,-2.01853
-45.4735,0.984084,0.426255,3,7,0,45.828,0.960393,-0.360621,-0.157303,2.27617,0.958469,4.30627,7.98416,1.21236,-3.7476
-43.8913,1,0.426255,3,7,0,46.0845,0.0785777,-0.445088,-0.00150289,-6.64218,5.78134,1.81153,-3.04731,-10.4905,6.3273
-45.1728,0.977526,0.426255,3,7,0,45.8387,0.145607,-0.382028,0.150637,-2.40377,-8.25043,1.28696,-2.10408,-3.48232,19.0204
-44.8816,0.986993,0.426255,3,7,0,46.9757,0.83495,-0.380169,-0.20843,0.573963,2.76764,-17.963,6.15878,-1.27983,-7.71833
-44.5859,1,0.426255,3,7,0,45.7136,0.753318,-0.475895,-0.144753,3.27155,6.65894,-7.86058,4.51477,-8.94427,-3.2908
-43.0374,0.9952,0.426255,3,7,0,45.5371,0.145978,-0.347275,-0.00608809,4.27279,-16.9117,1.57241,-2.02868,-2.70031,6.63344
-43.0995,0.886224,0.426255,2,7,0,47.6768,0.516413,-0.38829,-0.0515485,-9.14082,7.28736,9.09957,2.58809,-4.56708,3.01873
-44.8812,0.958883,0.426255,3,7,0,45.2643,0.418592,-0.322669,0.140926,2.38878,-4.28175,-1.8024,1.71369,2.08249,19.1349
-45.5625,0.992942,0.426255,3,7,0,46.0047,0.263151,-0.327152,-0.365531,2.91892,2.7836,1.54946,-0.851115,1.0719,-20.7278
-44.2518,0.987507,0.426255,3,7,0,47.3543,0.22551,-0.25221,0.0941574,-4.03961,7.66717,-17.9353,-0.708894,6.77142,16.3294
-43.371,1,0.426255,3,7,0,45.0067,0.109501,-0.197504,-0.107342,-0.36472,2.89098,15.8346,-2.36642,9.97835,-1.57472
-45.9183,0.907775,0.426255,3,7,0,47.2066,0.554221,-0.574315,-0.24826,-2.36626,-2.6054,-12.5782,1.48052,-16.1197,-9.24972
-45.679,1,0.426255,2,3,0,46.0898,0.521837,-0.576972,-0.219675,1.09519,-3.05436,-6.92824,1.16296,-16.842,-7.55976
-47.8918,0.953129,0.426255,3,7,0,50.9795,0.820987,-0.654863,-0.237638,-7.11757,11.7037,1.72921,3.32983,-18.6937,-7.56372
-46.4062,0.985634,0.426255,3,7,0,50.2295,0.179292,-0.0240887,-0.0861387,-6.66091,13.193,11.4073,-1.14653,26.6606,1.39844
-44.3727,1,0.426255,2,3,0,46.4659,0.0937517,-0.125288,-0.0786154,-0.130438,-18.9544,0.0388804,-2.53853,16.8644,1.37846
-44.9238,0.97754,0.426255,2,3,0,45.3651,0.177912,-0.10302,-0.0129761,-1.80358,6.2482,-3.28608,-1.17963,19.5432,7.87511
-44.4652,0.998212,0.426255,3,7,0,45.2411,0.245382,-0.113997,-0.0459994,-1.06913,9.51209,5.599,-0.147164,18.3045,4.63876
-44.7925,0.973247,0.426255,3,7,0,46.9482,0.335588,-0.444712,0.117395,-0.366424,17.8631,6.79609,0.0890804,-8.31593,15.2914
-44.3319,0.995426,0.426255,3,7,0,45.7605,0.570322,-0.283414,-0.265078,-3.04476,6.84306,-10.835,3.38794,4.41658,-13.2397
-43.0687,1,0.426255,3,7,0,44.5956,0.0846243,-0.261356,-0.039772,2.74645,3.51772,-13.3069,-2.77139,4.41633,4.24239
-43.0796,0.999345,0.426255,3,7,0,43.2503,0.505927,-0.343467,-0.162949,0.994987,-4.56133,-0.904273,2.56378,-1.11777,-5.52944
-43.2647,0.938064,0.426255,3,7,0,45.6751,0.276843,-0.298441,-0.217537,5.92451,-8.68971,7.93553,-0.325928,1.77753,-10.4098
-43.6693,0.989069,0.426255,3,7,0,44.5516,0.108948,-0.210174,0.00753652,-2.47603,7.47935,-6.68295,-2.35338,9.44194,8.91446
-43.0241,0.961339,0.426255,3,7,0,45.3062,0.314504,-0.262725,-0.177654,2.8278,-7.84997,-15.7521,0.357969,4.65691,-7.34976
-42.6764,1,0.426255,3,7,0,43.0926,0.243756,-0.336063,-0.129271,-0.313075,-5.12275,6.40777,-0.756923,-1.79282,-3.33745
-42.6958,0.987831,0.426255,3,7,0,43.0815,0.355974,-0.324038,-0.138167,-2.77389,-2.50464,0.815759,0.761474,-0.388281,-3.93647
-42.5968,0.987768,0.426255,2,7,0,43.2637,0.350342,-0.311548,-0.0839613,-0.319821,2.38731,9.98861,0.809151,0.602077,0.442679
-42.6842,0.934565,0.426255,3,7,0,44.8539,0.303599,-0.348547,-0.130254,4.26689,6.35837,13.3151,-0.013894,-2.59715,-3.32211
-46.8045,0.862685,0.426255,2,7,0,46.9377,-0.453966,-0.376422,-0.18209,1.64419,-0.890261,-1.08565,-9.69212,-3.86126,-6.93229
-44.1014,1,0.426255,3,7,0,47.8266,0.00437893,-0.431954,0.0105251,8.29676,1.84697,9.90995,-3.94599,-9.46207,7.32248
-43.6645,0.973214,0.426255,3,7,0,45.407,0.669172,-0.283707,-0.0669495,-4.17724,-10.0361,7.69686,5.27932,4.77577,2.39094
-42.6956,1,0.426255,3,7,0,43.7758,0.260715,-0.314888,-0.141824,4.63054,3.23156,3.03551,-0.48003,0.027221,-4.37779
-45.6462,0.940108,0.426255,3,7,0,45.8255,0.195286,-0.055096,-0.0682337,-0.356261,4.28531,-3.25167,-0.893243,23.7863,2.89858
-45.1595,1,0.426255,2,3,0,45.6435,0.225067,-0.0749821,-0.0733502,0.873425,-8.66039,-1.43837,-0.441985,21.8423,2.28331
-45.3556,0.996862,0.426255,3,7,0,46.4753,0.408818,-0.072803,-0.102528,-4.30512,4.26428,5.38596,2.35867,22.0674,-0.194602
-46.7322,0.974823,0.426255,3,7,0,47.3222,0.587564,-0.0537061,-0.0283918,0.303652,-8.86015,4.51698,5.18268,24.6343,7.01765
-46.5892,0.973278,0.426255,3,15,0,50.5483,-0.0145532,-0.207147,-0.35116,-4.26311,-20.5886,-10.3496,-4.19692,9.88768,-21.368
-47.2484,0.992835,0.426255,3,7,0,48.798,0.0244434,-0.334882,-0.416399,2.23662,-14.3812,4.37776,-3.72303,1.03632,-24.1357
-46.7619,1,0.426255,3,7,0,47.5739,-0.0468165,-0.344594,-0.382603,-0.893578,-1.91478,10.9408,-4.55566,-0.192959,-21.8387
-44.9286,1,0.426255,3,7,0,48.5383,0.361645,-0.554028,-0.173653,-4.60959,-0.876168,-20.5097,-0.290564,-16.8202,-5.10413
-45.6264,0.989382,0.426255,3,7,0,46.4454,0.0773188,-0.0932336,0.0194082,1.62151,10.9345,0.875674,-2.76758,20.7234,11.1169
-45.6724,0.972457,0.426255,4,15,0,49.1668,0.575042,-0.556224,-0.248269,1.41258,-15.011,18.2166,1.81239,-14.8679,-9.45828
-47.0303,0.954558,0.426255,3,7,0,48.968,1.0326,-0.307345,-0.263223,0.663476,-16.8659,-6.4372,8.77743,5.66994,-10.632
-43.9855,1,0.426255,2,3,0,47.1437,0.738037,-0.327782,-0.153161,6.7669,3.38805,-12.8322,5.6186,1.66736,-4.20585
-42.8262,0.960691,0.426255,2,7,0,46.1732,0.442783,-0.294435,-0.132191,8.16516,-6.19922,-4.61516,2.06372,2.4259,-3.35229
-46.5225,0.883793,0.426255,2,7,0,48.497,0.280391,-0.0641058,-0.257943,-2.4315,15.6904,-6.61193,0.0620116,21.9509,-14.1281
-46.5516,0.998742,0.426255,3,7,0,48.4163,0.250441,-0.122946,-0.326277,0.655198,15.4298,8.53031,-0.602638,16.7925,-19.6153
-44.6491,1,0.426255,3,7,0,47.5508,0.314768,-0.544442,-0.0436639,1.40432,-9.27181,19.1499,-0.67469,-16.9014,3.04497
-43.8921,0.996506,0.426255,2,3,0,45.0189,0.434405,-0.497699,-0.0735807,0.882684,13.3054,-3.10449,0.867756,-13.1413,1.17032
-43.1462,0.986052,0.426255,3,7,0,45.3465,0.481485,-0.324656,-0.183909,3.59767,-15.9106,-4.8057,2.30688,0.307239,-7.25259
-44.4825,0.949305,0.426255,3,7,0,45.3943,0.778807,-0.358955,0.00467073,3.84035,3.01216,-5.59934,6.16374,0.124264,7.74437
-45.445,0.977727,0.426255,3,7,0,47.1481,0.0557543,-0.401529,0.147689,-6.1145,-0.21008,-2.0605,-3.28752,-5.20168,18.424
-47.4455,0.965583,0.426255,3,7,0,47.9217,-0.112568,-0.321574,0.210641,-0.0188529,-7.66725,4.60693,-5.52383,2.64377,25.1501
-44.6771,0.924867,0.426255,2,3,0,50.2661,0.212648,-0.340187,0.134136,-8.7478,3.70094,18.1556,-1.11926,-0.224856,18.4149
-43.8865,0.998634,0.426255,3,7,0,45.7955,0.503856,-0.347045,-0.25376,3.84941,0.726468,14.0321,2.28592,-0.859935,-12.1968
-44.2639,0.939807,0.426255,4,15,0,47.8406,0.303777,-0.369605,0.110429,-4.15511,21.3659,-4.77832,0.0074322,-2.73379,15.9525
-43.0887,0.986369,0.426255,3,7,0,45.6503,0.0298552,-0.308535,-0.0528462,2.40567,-6.48101,18.0632,-3.58419,0.190875,2.8858
-42.9126,0.999893,0.426255,3,7,0,43.2684,0.428162,-0.250723,-0.0956505,-2.5403,1.43843,2.93889,2.12994,6.08294,-0.310733
-43.5077,0.974958,0.426255,3,7,0,44.0984,0.343315,-0.427557,-0.199034,-1.26248,-9.15522,-2.21966,0.0757832,-8.0818,-7.92776
-43.17,0.999583,0.426255,3,7,0,43.7774,0.42101,-0.34107,-0.200213,0.00226347,-8.14291,-5.92285,1.41662,-1.19617,-8.53709
-42.9798,0.999429,0.426255,3,7,0,43.3337,0.374857,-0.359879,-0.176839,-1.37598,-3.14683,5.78816,0.790108,-3.00992,-6.7578
-42.8853,1,0.426255,3,7,0,43.2106,0.486661,-0.367281,-0.0888273,-0.356813,1.71782,6.9248,2.30511,-3.20282,0.155629
-43.0148,0.989465,0.426255,2,3,0,43.1839,0.53056,-0.348295,-0.0535213,1.70619,-2.48798,-0.626436,3.03643,-1.34101,3.01692
-43.184,0.997922,0.426255,3,7,0,43.4428,0.50867,-0.416036,-0.101694,-2.02462,-1.06003,-3.29597,2.24346,-6.78439,-0.783643
-43.184,0.942562,0.426255,1,3,0,45.0288,0.50867,-0.416036,-0.101694,-5.99424,6.20684,1.23228,2.24346,-6.78439,-0.783643
-42.7437,0.985576,0.426255,2,7,0,44.1282,0.417059,-0.358856,-0.0698914,2.71295,-12.1376,-5.58226,1.48242,-2.9151,1.56423
-42.7537,0.989798,0.426255,3,7,0,43.1058,0.181581,-0.359372,-0.0738328,2.72225,-1.5907,0.897382,-1.60335,-3.89164,1.06813
-45.5543,0.919052,0.426255,3,7,0,46.1449,-0.263333,-0.339918,-0.234162,-3.41911,-3.36507,-0.309557,-7.36286,-1.43076,-11.3786
-43.8467,0.989514,0.426255,2,3,0,46.2455,-0.132441,-0.299256,-0.117053,-5.93461,-2.39443,-11.168,-5.83191,0.998326,-2.48974
-43.4908,0.992583,0.426255,3,15,0,44.5071,0.589807,-0.426599,-0.115179,4.66415,-0.982844,2.37056,3.11945,-6.95743,-1.63429
-43.3218,0.965233,0.426255,3,7,0,45.332,0.435128,-0.277904,0.0204375,-6.41666,3.0893,-4.15352,2.20731,4.41464,9.51279
-44.954,0.961397,0.426255,3,7,0,45.3464,-0.147344,-0.216631,-0.213365,0.0111645,-4.23217,-6.75881,-6.08047,8.37056,-10.691
-43.6695,1,0.426255,3,7,0,45.5296,0.169332,-0.289511,-0.241465,5.44231,-9.10465,2.80254,-1.76104,2.44097,-12.4713
-45.7447,0.95167,0.426255,3,7,0,46.883,0.46348,-0.381985,-0.370418,-3.6042,8.85126,3.97486,1.30742,-2.20609,-19.7403
-45.5829,0.994931,0.426255,3,7,0,47.3795,-0.124524,-0.297108,0.117768,2.43375,4.82067,14.8773,-5.75561,2.98457,17.775
-44.5427,0.985086,0.426255,3,7,0,48.2851,0.53165,-0.46831,-0.250642,7.29983,10.6486,-10.4832,1.93234,-9.42436,-10.7086
-44.467,0.985758,0.426255,3,7,0,45.9991,0.240717,-0.52837,-0.138996,1.3453,-11.1294,-10.7565,-1.43251,-15.9409,-3.16826
-44.0582,0.998864,0.426255,3,7,0,45.7937,0.405358,-0.417511,0.0763116,1.33224,14.5226,8.23425,1.08213,-6.50469,12.5672
-45.5332,0.95227,0.426255,3,7,0,47.3245,0.223664,-0.14306,-0.286676,-4.90139,-11.0027,-1.20968,-0.892416,15.0044,-16.6398
-43.3755,0.994734,0.426255,3,7,0,46.6045,-0.0408266,-0.316053,-0.120231,2.28505,-14.4669,16.7819,-4.55706,-0.509817,-2.76246
-44.8737,0.963968,0.426255,3,7,0,45.5856,0.563177,-0.444691,0.100245,-3.25918,-3.44112,5.14066,2.82658,-7.1878,14.0172
-44.4163,0.999847,0.426255,3,7,0,45.704,0.266884,-0.387766,0.115369,-4.0385,7.92545,-5.49943,-0.539988,-4.24315,16.0689
-43.0321,0.998887,0.426255,3,7,0,44.82,0.50502,-0.372207,-0.0438175,0.103213,-4.3402,16.311,2.56025,-3.36519,3.66205
-45.2067,0.93733,0.426255,3,7,0,45.4939,-0.00914692,-0.507341,0.0279541,-1.09242,5.17478,-3.50987,-4.10271,-14.7842,7.96817
-43.6076,0.999888,0.426255,3,7,0,45.781,0.565284,-0.325863,-0.21167,2.88069,16.8276,-4.91279,3.28852,0.805389,-9.10196
-43.9948,0.985797,0.426255,3,15,0,44.9088,0.302802,-0.272405,0.0863347,-3.74121,-1.20625,6.63915,0.349942,5.09168,15.3276
-44.8634,0.970341,0.426255,2,3,0,44.9966,0.276317,-0.273015,0.136338,0.369226,2.61941,3.71664,-0.0610083,5.69742,19.6922
-44.6301,0.994319,0.426255,3,15,0,46.1278,0.503652,-0.459728,-0.269559,-3.28031,1.33672,-12.6232,1.63953,-8.78193,-12.0862
-44.9019,0.977332,0.426255,3,15,0,46.7698,0.0485812,-0.505282,0.0206547,-0.968213,11.828,12.6622,-3.45367,-14.686,7.48056
-45.4298,0.975625,0.426255,3,7,0,47.4051,0.890849,-0.411165,0.022136,-4.81453,-11.1364,5.82302,7.00552,-2.50334,8.74084
-44.279,0.99059,0.426255,3,7,0,46.3239,-0.0377823,-0.446684,-0.162573,-5.40852,7.58603,-7.9471,-4.44625,-10.5313,-5.39138
-43.7402,1,0.426255,3,7,0,44.8039,0.662236,-0.276624,-0.149896,1.81904,8.5821,8.78262,5.02839,5.13312,-4.21049
-43.1392,0.970897,0.426255,3,7,0,45.5905,0.20897,-0.223854,-0.0266241,-6.29046,2.12222,10.1616,-0.8844,8.07352,5.68663
-46.3967,0.900133,0.426255,3,7,0,47.0088,-0.408345,-0.273446,-0.185572,-0.0933444,-7.07928,-7.12131,-9.58184,4.11971,-7.77344
-47.8709,0.963187,0.426255,2,3,0,48.1276,-0.503012,-0.257731,-0.23109,-0.180651,1.89192,-6.0971,-10.7743,5.97384,-11.1186
-49.8406,0.940027,0.426255,2,3,0,50.2129,-0.676019,-0.241176,-0.20901,1.7132,-1.60931,-5.98177,-13.2011,8.09298,-8.79597
-43.325,1,0.426255,3,7,0,50.6252,0.288306,-0.255886,0.0274726,11.802,-5.32522,11.8844,0.207541,5.82825,10.3192
-43.8204,0.966287,0.426255,2,3,0,44.2927,0.217511,-0.302524,0.0802101,0.192994,5.79307,6.60678,-0.939247,2.14638,14.4223
-46.2229,0.936789,0.426255,3,7,0,47.0859,0.0860289,-0.248923,-0.366745,-3.93751,5.30001,0.828615,-2.92784,6.76912,-22.0292
-44.4103,1,0.426255,3,7,0,47.1776,0.182966,-0.356453,0.115629,4.98388,-4.67961,15.557,-1.5512,-1.95186,16.6187
-46.0888,0.96179,0.426255,3,7,0,47.2006,0.30534,-0.28777,-0.386104,-4.47123,-0.049331,-5.84581,-0.316521,4.32344,-22.4851
-45.9927,1,0.426255,3,15,0,46.2774,0.261326,-0.369365,0.198442,-1.94048,-4.22545,1.37106,-0.590825,-1.21838,23.0462
-46.1424,0.993682,0.426255,3,7,0,47.034,0.326862,-0.26903,-0.384452,1.45785,-8.48738,-7.7303,-0.0148741,5.73829,-22.5321
-44.3244,0.925869,0.426255,3,7,0,51.635,-0.0146161,-0.352271,0.0723512,-9.66673,6.51639,-21.3482,-4.19737,-2.46231,13.1064
-44.8264,0.978613,0.426255,3,7,0,46.716,-0.198691,-0.35849,-0.202366,-2.7719,-2.02454,15.532,-6.53211,-3.3204,-8.92632
-44.6383,0.995825,0.426255,3,7,0,46.4108,0.758208,-0.485981,-0.0736962,-4.55508,-8.51327,-8.16293,4.57978,-9.64452,1.50085
