# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=505920961
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_full_soccr_study2_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,p_gamma.1,p_z_beta.1,g_gamma.1,g_z_beta.1
-42.16,0.984814,0.532525,2,7,0,43.1904,0.445123,-0.307121,4.81413,-5.75415,2.19094,1.81529
-42.6454,0.951857,0.532525,3,7,0,44.1722,0.0412067,-0.239601,-1.19892,16.3365,-3.38912,6.61883
-42.1549,0.980428,0.532525,2,7,0,43.3421,0.128467,-0.314335,-2.82854,12.7263,-2.20866,0.0903132
-42.4504,0.988478,0.532525,2,7,0,42.5096,0.0632708,-0.261557,0.803722,2.53717,-3.07723,4.64515
-42.5971,0.981726,0.532525,3,7,0,43.0675,0.595477,-0.344223,2.80297,-5.75626,3.95648,-0.273909
-43.1304,0.94636,0.532525,2,7,0,44.8614,0.147422,-0.164781,5.74748,-9.73001,-1.71708,13.6845
-42.8115,0.995524,0.532525,2,3,0,43.3038,0.188651,-0.185234,1.26431,-8.86188,-1.11243,11.8102
-44.1349,0.92668,0.532525,2,3,0,44.3448,0.406496,-0.109114,-1.95148,3.5775,2.36938,19.4015
-43.1506,0.986162,0.532525,3,7,0,45.557,0.695094,-0.400816,1.90083,20.2904,4.74831,-3.84147
-44.4997,0.941111,0.532525,3,7,0,46.5934,-0.128608,-0.143948,-2.83168,-18.0533,-6.01161,15.6556
-47.0715,0.911932,0.532525,3,7,0,49.3339,0.930742,-0.124699,4.13092,-17.2216,9.78469,19.7164
-45.1598,0.988843,0.532525,2,3,0,47.9249,0.637188,-0.105217,-7.7868,-9.9582,5.81495,20.3242
-45.756,0.97492,0.532525,3,7,0,47.4868,0.938381,-0.209591,-1.0733,-17.4839,9.41069,13.0348
-42.4241,0.99643,0.532525,2,7,0,46.6112,0.43572,-0.415063,8.51113,16.6863,1.4488,-6.88936
-43.8947,0.9393,0.532525,2,3,0,44.027,0.751971,-0.475887,1.89093,-0.526994,4.6968,-8.73102
-42.9099,1,0.532525,2,3,0,44.0448,0.658765,-0.377553,-3.77513,10.5407,4.50114,-2.3887
-42.819,0.996286,0.532525,3,7,0,43.5514,0.0642945,-0.423646,-2.8706,8.83385,-3.19994,-8.87509
-42.0141,0.98993,0.532525,2,7,0,43.1401,0.362404,-0.320809,3.9362,10.0639,0.996406,0.26163
-42.4772,0.972082,0.532525,2,5,0,42.6901,0.262513,-0.429267,-1.09796,-5.52727,-0.760081,-8.83006
-42.5185,0.973469,0.532525,3,7,0,43.8734,0.565274,-0.368359,1.63927,-15.0822,3.39234,-2.40372
-42.0023,0.999278,0.532525,2,7,0,42.5439,0.282715,-0.296189,3.6045,-3.46971,-0.00726661,2.04016
-41.9922,0.999147,0.532525,3,7,0,42.0311,0.253949,-0.307083,0.620305,2.12071,-0.444314,1.0107
-43.1758,0.815709,0.532525,1,3,0,45.8265,0.439579,-0.172346,-4.04744,-19.2717,2.69938,13.6296
-47.1025,0.820965,0.532525,3,7,0,47.5919,0.978837,-0.148645,2.08158,-7.74,10.291,18.0472
-48.239,0.921435,0.532525,1,1,0,48.3519,1.07537,-0.144117,0.587606,4.26007,11.5157,18.8896
-42.3652,1,0.532525,2,7,0,48.1653,0.530172,-0.328199,10.1944,19.0264,3.21076,0.569888
-44.0487,0.866838,0.532525,3,7,0,47.5049,0.0546791,-0.520046,-2.83968,23.9221,-3.39891,-15.8373
-42.1144,0.990114,0.532525,2,7,0,44.7724,0.429854,-0.338219,4.65655,18.3745,1.8182,-0.845786
-41.9834,0.985114,0.532525,2,5,0,42.6032,0.286589,-0.308727,3.67936,-4.75197,0.00339692,0.978698
-42.0347,0.992364,0.532525,1,3,0,42.1438,0.212504,-0.297723,1.63661,-1.41825,-0.997383,1.69832
-42.0925,0.997712,0.532525,2,3,0,42.1024,0.20755,-0.277257,-0.517976,-0.0271299,-1.01674,3.47245
-42.0856,1,0.532525,3,7,0,42.1112,0.361923,-0.365797,-0.246478,-2.05748,0.779389,-3.43593
-42.21,0.995865,0.532525,3,7,0,42.289,0.283283,-0.395114,-0.61931,3.42871,-0.366536,-6.11509
-42.1769,0.997455,0.532525,2,7,0,42.4165,0.185341,-0.262906,-0.134657,-6.57699,-1.30444,4.69415
-42.1865,0.990575,0.532525,3,7,0,42.5601,0.42876,-0.371728,2.82648,3.8381,1.61683,-3.55742
-42.4795,0.985641,0.532525,2,7,0,42.6751,0.461776,-0.417036,0.379571,-5.87001,1.75817,-6.87614
-42.4366,1,0.532525,2,3,0,42.5001,0.474293,-0.406754,-0.205762,3.34829,1.97978,-6.01166
-43.4841,0.911274,0.532525,3,7,0,45.4577,-0.14203,-0.388509,-1.25994,-18.621,-5.83849,-6.01638
-44.1148,0.978401,0.532525,2,3,0,44.3044,-0.256117,-0.362958,-0.958798,5.31378,-7.40045,-3.64662
-42.4694,1,0.532525,2,3,0,44.0073,0.0243902,-0.328874,-6.2974,-3.98304,-3.66421,-1.25057
-42.2649,0.980199,0.532525,2,7,0,43.1594,0.410943,-0.260019,-4.72809,-3.73226,1.94315,5.68177
-42.1507,0.986403,0.532525,3,7,0,42.8928,0.200472,-0.370469,4.50303,-0.32816,-1.35637,-4.42928
-42.0023,0.982069,0.532525,2,7,0,42.7727,0.348556,-0.327888,-3.59533,-7.34168,0.776772,-0.391754
-42.0724,0.997531,0.532525,3,7,0,42.0905,0.384392,-0.296719,0.255711,-1.6868,1.40727,2.39722
-42.9332,0.975115,0.532525,3,7,0,43.009,0.295702,-0.474925,0.5317,-3.44052,-0.55041,-12.0568
-44.7082,0.879212,0.532525,2,7,0,47.6343,0.730928,-0.163817,2.79955,21.8586,6.9208,15.5732
-44.5082,1,0.532525,1,1,0,44.8243,0.706448,-0.166079,-2.37795,-4.44886,6.57028,15.2647
-42.2166,1,0.532525,2,7,0,44.5249,0.30062,-0.246485,6.44357,11.9583,0.410932,6.46214
-42.4915,0.974411,0.532525,3,7,0,43.032,0.287382,-0.432585,3.80146,-1.47611,-0.468155,-8.98134
-43.3021,0.977437,0.532525,3,7,0,43.6377,0.608275,-0.472347,2.91799,2.09365,3.08802,-9.83076
-44.0292,0.938116,0.532525,3,7,0,45.6807,0.775691,-0.24444,1.28292,-16.9724,7.05392,9.1162
-42.3533,0.99956,0.532525,2,7,0,44.0926,0.0956534,-0.367855,6.34447,6.95699,-2.73371,-4.43126
-41.9934,0.976011,0.532525,1,3,0,42.8985,0.242193,-0.322312,3.93665,7.82639,-0.65409,-0.321394
-42.2074,0.976905,0.532525,2,7,0,42.5488,0.110404,-0.299558,2.73412,-3.51104,-2.43985,1.33804
-42.2122,0.996237,0.532525,3,7,0,42.3979,0.44106,-0.284813,2.12012,-1.96386,2.24961,3.68259
-42.0563,0.996952,0.532525,2,3,0,42.3096,0.331746,-0.282761,-2.2553,-3.48871,0.729935,3.37766
-41.9835,0.992546,0.532525,3,7,0,42.352,0.265022,-0.325798,-0.550309,8.04439,-0.352419,-0.541818
-42.0153,0.995254,0.532525,2,7,0,42.1418,0.243712,-0.295159,-0.400323,4.67352,-0.551419,2.00605
-42.3526,0.937681,0.532525,2,7,0,43.7757,0.167914,-0.397431,-1.45405,-15.608,-1.84828,-6.66545
-42.2739,0.996702,0.532525,2,7,0,42.5659,0.462666,-0.282276,-1.50118,-6.15982,2.56203,4.00861
-42.2447,0.996627,0.532525,2,7,0,42.4729,0.0962495,-0.331211,-2.19876,-3.05209,-2.67834,-1.39162
-42.1368,0.999549,0.532525,2,3,0,42.2713,0.147162,-0.337943,1.90981,0.442296,-1.99335,-1.87632
-42.8622,0.959655,0.532525,2,7,0,43.2221,0.267072,-0.467235,-2.19484,5.76707,-0.853129,-11.623
-42.4383,1,0.532525,3,7,0,43.1311,0.538779,-0.301838,0.96246,-10.9214,3.49209,2.7938
-44.1409,0.902148,0.532525,3,7,0,45.5887,-0.131786,-0.467342,3.2604,13.8456,-5.55388,-12.0339
-42.4638,1,0.532525,3,7,0,44.0831,0.432147,-0.237208,5.27238,10.4455,2.34424,7.77554
-42.1989,0.989357,0.532525,3,7,0,43.0064,0.404516,-0.383248,1.25055,11.6537,1.24034,-4.60537
-42.0425,0.992375,0.532525,2,5,0,42.5437,0.24396,-0.284129,2.05248,-7.92705,-0.516044,2.96552
-42.5814,0.978996,0.532525,3,7,0,42.6797,0.584615,-0.313833,-0.30791,4.14305,4.02799,2.10254
-43.0916,0.936076,0.532525,2,7,0,45.0001,-0.106324,-0.343226,7.19763,1.5922,-5.443,-2.38656
-44.1891,0.949249,0.532525,2,3,0,44.3842,-0.274438,-0.338231,2.25759,-1.26144,-7.73237,-1.549
-43.3324,0.893068,0.532525,2,7,0,48.3959,0.681214,-0.444845,-11.5875,5.2711,4.18134,-7.2128
-42.7003,1,0.532525,2,3,0,43.3444,0.586991,-0.398988,-3.26037,6.79862,3.43479,-4.60993
-43.5916,0.979177,0.532525,3,7,0,43.8584,0.491277,-0.518592,2.28949,3.68608,1.40621,-13.9571
-44.4556,0.972265,0.532525,2,3,0,44.5734,0.497005,-0.573051,0.138449,4.60438,1.07231,-17.471
-44.6586,0.990208,0.532525,3,7,0,45.3418,0.304453,-0.584631,2.17872,-9.60512,-0.94935,-19.336
-44.1972,0.951708,0.532525,2,3,0,46.2231,0.119315,-0.541027,-0.536752,-19.1003,-2.72654,-17.1502
-43.0541,1,0.532525,3,7,0,44.4524,0.639356,-0.262953,-0.501036,-15.8571,5.10062,6.67167
-42.2847,0.984401,0.532525,2,3,0,43.4644,0.451157,-0.273211,-5.11147,-6.37179,2.44771,4.72649
-42.2625,0.989211,0.532525,3,7,0,42.9566,0.0869154,-0.305237,-0.676505,-11.0728,-2.77759,0.817272
-42.5831,0.973195,0.532525,3,7,0,43.4024,0.213379,-0.203955,-3.78409,7.31571,-0.771134,10.11
-42.422,0.999478,0.532525,3,7,0,42.837,0.487995,-0.39914,1.58648,7.64608,2.20087,-5.33681
-42.0239,0.993135,0.532525,3,7,0,42.7727,0.211693,-0.328415,1.59712,-10.8937,-1.09012,-0.925055
-45.8537,0.804589,0.532525,2,5,0,46.7022,-0.303677,-0.512061,-3.26043,-9.12326,-7.37386,-14.619
-45.9808,0.993915,0.532525,3,7,0,46.8123,0.938013,-0.192917,3.43453,-8.51096,9.51613,14.3405
-43.4446,1,0.532525,2,3,0,46.0846,0.602066,-0.200239,7.92222,7.90104,4.93947,11.8089
-43.1413,0.999423,0.532525,3,7,0,44.5729,-0.101839,-0.265095,1.98615,15.2658,-5.48066,4.36426
-42.5133,1,0.532525,3,7,0,43.2492,0.0125403,-0.328464,-3.93442,5.54427,-3.82728,-1.2187
-44.6208,0.921181,0.532525,3,7,0,45.0789,0.88481,-0.476242,-0.986301,8.74582,6.18912,-7.31322
-45.119,0.998253,0.532525,3,7,0,45.1959,0.920863,-0.509602,0.723276,3.23427,6.19302,-9.14838
-44.6971,1,0.532525,1,1,0,45.1183,0.877403,-0.491609,-2.69473,5.30795,5.92979,-8.44966
-44.6075,0.999867,0.532525,2,3,0,44.8044,0.882323,-0.476518,1.51338,-4.52497,6.15814,-7.36077
-42.6669,0.916617,0.532525,3,7,0,51.3403,0.0971766,-0.417414,9.08949,-31.987,-2.78207,-8.3575
-42.9439,0.994716,0.532525,3,7,0,43.1527,0.346424,-0.175766,-2.19307,-2.43923,1.2978,13.0345
-43.2848,0.935396,0.532525,2,3,0,44.3351,0.23436,-0.147974,1.27555,13.3922,-0.351136,15.4015
-42.5117,0.983276,0.532525,3,7,0,44.2352,0.204599,-0.425876,-4.23894,13.8942,-1.46309,-8.76947
-42.5346,0.997895,0.532525,3,7,0,42.698,0.173658,-0.422629,0.60816,5.20853,-1.83789,-8.60694
-42.3681,0.998625,0.532525,2,3,0,42.6062,0.221996,-0.411145,1.41719,5.46096,-1.20058,-7.58491
-45.1598,0.915921,0.532525,3,7,0,45.7454,0.65769,-0.111293,-3.60608,-4.46413,6.0925,19.8457
-43.1629,1,0.532525,2,3,0,45.2729,0.35035,-0.160238,5.53206,13.393,1.39769,14.4861
-44.0421,0.958925,0.532525,3,7,0,44.9798,0.432648,-0.551835,4.46131,-6.16361,0.54941,-16.5562
-42.851,1,0.532525,3,7,0,44.6451,0.448231,-0.200509,5.64381,-10.6734,2.72607,11.1102
-46.1715,0.863661,0.532525,3,7,0,47.3611,-0.190391,-0.0769096,-5.70077,-0.475894,-7.04033,22.2073
-45.3258,1,0.532525,2,3,0,46.2602,-0.0781928,-0.0840662,-4.2785,6.92709,-5.24948,21.4477
-42.4145,1,0.532525,2,7,0,45.1909,0.206537,-0.222843,4.84898,-18.6265,-0.91095,8.35796
-42.003,0.999955,0.532525,2,7,0,42.422,0.330612,-0.340497,0.981987,-8.33469,0.479999,-1.5162
-42.1638,0.983133,0.532525,1,3,0,42.3804,0.407154,-0.374151,-1.61269,4.68941,1.32413,-3.87081
-42.8085,0.9567,0.532525,2,7,0,43.5321,0.599914,-0.411571,-4.0189,4.90632,3.49414,-5.46053
-43.1962,0.879394,0.532525,3,7,0,46.0973,0.670647,-0.266542,0.351748,22.8984,5.49975,6.57897
-42.139,0.997245,0.532525,2,7,0,43.5857,0.23955,-0.260554,6.20824,2.59689,-0.514463,5.03114
-43.7918,0.805904,0.532525,1,3,0,45.9529,0.343452,-0.12109,-2.30051,-18.8724,1.37931,18.1474
-43.9742,0.965175,0.532525,2,7,0,45.5674,-0.0292656,-0.493368,0.540734,16.9251,-4.33362,-14.0154
-44.1472,0.990896,0.532525,1,1,0,44.2337,-0.016426,-0.508997,-1.44353,-1.36537,-4.18334,-15.1049
-44.3921,0.995483,0.532525,2,3,0,44.4646,-0.0626651,-0.511609,-0.0633981,-3.61817,-4.69695,-15.2561
-42.6023,0.989802,0.532525,3,7,0,45.5213,0.0815234,-0.228222,-7.09968,-13.9551,-2.78226,7.68569
-42.4796,0.995985,0.532525,3,7,0,43.1027,0.17182,-0.415637,2.91323,-7.5242,-1.84328,-8.07458
-46.6986,0.857932,0.532525,2,7,0,47.209,1.08011,-0.561489,3.70386,1.25828,7.20307,-10.4619
-43.251,0.992675,0.532525,3,7,0,47.174,-0.0623421,-0.216773,-9.65594,9.64031,-4.93845,8.72785
-42.7306,0.985234,0.532525,3,7,0,44.438,0.179985,-0.444634,6.66629,-3.86111,-1.81742,-10.2522
-43.1315,0.954574,0.532525,3,7,0,44.3134,0.695977,-0.394332,-4.9238,-7.31145,4.81703,-3.34577
-42.2112,0.999993,0.532525,2,3,0,43.1656,0.425508,-0.379417,-4.83698,4.23032,1.53095,-4.18529
-42.3934,0.975508,0.532525,2,7,0,43.2269,0.0576162,-0.28145,-3.66304,7.87799,-3.17286,2.87055
-42.2167,0.99988,0.532525,2,3,0,42.4483,0.134144,-0.274117,2.51454,0.286526,-2.0643,3.60492
-42.2074,0.998865,0.532525,3,7,0,42.3541,0.474388,-0.326213,-0.643676,4.87981,2.48022,0.391036
-44.1691,0.898056,0.532525,3,7,0,44.6019,0.574671,-0.140539,3.40811,1.20837,4.79552,16.9701
-44.1026,1,0.532525,2,3,0,44.3056,0.57513,-0.144636,1.26303,5.11747,4.78792,16.6047
-42.9101,0.993209,0.532525,2,3,0,44.4242,0.39918,-0.185431,5.06541,10.2095,2.05719,12.3028
-42.723,0.994442,0.532525,2,3,0,43.1144,0.362725,-0.195848,1.44135,7.55758,1.48295,11.2355
-43.3717,0.96695,0.532525,2,3,0,43.5032,0.386381,-0.150351,-0.786727,-4.43963,1.96796,15.4987
-44.4674,0.94087,0.532525,3,7,0,46.1067,0.336141,-0.0864487,2.14391,16.3194,1.32284,21.4333
-44.8197,0.988523,0.532525,3,7,0,45.6236,0.426971,-0.595266,3.32185,8.51361,0.215513,-19.3245
-43.299,0.985627,0.532525,2,7,0,46.2979,0.184995,-0.149417,1.65837,-22.9055,-1.11715,15.1927
-43.4257,0.97525,0.532525,3,7,0,44.7687,-0.121476,-0.234838,1.83703,-14.8586,-5.80541,7.12129
-43.1786,1,0.532525,1,1,0,43.4235,-0.0841475,-0.240818,-2.35524,2.75666,-5.24598,6.53625
-42.1315,0.989145,0.532525,2,7,0,43.9189,0.422441,-0.298507,-6.47324,6.79457,1.92425,2.4254
-42.5046,0.936637,0.532525,3,7,0,44.4855,0.0873285,-0.239624,0.211659,18.9284,-2.70586,6.64782
-42.2933,0.990046,0.532525,2,3,0,42.7925,0.218573,-0.237245,2.56981,-6.82907,-0.763583,7.07226
-42.216,0.996793,0.532525,3,7,0,42.5651,0.458873,-0.363512,0.999989,7.52159,2.05499,-2.7261
-42.5479,0.985075,0.532525,2,5,0,42.8019,0.0845839,-0.234431,-2.18871,3.77791,-2.74193,7.11934
-42.9035,0.926481,0.532525,3,7,0,44.9767,0.652299,-0.385701,-5.26582,-13.8467,4.35254,-3.06743
-42.9834,0.986586,0.532525,2,3,0,43.3247,0.677962,-0.328149,2.49512,-4.53576,5.14596,1.63197
-43.3434,0.994043,0.532525,2,3,0,43.4768,0.747867,-0.356854,-0.252185,4.87175,5.7938,-0.027047
-42.0702,0.920075,0.532525,1,3,0,45.4518,0.386018,-0.352028,9.6007,-1.4068,1.1642,-2.20307
-42.4917,0.946268,0.532525,2,7,0,43.272,0.549346,-0.296706,-3.2173,-8.52804,3.66659,3.28577
-42.328,0.999583,0.532525,3,7,0,42.5847,0.518673,-0.33109,2.24683,3.61166,3.03999,0.260826
-42.3869,0.998914,0.532525,3,7,0,42.5226,0.0454506,-0.310313,-0.731474,4.58434,-3.36348,0.344732
-42.8603,0.948731,0.532525,2,7,0,44.0485,0.0167077,-0.408634,0.270718,-14.6494,-3.78841,-7.74358
-42.0495,1,0.532525,2,3,0,42.87,0.333226,-0.36008,-3.74502,-7.46216,0.429297,-3.10752
-42.8862,0.954232,0.532525,2,5,0,43.4718,-0.0568724,-0.270828,3.07793,-6.57891,-4.8235,3.81213
-43.7666,0.981461,0.532525,3,7,0,44.2342,0.0159777,-0.14571,3.29841,3.55292,-3.74998,15.4307
-42.4231,1,0.532525,3,7,0,44.1236,0.0895929,-0.378711,-3.82017,14.5336,-2.82743,-5.31786
-42.6825,0.976364,0.532525,3,7,0,43.6486,0.0844375,-0.217443,5.11902,1.1916,-2.72976,8.68154
-42.9659,0.952054,0.532525,3,7,0,44.7249,0.506558,-0.206727,0.124715,-17.8414,3.5463,10.795
-42.6469,0.999926,0.532525,3,7,0,43.0671,0.180491,-0.436308,-2.37182,-6.23124,-1.78911,-9.62727
-42.8099,0.988087,0.532525,2,7,0,43.4164,0.248259,-0.182113,1.32447,9.90843,-0.200506,12.2103
-42.925,0.991449,0.532525,1,1,0,42.9475,0.256893,-0.172926,0.235159,-1.9231,-0.050616,13.0873
-43.214,0.992471,0.532525,3,7,0,43.5901,0.142647,-0.479646,-1.96348,6.5239,-2.34455,-12.8968
-42.1175,0.994871,0.532525,2,3,0,43.444,0.400158,-0.363434,-3.16886,-13.1779,1.29097,-3.05195
-42.7257,0.951444,0.532525,2,7,0,43.4726,0.271656,-0.189119,-1.94903,10.4904,0.138197,11.609
-42.8849,0.950921,0.532525,3,7,0,44.532,0.659584,-0.361118,-3.5828,-14.6012,4.6469,-1.11022
-42.7451,0.978645,0.532525,3,7,0,43.7727,-0.0047785,-0.251427,4.58462,6.84676,-4.07024,5.53564
-42.4705,1,0.532525,3,7,0,42.9528,0.555942,-0.314294,-2.00225,7.79604,3.64337,1.87422
-42.3206,0.964444,0.532525,3,7,0,43.7626,0.339146,-0.235545,5.61797,7.21878,1.00667,7.56659
-42.3362,0.969567,0.532525,2,7,0,43.282,0.389167,-0.410201,-0.0892497,13.0827,0.898466,-6.78664
-42.8236,0.982452,0.532525,3,7,0,43.1501,0.0600398,-0.422613,0.905126,-7.32684,-3.25196,-8.79985
-42.5291,0.998355,0.532525,2,3,0,42.9366,0.0604625,-0.382009,1.85332,7.14349,-3.21137,-5.61367
-42.1512,0.980161,0.532525,2,7,0,43.2746,0.270666,-0.383842,5.52625,1.09253,-0.484937,-5.2732
-42.1881,0.909515,0.532525,2,5,0,44.6355,0.297317,-0.250828,0.591237,20.9932,0.349381,6.06436
-42.2392,0.981043,0.532525,3,7,0,42.8778,0.141172,-0.367067,3.98173,-3.26447,-2.13034,-4.29275
-43.5208,0.967413,0.532525,3,7,0,43.7634,0.314599,-0.134709,-1.51127,5.36544,0.90926,16.8028
-42.7742,0.999818,0.532525,2,3,0,43.5935,0.265722,-0.184964,-1.27038,-11.732,0.0579486,11.9817
-42.2158,0.999045,0.532525,2,3,0,42.9407,0.12179,-0.282691,0.267154,-11.4348,-2.25445,2.8291
-42.4177,0.993221,0.532525,3,7,0,42.5947,0.473313,-0.403887,-1.42542,-4.31088,1.98623,-5.79823
-43.0244,0.984923,0.532525,3,7,0,43.183,0.147406,-0.172752,2.07814,-0.336953,-1.72648,12.9288
-42.6748,1,0.532525,2,3,0,43.1789,0.098446,-0.214154,0.587118,9.43273,-2.51614,8.99837
-43.537,0.955982,0.532525,2,3,0,43.7047,0.197177,-0.133725,2.04748,-1.61776,-0.907938,16.7094
-43.4189,0.98745,0.532525,3,7,0,44.8646,0.435954,-0.510651,-6.04939,-4.4103,0.849763,-13.7948
-43.3383,0.985332,0.532525,3,7,0,44.8784,-0.149653,-0.289462,1.51195,-16.2378,-6.13197,2.27985
-42.7085,0.955337,0.532525,3,7,0,45.3047,0.0314448,-0.395128,-5.6072,16.1816,-3.59568,-6.67791
-43.0905,0.991968,0.532525,3,7,0,43.3034,-0.0948641,-0.362181,-1.13656,-5.47633,-5.26326,-3.96901
-42.0319,0.998573,0.532525,2,7,0,43.1292,0.226584,-0.343438,-5.33882,-3.15712,-0.930722,-2.13862
-42.0887,0.995025,0.532525,3,7,0,42.2185,0.348975,-0.369123,0.90437,4.25328,0.594404,-3.76507
-42.7034,0.929641,0.532525,3,7,0,44.5798,0.0874296,-0.418467,0.231033,18.4202,-2.90553,-8.45176
-42.2698,0.992692,0.532525,3,7,0,43.2277,0.487049,-0.304311,-2.0025,-12.1182,2.77694,2.28081
-43.0582,0.962634,0.532525,2,7,0,43.4193,0.228583,-0.163598,3.04206,2.02369,-0.466006,13.912
-42.8132,0.995271,0.532525,2,3,0,43.3488,0.371544,-0.189222,-1.19448,9.35457,1.63455,11.8688
-42.4307,0.976605,0.532525,2,7,0,43.9579,0.521842,-0.382822,-0.467815,16.5834,2.73767,-3.84301
-42.6832,0.992913,0.532525,3,7,0,42.9407,0.357199,-0.453232,-2.61459,-1.16165,0.278354,-10.1885
-42.5468,0.992961,0.532525,3,7,0,43.4973,0.0284679,-0.3632,2.76792,-11.0153,-3.62119,-4.1088
-43.9909,0.969355,0.532525,3,7,0,44.0501,0.738027,-0.22215,-0.523798,-2.98457,6.69735,10.702
-42.4577,1,0.532525,2,3,0,43.9167,0.545393,-0.303259,5.04002,9.79589,3.57242,2.71697
-41.998,0.950363,0.532525,1,3,0,43.4827,0.317144,-0.340643,5.93994,5.93206,0.298513,-1.58486
-42.1071,0.958098,0.532525,3,7,0,43.3809,0.300301,-0.266032,2.65965,-13.5558,0.343087,4.72731
-42.0852,0.988857,0.532525,3,7,0,42.4338,0.348761,-0.368208,-2.42624,-4.9147,0.595921,-3.69256
-42.2785,0.990822,0.532525,3,7,0,42.3998,0.0833557,-0.29958,0.61479,-4.41081,-2.82179,1.304
-42.3296,0.999592,0.532525,3,7,0,42.3599,0.517245,-0.346587,-0.0617028,2.33788,2.92165,-1.00344
-42.4102,0.998995,0.532525,3,7,0,42.4982,0.041571,-0.298444,-0.134437,-3.97637,-3.41167,1.37069
-42.5326,0.984049,0.532525,3,7,0,43.1985,0.578953,-0.339873,3.52524,6.18714,3.77302,-0.0448379
-42.3262,1,0.532525,3,7,0,42.7458,0.394142,-0.408017,-3.38653,0.183721,0.972584,-6.59145
-42.5609,0.987267,0.532525,2,7,0,42.9444,0.027689,-0.263381,1.16698,-7.77217,-3.59666,4.46341
-42.673,0.999338,0.532525,3,7,0,42.7686,0.594202,-0.386086,-0.539272,-3.92034,3.62489,-3.56526
-42.8694,0.99272,0.532525,2,3,0,42.9881,0.617744,-0.410935,1.79027,-0.519707,3.71717,-5.26744
-43.4073,0.971983,0.532525,2,3,0,43.8347,0.520698,-0.501057,3.00131,-4.21348,1.86174,-12.5437
-43.8042,0.987301,0.532525,3,7,0,44.8382,0.164052,-0.12052,5.04979,4.28667,-1.41206,17.9452
-43.8292,0.998125,0.532525,1,1,0,43.9502,0.161035,-0.119367,0.310847,-4.61115,-1.45841,18.0539
-42.9084,0.960749,0.532525,3,7,0,45.7716,0.43816,-0.193136,-6.42146,15.6634,2.60618,11.7369
