# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1238074989
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=/Users/peterzhu/Documents/projects/soccr_master/soccr_cogsci_2026/diagnostic_files/diag_file_age_nointeraction_soccr_study1_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,p_gamma.1,p_z_beta.1,p_z_beta.2,g_gamma.1,g_z_beta.1,g_z_beta.2
-31.403,1,0.521622,3,7,0,32.7009,-0.966958,-0.596698,0.190828,1.47225,-8.57368,-1.35704,0.603957,-8.38827,18.714
-26.719,0.996269,0.521622,3,7,0,31.5696,-0.962351,-0.503686,-0.227378,-0.377633,7.48263,-17.5865,-0.512099,-1.5158,0.394661
-28.9764,0.832162,0.521622,2,3,0,29.1634,-0.986157,-0.631403,0.0134067,0.332654,-0.200485,-3.69365,0.533066,-9.29952,11.9813
-30.3547,0.951155,0.521622,2,7,0,33.6094,-2.02518,-0.755649,-0.246141,3.82732,2.12767,12.1883,-5.00412,-1.20105,2.18895
-28.5918,0.981947,0.521622,3,7,0,31.4028,-0.380173,-0.295578,-0.336182,1.67941,-7.68994,-11.4281,3.63069,8.30603,-9.28373
-28.4386,0.948162,0.521622,2,7,0,30.604,-1.23565,-0.332689,-0.365938,-3.94252,-6.7225,3.49318,-3.18957,9.63952,-6.8967
-27.4392,0.903802,0.521622,2,7,0,30.9382,-1.29848,-0.466414,-0.180524,-0.166077,9.26025,-13.1091,-3.31804,2.28271,2.29545
-27.4309,0.989499,0.521622,3,7,0,28.3787,-1.10533,-0.650066,-0.357026,-1.71272,4.31415,5.69042,-0.369658,-4.88071,-2.78148
-27.0698,0.982356,0.521622,3,7,0,28.0622,-1.0181,-0.435117,-0.107531,1.15661,7.69834,-0.182883,-1.50396,0.72128,5.10771
-27.0501,0.998743,0.521622,3,7,0,27.1819,-0.634526,-0.482398,-0.30411,0.98667,1.80137,0.0272872,1.96987,-1.17126,-3.84817
-26.847,0.992762,0.521622,3,7,0,27.3888,-0.994343,-0.407023,-0.178802,-0.494093,-3.10979,5.39697,-1.48327,2.66277,1.44971
-27.8093,0.941079,0.521622,2,7,0,28.329,-0.605622,-0.420642,-0.398789,1.50844,-2.29805,-4.35227,2.16718,3.47316,-9.41152
-27.2109,1,0.521622,3,7,0,28.3646,-1.21222,-0.434912,-0.215148,-0.885429,-4.40925,7.84794,-2.899,3.32029,0.423249
-30.4144,0.917615,0.521622,3,15,0,31.3083,-1.33991,-0.83972,-0.652864,-0.461111,6.49013,4.41264,-0.234336,-5.52613,-9.59148
-29.8712,1,0.521622,3,7,0,30.6284,-1.41666,-0.840323,-0.584008,0.143779,-3.19261,-6.82901,-0.735276,-6.1935,-7.3833
-29.4528,0.987178,0.521622,3,7,0,31.352,-1.59477,-0.746695,-0.544768,-1.64472,-4.54789,-10.2428,-2.38319,-2.43137,-7.19243
-29.3,0.960613,0.521622,3,7,0,31.6613,-1.45868,-0.719684,-0.5688,3.21799,-0.146564,10.6448,-1.73581,-2.07057,-8.57761
-28.4742,0.999053,0.521622,2,3,0,29.3758,-1.27524,-0.667396,-0.513689,1.7016,2.66344,6.49713,-1.09518,-2.06676,-7.96314
-27.5888,0.999648,0.521622,3,7,0,29.0841,-0.811633,-0.543673,-0.429166,2.27224,4.58098,7.55615,1.13497,-0.892974,-7.92245
-27.7945,0.956817,0.521622,3,7,0,29.2505,-0.881357,-0.264674,-0.275759,-0.132187,4.75607,9.29344,-1.05718,10.4247,-5.22387
-27.7363,0.985884,0.521622,3,7,0,29.3821,-1.29816,-0.486217,-0.38413,2.27011,1.00017,9.5691,-2.72445,3.52442,-5.64833
-28.0285,0.888874,0.521622,3,7,0,31.2517,-0.581796,-0.61502,-0.159139,-1.28385,-3.71166,14.8974,2.98845,-9.90397,5.08455
-27.5828,0.988889,0.521622,2,7,0,28.893,-0.386147,-0.418212,-0.13423,-0.93056,9.03175,-1.49206,3.63751,-1.77078,3.48844
-27.0869,0.998493,0.521622,3,7,0,27.7283,-0.616656,-0.428805,-0.110284,2.61459,-0.855164,1.79563,1.71536,-1.62664,4.91274
-26.8817,0.970581,0.521622,2,7,0,28.4815,-0.738279,-0.527388,-0.222075,1.70054,5.30417,8.48998,1.33004,-4.15499,0.863495
-28.2907,0.925451,0.521622,2,7,0,29.7057,-1.27147,-0.750606,-0.419431,2.91951,3.74576,6.04236,-0.642453,-6.55775,-3.4805
-27.9298,0.998923,0.521622,2,3,0,28.3753,-1.30887,-0.702065,-0.38327,-0.0896188,4.44785,3.42514,-1.25229,-4.99436,-2.88227
-29.6082,0.891939,0.521622,3,7,0,30.9381,-0.568969,-0.10254,-0.0762689,-1.3271,7.46348,-5.22712,0.932334,16.5507,3.06915
-27.8767,1,0.521622,3,7,0,29.5357,-0.957161,-0.712565,-0.275299,2.08659,7.48422,5.92672,1.04754,-9.67295,1.41134
-27.1333,0.994447,0.521622,2,3,0,28.1205,-1.22774,-0.558956,-0.255823,0.508686,-8.0537,0.640378,-1.97195,-1.53978,0.0839623
-28.2509,0.972129,0.521622,3,7,0,29.4744,-0.331626,-0.278703,-0.0753439,2.47894,6.41517,2.56701,3.71322,5.16673,4.96602
-28.9493,0.881006,0.521622,3,7,0,31.0352,-0.254475,-0.600202,-0.276559,2.41099,7.2582,7.88408,5.22211,-8.43184,-0.470039
-30.9279,0.916807,0.521622,2,7,0,31.9951,-0.195303,-0.667873,-0.506759,2.92456,-1.62716,4.74112,5.84409,-6.0952,-9.30223
-27.3405,0.952185,0.521622,2,7,0,33.8248,-0.571352,-0.528538,-0.314261,4.88014,-9.92161,-15.1525,2.66385,-3.42492,-3.53186
-27.0193,1,0.521622,3,7,0,27.6534,-0.905438,-0.592203,-0.256565,-2.526,0.871164,2.3793,0.537872,-5.43053,0.358299
-28.2393,0.905385,0.521622,2,5,0,28.9639,-0.264926,-0.50435,-0.227241,-1.41726,-6.05648,-0.834965,4.9207,-4.94189,0.050843
-27.0479,0.989766,0.521622,3,7,0,28.8506,-0.960022,-0.570522,-0.175218,-2.72893,8.1711,3.65935,-0.00034721,-5.20738,3.56644
-27.1367,0.910695,0.521622,2,7,0,29.2964,-1.05208,-0.561084,-0.362067,0.86739,-1.00276,12.6661,-0.602687,-1.49988,-4.4005
-26.7997,0.987359,0.521622,2,7,0,28.1174,-0.703698,-0.378602,-0.186109,1.75136,5.16691,7.12696,0.753234,2.45332,0.380258
-27.7381,0.951544,0.521622,2,3,0,27.7706,-0.461998,-0.266821,-0.13237,-0.226906,-0.342092,-1.42375,2.44388,6.95606,1.51277
-27.494,1,0.521622,3,7,0,27.9438,-0.625915,-0.272476,-0.104876,-2.05394,-2.15464,1.16983,0.88019,6.8564,3.30821
-27.3865,0.989961,0.521622,3,7,0,28.0967,-1.00285,-0.385769,-0.0634928,-1.41554,-5.78525,-1.81077,-1.75411,2.58889,6.73951
-28.5209,0.88828,0.521622,2,7,0,29.2974,-1.06888,-0.23746,-0.287572,-1.17927,1.088,7.02185,-2.66136,12.6134,-5.31639
-28.3084,0.965264,0.521622,3,7,0,30.4122,-0.767856,-0.723971,-0.358447,0.273895,-9.65162,7.44816,2.25752,-9.87665,-1.60683
-27.7744,0.973124,0.521622,2,7,0,29.8931,-1.36485,-0.517168,-0.130733,-2.40705,8.39537,6.67103,-3.34661,0.268718,4.80241
-27.23,0.984086,0.521622,3,7,0,28.4743,-0.475808,-0.370103,-0.159544,-2.90233,-0.772494,6.27145,2.68604,1.51462,1.44963
-28.4041,0.876098,0.521622,2,3,0,29.3505,-0.600938,-0.176951,-0.120481,2.0598,6.21489,-0.863549,0.820816,12.5556,1.26423
-27.4642,0.96984,0.521622,2,7,0,29.8027,-1.07915,-0.359465,-0.309621,1.77024,10.926,4.8311,-2.12059,7.0131,-4.87762
-27.7959,0.992463,0.521622,3,7,0,28.0096,-0.515533,-0.507313,-0.0844227,-0.100539,0.0517688,4.05155,2.95395,-6.3589,7.16836
-29.6687,0.851371,0.521622,2,7,0,30.6985,-0.620744,-0.736391,-0.121613,2.55276,-0.142365,6.00972,3.44481,-14.92,8.1176
-29.7718,0.99798,0.521622,2,7,0,30.4156,-0.674595,-0.713284,-0.0545367,1.39802,-5.25544,-2.2701,3.06224,-14.4098,10.3097
-26.8403,0.952369,0.521622,3,7,0,31.1788,-0.643578,-0.442328,-0.177995,-2.49838,13.6817,-8.92048,1.58103,-1.24936,1.66185
-26.826,0.993809,0.521622,2,7,0,27.117,-0.9834,-0.483504,-0.159844,1.78785,0.481684,0.973736,-0.853914,-1.27351,3.20496
-27.005,0.986868,0.521622,2,7,0,27.1685,-1.0246,-0.433153,-0.123753,-0.0494942,2.99442,1.53843,-1.5685,1.02818,4.33191
-27.3449,0.982396,0.521622,2,3,0,27.5175,-1.11399,-0.484197,-0.0887436,-0.519286,-3.05972,0.919715,-1.82359,-0.949902,6.39752
-29.2557,0.89264,0.521622,2,3,0,29.3454,-1.25573,-0.633708,0.0272104,-0.0510487,-1.80511,-1.78417,-1.22878,-6.86167,12.1393
-27.5364,1,0.521622,3,7,0,29.6953,-1.34926,-0.487681,-0.195091,-2.32563,-3.5169,10.7919,-3.48195,1.92566,1.93159
-28.2669,0.987945,0.521622,3,7,0,28.4181,-0.204813,-0.394768,-0.175661,-0.0932047,-2.83779,-1.55379,5.18928,-0.321656,0.796424
-30.5219,0.899614,0.521622,3,7,0,31.0476,-1.98642,-0.710102,-0.138934,-0.728139,4.038,-4.29194,-5.25542,-0.534895,5.43577
-31.0033,0.929254,0.521622,2,3,0,31.9497,-2.07803,-0.646012,-0.167258,3.01419,0.416008,-3.52792,-6.52049,2.91148,4.2109
-29.4658,1,0.521622,3,7,0,32.1687,-1.2518,-0.7336,-0.0308906,5.21537,2.64044,-4.4542,-0.259791,-10.5011,10.5298
-27.6773,1,0.521622,3,7,0,29.6706,-1.2594,-0.68263,-0.251943,0.324134,6.00394,-10.5788,-1.10299,-6.34165,1.68315
-27.4124,0.959104,0.521622,3,7,0,29.224,-0.769459,-0.446826,-0.391683,0.826359,-2.79263,-11.2376,0.951823,2.65598,-8.18367
-27.0535,0.790662,0.521622,1,3,0,30.759,-1.0187,-0.589307,-0.209082,-2.70189,-7.89599,12.8907,-0.276414,-5.12343,2.33504
-28.4354,0.849594,0.521622,2,3,0,29.1323,-0.783696,-0.685093,-0.133797,2.06646,-3.12311,3.77576,2.10524,-11.8226,6.86357
-27.3375,0.91651,0.521622,2,7,0,30.4083,-0.443835,-0.394737,-0.143838,-1.8468,12.6677,-5.57641,3.05276,-0.171757,2.64776
-26.8916,0.999655,0.521622,3,7,0,27.4113,-1.03695,-0.407759,-0.204814,-1.91923,-2.10608,-3.24815,-1.77829,3.21676,0.306677
-27.189,0.984419,0.521622,3,7,0,27.7077,-1.02294,-0.625423,-0.306779,-1.10706,-4.06534,3.60685,-0.0248655,-5.23439,-1.20731
-26.7332,0.989186,0.521622,3,7,0,27.7782,-0.847818,-0.402759,-0.23638,3.1423,3.62684,-0.0215348,-0.246116,2.69893,-1.56329
-26.6616,0.987824,0.521622,1,3,0,26.8812,-0.811682,-0.45575,-0.208108,-0.319422,3.29818,-1.96061,0.317325,-0.519182,0.496722
-27.567,0.937317,0.521622,2,7,0,27.9733,-1.01915,-0.675526,-0.23818,-1.39905,-3.41052,-2.25075,0.397701,-8.29339,2.29207
-26.8207,0.997067,0.521622,2,7,0,28.0825,-0.675342,-0.465323,-0.253897,1.21655,8.74826,-0.4079,1.50379,-1.0326,-1.6959
-27.3143,0.952869,0.521622,2,7,0,27.7824,-1.03338,-0.609541,-0.16699,-2.15274,-1.64323,1.49754,-0.190639,-6.38003,4.34704
-27.7102,0.976028,0.521622,3,7,0,28.6791,-0.982176,-0.510311,-0.451575,0.0107247,-0.220718,8.64155,-0.169649,1.7161,-8.95363
-27.7041,0.981139,0.521622,2,7,0,28.5954,-0.493295,-0.525359,-0.346741,-1.3704,-0.339039,-7.49296,3.28125,-2.91506,-5.19276
-29.1207,0.909171,0.521622,2,3,0,29.4427,-0.243847,-0.599267,-0.339227,1.38949,-2.94541,1.45303,5.31736,-7.06857,-3.44131
-27.5656,0.99387,0.521622,2,3,0,29.6091,-0.435784,-0.478028,-0.298099,-3.05597,8.32849,4.05414,3.52642,-1.81226,-3.88599
-27.8044,0.972433,0.521622,3,7,0,29.0898,-1.37825,-0.567395,-0.388919,-2.12036,-3.55691,7.40551,-2.69862,0.810858,-4.65766
-28.129,0.991761,0.521622,3,7,0,28.7896,-1.43227,-0.682756,-0.403553,-0.0429276,-6.68076,-0.110769,-2.14067,-3.04512,-3.72332
-27.346,0.995915,0.521622,3,7,0,28.5996,-1.18607,-0.632034,-0.22909,-2.29583,-7.01019,-2.3686,-1.0663,-5.2486,1.99894
-28.9651,0.961813,0.521622,2,7,0,29.6243,-1.65805,-0.734976,-0.430032,-1.23649,-1.5331,-6.16477,-3.01457,-2.79584,-3.74445
-27.8166,0.988177,0.521622,3,7,0,29.5369,-1.47173,-0.593904,-0.278065,-3.84514,-3.00548,-4.91596,-3.28127,-0.620232,-0.194005
-28.649,0.852265,0.521622,2,3,0,30.5431,-1.34971,-0.797955,-0.267305,1.51562,-10.7068,0.167284,-0.603992,-9.64246,2.40886
-30.954,0.86476,0.521622,3,7,0,31.6745,-1.24113,-0.35658,-0.607965,2.23752,4.37909,0.655096,-1.80003,11.3597,-15.4902
-27.524,0.991203,0.521622,2,3,0,31.1879,-0.902121,-0.651033,-0.365792,1.82414,-9.10034,12.884,0.977309,-6.10385,-3.23595
-28.8655,0.884709,0.521622,2,7,0,29.5635,-0.65756,-0.707467,-0.160239,0.12064,-4.7921,-5.24758,3.01287,-13.1678,6.23908
-28.4847,0.938833,0.521622,3,7,0,31.4415,-0.788445,-0.687098,-0.47644,-3.16048,9.94309,-6.99236,1.9946,-6.00627,-7.06541
-26.7938,1,0.521622,2,3,0,28.5153,-0.905635,-0.462771,-0.298362,1.1907,-6.11847,-8.97987,-0.246352,1.03428,-3.45586
-28.4261,0.879098,0.521622,2,3,0,28.8832,-1.38569,-0.382537,-0.101555,0.604181,0.182978,-5.72587,-4.70073,6.06681,5.00464
-27.0342,0.996468,0.521622,2,3,0,28.82,-1.06098,-0.592858,-0.291179,-3.42175,5.13423,5.46719,-0.52886,-3.83,-1.03206
-26.8442,0.907254,0.521622,3,7,0,28.9777,-0.671498,-0.446337,-0.159741,-0.163868,5.6719,-11.2991,1.36503,-1.56119,2.64759
-26.9714,0.952631,0.521622,2,3,0,27.4758,-0.607437,-0.422942,-0.140535,1.70697,-2.89275,3.16332,1.76632,-0.979826,3.27994
-30.6945,0.732908,0.521622,2,7,0,31.6904,-1.36674,-0.632775,0.119545,-2.50689,1.35025,-5.74298,-1.81306,-6.02915,15.4573
-27.8991,1,0.521622,3,7,0,31.1768,-1.13349,-0.512561,-0.461827,4.08528,0.963464,-11.8694,-1.17935,2.51184,-8.81511
-27.137,0.984042,0.521622,2,7,0,29.0372,-1.06156,-0.435477,-0.33197,1.19211,4.03766,10.8865,-1.50119,3.66983,-4.93111
-27.5533,0.954077,0.521622,3,7,0,29.1895,-0.588182,-0.32851,-0.0492517,-1.06231,1.86903,-10.7105,1.46032,2.90774,7.0355
-27.2077,0.975123,0.521622,3,7,0,28.3635,-1.1185,-0.584345,-0.356709,0.986026,-2.8546,-8.56677,-0.915018,-2.12021,-3.73273
-27.5036,0.99397,0.521622,3,7,0,27.6987,-0.711587,-0.334741,-0.0380479,1.32533,0.563521,-1.73763,0.385659,3.08782,7.67073
-27.0225,0.928898,0.521622,3,7,0,29.8417,-0.688974,-0.348046,-0.119194,-1.02648,-5.05831,-13.4626,0.665189,3.12061,3.47019
-27.8972,0.949392,0.521622,3,7,0,28.3799,-0.924668,-0.362295,0.00463288,-0.0691503,-3.15384,-5.08432,-1.23655,2.63955,9.93943
-27.9571,0.90446,0.521622,2,7,0,29.6851,-0.820004,-0.642945,-0.126706,0.732105,-1.11126,11.3272,1.57111,-9.95621,6.61954
-27.7869,0.986066,0.521622,2,7,0,29.3311,-0.464695,-0.436948,-0.355716,0.413305,7.997,-6.70785,3.25616,1.44429,-7.43745
-27.3779,0.970676,0.521622,3,7,0,29.9061,-1.24564,-0.462173,-0.319186,-1.30907,7.8172,10.6717,-2.71421,3.46371,-3.53935
-27.5482,0.927669,0.521622,3,7,0,28.9266,-0.919066,-0.270252,-0.204456,3.04647,-6.1538,-1.2091,-1.58846,9.42641,-1.52721
-26.9342,1,0.521622,3,7,0,27.8719,-0.885205,-0.412936,-0.30714,0.625019,-7.69488,-1.47301,-0.335802,3.42679,-4.64826
-27.0307,0.951056,0.521622,2,5,0,28.5627,-1.14148,-0.543388,-0.310635,2.47937,8.22525,-0.373311,-1.43005,-0.872383,-2.42217
-30.9257,0.891537,0.521622,3,7,0,32.4403,-0.106745,-0.185916,0.0408743,-3.59176,2.47375,-4.91323,5.87629,9.45508,11.2868
-29.9303,1,0.521622,2,3,0,31.5894,-0.147037,-0.318808,0.0361584,1.9082,8.96689,3.46922,5.59702,1.36503,11.9649
-27.6591,0.959396,0.521622,2,3,0,31.1872,-0.766374,-0.274203,-0.0598705,-4.37944,-3.56459,-11.4112,-0.428615,6.90746,5.89876
-27.1418,0.979116,0.521622,3,7,0,28.351,-0.598655,-0.513235,-0.28796,2.92299,1.39628,5.85567,2.36512,-3.09145,-2.55986
-27.2878,0.99732,0.521622,3,7,0,27.6572,-0.978721,-0.362267,-0.0849742,-1.00175,-4.05559,1.74715,-1.72948,3.77906,5.48241
-26.9321,0.99492,0.521622,3,7,0,27.7733,-1.01824,-0.391055,-0.182006,0.0236103,-2.81351,-7.47307,-1.77692,3.63543,1.14818
-26.6854,0.992425,0.521622,2,7,0,27.1091,-0.842629,-0.414581,-0.198298,2.00461,-1.93047,-1.31728,-0.192088,1.55698,0.432677
-27.2044,0.9546,0.521622,3,7,0,27.8471,-0.844187,-0.41298,-0.0614651,-0.593756,0.106405,6.8713,-0.263266,0.0633514,7.14952
-27.4494,0.965163,0.521622,3,7,0,28.0648,-0.880913,-0.298544,-0.0876992,0.068215,-5.7267,3.16382,-1.30572,6.47318,4.6943
-27.5121,0.871707,0.521622,2,7,0,29.4428,-1.29432,-0.428253,-0.253435,-1.93954,9.51093,4.55085,-3.46877,4.59789,-1.08653
-26.8503,0.981875,0.521622,2,7,0,27.9137,-1.08836,-0.518093,-0.241992,2.63736,-5.5479,0.833173,-1.32276,-1.04823,0.0491139
-26.8559,0.959115,0.521622,3,7,0,27.6423,-0.854158,-0.421219,-0.123144,-2.8871,0.48355,2.24024,-0.295512,0.36568,4.19688
-26.8258,0.997276,0.521622,3,7,0,27.055,-0.85689,-0.478462,-0.143605,0.0520162,3.14461,2.52594,0.0828641,-2.16452,3.88491
-27.1532,0.866074,0.521622,1,3,0,29.3386,-0.648954,-0.39994,-0.314226,-1.91365,-4.27037,11.1097,1.53617,3.13492,-5.76797
-27.6608,0.960501,0.521622,2,3,0,27.9244,-0.45045,-0.361831,-0.299702,0.443439,1.16819,-4.17948,3.07208,4.22399,-6.14285
-30.6326,0.697864,0.521622,2,7,0,32.9514,-1.55177,-0.337744,-0.485212,1.81555,10.722,-5.07747,-4.67516,11.8729,-9.58487
-28.065,1,0.521622,3,7,0,31.2355,-0.877056,-0.657483,-0.459925,3.22222,-9.23473,8.84657,1.2674,-4.75936,-6.89492
-26.7367,0.994796,0.521622,2,7,0,28.4552,-0.818923,-0.507375,-0.250253,-0.16569,6.60344,9.08927,0.613326,-2.30118,-0.704722
-26.9244,0.829793,0.521622,3,7,0,29.8209,-0.98094,-0.573668,-0.238331,-0.263622,-7.86044,12.347,-0.132101,-4.35047,0.881855
-27.0828,0.975351,0.521622,2,7,0,27.6345,-0.573939,-0.488122,-0.184137,1.26627,5.21624,0.92686,2.38156,-3.78129,2.0223
-28.0153,0.958434,0.521622,3,7,0,28.3229,-0.435576,-0.409632,-0.364701,-1.05478,1.97644,-3.44667,3.44377,2.91899,-8.45091
-29.0312,0.95212,0.521622,2,3,0,29.331,-0.207633,-0.460462,-0.374337,-1.1237,3.33576,-1.42751,5.41877,0.161699,-8.20492
-28.2477,0.992965,0.521622,2,3,0,29.7546,-0.501622,-0.563017,-0.41804,3.93318,2.17197,-2.84249,3.4255,-3.10441,-7.60861
-29.7384,0.911204,0.521622,3,7,0,32.6423,-0.703048,-0.178142,0.0748581,4.10343,6.92137,-7.5804,-0.146323,10.9955,12.7246
-29.8965,0.852732,0.521622,3,7,0,33.3728,-0.727283,-0.770754,-0.115753,2.43086,3.50244,14.6584,3.04333,-15.5573,8.57128
-26.8312,0.922043,0.521622,1,3,0,31.6468,-0.926545,-0.542004,-0.208706,2.22326,-15.8037,7.32287,0.0211133,-3.76333,1.72877
-29.2918,0.85875,0.521622,2,7,0,29.9289,-0.0440574,-0.334042,-0.16134,1.28572,-5.77713,0.268694,6.60231,2.69675,0.545922
-27.6591,0.91695,0.521622,2,7,0,31.9785,-1.19923,-0.582533,-0.103305,6.64807,5.81893,0.964685,-1.53733,-4.36891,6.58434
-27.4511,0.92832,0.521622,3,7,0,29.1765,-1.03799,-0.322954,-0.261006,1.66398,8.49102,-5.69418,-2.15066,7.98224,-3.26889
-27.3302,0.986949,0.521622,3,7,0,27.989,-1.11123,-0.407363,-0.32806,0.832071,-6.36264,0.154095,-2.04377,5.18511,-4.97204
-27.2069,0.990654,0.521622,2,3,0,27.681,-0.887009,-0.396667,-0.343836,1.7247,-2.64952,2.9662,-0.321798,4.77044,-6.54141
-26.9092,0.995224,0.521622,3,7,0,27.5753,-0.599291,-0.448257,-0.232961,-0.198015,-2.89012,6.44875,2.01637,-0.898967,-1.0338
-28.0547,0.925014,0.521622,2,7,0,28.3924,-0.549582,-0.637773,-0.31584,1.45557,2.34521,2.38568,3.27408,-8.31318,-1.4634
-27.601,0.963741,0.521622,3,7,0,30.2702,-0.943036,-0.472901,-0.430412,4.17222,-3.53242,-8.71791,-0.124993,2.8386,-8.84322
-27.036,0.996933,0.521622,2,3,0,27.708,-0.888328,-0.440258,-0.342377,-0.371516,0.683555,-7.09789,-0.130165,2.67752,-5.80369
-36.3864,0.629309,0.521622,3,7,0,37.6361,-0.505537,-1.01815,-0.871003,2.16212,7.33233,1.99715,4.78521,-9.26849,-13.7846
-29.8609,1,0.521622,3,7,0,37.4144,-1.69731,-0.387024,-0.297942,1.66352,-5.77429,-22.9381,-6.32044,9.41308,-1.82413
-30.1273,0.998946,0.521622,3,7,0,31.2424,-0.202008,-0.541079,-0.00630255,-2.54776,-3.67153,5.24491,5.50157,-9.79919,11.2739
-28.7158,0.989688,0.521622,3,7,0,31.0541,-1.07888,-0.229843,-0.300024,4.34933,-1.45496,7.23034,-2.70979,13.1533,-5.91523
-27.1409,0.986058,0.521622,2,3,0,29.3272,-1.05016,-0.557921,-0.146117,1.05236,-11.0389,4.71465,-0.738827,-4.24863,4.64008
-26.992,0.982263,0.521622,2,7,0,28.5608,-0.773189,-0.453256,-0.102924,-2.93213,-7.30253,-1.74512,0.577034,-1.99639,5.55243
-26.8501,1,0.521622,3,7,0,27.0772,-0.845844,-0.359091,-0.189838,0.000668015,0.0108558,4.18497,-0.551786,4.2702,0.126557
-26.8606,0.998036,0.521622,3,7,0,27.033,-0.969596,-0.528522,-0.309571,0.0480543,3.00137,-1.73251,-0.307094,-1.40807,-2.84228
-28.1648,0.896987,0.521622,3,7,0,29.7078,-0.403123,-0.249904,-0.0808523,-1.40197,-6.46632,7.63163,2.93674,7.14947,4.31294
-28.0676,1,0.521622,2,3,0,28.3243,-0.348883,-0.284832,-0.0955723,0.326449,3.59182,2.08996,3.56628,5.09429,3.84074
-27.2103,0.997394,0.521622,2,3,0,28.3198,-0.850435,-0.300755,-0.148756,2.90745,4.18665,3.0691,-0.967272,6.84587,1.51539
-28.5403,0.824463,0.521622,3,7,0,30.951,-1.0598,-0.778698,-0.25065,1.39407,11.2615,5.32201,0.960515,-11.7083,3.20049
-27.4311,1,0.521622,3,7,0,28.7592,-0.707503,-0.36172,-0.0394526,-1.03617,5.32639,-7.93318,0.57399,1.62866,7.84976
-27.9352,0.971251,0.521622,2,3,0,27.9925,-0.665533,-0.38967,0.0123287,-0.170356,1.67543,-1.01081,1.13785,-0.520028,10.8024
-27.9977,0.984889,0.521622,2,3,0,28.6184,-0.45217,-0.329947,-0.0278655,-0.157498,1.3764,-6.74871,2.72389,2.03656,8.28191
-31.4239,0.735095,0.521622,3,7,0,33.414,-1.24963,-0.0841715,-0.0985869,0.339048,-10.3289,-5.56821,-5.21692,18.9525,2.80222
-27.9114,1,0.521622,2,7,0,31.327,-0.606517,-0.643977,-0.276961,2.63513,-13.1647,-4.42361,2.9155,-9.05923,0.368453
-26.9863,0.947754,0.521622,3,7,0,29.1916,-0.577338,-0.452907,-0.176071,2.74871,-10.2513,-0.011229,2.17931,-2.14479,1.88559
-28.0877,0.923046,0.521622,3,7,0,29.1359,-1.00022,-0.712473,-0.429719,3.03184,-0.608349,4.40012,0.751313,-6.78964,-4.59461
-27.3837,0.968764,0.521622,3,7,0,30.8049,-1.32167,-0.504181,-0.218841,-3.90868,-6.86665,-10.4205,-3.12276,1.19764,1.09249
-26.7892,0.991637,0.521622,2,7,0,27.8264,-1.0518,-0.476008,-0.237774,-3.36067,-1.68875,1.31249,-1.36898,0.524453,-0.334437
-26.9258,0.922942,0.521622,1,3,0,27.7797,-0.770696,-0.544856,-0.216484,-2.81758,3.19806,-1.20957,1.19284,-4.84274,1.3974
-26.9095,0.988303,0.521622,3,7,0,27.7256,-0.679216,-0.373284,-0.246012,1.29934,-4.64277,-5.20856,1.03031,3.50676,-2.78779
-27.5185,0.853773,0.521622,2,7,0,29.4669,-0.559471,-0.44651,-0.065963,0.733772,-3.87192,11.384,2.29656,-3.34654,7.38884
-28.3985,0.959784,0.521622,3,7,0,28.9579,-0.868774,-0.510616,0.0341057,2.2909,-0.893244,2.71475,0.374364,-5.16505,12.3499
-28.4918,0.974808,0.521622,2,5,0,29.3301,-0.879214,-0.340535,-0.442763,-0.34641,0.491059,7.97414,-0.0870634,8.90786,-11.6325
-29.5212,0.965147,0.521622,3,7,0,30.7085,-1.02842,-0.545809,0.101523,-2.60807,6.21713,-1.51414,-0.392605,-5.66343,15.1132
-29.6779,0.995174,0.521622,3,7,0,30.7476,-0.751178,-0.497043,0.12179,-2.75107,-4.64769,2.75451,1.28298,-5.70451,16.3062
-27.1709,0.995447,0.521622,3,7,0,30.257,-0.480055,-0.429992,-0.200339,0.0737835,3.99749,-14.824,2.90579,-1.01343,0.222677
-27.7818,0.913477,0.521622,3,7,0,28.9779,-0.516584,-0.411415,-0.0340826,3.23006,-3.79085,2.55971,2.49654,-2.07326,8.69233
-28.9567,0.907009,0.521622,2,3,0,29.5401,-0.149811,-0.442846,-0.0938893,-0.816426,1.39724,-6.19207,5.72885,-4.21323,5.96656
-27.3664,0.970606,0.521622,2,3,0,29.7384,-1.07367,-0.336117,-0.157259,-4.96569,1.72776,-3.96893,-2.61587,6.41794,1.8155
-27.1711,0.997668,0.521622,2,7,0,27.6425,-0.944986,-0.402698,-0.078463,1.68691,-3.91086,0.108128,-1.16484,1.4614,6.18528
-29.5909,0.850669,0.521622,2,3,0,30,-0.773674,-0.10562,-0.0714876,-1.75613,-2.38654,2.13754,-1.0863,16.6742,3.60702
